DRG_Long_Desc,Average_Charge_Per_Case,Average_Medicare_Payment_Per_Case
876 - O.R. PROCEDURE W PRINCIPAL DIAGNOSES OF MENTAL ILLNESS,210185.36,10225.76
880 - ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,45933.68,5557.64
881 - DEPRESSIVE NEUROSES,32912.1,9513.08
882 - NEUROSES EXCEPT DEPRESSIVE,29576.95,5032.5
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,35576.29,No Medicare Payment Available
884 - ORGANIC DISTURBANCES & INTELLECTUAL DISABILITY,61688.77,7333.7
885 - PSYCHOSES,47010.72,6092.07
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,22054.08,5623.43
887 - OTHER MENTAL DISORDER DIAGNOSES,60411.07,5371.09
894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE; LEFT AMA,32974.26,3808.22
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,35042.72,1992.56
896 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,83450.23,10103.27
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,33476.36,4865.17
901 - WOUND DEBRIDEMENTS FOR INJURIES W MCC,135298.27,5052.79
902 - WOUND DEBRIDEMENTS FOR INJURIES W CC,157912.09,12527.91
903 - WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC,59941.46,No Medicare Payment Available
904 - SKIN GRAFTS FOR INJURIES W CC/MCC,316323.16,16083.23
906 - HAND PROCEDURES FOR INJURIES,71308.37,No Medicare Payment Available
907 - OTHER O.R. PROCEDURES FOR INJURIES W MCC,336218.97,28171.4
908 - OTHER O.R. PROCEDURES FOR INJURIES W CC,196453.43,16253.68
909 - OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,106252.74,8007.32
913 - TRAUMATIC INJURY W MCC,57272.1,8608.86
914 - TRAUMATIC INJURY W/O MCC,33829.12,5437.43
915 - ALLERGIC REACTIONS W MCC,157210.38,7126.94
916 - ALLERGIC REACTIONS W/O MCC,20031.83,3849.87
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,72349.43,8996.69
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,37278.24,4415.22
919 - COMPLICATIONS OF TREATMENT W MCC,124494.53,14789.09
920 - COMPLICATIONS OF TREATMENT W CC,57543.56,6725.22
921 - COMPLICATIONS OF TREATMENT W/O CC/MCC,40994.56,4949.76
922 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W MCC,84422.29,8677.33
923 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W/O MCC,26111.91,5624.19
935 - NON-EXTENSIVE BURNS,44493.64,10281.44
940 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,177301.65,14781.59
941 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W/O CC/MCC,109057.69,11981.72
945 - REHABILITATION W CC/MCC,46542.24,5335.05
946 - REHABILITATION W/O CC/MCC,42043.25,5724.91
947 - SIGNS & SYMPTOMS W MCC,84945.63,7172.35
948 - SIGNS & SYMPTOMS W/O MCC,41929.47,4905.52
950 - AFTERCARE W/O CC/MCC,18663,5545.32
951 - OTHER FACTORS INFLUENCING HEALTH STATUS,7132.06,7264.63
956 - LIMB REATTACHMENT; HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA,153887.32,22839.08
958 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC,612075.49,No Medicare Payment Available
963 - OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,238228.76,16375.11
964 - OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,68433.3,9363.22
965 - OTHER MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,14487.26,4793.68
969 - HIV W EXTENSIVE O.R. PROCEDURE W MCC,726741.16,No Medicare Payment Available
974 - HIV W MAJOR RELATED CONDITION W MCC,325549.71,16902.06
975 - HIV W MAJOR RELATED CONDITION W CC,165609.46,8514.61
976 - HIV W MAJOR RELATED CONDITION W/O CC/MCC,68363.88,No Medicare Payment Available
977 - HIV W OR W/O OTHER RELATED CONDITION,94077.54,7898.76
981 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,323578.3,23800.36
982 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,154333.85,15743.09
983 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,108596.62,10657.27
987 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,227523.11,19949.64
988 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,104706.8,11001.47
989 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,85476.5,5789
