Procedure ID,Description,Amount
819197,BLOCK AGMNT TIV/PMMA D  ,1590.00
819198,POST BLCK AUG KN SZ 5   ,1548.00
819199,BLOCK AGMNT TIV/PMMA H10,1548.00
819200,BLOCK AGMNT TIV/PMMA H5 ,1680.76
819201,BLOCK AUG TIV/PMMA 10MM ,1548.00
819202,BLOCK AGMNT TIV/PMMA 10 ,1548.00
819203,BLOCK AGMNT E 0059900352,1548.00
819204,BLCK AGMNT E H5 ANT F   ,1590.00
819205,BLOCK AGMNT F H5MM POST ,1296.00
819206,BLCK AGMNT TIV/PMMA F   ,1548.00
819207,BLOCK AGMNT F H5MM DIST ,1296.00
819208,DIST AUG BLCK 10 SZ F   ,1548.00
819209,DISTAL FEM AUGMENT BLOCK,1548.00
819210,BLOCK PST AUG 10MM      ,1548.00
819211,KNEE BLOCK AUG ANT SZF  ,1590.00
819212,BLCK AGMNT TIV/PMMA G   ,1548.00
819213,KNEE AUG BLCK SZ G 10   ,1548.00
819214,BLOCK AUGMNT NXGN TIV/PM,1610.70
819215,DISTAL FEM AUGMENT BLOCK,1548.00
819216,BLCK AGMNT TIV/PMMA G   ,1548.00
819217,BLCK AGMNT G 005990037  ,1548.00
819218,KNEE BLOCK AUG ANT SZG  ,1590.00
819219,FEM LPS POROUS SZ B RT  ,6814.00
819220,FEM POROUS LPS SZ D LT  ,6814.00
819221,LPS PORS FEM SZ D-RT    ,7086.56
819222,FEMORAL LPS POR SZ E LF ,6814.00
819223,FEM LPS POROUS SZ E RT  ,6814.00
819224,COMP LPS POROUS FEM SIZE,6814.00
819225,COMP LPS POROUS FEM SIZE,6814.00
819227,SRFC ARTC C-D/3-4 10MM  ,1590.00
819228,SRFC ARTC C-D/3-4 42 H14,2709.00
819229,SURFACE ARTC C-D/3-4 H17,2709.00
819230,INSERT ARTC 3-4 C-D 20MM,1590.00
819231,IMP KNEE NG LCCK SURF CD,1590.00
819232,SRFC ARTC EF 5-6 46M H10,2709.00
819233,SRFC ARTC E-F/5-6 12MM  ,2573.56
819234,SRFC ARTC E-F 5-6 H14MM ,2709.00
819235,SRFC ARTC E-F/5-6 17MM  ,2826.72
819239,SRFC ARTC C-D/5-6 46M   ,2718.00
819241,SRFC ARTC SZ BLUE/G     ,2826.72
819242,SRFC ARTC G-H/7-10 50MM ,2718.00
819243,SRFC ARTC E-F/7-10 50MM ,2951.10
819244,CMPNT TIB ALPLY SZ 3 H10,2342.00
819245,COMP TIBIAL SZ 7 H10MM  ,2342.00
819246,COMPONEN FEM A/MIC 45.5M,4976.00
819247,COMPONEN FEM A/MIC 45.5M,4976.00
819248,COMPONEN FEM B/MIC 49.5M,4976.00
819249,COMPONEN FEM B/MIC 49.5M,3000.00
819250,FEMORAL COMP SZ H       ,2342.00
819251,SRFC ARTC 10 MIC A-BX1-2,2008.00
819252,SRFC ARTC 12 MIC A-BX1-2,2008.00
819253,SRFC ARTC 14 MIC A-BX1-2,2008.00
819254,SRFC ARTC 17 MIC A-BX1-2,2008.00
819255,SRFC ARTC 20MIC A-BX1-2 ,2008.00
819256,SRFC ARTC 23MIC A-BX1-2 ,2008.00
819257,SRFC ARTC C-D- 1-2 H10  ,2008.00
819258,SRFC ARTC 12 MIC C-DX1-2,2008.00
819259,SRFC ARTC LPS KN/TIB 14 ,2008.00
819260,SRFC ARTC 17 MIC C-DX1-2,2008.00
819261,SRFC ARTC 20MIC C-DX1-2 ,2008.00
819262,SRFC ARTC 23MIC C-DX1-2 ,2008.00
819263,PROS ARTC SZ 10 LPS     ,2008.00
819264,SRFC ARTC 12 42M C-DX3-4,2008.00
819265,SRFC ARTC 14/STD C-DX3-4,2008.00
819266,SRFC ARTC SZ YLW        ,2008.00
819267,KNEE ZM 5996-30-20      ,2008.00
819268,KNEE ZM 5996-30-23      ,2008.00
819269,SRFC ARTC 10 MIC A-BX3-4,2008.00
819270,SURFACE ARTC A-B 3-4 H12,2008.00
819271,SRFC ARTC 14 MIC A-BX3-4,2008.00
819272,SRFC ARTC 17 MIC A-BX3-4,2008.00
819273,SRFC ARTC 20MIC A-BX3-4 ,2008.00
819274,SRFC ARTC 23/MIC A-BX3-4,2008.00
819275,SRFC ARTC 10MIC E-FX3-4 ,2088.32
819276,SRFC ARTC 12MIC E-FX3-4 ,2008.00
819277,SRFC ARTC 14 42M E-FX3-4,2008.00
819278,SRFC ARTC 17MIC E-FX3-4 ,2008.00
819279,SHELL ACTB STD CH 50    ,2008.00
819280,SRFC ARTC 23 MIC 42 PX66,2008.00
819281,STEM TIB FLUTED PLT SZ 3,3262.00
819282,STEM TIB FLTD PLT SZ 4  ,3262.00
819283,SRFC ARTC 10/STD E-FX5-6,2088.32
819284,SRFC ARTC 12 46M E-FX5-6,2008.00
819285,SRFC ARTC 14 46M E-FX5-6,2008.00
819286,SRFC ARTC 17/STD E-FX5-6,2008.00
819287,SRFC ARTC (LPS) GRN 20  ,2008.00
819288,SRFC ARTC 23/STD E-FX-G ,2008.00
819289,SRFC ARTC 10/STD C-DX5-6,2008.00
819290,SRFC ARTC 12/STD A-DX5-6,2008.00
819291,SURF ART 5-6 STR GRN 14 ,2008.00
819292,SRFC ARTC 17/STD C-DX5-6,2008.00
819293,KNEE PROS ZM            ,2008.00
819294,SRFC ARTC 23 STD 46 PX74,2008.00
819295,PLATE BN TIB TI 5/STD   ,3262.00
819296,STEM TIBIAL FLUTED SZ6  ,3262.00
819297,HIP ARTC SRFC GH 10     ,2008.00
819298,SRFC ARTC 12/STD G-H BLU,2008.00
819299,SRFC ARTC 14 STD 50 PX82,2008.00
819300,SRFC ARTC G-H 7-10 H17MM,2008.00
819301,SRFC ARTC 20MIC G-HX7-10,2008.00
819302,KNEE ZM 5996-50-23      ,2008.00
819303,PROS ART SURF EF 7-10   ,2088.32
819304,SRFC ARTC 12/STD E-F BLU,2008.00
819305,SRFC ARTC 14 STD 50 PX82,2008.00
819306,KNEE ZM 5996-51-17      ,2008.00
819307,KNEE ZM 5996-51-20      ,2008.00
819308,KNEE ZM 5996-51-23      ,2008.00
819309,SHELL MULTI HOLE SZ38   ,2808.00
819310,SHELL MULTI HOLE SZ40   ,2808.00
819311,SHELL MULTI HOLE SZ42   ,2808.00
819312,SHELL ACTB TIV SM 44    ,2808.00
819313,SHELL ACTB TRI SPKD 44  ,2808.00
819314,SHELL ACET W/TR 44MM    ,2808.00
819315,SHELL ACTB POR MLHL 46  ,2808.00
819316,SHELL ACTB F/M SLD 46   ,2808.00
819317,SHELL ACTB F/M SPIKED 46,2808.00
819318,SHELL FEM ACET W/HOLE 46,2808.00
819319,SHELL ACET MULTI 48MM   ,2808.00
819320,SHELL ACTB F/M SLD 48   ,2808.00
819321,SHELL CLSTR HL STD 48   ,2808.00
819322,SHELL ACTB F/M SPKD 48  ,2808.00
819323,SHELL ACET F/M 48MM     ,2808.00
819324,SHELL ACTB W/HLS 50MM   ,2808.00
819325,SHELL ACTB TIV SLD 50   ,2808.00
819326,SHELL ACTB TIV STD 50   ,2920.32
819327,SHELL ACTB F/M SPKD 50  ,2808.00
819328,SHELL ACTB F/M THR HL 50,2808.00
819329,SHELL ACTB MLHL STD 52  ,2808.00
819330,SHELL ACTB TIV SLD 52   ,2808.00
819331,SHELL ACTB CMNTLS 52MM  ,2808.00
819332,SHELL ACTB F/M SPIKED 52,2808.00
819334,SHELL ACTB F/M THR HL 52,2808.00
819335,SHELL ACTB STD MLHL 54  ,2808.00
819336,SHELL ACTB TIV SLD 54   ,2808.00
819337,COMP ACETAB SHELL 54MM  ,2808.00
819338,SHELL ACTB F/M SPKD 54  ,2808.00
819339,SHELL ACET W/T HL 54MM  ,2808.00
819340,SHELL ACTB STD MLHL 56  ,2808.00
819348,SHELL ACTB STD SLD 56   ,2808.00
819349,SHELL CLSTR HL STD 56   ,2808.00
819350,SHELL ACTB STD SPK 56   ,2808.00
819351,SHELL ACTB F/M THR HL 56,2808.00
819352,IMP HIP F/M ACET SHELL 5,2808.00
819353,SHELL ACTB F/M SLD 58   ,2808.00
819354,SHELL CLSTR HL STD 58   ,2808.00
819355,SHELL ACTB F/M SPIKED 58,2808.00
819356,ACET SHL W/THRU HOLE 58M,2808.00
819357,IMPL HIP ACTB SHL 60M   ,2808.00
819358,SHELL ACTB TIV SLD 60   ,2808.00
819359,SHELL CLSTR HL STD 60   ,2808.00
819360,SHELL ACTB F/M SPKD 60  ,2808.00
819361,SHELL ACET W/T HL 60MM  ,2808.00
819362,SHELL ACTB TIV MLHL 62  ,2808.00
819363,SHELL ACTB F/M SLD 62   ,2808.00
819364,SHELL ACTB TIV STD 62   ,2808.00
819366,SHELL ACTB F/M SPIKED 62,2808.00
819367,FM ACET SHL W/HOLE 62MM ,2808.00
819368,SHELL ACTB STD MLHL 64  ,2808.00
819369,SHELL ACTB F/M SLD 64   ,2808.00
819370,SHELL ACTB CLSTR HL 64  ,2808.00
819371,SHELL ACTB F/M SPKD 64  ,2808.00
819372,SHELL ACET W/TH 64MM    ,2808.00
819373,SHELL ACTB MLHL POR 66  ,2808.00
819374,SHELL ACTB F/M SLD 66   ,2808.00
819375,SHELL ACTB TIV LG 66    ,2808.00
819376,SHELL ACTB F/M SPKD 66  ,2808.00
819377,SHELL ACET W/HOLE 66MM  ,2808.00
819378,IMP HIP F/M ACET SHELL 6,2808.00
819379,SHELL ACTB HP F/M SLD 68,2808.00
819380,SHELL ACTB TIV LG 68    ,2808.00
819381,SHELL ACETB 68MM SPKD   ,2808.00
819382,SHELL ACET W/TH 68MM    ,2808.00
819383,IMP HIP F/M ACET SHELL 7,2808.00
819384,SHELL ACTB HP F/M SLD 70,2808.00
819385,ACET SHELL 70MM         ,2808.00
819386,SHELL ACETB 70MM SPKD   ,2808.00
819387,SHELL ACET W/TH 70MM    ,2808.00
819388,F/M ACET SHL 72OD MUL   ,2808.00
819389,IMP HIP F/M ACET SHELL 7,2808.00
819390,BONE SCR 4.5X15 SLFTP   ,222.00
819391,SCREW BONE 4.5X30 SLFTAP,222.00
819392,BONE SCR 4.5X25 SLFTP   ,222.00
819393,SCREW TIV SLFTAP 4.5X30 ,222.00
819394,BONE SCR 4.5X35 SLFTP   ,209.30
819395,SCREW BNE SELF TAP4.5X40,222.00
819396,SCREW BONE 4.5X50 SLFTAP,222.00
819397,SCREW BNE TIV 4.5X60    ,209.30
819398,SCREW CORT SLFTAP 6.5X15,171.00
819399,SCREW BNE TIV 6.5X20    ,171.00
819400,SCREW BNE TIV 6.5X25    ,162.46
819401,SCREW BNE TIV 6.5X30    ,162.46
819402,SCREW CORT SLFTAP 6.5X35,171.00
819403,SCREW CORT ACTB 6.5X40  ,171.00
819404,SCREW BNE TIV 6.5X50    ,171.00
819405,SCREW BNE SLFTAP 6.5X60 ,209.30
819406,SCREW BNE SLFTAP 6.5X70 ,222.00
819407,SCREW S-T BONE 6.5X80   ,222.00
819408,LINER XLPE 0D 28X44     ,1100.00
819409,LINER XLPE 0D 32X48     ,1500.00
819411,LINER XLPE 50/52/54X32  ,2152.80
819412,LINER XLPE 0D 32X56     ,1500.00
819414,LINER XLPE 10 DEG 38X22 ,2186.00
819415,LINER XLPE 10 DEG 40X22 ,2186.00
819416,LINER XLPE 10 DEG 42X22 ,2186.00
819417,LINER XLPE 10D 28X44    ,1500.00
819418,LNR ACETB 10D OD46 P    ,1500.00
819419,LINER POLY 26MM 10O RIM ,2186.00
819420,LNR SHL 10 D 48X28      ,1500.00
819421,LINER XLPE 10D 32X48    ,1100.00
819422,LINER XLPE 10D 50/52/54 ,2186.00
819423,LINER XLPE 10 DEG 54X28 ,2273.44
819424,LINER SHELL 10D 32MM    ,1500.00
819425,LINER XLPE 10D 28X56    ,2273.44
819426,LINER XLPE 10D 32X56    ,1500.00
819427,LINER 10 D 58X28        ,2186.00
819428,LNR UHMSPE 10DD 58X32   ,1500.00
819429,LINER XLPE 0 DEG 66X26  ,2186.00
819430,LINER XLPE 10D 32X60    ,2186.00
819431,LINER CUP ACTB 10X62X28 ,2186.00
819432,LNR LNGVT PLY 62X32     ,2186.00
819433,LINER XLPE 10D 28X64    ,2186.00
819434,LINER XLPE 10D 32X64    ,2186.00
819435,LINER XLPE 10D 28X66    ,2186.00
819436,LINER XLPE 10D 32X66    ,2186.00
819438,LINER XLPE 10D 28X68    ,2186.00
819439,ACTB POLY LNR 10 D      ,2186.00
819440,LINER XLPE 10D 28X70    ,2186.00
819441,CRSLNK POLY LNR 32X70   ,2186.00
819443,LINER XLPE 20 DEG 54X32 ,1500.00
819444,LINER XLPE 20D 32X56    ,1500.00
819447,LINER XLPE 7 50/52/54X32,2662.40
819448,LNR ACETB 7 OD56 3      ,2560.00
819449,LNR HIP XLPE 7 58X32    ,2662.40
819450,LINER XLPE OFST 7 32X60 ,2560.00
819451,LINER XLPE 7M 32X62     ,1100.00
819452,SCREW CANC HGP2 6.5X35  ,180.00
819453,SCREW CANC TIV 6.5X40   ,180.00
819454,SCREW CANC TIV 6.5X60   ,219.70
819456,STEM FEM CMNT 11X120    ,2880.00
819457,STEM FEM CMNT 12X125    ,2995.20
819458,STEM FEM CMNT 14X135    ,3126.98
819460,STEM FEM PRFT HP 12X125 ,4152.00
819461,STEM FEM PRFT HP 13X130 ,4152.00
819472,CNTRLZR VRSYS DIST 10   ,144.00
819473,CENTRALIZER DISTAL 11MM ,144.00
819474,CENTRALIZER DISTAL 12MM ,144.00
819475,CENTRALI FEM PMMA OD13MM,144.00
819476,CENTRALIZER DISTAL 14MM ,144.00
819477,CNTRLZR DIST VRSYS 15   ,144.00
819478,CNTRLZR VRSYS DISL 17M  ,144.00
819483,STEM FEM TAPER 13X130   ,8344.00
819486,COMP FEM SZ13/15MM 10MM ,585.00
819488,IMP HIP BUILD-UP BLOCK S,585.00
819489,STEM FEM CLCR REV 13X170,8221.20
819490,STEM FEM CLCR 13 9X210  ,7020.00
819491,STEM FEM CLCR REV 13X300,7020.00
819492,STEM FEM CLCR REV 15X180,7020.00
819493,HEAD FEMORAL VERSYS 22MM,700.00
819494,HEAD FEM COCR 22-2MM    ,700.00
819498,HEAD FEM 22MM L+3       ,700.00
819499,HEAD FM VRSYS 12/14 -3.5,700.00
819500,HEAD FEMORAL VERSYS 28M ,700.00
819501,HEAD FEMORAL VERSYS 28MM,700.00
819502,PROS FEM HD SZ28 +7     ,1228.82
819503,IMP HIP FEM HD 28       ,840.00
819504,HEAD FEMORAL 00801803201,700.00
819505,HEAD FEM VERSYS 32 +0   ,700.00
819506,PROS HD FEM+3.5 32      ,700.00
819508,HEAD FEM COCR 32+10.5MM ,700.00
819509,HEAD FEM 32MM SHT PLUS  ,700.00
819512,STEM FEMORAL 14MM       ,4700.80
819513,STEM FEM JNCTN LG 17X235,5171.40
819514,CMPNT TOE 19MM 10D MTP  ,1590.00
819517,STEM FEM STD FBRMT13X130,9499.36
819518,HIP CMNT DEPUY ACC      ,8297.00
819519,T/H DEPUY CMNT DL       ,4848.00
819520,PROS HIPS HYBRID ACC    ,11010.70
819522,HIP POROUS ACCESS       ,13020.52
819523,HIP HCA HIPS/POROUS/DUAL,7586.00
819524,CAGE 50X49 RT           ,3390.88
819525,CAGE PROTRUSIO 52X49    ,2577.40
819543,KNEES/CEMENTED/ACC      ,10016.34
819544,IMP KNEE/CEMENTED/DUAL  ,5900.00
819545,KNEE HYBRID ACC         ,10631.68
819546,IMP KNEES/HYBRID/DUAL   ,6200.00
819547,KNEE HPG POR/ACC        ,10398.50
819548,IMP KNEES/POR/DUAL      ,6744.00
819549,VIRABLE FIT TIB CUP     ,1022.00
819550,IMP PTELA LG 3PG RT CMNT,1855.48
819551,FEM PFC NPOR 2.5 63X59  ,2900.00
819597,BIT DRL ORTH CANN 2.0MM ,1369.04
819599,WIRE FX .9MM 150MM      ,555.60
819600,KWIRE FX 1.4X150MM      ,555.60
819601,BLDE TRNCT XPLNT 52     ,3026.00
819602,BLDE XPLNT FULL 52      ,3026.00
819603,BLDE TRNCT 54 SHRT      ,3026.00
819604,BLADE TRNCT 54 LNG      ,3026.00
819605,DLTR SRGICL RNL A       ,1437.18
819606,STENT K-WART 6F         ,252.48
819607,SCREW CORT NLCK 3.5X30  ,100.00
819608,GUIDEWIRE ORTH 130 1.3  ,537.08
819612,PLATE ORT AVULSION 3HOLE,2358.00
819623,SCREW BNE L55MM OD4MM CN,229.72
819640,MSH HRN 6X3 SPRMSH      ,486.60
819648,BLADE HLCL 11X80MM      ,960.40
819649,BLADE IM TI 90MM TROCANT,960.40
819650,BLADE HLCL 11X120       ,1162.80
819652,NAIL CANN LNG TRCH 11X32,3452.30
819653,NAIL FEM TROCH 456.414S ,2854.60
819654,NAIL IM TI 11MM X 130MM ,2854.60
819655,NAIL TI CANNULATED 11MM/,3452.30
819656,NAIL IM FEM/TROCH 11/130,2854.60
819663,SHEATH URO B7016        ,565.20
819665,INSERT ARTC KN 1-2 9MM  ,1590.00
819666,CMPNT PATELLA 3PG 35MM  ,500.00
819668,FILLER BN OBLS 10CC     ,2187.00
819677,CANN CLEAR 8MM          ,207.00
819688,SCREW BONE SS 3.5X36 LOK,240.24
819690,CAP EXTENDER 423842     ,2346.04
819694,PORT GELPNT SGL ACCESS  ,2039.88
819695,HOLDER TRCH TUBE SHLY   ,38.15
819696,CURET SURG LTD KYPHN    ,1099.00
819697,CUP ACETB TRBCLR MTL 56M,2600.00
819699,BLADE SHVR FRR 3.5MM    ,391.00
819702,PLATE T LCP 4.5MM 6 H/11,1362.30
819703,PLATE BNE LCP SS L97MM R,1014.00
819704,SYSTEM BNCMNT MXR STRL  ,537.00
819705,CMNT BNE KYPHXHV-R      ,200.00
819706,WIR GDE TFE COTED MVBLE ,551.16
819707,KIT CMNT MXR KPHX       ,1003.00
819708,CLAMP 7105-1054         ,3812.20
819709,PIN HLF LNG JTX17.5X5X40,222.60
819710,BAR EX FX L250 JT       ,128.06
819711,BAR JTX MINI 150X6 EX FX,1758.40
819713,HEAD FEM HIP -3 12/14 28,1950.00
819714,SCREW TK2 KEYLESS LAG ST,330.28
819715,BIT DRL TWST 3.5X70     ,665.81
819716,PLT BN 135DD 4H STD BRL ,517.18
819718,HEAD FEM 28 +7.0        ,700.00
819724,THRMB L120CM L30CM TRELL,7458.20
819726,EXPANDER TISS 275M CPX3 ,2298.00
819727,SCREW CANN XIA 5.5X40   ,1440.00
819728,SHELL ACTB CONTIN 54MM  ,2600.00
819730,SCREW SPN XIA 4823155445,1440.00
819731,SCREW SPN XIA 4823-16535,1440.00
819732,PATCH DRMTRX RSRB 3X3IN ,1412.40
819733,PTCH DURA L5XW4 NONFRIAB,2068.00
819741,NDL LOC STD L10CM OD20GA,325.95
819742,XPNDR TISS 350ML        ,2298.00
819744,DWRE PRME 014 185 SG    ,1750.00
819748,NAIL ORT L 10X340X125D  ,5179.20
819750,CATH EPSTX CUF 12CM 22FR,1278.99
819753,SCREW CORT 3.5X55       ,208.00
819763,BX INSTRUMENT DISP     ,963.04
819767,DRAIN BAG VENTRIC       ,877.00
819769,CLIP DEV RSL 2.8X11X235 ,5630.00
819774,NDL BX PERC 7X18G       ,66.67
819775,PACK POSTR VITRECTMY    ,1166.00
819778,ADHV SKNCLS BSA GUT 10ML,1854.00
819791,INTRO CATH PTFE 4.5X5   ,476.52
819792,KIT INTRO MICRO 5FRX5   ,476.52
819795,BLADE DERMATOME ST DISPO,513.19
819796,GDPIN ORTH 3.2 0        ,615.44
819798,BLADE 4 TRI-CUT         ,886.23
819799,CTHDX V ANDL 5F         ,368.73
819802,TIBTRY RP POR UPC ACCS  ,1206.00
819804,SPACER TENDON L24CMXW5MM,3412.00
819806,ASPIRAT MCNM 8FR        ,66.67
819809,NDL NIMS 8227410        ,566.20
819814,SET CATH AUT CHOLANGIO  ,570.48
819815,FEM HD 11/13 +6 36      ,2000.00
819817,CANN ARTHRO 8.25X7      ,666.72
819819,SCREW RTRO 9X20 BABSRB  ,556.00
819823,DRN CLT BG & TBG        ,1023.64
819824,COIL EMB MWCE 038X5X8X2 ,50.00
819853,ELCTRD EMG NRVSN M 5    ,2047.00
819854,MSH HRN 3DMAX LG LFT 6X4,300.00
819855,MSH HRN 3DMAX LG RT 6X4 ,300.00
819883,DRILL ORT BIT 2.0X130MM ,935.72
819900,STENT WALLFLEX M00570540,4800.00
819901,BLN VGRM 6F 90          ,629.68
819902,PLATE TI CRNL- 2 HL 9   ,131.20
819903,DEVICE DX NON PYRO TRQ  ,42.00
819904,BLN VGRM 6F 110         ,666.72
819906,TRODUCER SHEATH L7CM OD7,564.86
819907,SCREW BNE L30 WRST      ,404.70
819908,HEAD FEM MOD OXNM 40MM  ,1950.00
819909,CLAMP ARTIC EXFX STD    ,2290.00
819911,BIT DRL 4.8MM           ,947.00
819914,FIXATOR EBI WRIST       ,2697.00
819915,BIT DRL 2.7MM EBI       ,2512.00
819916,SCREW EXFX PIN-BAR 70/20,420.00
819917,SCREW BN A33-07020T     ,420.00
819918,SCREW DNFX CORT 80/20   ,420.00
819920,SCREW CORT 110X40MM     ,420.00
819921,SCREW CORT 130X40MM     ,374.00
819922,SCREW EBI CANC 150X60   ,338.00
819923,WRNCH ORTHFX M-210      ,638.36
819924,CUP ACTB 3-TANIUM 56MM  ,2200.00
819925,SCREW 3D DBL HEX 1/4-32 ,200.00
819927,SUT FBRSTK BLU STF 50IN ,132.00
819929,ROD ACME SPN 4CM        ,360.00
819930,ROD BENT PRECUT 5.0X5.5 ,360.00
819931,ROD BENT PRECUT 6.0X535 ,360.00
819932,ROD BENT PRECUT 7.0X5.5 ,360.00
819935,ROD SPNL L3.5 OD6.35    ,360.00
819936,ROD SPNL L4 OD6.35 P    ,360.00
819937,ROD SPNL L5.0 OD6.35    ,360.00
819938,ROD SPNL L6.0 OD6.35    ,360.00
819939,ROD SPNL L7.0 OD6.35    ,360.00
819941,SHELL HOLE HEMIS 50MM   ,2200.00
819948,SHTH PLWY 8F 38         ,1222.32
819959,TIBIA STEM SZ4 RIGHT    ,2000.00
819960,CMPNT TIBTRY 8 RT NPOR  ,2000.00
819962,HEAD FEM 497-28-000     ,700.00
819963,STEM HIP PRIM OFST 13MM ,5370.00
819964,PROS TIB BS SZ 4 LT     ,2000.00
819965,BLN PRES REG 61-70CM    ,4842.86
819971,BLADE TROCH F/NAIL SYST ,1030.40
819972,BLADE FIXTN TI 11X95MM T,1030.40
819973,BLADE HLCL 11X100       ,960.40
819980,CAP END TI L5MM TROCH EX,305.90
819982,CAP END TI L10MM TROCH E,960.53
819984,NAIL- TRCH 10X170 125D  ,2304.00
819985,NAIL IM TI 125DD L170MM ,2304.00
819986,NAIL 11/135DX170        ,2304.00
819987,NAIL TIBIAL 12X125      ,2304.00
819988,NAIL IM TI 135DD L170MM ,2753.10
819989,CATH DPLCTH 35 M.I.S.   ,245.00
819990,NAIL IM TI 10X235MM 130D,2168.60
819991,NAIL 11X235 TI C        ,2168.60
819992,NAIL IM TI 130DD L300MM ,3036.00
819993,NAIL IM TI 130DD TROCH R,3036.00
819994,NAIL IM TI 130DD L320MM ,3036.00
819995,NAIL IM TI 130DD L340MM ,3036.00
819996,NAIL IM TI 130DD L360MM ,3036.00
819997,NAIL IM TI 130DD L360MM ,3036.00
819998,NAIL IM TI 130DD L380MM ,3036.00
819999,NAIL IM TI 130DD L400MM ,3036.00
820001,NAIL TROCH 11 300       ,3036.00
820002,NAIL IM TI 130 X 440 X 1,3623.30
820003,NAIL IM TI 12X360MM 130D,3452.30
820005,NAIL IM TI 380MM OD12MM ,2854.60
820006,NAIL IM TI 12MMX380 130 ,3452.30
820007,NAIL IM TI 12 X420MM RT ,2854.60
820008,NAIL 12MM 23.5CM TROCH I,2304.00
820009,NAIL 12/130DE TI CN TRC ,2356.00
820015,SCREW BNE TI L28MM OD5.0,353.40
820016,SCREW BONE TI 5.0 S 30MM,304.00
820017,SCREW BNE TI 32X5.0 FEM/,291.20
820018,SCREW BONE LOCKING 42X45,291.20
820019,SCREW SYN 5.0X46 LOCKING,291.20
820020,SCREW LOCK TFN 458.948  ,332.50
820021,SCREW LOCKING F/NAIL 5.0,291.20
820023,SCREW BNE TI L52.0MM OD5,291.20
820024,SCREW BNE TI L54.0MM OD5,372.40
820025,SCREW LOCKING FEM/TIB 5.,353.40
820026,SCREW BNE TI 58X5.0 FEM/,353.40
820027,SCREW BNE TI 60X5.0 IM L,353.40
820028,SCREW BNE TI 64X5.0 IM L,353.40
820029,SCRWE BNE TI 68X5.0 IM L,353.40
820030,SCREW BNE TI 72X5.0 IM L,353.40
820031,SCREW BNE TI 76X5.0 IM L,304.00
820032,SCREW BNE TI 80X5.0 IM L,332.50
820034,SCREW BNE TI 85X5.0 IM L,304.00
820035,SCREW BNE TI 90X5.0 IM L,304.00
820036,SCREW BNE TI 95X5.0 IM L,304.00
820037,SCREW LCK 5.0X100       ,304.00
820038,BLADE FIXTN TI L34MM HUM,1257.80
820039,BLADE FIXTN TI L36MM HUM,1257.80
820048,GWIRE N THRD 2.8X450    ,538.00
820049,HEAD FEM COCR SZ+0 26MM ,600.00
820050,COMP HEAD 06-2800       ,891.82
820051,HEAD FEM COCR CTPR+10X28,600.00
820068,PIN EXFX APX 5X150X40   ,810.18
820070,PIN EXFX APX 5X180X50   ,794.29
820072,PIN APX SD EXFX 4X180X50,693.25
820106,SCREW CORT S/T 4.5X32MM ,41.90
820109,SCREW CORT S/T 4.5X36MM ,41.90
820113,SCREW CORT S/T 4.5X38MM ,41.90
820116,SCREW CORT S/T 4.5X42MM ,41.90
820132,STEM HDNK OMFT 50-0530  ,6000.80
820149,HEAD FEM UHR BIPLR 26X43,800.00
820152,ROD CONN BRDG LRG       ,900.00
820156,SCREW ORT RTR AR1586RB08,556.00
820158,KT ASCP FX ACL          ,2314.00
820161,SCREW T2 LCK F-T 4X32MM ,426.00
820172,PUTTY BN SYNTH OBLS 5ML ,1215.00
820173,SCREW SPN TI LUM PED TRA,1800.00
820176,GFT BNE H8 CERV SPNE    ,2243.48
820178,SCREW CORT HIP 4.5X36MM ,23.76
820179,SCREW CANN 4.5 38       ,24.00
820180,SCREW CORT TAP 4.5X40   ,24.00
820181,SCREW CORT TAP 4.5X42   ,23.76
820182,SCREW CANN 4.5 44       ,23.76
820184,CTHGD MCH1 6F LIMA 55   ,1089.00
820185,SCREW BNE SS L16MM OD3.5,240.24
820186,PLATE BNE LCP SS L126MM ,938.00
820187,FLTR VC TRPES 55 FEM-JUG,2340.00
820188,CTHGD VBT 6F 070 JR4 55 ,1022.30
820189,CTHGD VBT 6F 070 IM 55  ,1000.08
820190,CATH GUIDE XLL 55CM 6F  ,1022.30
820191,BIT DRILL 2.0/LCK SCRW  ,689.00
820194,ANCH SUT HELX BR RCUF   ,812.00
820195,SCREW SMRTLCK E 2.7X14MM,187.90
820196,SCREW VRX XPN LCK 2.7X20,187.90
820198,DIST TIB ANTLAT RIGHT NR,2505.60
820203,STYLET LD L 45X.014     ,740.80
820204,JOINT KN CEMENTED TKR   ,10611.38
820206,CAP KNEE HYBRD STRYK    ,11282.32
820207,JOINT KN POROUS TKR     ,11705.34
820212,GWIRE AGA 1.5 J SS 260  ,1166.76
820214,PRSMNTR INTUTR XTR SEN  ,400.77
820215,VACUUM DLVRY 6000M      ,447.26
820218,CATHETER INTRAUTERINE PR,550.97
820224,HEAD FEM COCR SZ+5 26MM ,600.00
820225,HEAD FEM COCR SZ+10 26MM,600.00
820226,HEAD FEM CTPR +5X28MM   ,891.82
820228,HD FEM SZ +5 06-3205    ,600.00
820229,HEAD FEM C-TPR -5MM 32MM,891.82
820230,SPACER FEM HIP OMFT 9MM ,227.50
820231,SPACER FEM HIP OMFT 10MM,175.00
820232,SPACER FEM HIP OMFT 11MM,175.00
820233,SPACER FEM HIP OMFT 12MM,175.00
