DRG_Long_Desc,Average_Charge_Per_Case,Average_Medicare_Payment_Per_Case
951 - OTHER FACTORS INFLUENCING HEALTH STATUS,27421.5,No Medicare Payment Available
955 - CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,312166.2,No Medicare Payment Available
956 - LIMB REATTACHMENT; HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA,563713.91,22562.96
957 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W MCC,509540,No Medicare Payment Available
958 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC,258977.22,24476.16
959 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,72950,No Medicare Payment Available
963 - OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,136978.3,15850.64
964 - OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,155354.65,No Medicare Payment Available
974 - HIV W MAJOR RELATED CONDITION W MCC,306815.18,No Medicare Payment Available
975 - HIV W MAJOR RELATED CONDITION W CC,59194.61,No Medicare Payment Available
976 - HIV W MAJOR RELATED CONDITION W/O CC/MCC,86812.86,No Medicare Payment Available
977 - HIV W OR W/O OTHER RELATED CONDITION,65884.45,2224.19
981 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,242359.07,24068.06
982 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,158473.9,14466.05
983 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,112836.75,No Medicare Payment Available
987 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,212151.95,18889.85
988 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,101909.26,10565.09
989 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,89793.18,No Medicare Payment Available
