Charge,Unit Price
FAMOTIDINE/PF 20 MG/2 ML VIAL,$76.00 
FAT EMULSIONS 20% 250 ML EMULSION,$205.80 
FE FUMARATE/FA/VIT B COMP W-C/MIN,$4.00 
FEBUXOSTAT 40 MG TABLET,$53.40 
FELODIPINE 2.5 MG TAB.ER.24H,$5.45 
FELODIPINE 5 MG TAB.ER.24H,$5.45 
FEM ADAPTER,"$2,336.00 "
FEM. COMPONENT,"$7,295.00 "
FEM/TID SLEEVE,"$2,876.00 "
FEMORAL HEAD,"$2,536.00 "
FEMORAL HEAD - 2.5,"$2,536.00 "
FEMORAL PRESSURIZER,$55.00 
FEMORAL STEM,"$1,763.00 "
FEMUR STRUT PLATE,"$2,188.00 "
FENOFIBRATE 160 MG (TRICOR),$9.50 
FENOFIBRATE 54 MG TABLET,$4.00 
FENOFIBRIC ACID (CHOLINE) 135 MG CAPSULE.DR,$22.25 
FENOFIBRIC ACID (CHOLINE) 45 MG CAPSULE.DR,$7.90 
FENOLDOPAM MESYLATE 10 MG/ML AMP,"$1,547.00 "
FentaNYL 100 MCG/HR PATCH 72 HR,$137.80 
FentaNYL 12 MCG/HR PATCH 72 HR,$81.20 
FentaNYL 25 MCG/HR PATCH 72 HR,$35.65 
FentaNYL 50 MCG/HR PATCH 72 HR,$63.35 
FentaNYL 75 MCG/HR PATCH 72 HR,$100.10 
FentaNYL CITRATE/PF 100 MCG/2 ML VIAL,$76.00 
FentaNYL CITRATE/PF 250 MCG/5 ML VIAL,$76.00 
FentaNYL/BUPIVAC HCL/NS/PF 250 ML PLAST..BAG,$121.90 
FERRIC SUBSULFATE SOLN TOP. (MONSEL)  8 GM UDC,$53.85 
FERROUS FUMARATE 324 MG TAB,$4.00 
FERROUS FUMARATE/FOLIC ACID 1 TAB TAB,$4.00 
FERROUS SULFATE 325 (65 ELEMENTAL) MG TAB,$2.00 
FERROUS SULFATE ORAL SOLN 220 MG/5 ML UDC,$4.00 
FERUMOXYTOL INJ 510 MG/17 ML SDV,"$4,576.65 "
FESOTERODINE FUMARATE ER 4 MG TAB,$52.65 
FEXOFENADINE 180 MG TAB,$4.00 
FEXOFENADINE ODT 30 MG TAB,$4.00 
FIBERSTICK,$99.00 
FIDAXOMICIN 200 MG TAB,$920.40 
FILGRASTIM 300 MCG/ML VIAL,"$1,574.15 "
FILGRASTIM 480 MCG/0.8 ML SYR,"$2,657.15 "
FILTER BATERIA/VIRAL,$3.00 
FILTER DELIVERY WIRE,$385.00 
FILTER LINE SET,$23.00 
FINASTERIDE 1 MG TABLET,$4.00 
FINASTERIDE 5 MG TAB,$4.00 
FINGER SPLINT PLASTIC TIP,$6.00 
FIXED CORE GUIDEWIRE,$69.00 
FlavoxATE HCL 100 MG TAB,$4.50 
FLECAINIDE ACETATE 100 MG TAB,$4.70 
FLECAINIDE ACETATE 50 MG TAB,$4.00 
FLEXIA TRAC TIP,"$1,513.00 "
FLEXIBLE DRILL,$421.00 
FLEXIBLE NAIL 300MM,$257.00 
FLEXIBLE SIGMOIDOSCOPY,"$1,471.00 "
FLEXIBLE SIGMOIDOSCOPY (P,"$1,471.00 "
FLU VACCINE (CLINIC),$76.00 
FLU VACCINE ADMINISTRATION FEE 1 EA MISC,$37.00 
FLUCONAZOLE 10 MG/ML UDC,$4.00 
FLUCONAZOLE 100 MG TAB,$6.10 
FLUCONAZOLE 100 MG/ NS 50 ML PIGGYBACK,$76.00 
FLUCONAZOLE 150 MG TAB,$13.75 
FLUCONAZOLE 200 MG TAB,$14.40 
FLUCONAZOLE 40 MG/ML BOT,$285.25 
FLUCONAZOLE 400 MG/ NS 200 ML PIGGYBACK,$112.50 
FLUDROCORTISONE ACETATE 0.1 MG TAB,$4.00 
FLUIDOTHERAPY,$247.00 
FLUMAZENIL 0.5 MG/5 ML VIAL,$76.00 
FLUOCINOLONE 0.01% CREAM 15 GM TUBE,$92.75 
FLUOCINONIDE 0.05% CREAM,$91.10 
FLUOCINONIDE 0.1% CREAM 30 GM TUBE,"$2,380.65 "
FLUORESCEIN SODIUM 1 MG/STRIP,$4.00 
FLUORESCEIN SODIUM 500 MG/5 ML VIAL,$121.95 
FLUOROMETHOLONE 0.1% OPTH SUSP 5 ML BOT,$177.63 
FLUOROURACIL 1000 MG/20 ML VIAL,$114.75 
FLUOROURACIL 5% CREAM 40 GM,$514.78 
FLUOROURACIL 500 MG/10 ML VIAL,$76.00 
FLUoxetine HCL 10 MG CAP,$4.00 
FLUoxetine HCL 20 MG CAP,$4.00 
FLUoxetine HCL 20 MG/5 ML UDC,$11.70 
fluPHENAZine HCl 1 MG TAB,$4.00 
fluPHENAZine HCl 5 MG TAB,$4.00 
FLUSH IMPLANTED VAD,$70.00 
FLUTED STEM,"$2,213.00 "
FLUTICASONE PROPIONATE NASAL SPRAY 16 GM BOT,$55.00 
FLUTICASONE/SALMETEROL 230-21 MCG INHALER,"$1,554.30 "
FLUTICASONE/SALMETEROL 250-50 14/PUFF INHALER,$455.20 
FLUTICASONE/SALMETEROL 500-50 14 PUFF/INHALER,$741.90 
FluvoxaMINE MALEATE 100 MG TAB,$4.00 
FOLEY 3-WAY,$44.00 
FOLEY CATH TRAY,$52.00 
FOLIC ACID 0.4 MG TAB,$4.00 
FOLIC ACID 1 MG TAB,$4.00 
FOLIC ACID 50 MG/10 ML VIAL ( 5 mg/ml),$225.60 
FONDAPARINUX SODIUM 10 MG/0.8 ML DISP.SYRIN,$514.45 
FORCE FIBER,$630.00 
FORGARTY CATH SHORT,$108.00 
FORMOTEROL FUMARATE 12 MCG/CAP BOX OF 12,$12.50 
FORTIFY 19-25 CORE,"$8,550.00 "
FORTIFY END PLATE,$676.50 
FOSAPREPITANT DIMEGLUMINE 150 MG SDV,"$1,601.10 "
FOSINOPRIL SODIUM 10 MG TAB,$4.00 
FOSINOPRIL SODIUM 20 MG TAB,$4.00 
FOSPHENYTOIN SODIUM 100 MGPE/2 ML VIAL,$76.00 
FOSPHENYTOIN SODIUM 500 MGPE/10 ML VIAL,$240.00 
FRAME FIXATOR,$963.00 
FRAZIER SUCTION 10FR,$4.00 
FRC - INTERPRETATION,$63.00 
FRENCH CATHETER TRAY,$32.00 
FRESH DISTAL TIBIA GRAFT,"$9,750.00 "
FULL RADIUS BLADE,"$1,646.00 "
FUNCTIONAL RES CAP  TECHN,$115.00 
FUROSEMIDE 100 MG/10 ML VIAL,$76.00 
FUROSEMIDE 120 MG/50 ML PIGGYBACK,$143.75 
FUROSEMIDE 20 MG TAB,$4.00 
FUROSEMIDE 20 MG/2 ML VIAL,$76.00 
FUROSEMIDE 40 MG TAB,$2.00 
FUROSEMIDE 40 MG/4 ML VIAL,$76.00 
FUROSEMIDE 80 MG TAB,$4.00 
FUROSEMIDE ORAL SOLN 40 MG/4 ML UDC,$10.25 
GABAPENTIN 100 MG CAP,$2.00 
GABAPENTIN 250 MG/5 ML ORAL SOLUTION,$8.35 
GABAPENTIN 300 MG CAP,$2.00 
GABAPENTIN 400 MG CAP,$4.00 
GABAPENTIN 600 MG TAB,$2.00 
GAIT TRAINING X15 MIN,$68.00 
GALANTAMINE HBR 4 MG TAB,$26.70 
GALANTAMINE HBR ER 8 MG CAP,$25.45 
GAMMA NAIL,"$2,116.00 "
GAMMA NAIL 38,"$3,009.00 "
GAST. INTUB/LAVAGE,$348.00 
GASTROSCOPY,"$2,287.00 "
GASTROSTOMY TUBE,$161.00 
GAVISCON SUSP 30 ML UDC,$4.00 
GELFOAM STRIP,$84.00 
GEMCITABINE HCL 1 GM/VIAL,$700.00 
GEMCITABINE HCL 200 MG/VIAL VIAL,$740.95 
GEMFIBROZIL 600 MG TAB,$4.00 
GENTAMICIN 0.1% CREAM TUBE,$98.75 
GENTAMICIN 0.1% TOPICAL OINT 15 GM TUBE,$98.75 
GENTAMICIN 0.3% OPTH OINT,$70.88 
"GENTAMICIN IN NACL, ISO-OSM 80 MG/100 ML PIGGYBACK",$76.00 
GENTAMICIN OPTH DROPS 0.3% 5 ML BOT,$89.28 
GENTAMICIN SULFATE 80 MG/2 ML VIAL,$76.00 
GENTAMICIN SULFATE/PF 20 MG/2 ML VIAL,$19.70 
GENTAMICIN/NS 100 MG/100 ML PIGGYBACK,$76.00 
GHV CEMENT,"$1,140.00 "
GI COCKTAIL 30 ML UDC,$50.00 
GLENOID,"$3,979.00 "
GLIDERSCOPE BLADE 1 & 2,$41.00 
GLIDESCOPE BLADE 3 & 4,$31.00 
GLIDEWIRE 260CM,$68.00 
GLIDEWIRE 260CM STIFF,$75.00 
GLIMEPIRIDE 1 MG TAB,$6.65 
GLIMEPIRIDE 2 MG TAB,$4.00 
GLIMEPIRIDE 4 MG TAB,$4.00 
glipiZIDE 10 MG TAB,$4.00 
glipiZIDE 5 MG TAB,$4.00 
GlipiZIDE XL 10 MG TAB,$4.00 
GlipiZIDE XL 2.5 MG TAB.SR.24H,$4.95 
GlipiZIDE XL 5 MG TAB,$4.00 
"GLUCAGON,HUMAN RECOMBINANT 1 MG/SUV",$858.00 
glyBURIDE 1.25 MG TAB,$4.00 
glyBURIDE 5 MG TAB,$4.00 
"GlyBURIDE,MICRONIZED 1.5 MG TAB",$4.00 
GlyBURIDE/METFORMIN 2.5MG/500MG TABLET,$4.00 
GlyBURIDE/METFORMIN HCL 5/500,$4.00 
GLYCERIN ADULT SUPP,$3.25 
GLYCERIN PEDIATRIC SUPP,$4.00 
GLYCOPYRROLATE 0.2 MG/ML 1 ML VIAL,$65.00 
GLYCOPYRROLATE 0.4 MG/2 ML VIAL,$115.00 
GLYCOPYRROLATE 0.6 MG/3 ML SYRINGE,$155.05 
GRANISETRON HCL 1 MG/ML VIAL,$94.35 
GRASPER TIP,$145.00 
GRICE LAP SUT NDL,$148.00 
guaiFENesin 100 MG/5 ML UDC,$4.00 
guaiFENesin 400 MG TAB,$4.00 
GuaiFENesin 600 MG TAB.ER,$4.20 
GuaiFENesin/CODEINE PHOSPHATE 5 ML UDC,$4.00 
GuaiFENesin/DEXTROMETHORPHAN 5 ML UDC,$7.50 
GuaiFENesin/PSEUDOEPHEDRNE HCL 1 TAB TAB.ER,$4.00 
GuanFACINE HCL 1 MG TAB,$4.00 
GUIDE CATH,$98.00 
GUIDE PIN,$148.00 
GUIDE PIN 3.2,$135.00 
GUIDE WIRE ANGLE,$189.00 
GUIDE WIRE FEMORAL,$54.00 
GUIDEWIRE,$53.00 
GUIDEWIRE .014,$113.00 
GUIDEWIRE BACK ANGLE,$204.00 
GUIDEWIRE VISIGLIDE,$726.00 
GUIDING SHEATH 45CM,$108.00 
GXT - INTERPRETATION & RE,$299.00 
GXT - TRACING,"$1,648.00 "
HA CONT EQUIP MAINT,$86.00 
HAEMOPHILUS B CONJUGATE VACCINE 0.5 ML VIAL PEDS,$76.50 
HALOPERIDOL 0.5 MG TAB,$4.00 
HALOPERIDOL 1 MG TAB,$4.00 
HALOPERIDOL 5 MG TAB,$4.55 
HALOPERIDOL LACTATE 2 MG/ML BOT,$14.98 
HALOPERIDOL LACTATE 5 MG/ML VIAL,$40.00 
HANDPIECE SOFT PALATE,$533.00 
HARMONY BREAST PUMP,$29.00 
HAWKINS III NEEDLE,$70.00 
HC ACETATE/PRAMOXINE FOAM 1%/1%,$356.18 
HEAD CRADLE EXTRA TALL,$22.00 
HEAMQUET II INTRO SET,$109.00 
HEAT & MOISTURE EXCHANGER,$33.00 
HEATED AEROSOL,$36.00 
HEEL/ELBOW PROTECTOR,$29.00 
HELICAL STONE EXTRACTOR,$790.00 
HEMAQUET INTRODUCER,$86.00 
HEMMORHOID RECTAL OINT 30 GM TUBE,$16.83 
HEMO KIT,$108.00 
HEMODIALYSIS ROUTINE,"$1,030.00 "
HEMOLOK ML CLIPS MEDIUM,$39.00 
HEMORRHOID STAPLER,$600.00 
HEMOSTATIC CLIPPING DEVIC,$490.00 
HEMOVAC SET,$151.00 
HEPARIN 100 UNITS/ML 1 ML VIAL,$76.00 
HEPARIN 1000 UNITS/500 ML NS,$76.00 
HEPARIN 1000 UNITS/ML 1 ML VIAL,$76.00 
"HEPARIN 25,000 UNIT IN D5W 250 ML",$76.00 
HEPARIN 50 UNIT/5 ML SYR,$4.00 
"HEPARIN SODIUM,PORCINE 10 UNIT/ML 1 ML VIAL",$76.00 
"HEPARIN SODIUM,PORCINE 10,000 UNIT/10 ML VIAL",$18.70 
"HEPARIN SODIUM,PORCINE 10,000 UNIT/ML VIAL",$76.00 
"HEPARIN SODIUM,PORCINE 5,000 UNIT/ML VIAL",$76.00 
"HEPARIN SODIUM,PORCINE 500 UNIT/5 ML VIAL",$9.95 
"HEPARIN SODIUM,PORCINE/PF 100 UNIT/10 ML VIAL",$37.15 
"HEPARIN SODIUM,PORCINE/PF 500 UNIT/5 ML DISP.SYRIN",$76.00 
"HEPATITIS A VIRUS VACCINE/PF 1,440 UNIT/ML SYR",$334.00 
HEPATITIS B IMMUNE GLOBULIN 1 ML VIAL,$734.75 
HEPATITIS B VIRUS VACCINE/PF 10 MCG/0.5 ML VIAL,$111.50 
HERNIA PATCH LARGE,"$2,535.00 "
HERNIA PATCH MEDIUM,"$2,000.00 "
HERNIA PATCH SMALL,"$1,353.00 "
HETASTARCH 6% /NS 500 ML BAG,$81.35 
HI TORQUE FLOPPY,$147.00 
HICKMAN CATHETER DOUBLE L,$800.00 
HIGH PRESSURE CONNECTOR,$43.00 
HIGH PRESSURE INJ LINE,$22.00 
HIP DRAPE W/ POUCH,$65.00 
HIP STEM,"$9,053.00 "
HIP STEM SIZE 11,"$8,900.00 "
HI-TORQUE GUIDE WIRE,$264.00 
HOLTER MONITOR - RED BAY,$139.00 
HOLTER PHYSICIAN INTERPRE,$383.00 
HOLTER RECORDING,$258.00 
HOLTER SCANNING WITH REPO,$550.00 
HOME SLEEP TEST TYPE 3 PO,$219.00 
HOOD HEAD DRAPE,$62.00 
HUBER NEEDLE,$30.00 
HUMERAL CUP 42,"$1,509.00 "
HUMERAL NAIL LEFT,"$2,329.00 "
HUMI MANIPULATOR,$145.00 
HYALURONATE SODIUM 14 MG/ML (7.7MG/0.55ML) SYR,$214.50 
HydrALAZINE HCL 10 MG TAB,$4.00 
HydrALAZINE HCL 100 MG TAB,$4.00 
HydrALAZINE HCL 20 MG/ML VIAL,$76.00 
HydrALAZINE HCL 25 MG TAB,$4.00 
HydrALAZINE HCL 50 MG TAB,$2.00 
hydroCHLOROthiazide 12.5 MG CAPSULE,$4.00 
hydroCHLOROthiazide 25 MG TAB,$4.00 
hydroCHLOROthiazide 50 MG TAB,$4.00 
HYDROcodone/APAP 10/325 TABLET,$4.00 
HYDROcodone/APAP 5/325 TABLET,$4.00 
HYDROcodone/APAP 7.5/325 TABLET,$4.00 
HYDROcodone/APAP 7.5-325 MG/15 ML ORAL SOLN UDC,$19.45 
HYDROcodone/CHLOR-POLI ORAL SUSP 5 ML UDC,$12.05 
HYDROcodone/HOMATROPINE SYRUP 5 ML UDC,$4.65 
HYDROcodone/IBUPROFEN 7.5/200 TAB,$4.25 
HYDROCORTISONE 0.5% CREAM 28.4 GM TUBE,$10.00 
HYDROCORTISONE 1% CREAM 30 GM,$10.00 
HYDROCORTISONE 1% OINT 30 GM,$15.88 
HYDROCORTISONE 10 MG TAB,$4.00 
HYDROCORTISONE 100 MG/60 ML ENEMA,$34.65 
HYDROCORTISONE 2.5% CREAM 30 GM TOPICAL,$16.25 
HYDROCORTISONE ACETATE 25 MG/SUPP.RECT SUPP.RECT,$57.70 
HYDROCORTISONE CREAM 2.5% RECTAL,$175.30 
HYDROCORTISONE SOD SUCC/PF 250 MG/2 ML VIAL,$124.20 
HYDROCORTISONE SOD SUCCINATE 100 MG/2 ML VIAL,$76.00 
HYDROmorphone 1 MG/ML SYR,$76.00 
HYDROmorphone 2 MG/ML SYRINGE,$76.00 
HYDROmorphone HCL 2 MG TAB,$4.00 
HYDROmorphone-NS PCA 1 MG/ML,$127.20 
HYDROXYCHLOROQUINE SULFATE 200 MG TAB,$15.25 
HYDROXYUREA 500 MG CAP,$4.00 
hydrOXYzine HCl 10 MG TAB,$4.00 
hydrOXYzine HCl 25 MG TAB,$2.00 
hydrOXYzine HCl 25 MG/ML VIAL,$96.80 
HydrOXYzine HCL SYRUP 10 MG/5 ML UDC,$4.00 
hydrOXYzine pamoate 25 MG CAP,$4.00 
HYOSCYAMINE SULFATE 0.125 MG/ML BOT,$99.48 
HYOSCYAMINE SULFATE 0.5 MG/ML AMP,$298.05 
HYOSCYAMINE SULFATE CHEW/SL 0.125 MG TAB,$4.00 
I&D ABSCESS,$268.00 
I&D ABSCESS COMPLIC,$659.00 
I&D ISOCHIORECTAL,$941.00 
I&D SUB/HEMATO/SIMP,$258.00 
I&D VULVA PR PERI A,$460.00 
I/A HP,$93.00 
IBUPROFEN 200 MG TAB,$2.00 
IBUPROFEN 600 MG TAB,$4.00 
IBUPROFEN 800 MG TAB,$4.00 
IBUPROFEN 800 MG/8 ML VIAL,$80.35 
IBUPROFEN SUSP 100 MG/5 ML UDC,$4.00 
ICC GRAFTON PUTTY,$243.00 
IM OR SQ. INJECTION,$149.00 
IMAGYN I 125 BRACHY THERA,$102.00 
IMATINIB MESYLATE 100 MG TABLET,$468.20 
IMIPRAMINE HCL 10 MG TAB,$4.00 
IMIPRAMINE HCL 25 MG TAB,$4.00 
IMM ADMIN EA ADDL VACCINE,$252.00 
IMM ADMIN ONE VACCINE,$94.50 
IMMUNE GLOBULIN (IGG) 1 GM/10 ML SUV,$561.80 
IMMUNE GLOBULIN (IGG) 10 GM/100 ML SUV,"$5,618.30 "
IMMUNE GLOBULIN (IGG) 20 GM/200 ML SUV,"$11,236.55 "
IMMUNE GLOBULIN (IGG) 5 GM/50 ML SUV,"$2,809.10 "
IMPLANT PLATE 1.5,$345.00 
IMPLANT SCREW 2.0 TO 2.3,$80.50 
INCENTIVE SPIROMETRY INIT,$270.00 
INCIS/REMOVAL. FB,$258.00 
INDAPAMIDE 1.25 MG TAB,$4.00 
INDAPAMIDE 2.5 MG TAB,$4.00 
INDOMETHACIN 25 MG CAP,$4.00 
INDOMETHACIN 50 MG CAP,$4.00 
INDOMETHACIN 75 MG CAP.SA,$7.35 
INFERIOR TURBINATE BLADE,$357.00 
INFLATION GUIDE,$126.00 
INFLATION SYRINGE,$458.00 
InFLIXimab 100 MG SUV,"$5,839.10 "
INFLOW/OUTFOLW TUBING,$161.00 
INFUSE KIT LARGE,"$12,947.00 "
INFUSE KIT MEDIUM,"$7,188.00 "
INFUSE KIT SMALL,"$5,718.00 "
INFUSOR PRESSURE BAG,$93.00 
INJ DIGITAL NERVE,$403.00 
INJETAK RIGID NDL 35CM,$83.00 
INSERT 36MM,"$2,380.00 "
INSERT PICC CATH AG,"$1,416.00 "
INSERT TC3,"$2,811.00 "
INSERTION KIT 7FR,$114.00 
INSTRUMENT ARM DRAPE,$115.00 
INSULATION TUBING W/FILTE,$28.00 
"INSULIN ASPART 1,000 UNIT/10 ML VIAL",$723.40 
INSULIN HumaLOG 50/50 100 UNIT/ML VIAL,$711.75 
INSULIN LANTUS 1 UNIT,$0.25 
INSULIN LANTus 100 UNIT/ML VIAL,$673.85 
INSULIN LEVEMIR  1 UNIT,$0.25 
INSULIN LEVEMIR 100 UNIT/1 ML VIAL,$734.38 
INSULIN NovoLIN 70/30 100 UNIT/ML VIAL,$344.25 
INSULIN NovoLOG 1 UNIT,$0.25 
INSULIN NovoLOG 70/30 1 UNIT,$0.25 
INSULIN NovoLOG 70/30 100 UNIT/ML VIAL,$750.30 
INSULIN NPH 1 UNIT,$0.00 
INSULIN NPH 100 UNIT/ML VIAL,$344.25 
INSULIN REGULAR (NovoLIN) 1 UNIT,$0.25 
INSULIN REGULAR SIPS,$344.25 
INTENSIVE CARE UNIT,"$1,650.00 "
INTER REP/SCALP/2.5,$406.00 
INTER REP/SCALP/7.5,$585.00 
INTER RP/FACE/2.5,$544.00 
INTER RP/FACE/20.0,"$1,025.00 "
INTER RP/FACE/5.0,$659.00 
INTER RP/FACE/7.5,$808.00 
INTER RP/NECK/12.5,$744.00 
INTER RP/NECK/2.5,$434.00 
INTER RP/NECK/7.5,$609.00 
INTER RP/SCALP/12.5,$671.00 
INTER RP/SCALP/20.0,$984.00 
INTER RP/SCALP/30.0,"$1,199.00 "
INTERFERENCE SCREW 8MM,$306.00 
INTERPRETATION,$104.00 
INTRANASAL SPLINT,$305.00 
INTRO AGENT/PACK VA,$455.00 
INTRODUCER 15FR 70CM W/CO,$16.00 
INTRODUCER CYSTIC DUCT,$156.00 
INTRODUCER SET,$173.00 
INTUBATION,$113.00 
INVESTIGATIONAL DRUG INJ 1 EA,$0.00 
INVESTIGATIONAL DRUG IV 1 EA,$0.00 
INVESTIGATIONAL DRUG PO 1 EA MISC,$0.00 
IOBAN ISOLATION DRAPE,$85.00 
IOBANE 2,$39.00 
IONTOPHORESIS 15 MIN,$376.00 
IPPB INITIAL,$76.00 
"IPPB, SUBSEQUENT",$76.00 
IPRATROPIUM BROMIDE 200 PUFF/1 INHALER,"$1,078.05 "
IPRATROPIUM NASAL SPR 0.06% 15 ML BOT,$90.00 
IPRATROPIUM NEB 0.5 MG/2.5 ML,$4.00 
IPRATROPIUM/ALBUTEROL SULFATE 3 ML NEB,$2.00 
IPRATROPIUM/ALBUTEROL SULFATE 4 GM RESPIMAT,$721.05 
IRBESARTAN 150 MG TAB,$4.00 
IRBESARTAN 75 MG TAB,$4.00 
IRON DEXTRAN COMPLEX 100 MG/2 ML VIAL,$132.60 
IRON SUCROSE COMPLEX 100 MG/5 ML AMP,$240.00 
"IRON,CARBONYL",$7.15 
"IRON,CARBONYL/ASCORBIC ACID 1 TAB",$5.55 
IRRIG. CORPORA CAVE,$746.00 
ISOLATION FLUIDSHEILDMASK,$42.00 
ISONIAZID 300 MG TAB,$4.00 
ISOSORBIDE DINITRATE 10 MG TAB,$4.35 
ISOSORBIDE DINITRATE 20 MG TABLET,$4.00 
ISOSORBIDE DINITRATE 40 MG CAPSULE.ER,$19.30 
ISOSORBIDE MONONITRATE 120 MG TAB.ER.24H,$4.00 
ISOSORBIDE MONONITRATE 20 MG TAB,$4.00 
ISOSORBIDE MONONITRATE 30 MG TAB.ER.24H,$2.00 
ISRADIPINE 5 MG CAP,$7.10 
IV HYD EA ADDL HR,$71.00 
IV HYDR INIT 31MIN,$354.00 
IV HYDRATION EA ADD,$64.00 
IV HYDRATION INIT,$326.00 
IV HYDRATION INITIA,$117.00 
IV INF THER,$415.00 
IV INF THER EA ADDL,$75.00 
IV INFUSION PUMP ACCESSORY 1 EA IV.SET,$221.15 
IV PUSH,$137.00 
IV PUSH INJECTION,$149.00 
IV THER ADD SQT T,$71.00 
IV THER EA ADDL H,$75.00 
IV THERAPEUTIC TO,$415.00 
JETSTREAM NAVITUS,"$4,072.00 "
JUDKIN CORONARY CATHETER,$90.00 
JUGGERKNOT,$594.00 
KARAYA PASTE,$38.00 
KARAYA POWDER,$29.00 
KCI DRESSING ASSEMBLY,$76.00 
KELLER BUTT CREAM 120 GM,$25.00 
KETAMINE HCL 500 MG/5 ML VIAL,$76.00 
KETOCONAZOLE 2% CREAM 15 GM,$61.80 
KETOCONAZOLE 2% CREAM 30 GM,$104.23 
KETOCONAZOLE 2% SHAMPOO 120 ML,$101.25 
KETOROLAC  15 MG/ML VIAL,$76.00 
KETOROLAC OPTH DROPS 0.5%,$80.05 
KETOROLAC TROMETHAMINE 10 MG TAB,$4.53 
KETOROLAC TROMETHAMINE 30 MG/ML VIAL,$76.00 
KETOROLAC TROMETHAMINE 60 MG/2 ML VIAL,$76.00 
KIRSCHNER WIRES,$49.00 
KIT UROMAX,$791.00 
KNIFE SINGLE PROBE,$270.00 
KNIFE TUIP 24FR,$178.00 
KUGEL COMPOSIX,"$2,092.00 "
K-WIRE .062,$22.00 
K-WIRE 2.0,$69.00 
K-WIRE 5/64,$72.00 
KYPHON MIXER W/KYPHX HVR,$288.00 
L. Acidophilus/L.bulgaricus 1 PKT PACKET,$4.30 
L.Acidophilus/L.bulgaricus 1TAB,$4.00 
LABETALOL HCL 100 MG TAB,$4.00 
LABETALOL HCL 200 MG TAB,$4.00 
LABETALOL INJ 100 MG/20 ML VIAL,$76.00 
LABETALOL INJ 20 MG/4 ML SYR,$76.00 
LACERATION TRAY,$93.00 
LACOSAMIDE 100 MG TABLET,$74.05 
LACOSAMIDE 200 MG/20 ML VIAL,$353.40 
LACOSAMIDE 50 MG TABLET,$47.35 
LACTIC ACID POC,$170.00 
Lactobac #2-S. Therm-Bifido #1 DS 1 PKT,$26.50 
LACTOBACILLUS RHAMNOSUS GG 1 EACH POWD.PACK,$4.00 
LACTULOSE 20 GM/30 ML UDC,$4.00 
lamoTRIgine 100 MG TAB,$4.00 
lamoTRIgine 150 MG TAB,$4.00 
lamoTRIgine 25 MG TAB,$4.00 
lamoTRIgine 300 MG TAB.ER.24,$83.10 
LANOLIN BREAST CRM 7 GM TUBE,$7.95 
"LANOLIN/MIN OIL/PETROLAT,WHT OPTH OINT 3.5 GM TUBE",$48.85 
LANSOPRAZOLE 15 MG SOLUTAB,$69.20 
"LANTHANUM CARBONATE 1,000 MG TAB.CHEW",$60.05 
LAP CHOLANGIOGRAPHY SET,$256.00 
LAP CHOLE PACK,$136.00 
LAP SAC 8x10,$87.00 
LAP SPONGE,$5.00 
LAPAROSCOPIC CARE KIT,$102.00 
LAPAROSCOPY PACK,$155.00 
LAPRATY ABS SUTURE CLIP,$450.00 
LARGE CLIP APPLIERS,$302.00 
LASE-FLEX TRAC TUBE S/S,$371.00 
LATANOPROST 0.005% OPTH DROPS,$38.88 
LATEX DRAIN MALECOT,$42.00 
LAXATIVE OF CHOICE 1 EA EACH,$0.00 
LEFLUNOMIDE 20 MG TAB,$26.35 
LEFT HEART KIT,$203.00 
LEG DRAPES,$48.00 
LETROZOLE 2.5 MG TAB,$117.00 
LEUCOVORIN CALCIUM 100 MG/VIAL,$100.00 
LEUCOVORIN CALCIUM 350 MG/VIAL VIAL,$94.75 
LEUCOVORIN CALCIUM 50 MG/VIAL VIAL,$76.00 
LEVAGUIN 500MG IV,$104.00 
LEVALBUTEROL HCL 0.63 MG/3 ML NEB,$26.85 
LEVALBUTEROL HCL 1.25 MG/0.5 ML NEB,$34.15 
LEVALBUTEROL TARTRATE 45 MCG/PUFF INHALER 200 PUFFS,$204.73 
levETIRAcetam 250 MG TAB,$4.00 
levETIRAcetam 500 MG TAB,$4.00 
LevETIRAcetam 500 MG/5 ML ORAL SOLUTION,$4.00 
LevETIRAcetam 500 MG/NS 100 ML PIGGYBACK,$92.50 
"levETIRAcetam in NaCl (iso-os) 1,500 MG/100 ML PIGGYBACK",$140.05 
LevETIRAcetam INJ 500 MG/5 ML VIAL,$76.00 
"LevETIRAcetam/SOD CHL 1,000 MG/100 ML PIGGYBACK",$141.25 
LEVINE TUBE K-9-10,$15.00 
LEVOBUNOLOL OPTH DROPS 0.5% 5 ML BOT,$11.63 
levoFLOXacin 250 MG TAB,$4.00 
levoFLOXacin 500 MG TAB,$2.00 
levoFLOXacin 500 MG/20 ML VIAL,$178.95 
levoFLOXacin 750 MG TABLET,$4.00 
LEVOFLOXACIN ORAL SOLN 250 MG/10 ML UDC,$55.85 
LEVOFLOXACIN/D5W 250 MG/50 ML BAG,$76.00 
LEVOFLOXACIN/D5W 500 MG/100 ML BAG,$76.00 
LEVOFLOXACIN/D5W 750 MG/150 ML PIGGYBACK,$76.00 
LEVOLEUCOVORIN CALCIUM INJ 50 MG SDV,$250.00 
LEVONORGESTREL 1.5 MG TABLET,$162.50 
LEVOTHYROXINE SODIUM 100 MCG (0.1 MG) TAB,$6.05 
LEVOTHYROXINE SODIUM 100 MCG VIAL,$527.90 
