Charge,Unit Price
"NUR-INJECT,PNEUMOCOCCAL VACCINE ADMINIST",$98.00 
"NUR-INJECTION, INFLUENZA VACCINE ADMINIS",$89.00 
"NURS-CAR SEAT TESTING, 60 MINS",$96.50 
"NURS-CAR SEAT TESTING, EA ADD'L 30 MINS",$91.00 
NURS-CHEST TUBE INSERTION,$892.50 
NURS-CIRCUMCISION /W PLASTIBELL,"$3,442.00 "
NURS-CIRCUMCISION W/O PLSBELL(<28 DAY OL,"$3,442.00 "
NURS-CIRCUMCISION W/O PLSBELL(>28 DAY OL,"$3,442.00 "
"NURS-INJECT, VACCINE ADMINISTRATION",$127.00 
"NURS-INJECTION, IV, EACH ADD'L DRUG",$127.00 
"NURS-INJECTION, IV, INITIAL",$197.50 
"NURS-INJECTION, SQ/IM",$147.50 
"NURS-INJECTION,CHEMO IV,INITIAL",$318.00 
"NURS-INJECTION,HEPATITIS B VACCINE ADMIN",$89.00 
NUR-STEM CELL TRANSPLANT AUTOLOGOUS,"$5,536.00 "
"NURS-THERAPEUTIC INFUSION, EA ADD'L HR",$222.50 
"NURS-THERAPEUTIC INFUSION,1ST HR, INITIA",$333.00 
NURS-URINE PREGNANCY TEST,$132.00 
NUT T2 CNDYLR SCREW 1895-5001S,"$1,353.50 "
NUVIGIL 150MG TABLET,$65.58 
NUVIGIL 250MG TABLET,$65.58 
NUVIGIL 50MG TABLET,$21.77 
"NYSTATIN 100,000U/1ML SYRINGE",$7.30 
"NYSTATIN 500,000U",$4.62 
NYSTATIN CREAM 15 GM,$38.33 
NYSTATIN OINT 30 GM,$38.33 
"NYSTATIN POWDER 100,000 U 15 GM (TECH)",$38.33 
NYSTATIN SUSPENSION 5ML,$4.62 
OB INTENSIVE CARE    *,"$3,812.00 "
OBINUTUZUMAB 10 MG INJECTION,$388.82 
"OBTURATOR,KII OPTICAL 8/100MM COQ19",$314.50 
OCCLUDER COLPO PNEUMO CPO-6,$470.50 
OCEAN MIST,$8.28 
OCREVUS 1MG INJECTION,$395.44 
OCTYLSEAL/SURGISEAL ADHV WND CLOSURE,$145.50 
OFLOXACIN 0.3% OPHTH SOLUTION,$70.52 
OFLOXACIN OTIC 0.3% 5ML GTTS,$221.99 
"OIL,SALICYLATE METHYL HU 1667",$44.00 
"OINTMENT,BLIXTEX .21OZ BL 2288",$46.00 
OLANZAPINE 10MG,$71.59 
OLANZAPINE 5MG,$47.54 
OLANZAPINE 7.5 MG,$48.44 
OLOPATADINE HCL 0.1%,$453.58 
OMEPRAZOLE 10MG,$13.95 
OMEPRAZOLE ORAL SUSP 2MG/ML 1ML UD,$4.62 
OMNICEF 125MG/5ML 5ML UD SUSPENSION,$18.36 
OMNICEF 250MG/5ML ORAL LIQUID,$6.92 
OMNIPAQUE 300 30CC,$43.50 
OMNIPAQUE 300 50CC (CT SCAN),$319.50 
OMNIPAQUE 300 50CC (X-RAY),$80.50 
"OMNIPAQUE 300, 300-349 MG/ML, PER ML",$8.10 
OMNIPAQUE 350 50CC,$285.00 
"OMNIPAQUE, 200-250MG/ML, PER ML",$0.96 
"OMNIPAQUE, 200-250MLMG/ML, PER ML",$2.00 
"OMNIPAQUE, 350-399MG/ML, PER ML",$5.50 
"ONCASPAR 3,750 UNIT VIAL","$19,592.80 "
ONCOWASH W/NYSTATIN 5ML (REHAB),$0.98 
ONCOWASH WITHOUT LIDOCAINE 180 ML,$48.62 
ONDANSETRON 2MG/ML 2ML INJ SD,$23.50 
ONDANSETRON 4MG TABLET,$4.62 
ONDANSETRON 4MG TABLET,$4.62 
ONDANSETRON 8MG TAB,$4.62 
"OOKX-ELECT STIM, UNATT(UTC)OT012",$128.50 
"OOKX-THERAP EXER,(Q15M)",$114.50 
OP-ADMINISTRATION OF ORAL FECAL TABLETS,$477.50 
OP-BLOOD COLLECTION VENOUS ACCESS DEVICE,$167.50 
"OPC-CHEMO INFUSION, 1ST HOUR, INITIAL",$544.00 
OPC-DRESSING CHANGE,$187.50 
"OP-CHANGE CYSTOSTOMY TUBE,SIMPLE",$391.50 
"OP-CHEMO INFUSION, 1ST HOUR, INITIAL",$544.00 
"OP-CHEMO INFUSION, EA ADD'L HR",$150.00 
"OP-CHEMO INFUSON, SEQUENTIAL, 1ST HR",$157.00 
"OPC-HYDRATION INFUSION, 1ST HR, INITIAL",$323.50 
"OPC-HYDRATION INFUSION, EA ADD'L HR",$210.50 
"OPC-INJ,CHEMO HORM ANTI-NEOPLASTIC",$194.50 
"OPC-INJ,CHEMO NON-HORM ANTI-NEOPL",$197.50 
"OPC-INJECT, CHEMO IV, EA ADD'L DRUG",$265.00 
"OPC-INJECTION, IV, EA ADD'L DRUG (SINGLE",$127.00 
"OPC-INJECTION, IV, INITIAL",$197.50 
"OPC-INJECTION, IV, MULTIPLE SAME DRUG",$149.00 
"OPC-INJECTION, SQ/IM",$147.50 
OP-CIRCUMCISION,"$3,442.00 "
OPC-IRRIGATION VENOUS ACCESS DEVICE,$344.50 
OP-CRYOTHERAPY,"$1,533.00 "
"OPC-THERAP INFUSION, EA ADD'L HR",$222.50 
"OPC-THERAP SEQUENTIAL INFUSION,1ST HR.",$214.50 
OPC-THERAPEUTIC CONCURRENT INFUSION,$246.00 
"OPC-THERAPEUTIC INFUSION, 1ST HR, INITIA",$333.00 
OPC-THERAPEUTIC PHLEBOTOMY,$332.50 
"OPC-TRANSFUSION, BLOOD/COMPONENT 1 BAG",$542.50 
"OPC-TRANSFUSION,BLOOD/COMPONENET 2 BAGS",$678.50 
"OPC-TRANSFUSION,BLOOD/COMPONENT 3 BAGS","$1,018.00 "
OP-DRESSING CHANGE,$187.50 
OPEN HEART PACK,"$2,127.00 "
OPEN TRAUMA CHEST TRAY,"$3,165.50 "
"OP-HYDRATION INFUSION, 1ST HR, INITIAL",$323.50 
"OP-HYDRATION INFUSION, EA ADD'L HR",$210.50 
"OP-INJ,CHEMO  HORM ANTI-NEOPLASTIC",$194.50 
"OP-INJ,CHEMO NON-HORM ANTI-NEOPL",$197.50 
"OP-INJECT, INFLUENZA VACCINE ADMINISTRAT",$89.00 
"OP-INJECT, VACCINE ADMIN, EA ADD'L VAC",$107.00 
"OP-INJECT, VACCINE ADMINISTRATION",$127.00 
"OP-INJECT,PNEUMOCOCCAL VACCINE ADMINISTR",$98.00 
"OP-INJECTION, CHEMO IV, INITIAL",$318.00 
"OP-INJECTION, IV, EACH ADD'L DRUG",$127.00 
"OP-INJECTION, IV, INITIAL",$197.50 
"OP-INJECTION, IV, MULTIPLE SAME DRUG",$149.00 
"OP-INJECTION, SQ/IM",$147.50 
OP-INSERTION FOLEY (SIMPLE),$240.50 
OP-IRRIGATION VENOUS ACCESS DEVICE,$344.50 
OPKX-AQUA THER/THER EX PT015,$119.50 
"OPKX-ELEC STIM,UNATT(UTC)PT012",$128.50 
"OPKX-GAIT TRAINING,Q15MIN PT015",$113.50 
OPKX-MANTP/MOB/MLD/TRX-Q15 PT015,$126.00 
OPKX-NEUROMUSCULARED(Q15M)PT015,$126.00 
OPKX-THERAP ACTIVITIES (15M) PTO15,$119.50 
OPKX-THERAP EXER(Q15M) PT018,$114.50 
"OPKX-TRACTION,MECHANICAL(UTC/20)PT010",$101.50 
OP-LUMBAR PUNCTURE,$340.50 
OPMB-APPLICATION OF OBI(ON BODY INJECT),$147.50 
OPMB-BLOOD COLLECTION VENOUS ACCESS DEVI,$167.50 
OPMB-CHEMO CONCURRENT INFUSION,$59.50 
OPMB-CHEMO INFUSION > 8 HRS W/PUMP,$541.00 
"OPMB-CHEMO INFUSION, 1ST HOUR, INITIAL",$544.00 
"OPMB-CHEMO INFUSION, EA ADD'L HR",$150.00 
"OPMB-CHEMO INFUSION, EA ADD'L HR (MULT",$150.00 
"OPMB-CHEMO INFUSION, SEQUENTIAL,1ST HR",$157.00 
OPMB-DRESSING CHANGE,$187.50 
"OPMB-HYDRATION INFUSION, 1ST HR, INITIAL",$323.50 
"OPMB-HYDRATION INFUSION, EA ADD'L HR",$210.50 
"OPMB-INJ,CHEMO HORM ANTI-NEOPLASTIC",$194.50 
"OPMB-INJ,CHEMO NON-HORM ANTI-NEOPL",$197.50 
"OPMB-INJECT, CHEMO IV, EA ADD'L DRUG",$265.00 
"OPMB-INJECT,CHEMO IV, EA ADD'L DRUG(MULT",$265.00 
"OPMB-INJECTION, CHEMO IV, INITIAL",$318.00 
"OPMB-INJECTION, IV, EA ADD'L DRUG (SGLE)",$127.00 
"OPMB-INJECTION, IV, INITIAL",$197.50 
"OPMB-INJECTION, IV, MULTIPLE SAME DRUG",$149.00 
"OPMB-INJECTION, SQ/IM",$147.50 
OPMB-IRRIGATION VENOUS ACCESS DEVICE,$344.50 
OPMB-OXYGEN PER HOUR,$21.00 
OPMB-ROUTINE VENIPUNCTURE,$18.00 
OPMB-THEAPEUTIC INFUSION >8 HRS W/PUMP,$541.00 
"OPMB-THERAP INFUSION, EA ADD'L HR",$222.50 
"OPMB-THERAP SEQUENTIAL INFUSION,1ST HR.",$214.50 
OPMB-THERAPEUTIC CONCURRENT INFUSION,$246.00 
"OPMB-THERAPEUTIC INFUSION, 1ST HR, INITI",$333.00 
"OPMB-TRANSFUSION, BLOOD/COMPONENT 1 BAG",$542.50 
"OPMB-TRANSFUSION,BLOOD/COMPONENET 2 BAGS",$678.50 
OP-POST OP PHASE II,$14.42 
OP-REMOVAL OF VENOUS LINE,"$1,022.50 "
OP-ROUTINE VENIPUNCTURE,$18.00 
OP-STRAIGHT BLADDER CATHETERIZATION,$240.50 
OP-SUTURE OR STAPLE REMOVAL,$187.50 
OP-SWEAT TEST,$827.00 
OPT-ADL (EACH 15 MINUTES),$77.00 
OPT-AQUA THERAPY/THER EX(EACH 15 MINS),$119.50 
"OPT-ELECTRI STIMULATION,UNATTEND(UTC)",$128.50 
"OPT-ELECTRICAL STIMULATION,MAN, 15 MIN",$128.50 
"OPT-ELECTRICAL STIMULATION,MAN, 15 MINS",$128.50 
"OPT-ELECTRICAL STIMULATION,UNATTEND(UTC)",$128.50 
OPT-ELECTRODES,$47.00 
OPT-EO RIGID CUSTOM,$504.00 
"OPT-EVALUATION PLAN,HIGH COMPLEXITY",$463.50 
"OPT-EVALUATION PLAN,HIGH COMPLEXITY(OT)",$463.50 
"OPT-EVALUATION PLAN,LOW COMPLEXITY",$231.50 
"OPT-EVALUATION PLAN,LOWCOMPLEXITY(OT)",$231.50 
"OPT-EVALUATION PLAN,MODERATE COMPLEX(OT)",$347.50 
"OPT-EVALUATION PLAN,MODERATE COMPLEXITY",$347.50 
OPT-FLUIDOTHERAPY,$101.50 
OPT-FLUIDOTHERAPY,$99.00 
OPT-FO DYNAMIC CUSTOM,$395.50 
OPT-FO PIP/DIP DYNAMIC PREFAB,$94.50 
OPT-FO PIP/DIP STATIC PREFAB,$62.50 
OPT-FO STATIC CUSTOM,$382.00 
"OPT-GAIT TRAINING, EA 15 MINS",$113.50 
"OP-THERAP SEQUENTIAL INFUSION,1ST HR.",$214.50 
OP-THERAPEUTIC CONCURRENT INFUSION,$246.00 
"OP-THERAPEUTIC INFUSION, 1ST HR, INITIAL",$333.00 
"OP-THERAPEUTIC INFUSION, EA ADD'L HR",$222.50 
OP-THERAPEUTIC PHLEBOTOMY,$332.50 
OPT-HFO DYNAMIC CUSTOM,$574.50 
OPT-HFO FLEXION GLOVE-PREFAB,$172.50 
OPT-HFO STATIC CUSTOM,$484.50 
OPT-HO STATIC CUSTOM,$484.50 
OPTIGARD EYE PROTECTOR,$37.50 
OPT-IONTOPHORESIS (EA 15 MIN)*,$113.00 
OPT-IONTOPHORESIS (EACH 15 MINS),$113.00 
OPT-IONTOPHORESIS(EA 15 MIN),$113.00 
"OPTKX-EVAL PLAN,MODERATE COMPLEXITY(OT)",$347.50 
"OPTKX-EVALUATION PLAN,HIGH COMPLEXITY",$463.50 
"OPTKX-EVALUATION PLAN,LOW COMPLEXITY",$231.50 
"OPTKX-EVALUATION PLAN,MODERATE COMPLEX",$347.50 
OPTKX-RE-EVAL ESTABLISHED PLAN OF CARE,$101.50 
"OPT-MANUAL THER/MOB/MLD/TRACT,EA 15 MIN",$121.50 
"OPT-MANUAL THER/MOB/MLD/TRACT,EA 15 MINS",$121.50 
OPT-MASSAGE (EACH 15 MINS),$101.50 
"OPT-NEUROMUSCULAR REEDUCATION,EA 15 MIN",$126.00 
"OPT-NEUROMUSCULAR REEDUCATION,EA 15 MINS",$126.00 
"OPT-ORTHOTICS FIT/TRAINING, EA 15 MINS",$113.50 
OPT-PHYSICAL PERF TEST/MEAS(15 MINS),$43.75 
OPT-PHYSICAL THERAPY SUPPLY,$32.50 
"OP-TRANSFUSION,BLOOD/COMPONENT 1 BAG",$542.50 
"OP-TRANSFUSION,BLOOD/COMPONENT 2 BAGS",$678.50 
"OP-TRANSFUSION,BLOOD/COMPONENT 3 BAGS","$1,018.00 "
OPT-RE-EVALUATION ESTABLISH PLAN OF CARE,$101.50 
"OPT-SENSORY INTEGRATION-OT,EA 15MIN",$105.00 
"OPT-THERAPEUTIC ACTIVITIES, EA 15 MINS",$119.50 
"OPT-THERAPEUTIC ACTIVITIES, EACH 15 MINS",$119.50 
OPT-THERAPEUTIC EXERCISE (EACH 15 MIN),$114.50 
OPT-THERAPEUTIC EXERCISE (EACH 15 MINS),$114.50 
"OPT-TRACTION, MECHANICAL (UTC/20)",$101.50 
OPT-ULTRASOUND (EA 15 MIN),$86.50 
OPT-ULTRASOUND (EACH 15 MINS),$86.50 
OPT-VASOPNEUMATIC DEVICES (UTC20),$101.50 
OPT-WHEELCHAIR MANAGEMENT (UTC15),$93.00 
OPT-WHFO DYNAMIC CUSTOM,$812.00 
OPT-WHFO STATIC CUSTOM,$597.00 
OPT-WHO STATIC CUSTOM,$793.00 
OPT-WHO WRIST EXT COCK-UP,$107.50 
OPT-WORK HARDENING INIT 2 HRS,$282.00 
"OPT-WORK HARDENING, ADD HOUR",$150.50 
OR WASH ASNIS III/SS STRY,$160.00 
OR-ABDOMINAL AORTAGRAM S&I,"$4,990.00 "
OR-ABSORBATACK FIXATION DEVICE - 30,"$3,521.50 "
ORAJEL 10% GEL,$34.41 
OR-ALEXIS RETRACTOR C8822,"$1,533.00 "
OR-AMS 700 CYLINDER AND PUMP PENILE LGX,"$58,338.00 "
OR-ANCHOR 1.X X XX GWRE STRY AGKXX,$179.50 
OR-ANCHOR CINCHLCK FLX KNOTLESS CAT02643,"$3,537.00 "
OR-ANCHOR CINCHLCK FLX W/INSERT CAT02644,$982.50 
OR-ANCHOR CINCHLOCK SS KNTLS CAT02462,"$2,515.50 "
"OR-ANGIO-ANGIOGRAM, VISCERAL","$9,709.00 "
"OR-ANGIO-EXTREMITY, BILAT S&I","$4,990.00 "
"OR-ANGIO-EXTREMITY, UNILATERAL-LEFT S&I","$4,990.00 "
"OR-ANGIO-EXTREMITY, UNILATERAL-RIGHT S&I","$4,990.00 "
OR-APEX PIN ADAPTOR SHORT-LONG STRY,"$2,283.00 "
ORAPRED 15MG/5ML 5ML UD LIQUID,$11.43 
ORAPRED 3MG/1ML,$4.62 
OR-AUGMENT 1.5CC BONE GRAFT K200-015-10,"$13,151.50 "
OR-AUGMENT 3CC BONE GRAFT K200-030-10,"$18,825.00 "
OR-BALLOON Z-MED 25MM-5CM AORTIC,"$3,522.50 "
"OR-BLD,SUMURAI CRVD,FULL RADIUS CAT02421","$1,438.50 "
OR-BLOCKER STRYKER SPINE,$684.00 
OR-BODY ORFX (500),"$3,930.00 "
OR-BOLT DECD XLIF 5/5.5/6 SI/ST/LG NUVA,"$3,844.00 "
OR-BONE CANNCELLOUS CUBES 1023-13,"$2,515.50 "
OR-BONE STRUCTURAL TIBIA SPLIT 1187-14,"$4,323.00 "
OR-BURR FORMULA XL 4.0 STRY 0385-943-000,$446.50 
OR-CAGE SCENDIA 12-PCT/PCN/PCX,"$18,051.00 "
OR-CAGE SCENDIA CERVICAL 09-CNN/CCT-XXXX,"$5,604.50 "
OR-CAGE TRIT C STRY SPINE 4898XXXX,"$5,604.50 "
OR-CAGE XCORE 2 16-22 NUVASIVE,"$38,865.00 "
OR-CAP LK MTX WO SADDLES SYN 09.632.099,$684.00 
OR-CAP LOCK SCENDIA,$684.00 
OR-CAP MERC THREADED PDP SE-62000-XXX,$684.00 
"OR-CONFORMER,ORBITAL 1426X",$495.50 
OR-CONN LP/TL SYN 497X/04.614.5XX,"$4,716.00 "
OR-CONN SNAP 5.5/6.0 SYN 04.633.3XX,"$5,895.00 "
OR-CONNECTOR 30-66M CROSS USA 39-CC-00,"$5,895.00 "
OR-CONNECTOR DANEK,"$4,716.00 "
OR-CONNECTOR/XCON ARM/ASF NUVA,"$4,716.00 "
OR-DRIL 1.5 W 4-8MM STOP 91M SYN 388.17X,$570.00 
OR-DRIL 3.0M W STOP 12-16MM SYN 324.XXX,$558.50 
OR-DRIL ACUTRAK/ACUMED 2.X MS-DCX,$362.00 
OR-DRIL WRIGHT 402500XX,$707.50 
OR-DRILL BIT 3.2MM CANN SYN 03.226.039,"$3,047.00 "
OR-DRILL BIT CINCHLOCK SS CAT02463,$743.00 
OR-DRILL BIT STRYKER,$920.00 
"OR-DRILL,BONE GRAFT ACCUMED BG-8020-S","$2,342.50 "
OR-DVNCI XI CAUTERY SPATULA 470184,"$2,201.00 "
OR-DVNCI XI DISSECTOR CURVED 470344,"$2,201.00 "
OR-ELECTROCONVULSIVE THERAPY,$814.00 
OR-ELLIPSE CAP LOCK 182.5XX,$684.00 
OR-END CAP T2 STRY 1822-00XXS,"$1,069.00 "
OR-ENDCAP XCORE 2 DEG16-22 NUVA616XXXX,"$11,389.00 "
OR-ENDCAP X-CORE NUVASIVE 6539XXX,"$2,531.00 "
"OR-ENDOVASC PLACE PROX EXTEN THOR AO,EA",$992.03 
OR-ENDOVASC THOR AO REPAIR INC LT SUBC,$992.03 
OR-ENDOVASC THOR AO REPR NOT INC LT SUB,$992.03 
OR-FIXOS MV/SV SCREW STRY,"$2,613.00 "
OR-GDWRE SUTURE LOOP WRIGHT 86PS1000,$503.50 
OR-GOODSON-TOTAL HIP CUSTOM PACK,"$1,462.50 "
OR-GRAFT GORE EXCLUDER PLCXXXXXX,"$27,691.00 "
OR-H.MILLER-TOTAL HIP CUSTOM PACK,$434.16 
"OR-HANDPIECE,THUNDERBEAT TB-053XXX","$5,133.00 "
OR-HII MRI PIN TO ROD CPLG 4-5/8 4921-1,"$2,385.50 "
OR-HOFFMANS 3 POST ANGLE STRY 4922-2-160,"$1,125.00 "
OR-HOOK DANEK,"$3,144.00 "
OR-HORN-SU-TOTAL HIP CUSTOM PAK,"$3,664.50 "
"OR-IMPLANT,BIO-EYE ORBITAL 1425X",$424.50 
OR-INFERIOR VENOGRAPHY CAVAL,"$4,990.00 "
ORITAVANCIN 10 MG INJECTION,$181.15 
OR-IUD MIRENA 50419-423-01,"$6,371.00 "
"OR-KIT,DIL M5 XLIF NUVA 2029950","$5,502.00 "
"OR-KIT,MAXCESS 4 NUVASIVE","$9,716.00 "
OR-KWIRE W/WASHER STRY 1806-0051S,"$1,024.50 "
OR-LCKG COMPR BROAD 20 HL L371 427150S,"$2,366.00 "
OR-LCKG COMPR NRW 8 HL L151 STRY 427108,"$1,079.50 "
"OR-LENS,TECHIS POSTERIOR ZCB00,ALL SIZES","$1,091.88 "
OR-MESH VENTRALEX LRG 8.0 CM DIA 5950009,"$4,402.00 "
OR-MESH VENTRALEX MEDIUM 6.4CM  590008,"$3,836.00 "
OR-MESH VENTRALEX SM 4.3 CM DIA 5950007,"$2,869.00 "
OR-NAIL RECON T2 RT/LT 1.5 STRY 1843X,"$10,541.50 "
OR-NAIL TROCH G3 STRY 31XX-0170S,"$8,831.50 "
OR-NEEDLE ELEC DISP NIM PROBE THOR DNK,"$4,126.50 "
OR-NEEDLE ELECTRODE SD RECORD DANEK,"$4,669.00 "
OR-NEEDLE ELECTRODE TWIST PAIR 8CH DANEK,"$4,009.00 "
OR-NEEDLE NVM5 MODULE EMG NUVA8050015,"$7,074.00 "
OR-OVERDRILL AO STRY 703X9X,$583.50 
OR-PACK AI ADULT PICK TUBE SEP HH 731977,$115.50 
OR-PACK AI ETT BUNDLE HH 731754,$129.00 
OR-PACK AI GLIDESCOPE BUNDLE HH 731976,$269.00 
OR-PACK AI LIMA BUNDLE HH 731978,$170.50 
OR-PACK AI SP BRONCH BUNDLE HH 731979,$224.50 
OR-PACK CUSTOM PREP SURGERY,$36.00 
OR-PACK HH ANGIO DYNJ59465,$322.00 
OR-PACK HH ARTHRO KNEE DYNJ59467,$263.00 
OR-PACK HH ARTHRO SHOULDER DRNJ59493,$354.00 
OR-PACK HH CRANI DYNJ59468,$816.50 
OR-PACK HH CV BASIC SUPPLY DYNJ59470,$349.00 
OR-PACK HH CYSTO DYNJ59471,$248.50 
OR-PACK HH GYN LAP DYNJ59474,$165.00 
OR-PACK HH HAND DYNJ59476,$238.00 
OR-PACK HH LAP CHOLE DYNJ59477,$296.50 
OR-PACK HH LITH GYN DYNJ59479,$99.00 
OR-PACK HH ROBOTIC GU DYNJ59473,$692.50 
OR-PACK HH ROBOTIC GYN DYNJ59475,$428.00 
OR-PACK HH SPINE NEURO DYNJ59483,$469.50 
OR-PACK HH SPINE ORTHO DYNJ59486,$360.50 
OR-PACK HH TOTAL HIP DYNJ59486,$354.50 
OR-PACK HH TOTAL KNEE DYNJ59495,$412.00 
OR-PACK HH VAG PERINEAL DYNJ59499,$189.00 
"OR-PACK,SONIFICATION SPECIMEN CONTAINER",$19.00 
ORPHENADRINE CITRATE 100MG,$5.04 
ORPHENADRINE CITRATE 2 ML,$117.77 
OR-PIN DISTRACTION XXMM GLO 671.018,$377.50 
OR-PLATE 1 LEVEL SCENDIA,"$5,494.50 "
OR-PLATE 1 LVL 8-20M EBI 14-5221XX,"$5,785.00 "
OR-PLATE 1 LVL CERV PDP ZA-30-0XX,"$5,494.50 "
OR-PLATE 2 LEVEL SCENDIA,"$5,706.50 "
OR-PLATE 2 LVL 8-40M EBI 14-5222XX,"$6,005.50 "
OR-PLATE 2 LVL CERV PDP ZA-30-02XX,"$5,706.50 "
OR-PLATE 3 LEVEL SCENDIA,"$6,288.00 "
OR-PLATE 3 LVL 36-66M EBI 14-5223XX,"$7,231.50 "
OR-PLATE 3-4 LVL CERV PDP ZA-30-03XX,"$6,288.00 "
OR-PLATE 4H/ALIF OBLIQ DANEK,"$18,044.00 "
OR-PLATE ANT CERV 2 LVL USA ACP2XX,"$5,706.50 "
OR-PLATE ANTE LAT TIB LT 6H STRY 627456S,"$12,491.00 "
OR-PLATE CALCAN MESH STRY 40-101XX,"$4,544.50 "
OR-PLATE CERV LK 1 LVL/SM SYN 450.X/487.,"$5,423.50 "
OR-PLATE CERV LK 2LVL TIT SYN 450.1XX,"$5,659.00 "
OR-PLATE CERV LK VA 3 LVL SYN 450.17X,"$6,288.00 "
OR-PLATE CVRD STRY 40-150X1,"$3,272.00 "
OR-PLATE CVRD STRY 40-150X2,"$3,455.00 "
OR-PLATE CVRD STRY 40-150X3,"$3,687.00 "
OR-PLATE DIST LAT FIB X HL 40-2090X,"$3,586.50 "
OR-PLATE HIP SHRT BRL KYD 5972XXS,"$2,710.50 "
OR-PLATE HIP STD BRL KYD 5970XXS,"$3,427.00 "
OR-PLATE HUMERS/ULNA 3H STRY 629XX3S,"$5,267.50 "
OR-PLATE MIMI 2.0 DOUBLE BEND SYN 443.1X,"$4,547.50 "
OR-PLATE MINI 2.0 SINGLE BEND SYN 443.1X,"$4,307.00 "
OR-PLATE ORFX (2000),"$13,880.00 "
OR-PLATE ORFX OCCIP (2400),"$16,656.00 "
OR-PLATE OVER ORFX,"$2,358.00 "
OR-PLATE SM VBR PDP CS-2250-XX-XX,"$36,998.00 "
OR-PLATE T 2.3 M PROF HND LOCK 57-153XX,"$2,774.00 "
OR-PLATE T LT RT STRY 40-150,"$2,442.00 "
OR-PLATE T8-T10 STRY 6269XX,"$7,550.00 "
OR-PLATE TI ONE THIRD TUB XHL STRY,$400.00 
OR-PLATE TRVS SIZE 15-90MM FXD NUVA78200,"$28,184.50 "
OR-PLATE VARX COMP BROAD 6295XXS,"$3,528.00 "
OR-PLATE VARX COMP STRY 6295XXS,"$2,404.00 "
OR-PLATE VOLAR 2.7 XXL NRW STRY54-254X,"$7,860.00 "
OR-PLATE VOLAR DR STRY 54-25XXXS,"$5,343.50 "
OR-PLATE XLIF DECD 2H-4H NUVA 7140XXXX,"$17,350.00 "
"OR-PLATE, T 3HEAD 2,0X7HX53 SYN 247.6XX","$3,268.50 "
"OR-PLATE,ANT CERV 1 LVL USA ACP1XX","$5,494.50 "
OR-PLTE VAR ANGLE LCKG 02.130.35X,"$3,964.00 "
OR-POC URINE PREGNANCY TEST,$132.00 
OR-PREOP PAIN BLOCK,"$1,050.26 "
OR-PROBE NIM BALL TIP 23CM DANEK 9450015,"$1,265.50 "
"OR-RASP,LG TEAR CROSS CUT 5100-37-114",$865.00 
OR-REAMER WRIGHT 86PS1005,"$2,672.50 "
OR-RECON SET SCREW STRY 1847-0001S,"$1,065.50 "
"OR-RETRACTOR,ALEXIS WOUND XSM C8313",$307.00 
OR-ROBOTIC CUSTOM GU PAK,"$1,200.96 "
OR-ROD 3.5 SYNTHES 04.614.7XX,"$1,179.00 "
OR-ROD 3.5MM DANEK 775XXXX,"$1,179.00 "
OR-ROD 4.75 CAP CCM DANEK 64100XX,"$9,508.00 "
OR-ROD 4.75MM CCM/CP4 DANEK,"$1,965.00 "
OR-ROD 5.5 SCENDIA,"$1,383.50 "
OR-ROD 5.5 USA,"$1,383.50 "
OR-ROD 5.5-6.0 SYN 04.636.XXX,"$1,383.50 "
OR-ROD BENDINI DIGITIZER ARRAY 2040001,"$14,921.00 "
OR-ROD MAS PRE-BENT NUVASIVE,"$1,179.00 "
OR-ROD MERC 5.5 PDP SE-60100-XXX,"$1,383.50 "
OR-ROD ORFX (150),"$1,179.00 "
OR-ROD ORFX (176),"$1,383.50 "
OR-ROD RELINE LORDOTIC NUVASIVE,"$1,383.50 "
OR-ROD SOLNS CERV PDP AT-63001-XXX,"$1,179.00 "
OR-ROD SPINE ELLIPSE GLOBUS 182.XXX,"$1,179.00 "
OR-ROD SS ST HEX-END GLOBUS 224.5XX,"$4,630.00 "
OR-ROD-LGCY 5.5MM DANEK,"$1,383.50 "
OR-ROUTINE VENIPUNCTURE,$18.00 
OR-SCREW 1.8 LOCK SYNTHES 497.78,$118.00 
OR-SCREW 11-X-X SCENDIA (850),"$6,681.00 "
OR-SCREW 3.5-  DANEK (700),"$5,502.00 "
OR-SCREW 3.5 PLYAX ELLIPSE GLOB 182.XXX,"$5,502.00 "
OR-SCREW 4.0 CANN STRY 6046XXS,$996.50 
OR-SCREW 4.0/4.5 PDP ZA-XX-40XX,"$1,163.50 "
OR-SCREW 5.5   DANEK (850),"$6,681.00 "
OR-SCREW ACANN ASNIS MCR STRY40-30XXXS,"$1,110.50 "
OR-SCREW BREAKOFF DANEK,$684.00 
OR-SCREW CANC LK 5.5 THRD SYN 489.1XX,"$2,279.50 "
OR-SCREW CANC PA 3.5-4.0 SYN 04.614.XXX,"$5,109.00 "
OR-SCREW CANN ASNIS TI 5XX XXMM 601XXXS,"$1,093.00 "
OR-SCREW CANN ASNIS3 SS X X XMM STRY,"$1,553.00 "
OR-SCREW CAP USA (87),$684.00 
OR-SCREW CLKX/MTX PA THRD SYN 04.632.XXX,"$6,681.00 "
OR-SCREW CORO XLR NUVASIVE 859XXXX,"$2,279.50 "
OR-SCREW COROENT SI NUVASIVE,"$1,965.00 "
OR-SCREW CORT 3.5 TI SLFTP STRY 6030XX,$134.50 
OR-SCREW CORT SLFTP TI 2.7X60MM STRY 605,$928.00 
