Procedure ID,Description,Amount
929158,BIT DRL 4.2X130MM T2STRL,1362.00
929159,BIT DRILL 13MM TRI-FLAT ,813.00
929161,BIT DRL 4.2X260MM T2STRL,1362.00
929172,STENT XPRS PM 7X40X75   ,6576.00
929173,BNDG ACE ST 2"LF        ,5.00
929186,BASKET RTRV 3WR 1.9X120 ,1338.00
929193,CANNULA ERCP .035IN 3 LU,482.00
929200,CAPSULE GSEN DEV BRV    ,10044.00
929212,CTHGD GLD 5F SIM1       ,355.00
929213,CATH DVS .038 100 5FR   ,186.00
929215,CTHGD GLD 5F SIM2       ,355.00
929228,BLNCUT DMD 4X10X120     ,1600.00
929231,CATH BLNDIL DMD 7X2X120 ,1600.00
929232,CATH BLNDIL DMD 7X4X120 ,1600.00
929235,BLNCUT DMD 8X4X120      ,1600.00
929236,BLNCUT DMD 10X4X120     ,1600.00
929237,BLNCUT DMD 7X4X75       ,1505.00
929239,BLN DLVR ULTHN 2X6X75   ,1505.00
929245,BLN DLVR ULTHN 4X10X135 ,1600.00
929253,BLN DLVR ULTHN 4X6X75   ,1505.00
929262,BLNCUT DMD 4X2X120      ,1600.00
929275,BLN MVRK OW 4X15        ,779.00
929282,CTH CREBRL SIM 2 5F BXT ,119.00
929300,BLNCUT DMD 7X2X75       ,1505.00
929301,BLNCUT DMD 10X4X75      ,1505.00
929302,BLNCUT DMD 4X4X120      ,1600.00
929331,CATH GLD ANGL 5FR 100CM ,355.00
929339,CATH BLN MVRK OW 2.25X15,927.00
929340,BLN MVRK OW 3.25X15     ,927.00
929341,BLN MVRK OW 3.75X15     ,927.00
929364,CTHGD RNWY 6F CLS3.5    ,331.00
929365,CTHGD RNWY 6F JR4       ,312.00
929366,CTHGD RNWY 6F KR4S      ,360.00
929385,CLIP HEMO-O-LOK ML      ,214.00
929391,LOCM 300-399 IC 200ML   ,132.00
929409,BLN DRGLD ABV 11.5X200  ,634.00
929410,BLN STNTME 30X5 BLW CTWR,2076.00
929425,CATH BLNDIL DMD 4X4X75  ,1505.00
929426,BLNCUT DMD 5X2X120      ,1600.00
929427,BLNCUT DMD 5X4X120      ,1600.00
929428,BLNCUT DMD 5X4X75       ,1505.00
929429,BLNCUT DMD 6X2X120      ,1600.00
929430,BLNCUT DMD 6X4X120      ,1600.00
929431,BLNCUT DMD 6X4X75       ,1505.00
929434,ELCTRD SPIRAL FETAL     ,120.00
929440,FCP RADL JW BX LG C     ,141.00
929451,FLTR VC TRPES 55 FEM-JUG,9096.00
929457,GW MGC TRQ 035 180 STR  ,380.00
929459,GWRE GLD 035 260 ANG    ,325.00
929460,GW SPRG 025 17-13 STR J ,1618.00
929464,CATH GD GLD 5F H1       ,2433.00
929467,CTHGD RNWY 6FJL4        ,312.00
929524,TUBE FD JJN 12FR 000    ,454.00
929529,GWIRE VASC PTFE 260CM   ,295.00
929530,GWRE GLD 035 150 SS ANG ,330.00
929531,GWIRE VASC 200CM 0.18IN ,600.00
929541,GWIRE ORTH T2 3X800MM   ,1435.00
929544,GWIRE 018 WRE           ,194.00
929548,IMAGER II 5 HN1 100 038 ,67.00
929554,IMPLNT CONTOUR EYELID1.2,2010.00
929568,UNIT CATH PLRCTH PERPH I,6985.00
929572,INTRO KIT PERC SHTH 8.5 ,195.00
929573,SHTH ARW SUPR 8F 24     ,437.00
929578,CATH INTRO NEO 1.9F     ,312.00
929584,SHTH PNCLP 7F 25        ,149.00
929585,SHTH ARW SUPR 6F 24     ,464.00
929588,CONN IV CATH SPIN-LCK   ,6.00
929598,LIGATOR 6SHTR 9.5-11.5MM,1335.00
929599,KIT SYNCHROMED REFILL 22,134.00
929674,PACKING WND IFRM L5XW.25,12.00
929675,PACKING WND PLAIN L5XW4 ,11.00
929689,BASKET RTRV RX TRP 1.5X3,1891.00
929696,SCREW SPN LMBR 6.75X40MM,7748.00
929702,SCREW BN 4X13 ATLNTS TI ,1351.00
929703,SCREW TI SYNLOCK 4.0 X 2,1361.00
929704,SCREW BNE 6.5X20MM      ,912.00
929708,SCREW BN 4X13 ATLNTS TI ,1406.00
929711,SHELL ACTB 52MM ID23MM  ,6895.00
929712,SHELL ACTB HIP CH 58MM G,5623.00
929716,SHTH DSTN 6F 45 ST C-C  ,675.00
929718,SHTH PNCLP 6F 25        ,147.00
929722,SOL IV DEX INJ 5% 100 ML,275.00
929724,BLN SPINCTR  XL 120 SHRT,1149.00
929741,STEM FEM TPR HIP 4 12/14,17570.00
929742,INS ORTH 4 TPRD OFST    ,17570.00
929743,INS FEM 7 12/14 SMT CMNT,17570.00
929744,STEM HIP HI OFST 3 12/14,17570.00
929746,STEM FEM 6 TAPERED STD  ,17570.00
929772,STENT XPRS PM 6X40X75   ,6576.00
929785,STENT XPRS PM 6X30X75   ,6211.00
929786,STENT XPRS PM 7X30X75   ,6576.00
929787,STENT XPRS PM 8X40X75   ,6265.00
929788,STENT VASC 8X27X30MM75CM,7057.00
929789,STENT XPRS PM 8X40X135  ,6211.00
929837,TIP MINI-SUCKER 6FX6.5  ,223.00
929838,SURGICEL HEMO 2X3       ,222.00
929841,BLN SMTR 3X2X135        ,2613.00
929865,TUBE JJNSTM 45CM 18FR SI,1616.00
929875,TRAY IRR W/PISTON BARD  ,7.00
929877,BLN DLVR ULTHN 4X5X75   ,1505.00
929905,BLN VYGR RX 3X15        ,1594.00
929906,BLN VYGR RX 2X20        ,1765.00
929912,ELCTRD FETAL SCALP      ,30.00
929914,VACUUM DLVRY 6000M      ,179.00
929940,SOLTN IRR 0.9% NACL 3L  ,275.00
929949,COLLAR CERVICAL 4INLG   ,25.00
929950,SET CATH CRICO 7.5CM 6MM,1257.00
929952,SPLINT FINGER 9X.5IN    ,32.00
929960,CTH MLKR CRICO 3.5M C   ,1257.00
929986,BLN VYGR RX 2.75X18     ,1765.00
930012,BLN VYGR RX 2.25X18     ,1765.00
930013,BLN VYGR RX 3.75X15     ,1765.00
930014,BLN VYGR RX 4X15        ,1690.00
930015,BLN VYGR RX 2.5X18      ,1765.00
930016,BLN VYGR RX 3X18        ,1765.00
930017,BLN VYGR RX 3.25X18     ,1765.00
930018,BLN VYGR RX 3.5X18      ,1765.00
930019,BLN VYGR RX 3.75X18     ,1765.00
930020,BLN VYGR RX 4X18        ,1765.00
930024,BLN VYGR RX 3.25X15     ,1765.00
930026,BLN VYGR RX 2.75X15     ,1765.00
930030,BLN VYGR RX 2X30        ,1765.00
930031,BLN VYGR RX 2.25X30     ,1765.00
930032,BLN VYGR RX 2.5X30      ,1765.00
930033,BLN VYGR RX 2.75X30     ,1765.00
930034,BLN VYGR RX 3X30        ,1765.00
930035,BLN VYGR RX 3.25X30     ,1765.00
930036,BLN VYGR RX 3.5X30      ,1765.00
930037,BLN VYGR RX 3.75X30     ,1765.00
930038,BLN VYGR RX 4X30        ,1765.00
930040,BLN VYGR RX 2X12        ,1594.00
930053,BLN VYGR RX 3.5X15      ,1690.00
930054,BLN VYGR RX 1.5X12      ,1690.00
930056,BLN VYGR RX 2.25X12     ,1765.00
930057,BLN VYGR RX 2.5X12      ,1594.00
930058,BLN VYGR RX 2.75X12     ,1765.00
930059,BLN VYGR RX 3X12        ,1594.00
930060,BLN VYGR RX 3.25X12     ,1765.00
930061,BLN VYGR RX 3.5X12      ,1690.00
930062,BLN VYGR RX 3.75X12     ,1765.00
930063,BLN VYGR RX 4X12        ,1690.00
930064,BLN VYGR RX 1.5X15      ,1594.00
930065,BLN VYGR RX 2X15        ,1690.00
930067,BLN VYGR RX 2.5X15      ,1594.00
930100,AMPICILLIN 2GM VL MBP   ,201.30
930101,UNASYN1.5M/NS 50ML      ,809.60
930102,UNASYN 3GM VIAL MBP     ,716.65
930114,DONNATAL ELX 10ML       ,27.70
930119,BUMETANIDE TAB 0.5 MG   ,9.43
930146,DAKIN SOL NA HYPOCL.5%  ,116.05
930147,DAKIN SOL NA HYPOCL .25 ,5.50
930167,ERYTHRMYCIN ES 200 5ML  ,92.40
930176,FUROSEMIDE SOL 10MG/ML  ,9.43
930179,GUAIFENESIN DM SYR 10ML ,9.43
930182,ENTEX CAP               ,9.43
930203,**INSULIN HUMAN REG 1ML ,9.43
930219,LIDOCAINE SPY 10% 26.8M ,358.60
930220,LIDOCAINE 20% 10ML INJ  ,154.00
930229,METHADONE 50MG/5ML UD   ,9.43
930234,GAVISCON LIQ 180ML      ,9.43
930257,OPIUM TCT 10 DROPS      ,235.81
930258,OXYCOD/ASA TAB          ,40.87
930260,ACCUZYME OINT 6GM       ,8.57
930264,PEGASPARGASE SINGL VIAL ,76792.32
930266,BICILLN CR 900/300 2MINJ,121.00
930279,ZOSYN 4.5GM VL MBP      ,818.95
930282,POT CHLOR 20MEQ PKT     ,9.43
930285,PREDNISOLONE 5MG-5ML    ,119.63
930299,PLATE PROX TIB 4.5LCP 19,9896.00
930300,PLATE PROX TIB 4.5LCP 19,9896.00
930306,BLADE INSTRATEK         ,3806.00
930310,TISSUE SYN 3MM CA SLF 10,3125.00
930311,OSTEOSET BEAD 25ML      ,8588.00
930345,TRAY KPHPK 1FX XPNDR15/3,17048.00
930346,DEVICE TREPHN KPHX BX 3 ,868.00
930376,HEAD HIP BIP UHR 48X26MM,4753.00
930378,HEAD FEM HIP COCR VIT 26,2587.00
930381,NAIL HUMERAL SOLID TI 7.,11422.00
930390,KWIRE GAM L450X3.2 TR   ,987.00
930393,SCREW TI SYNLOCK 4.0 X 2,1079.00
930394,GWIRE ORTH S2 3X1000MM  ,1501.00
930404,SUTURE ETHBND 2-0 593H  ,19.00
930406,STEM HIP MRDN TMZF 4/12 ,18449.00
930411,SUTURE CHRMC 3-0 982H   ,39.00
930423,DEBRIDE WND IN 20SQCM PT,583.54
930424,DEBRD WD EA AD 20SQCM PT,583.54
930467,GW STRT ROS 035 180 1.5J,83.00
930468,DRNBG URN SP 2.5L ST LF ,51.00
930474,BACITRAC/POLYM.94GM OINT,10.45
930481,PANTOPRAZOL PO 40MG/10ML,9.43
930486,LEVOFLOXACIN 750MG TAB  ,164.89
930519,GFT VSC HMSH PLTM 24X30 ,3282.00
930525,NDL INCATH UPR/LWR ART  ,6933.99
930526,SP ANGIO ADDL VESSEL    ,4914.49
930529,ACETYLCYSTEINE 6GM/30ML ,1239.15
930531,ELASTASE PANCREAT QL    ,699.05
930533,LACTOFERRIN STOOL IA QL ,307.47
930536,PROTEIN ELECTRO CSF     ,504.24
930538,IMMUNOFIX ELECTRO CSF   ,107.70
930541,FC 1ST MARK             ,6162.00
930542,FC ADD                  ,40.08
930546,M A IHC QT/SQT EA AB MAN,812.11
930547,M A INSITU HB EA PRB CMP,1229.78
930548,M A INSITU HB EA PRB MAN,1756.39
930550,GWIRE ESCPC STR 038 260 ,693.00
930558,BSKT OLMPS STON CRSHR   ,2212.00
930559,BSKT RTRV RX TRPZD 2X4  ,1891.00
930560,STENT BIL M00539200     ,806.00
930562,STENT BILIARY 7X9       ,806.00
930563,STENT BILIARY 10FR 5CM  ,806.00
930564,STENT BILIARY 10X7      ,739.00
930565,STENT BILIARY 10FR 10CM ,806.00
930572,SPLINT FNGR 3.5IN 4     ,5.00
930615,BUR BRL 6 FLUT 4.0      ,1087.00
930624,UNV CANN KIT5 ID       ,95.00
930635,STAPLER RELOAD 6R45B    ,756.00
930637,SUTURE CR 4-0 ABSRB     ,18.00
930640,SUT VCRYL CTD J346H     ,10.00
930643,SUTURE VCRYL 3-0 J588H  ,14.00
930644,SUTURE SILK 4-0 FS1 629G,10.00
930649,SUTURE MONCRYL 5-0 Y844G,31.00
930650,SUTURE ETHLN 1696G      ,22.00
930655,SUTURE PDS 2-0 Z259     ,14.00
930682,BLADE  AGGRESSIVE +3.5MM,275.00
930683,CUTR ARTHSCP 4 RESCT    ,275.00
930684,BLADE  AGGRESSIVE 4MM   ,979.00
930686,BLDE STRYK AGRS +5.5    ,1027.00
930689,SCISSORS LAPSCP CRV 5MM ,286.00
930696,MSH HRN KGL 4IN CRCLE   ,1163.00
930699,MESH HRN CMPSX E/X 9X7IN,7255.00
930707,SOL IV PARFIL .9 NACL 50,275.00
930717,SURFACE ARTC SZ EF H14MM,1123.00
930718,SHELL ORTH OD50 ACETABUL,5623.00
930719,SCREW LOCKING 458.936   ,1140.00
930720,SCREW BN 5MM 44MM NLE   ,1140.00
930724,SHELL ACT TD PSL W/PF52E,5623.00
930725,SHELL ACTB HIP 60X61.8MM,5623.00
930727,PATCH SFT TIS 1X5X10    ,1637.00
930761,STEM HIP FEM CMNT DFN #1,14766.00
930762,STEM CEMENTED HIP #2    ,14766.00
930763,STEM HIP FEM CMNT DFN #3,14766.00
930766,CNTRLZR 13 6265.4.413   ,949.00
930767,STEM HIP CNTRLZR TPR 414,949.00
930778,CMPNT FEM L/L           ,19447.00
930796,BASEPLATE KN DRCN MD 620,7415.00
930801,INSRT TIB KN DRTN SM 9MM,6080.00
930802,INSRT TIB KN DRTN SM13MM,4270.00
930804,INSRT TIB KN DRTN MD11MM,6080.00
930807,INSERT TIB KNEE LGE 9   ,6080.00
930810,INSRT TIB KN DRTN LG16MM,6080.00
930811,INSRT TIB KN DRTN XL 9MM,6080.00
930821,SCREW LOK TI L70MMXW6.0M,1444.00
930822,SCREW LOCKING TI 6.0X80M,1444.00
930825,PFC SGM C/R NPR FM LT 2 ,9137.00
930826,CMPNT FEM NPOR 5 LT CR  ,9137.00
930827,IMPL KNEE FEM #6 RT CR  ,9137.00
930840,SCREW T2 LCK F-T 4X30MM ,1453.00
930842,CNTRSNK CANN 3.0        ,2746.00
930847,PLATE 1/3 TBLR 145X9X1MM,503.00
930848,PLATE SPN 100MM SS LG 5H,1425.00
930849,PLATE SPN 120MM SS LG 6H,1530.00
930851,PLATE LCDCP 3.5 5H 64M  ,1111.00
930855,SCREW CANN THRD 3.0X16  ,1339.00
930857,SCREW CANN ST 3.0MMX20MM,1339.00
930866,PFC SGM C/R NPR FM SZ2.5,9137.00
930867,SCREW SYN 5.0X46 LOCKING,1140.00
930868,COMP HEAD 06-2800       ,2109.00
930869,HEAD FEM COCR CTPR+10X28,2109.00
930870,V40 VIT COCR HD 26 +4   ,2587.00
930873,INSRT ACTB 28MM         ,9367.00
930874,HEAD FEM COCR SZ+10 26MM,2109.00
930875,HEAD 06-2805            ,3260.00
930876,HEAD FEM COCR -3X28MM   ,2109.00
930877,SPACER FEM HIP OMFT 11MM,615.00
930878,SPACER FEM HIP OMFT 15MM,781.00
930879,SPACER FEM HIP OMFT 16MM,859.00
930880,SCREW BN 16MM 6.5MM CANC,596.00
930881,SCREW ACET CANC 6.5X35-1,548.00
930882,SCREW CANC 6.5 40       ,548.00
930883,SCREW ACET CANC 6.5X45-1,804.00
930884,STEM HDNK OMFT 51-0730A ,33590.00
930887,STEM HIP OMFT 6097-0630 ,9840.00
930888,STEM HIP OMFT 6097-0735 ,9840.00
930889,STEM CMNT HIP #8        ,13625.00
930890,STEM HIP OMFT 6098-0530 ,9840.00
930891,STEM HIP OMFT 6098-0630 ,9840.00
930892,STEM HIP OMFT 6098-0735 ,9840.00
930894,STEM FEM SZ9 132DD      ,10237.00
930895,HEAD FEM HIP TPR -3X26MM,2587.00
930898,COMP HEAD BIP 6260-5-426,2587.00
930900,STEM HIP MRDN TMZF 2/12 ,18449.00
930901,STEM HIP MRDN TMZF 4/14 ,18449.00
930902,STEM HIP MRDN TMZF 5/13 ,18449.00
930905,UNTRX MDLR END HEAD 44MM,6794.00
930906,UNTRX MDLR END HEAD 46MM,7549.00
930907,UNTRX MDLR END HEAD 48MM,7549.00
930908,UNTRX MDLR END HEAD 51MM,7549.00
930909,UNTRX MDLR END HEAD 54MM,7549.00
930910,UNTRX MDLR END HEAD 55MM,7549.00
930921,HEAD FEM UHR 26X41 BIP  ,5233.00
930922,HEAD FEM 26X45 UHR BIPLR,4753.00
930923,HEAD UNV BIPLR 46X26MM  ,4753.00
930924,HEAD FEM UHR BIPLR 26X49,4753.00
930925,HEAD FEM UHR BIPLR 26X50,4753.00
930926,HEAD FEM 26X51 UHR BIP  ,4753.00
930927,HEAD BIP UHR HIP 52X26MM,4683.00
930931,SCREW T2 F/T LCK 4X35   ,1353.00
930938,STEM HIP OMFT 6070-0525A,5623.00
930952,PIN HLF APX EXFX 90X4X20,842.00
930963,BUR X-CUT FIS CARB 2.1  ,53.00
930969,FORCEP BX 1 PRNH URO    ,2122.00
930970,BIT DRL 280X11MM LG QC  ,3711.00
930974,TAP SURG L130MM L57MM OD,795.00
930975,GWIRE 1.1MM NTHRD       ,190.00
930978,BLADE SAW TPS SHORT 11.5,190.00
930980,BUR OVL 4.0 STRL        ,277.00
930981,BIT DRL LNDMN 2.2MM     ,277.00
930982,BIT DRL 67MM 2MM SS WRPS,290.00
930996,SHTH URE NVGTR 11-13X28 ,764.00
931007,NAIL IM TI 420X10 TIB CN,9481.00
931014,ELCTRD 26FR RT ANGL     ,390.00
931020,PLATE LCP 10-HOLEX117   ,1245.00
931021,PLATE RECON 3.5 LCP 70MM,2981.00
931022,PLATE LCP PROXHUM 6H/3H ,10311.00
931024,BLADE SPRL TI 105       ,3771.00
931028,CAP END TT 15MM EXT 20MM,1149.00
931029,BLADE SPRL TI 120       ,3771.00
931030,BLADE SPRL TI 110       ,3771.00
931031,BLADE SPRL TI 115       ,3771.00
931043,TROSPIUM CHL 20MG TAB   ,9.43
931044,RIFAXIMIN 200MG TAB     ,9.43
931045,MYCOPHENOLATE SOD 180MG ,36.34
931057,ACETIC AC/HYDRO OTIC10ML,120.45
931076,SLING ORTHO VLCRO CLSR P,20.00
931078,SUTURE VCL SZ5-0 18INP3 ,33.00
931088,ARM SLNG W PD XS        ,16.00
931090,SHOE POST-OP FEMALE SMAL,25.00
931095,NDL 15GA ADLT ADJ LGTH  ,81.00
931102,FLUCONAZOLE 2MG/ML INJ  ,11.55
931114,STEM HIP MRDN TMZF 3/13 ,18449.00
931116,KNIFE ACL GFT 9MM       ,1295.00
931117,KNIFE ACL GFT 10MM      ,1550.00
931168,SNAR GSE NCK 35X120 3500,2113.00
931212,STENT XPRS PM 7X20X175  ,8516.00
931215,STENT BIL 9X25X750MM    ,6576.00
931250,DEVICE CLSRE PRCLS 6FR  ,1535.00
931260,FLTR VC OPTS 55 FEM-JUG ,12384.00
931269,GUIDEWIRE VASC .035IN 14,108.00
931273,DEVICE CLSRE ANGIOSL 8FR,1484.00
931283,STENT CYPHER RX 3.5 X8MM,11630.00
931289,COIL EMB TRFL CMPLX14X30,9436.00
931294,STENT BIL 10X25X750MM   ,8516.00
931297,BLN PWRSL RX 4.5X15     ,1765.00
931298,BLN PWRSL RX 5X13       ,1765.00
931300,CATHDRN W-O 14F 30      ,921.00
931304,CATH OMNI-FLUSH 4FR.    ,181.00
931307,BLN PWRSL RX 2.5X18     ,1765.00
931311,CTHDX 4F ST 70          ,121.00
931323,BLN MVRK2 RX 2.75X15    ,1223.00
931325,BLN MVRK2 RX 3.5X15     ,828.00
931328,BLN PWRSL RX 4.5X13     ,1765.00
931330,BLN PWRSL RX 4X18       ,1765.00
931337,BLN PWRSL RX 2X8        ,1765.00
931339,SNR AMPLZ 14 STR        ,4188.00
931373,KIT NDL GD21G W COVER   ,138.00
931376,SNR GSNCK AMPTZ 15      ,1972.00
931380,GWTX NTRX 018 80 INT A  ,458.00
931391,SHTH BRTP 7F 5.5        ,130.00
931392,SHTH BRTP 8F 90         ,334.00
931409,SHTH BRTP 7F 23         ,171.00
931420,SHTH BRTP 6F 35         ,171.00
931431,GW APMTZ 035 75         ,174.00
931433,CTHGD VBT 8X088MPA1 100 ,313.00
931434,BLN QTM MVRK RX 2X15    ,1223.00
931456,CTHGD VBT 8X088JR3.5 100,313.00
931471,CTHGD VBT 7F 078 RDC 55 ,410.00
931473,CTHGD VB78 7F MPA1 55   ,401.00
931492,NDL BIOPSY SALIVARY GLND,2422.92
931495,STNT ATRIUM 7X38X80     ,17668.00
931519,INJ PERC EXTREM PSEAN LT,27367.63
931536,WAND RFLX ULT 45        ,1809.00
931568,RIVASTIGMINE 6MG CAP    ,24.36
931569,ROPIVACAINE 1MG (40MG)  ,155.65
931592,NAIL IM TI 420X9 TIB SLD,6727.00
931594,CURETTE VAC 12MM        ,161.00
931600,SCREW CORT 3.5X12       ,103.00
931601,SCREW CORT 3.5X18       ,127.00
931602,SCREW CORT 3.5X28       ,103.00
931604,SUTURE VICRYL 2-0 J726D ,62.00
931607,SCREW CORT 3.5X16       ,103.00
931612,CALCITONIN SALMON 3.7ML ,239.80
931651,BLADE CRPL TNNL 81010-6 ,1594.00
931914,SCREW CORT 2.4 12       ,541.00
931915,ROD CFBR EX FX 4X80MM   ,267.00
931916,ROD CFBR EX FX 4X100MM  ,312.00
931917,ROD CFBR EX FX 4X120MM  ,267.00
931918,ROD CFBR EX FX 4X140MM  ,338.00
931919,ROD CFBR EX FX 4X160MM  ,365.00
931920,ROD CFBR EX FX 4X180MM  ,365.00
931921,ROD CFBR EX FX 4X200MM  ,365.00
931924,KWIRE FX 2.5X150MM      ,2170.00
931931,PAD D STAT DRY BANDAGE  ,312.00
931972,BLADE ESURG 6.5X3/32IN  ,25.00
931975,INS SUT HLD OCTOUS SYS  ,2406.00
931977,SUTURE PRLN 7-0 M8702   ,288.00
932134,GRAFT SFT TIS SMITNDNSUS,12086.00
932357,OSELTAMIVIR PHOS 12MG/ML,9.43
932359,NEEDLE ENDO 22GA INJ SMR,266.00
932361,BLADE SPRL TI 100       ,3771.00
932364,BLADE SPIRAL TITANIUM L8,2057.70
932374,BOLT LCK TI 3.9X64      ,1006.00
932376,BOLT LOCKING 3.9MMX68MM ,1006.00
932377,BOLT LCK TI 3.9X70      ,1006.00
932380,BOLT LCK TI 3.9X76      ,1006.00
932384,BURR RND DIAM .7MM      ,412.00
932385,BURR DMD .5 RND         ,784.00
932389,CEMENT BN 40GM 1410-3000,1535.00
932395,BIT DRL QC 2.8X165      ,584.00
932396,BIT DRL 3.2 FLUT        ,1273.00
932397,BIT DRILL 3.5X110       ,501.00
932398,BIT DRILL 4.0MM 3-FLUTED,2007.00
932400,GRAFT BONE SUBS 4.8 10CC,3792.00
932408,SLEEVE LCK TI 100 D     ,2025.00
932411,NAIL IM TI L340MM OD11MM,7019.00
932412,NAIL FEMORAL TI 11      ,9822.00
932413,NAIL IM TI L320MM OD12MM,7019.00
932414,NAIL IM TI 400X12 FEM CN,7019.00
932421,SLEEVE-120 F13-15 NAIL  ,3394.00
932426,NAIL TIB TI SOLID 9     ,6727.00
932434,SCREW LCK TI 6.0X45     ,1444.00
932435,SCREW LOK TI 6.0 X 75MM ,1444.00
932436,SCREW LOC 6.0 450.870   ,1444.00
932454,**MINERAL OIL 480ML     ,10.45
932468,ROSUVASTATIN 40MG       ,9.43
932470,CB INTERST APP COMP     ,3101.29
932474,SP ANG VISC SEL W/WO F  ,12119.38
932475,CA ACETATE CAP 667MG    ,14.00
932482,DRAIN BAG VENTRIC       ,1196.00
932487,PLATE BN .5MM CRNMXF TI ,3563.00
932488,PLATE STRUT 8 HOLE      ,5042.00
932489,KIT ACL TRNFX2 NO BLADE ,1075.00
932494,BURR ROUND 6.0X55       ,277.00
932495,BURR RND DMD 55X4MM     ,407.00
932502,PACKING NASAL W/DRAWSTRI,61.00
932503,SHTH DSTN 7F 45 ST C-C  ,675.00
932505,INTRO CATH PTFE 4.5X5   ,182.00
932508,**CARD EVENT REC IMPLANT,10095.09
932509,**CARD EVENT REC REMOVAL,11104.84
932514,SPIROMETRY              ,63.25
932515,BRONCH EV SPIR PRE/POST ,188.65
932516,VITAL CAPACITY          ,460.35
932537,CANNULA VENOUS 29/29    ,210.00
932540,CATH EA ADDL UP ART     ,8405.16
932548,MISOPROSTOL 25MCG TAB   ,9.43
932550,SACCHAROM/BOULAR 250MG  ,9.43
932557,PLUG AU 7F 300          ,887.00
932565,US GUIDANCE VASC ACCESS ,544.50
932652,XR L-SPINE W/BEND VIEW  ,3256.14
932653,XR L-SPINE BEND ONLY    ,1696.88
932718,XR ANKLE 2 VIEWS LT     ,859.73
932719,XR ANKLE 2 VIEWS RT     ,859.73
932762,PLATE CURVED NARROW 4 HO,2729.00
932768,PROSTH EAR PRP GB 5.1   ,3968.00
932781,FENIFIBRATE 48MG TAB    ,9.43
932783,VLV AOR TIS TFX 27      ,39387.00
932786,VALVE 3000TFX21MM       ,39387.00
932787,VLV AOR TIS TFX 19      ,39387.00
932788,CANNULA TWIST-IN 6MMX7CM,186.00
932790,PROC CAT 2              ,3627.55
932791,PROC CAT 3              ,5530.65
932802,CT BX (NDL) ADRENAL     ,7719.85
932805,PERMETHRIN 60 GM CREAM  ,356.95
932806,FENOFIBRATE 145MG TAB   ,9.43
932816,CATH INTRO B-D 6999     ,7.00
932818,DRAIN CHNL RND HBLS 15F ,821.00
932826,SYSTEM PROFORE LAYER BAN,75.00
932827,TUBE CHST CATH 10FR     ,29.00
932828,DRSG ACTCT 4X4          ,47.00
932832,US GUIDANCE VASC ACCESS ,544.50
932834,BURR 5820-10-250        ,784.00
932835,BURR RND FLUT AGRS 40MM ,784.00
932836,BURR 3MM RND FLUTED AGGR,784.00
932845,CAROTID STENT WO EMB    ,8645.63
932846,CAROTID STENT W EMB     ,8645.63
932847,EGD EUS                 ,4119.05
932924,GRAFT EARDRUM EPIDISC   ,553.00
932926,SCREW CORT MF 2.7X6     ,117.00
932927,SCREW CORT MF 2.7X8     ,117.00
932928,SCREW CORT 2.7X12       ,117.00
932929,SCREW CORT 2.7X14       ,117.00
932930,SCREW CORT 2.7X16       ,202.00
932931,SCREW CORT 2.7X18       ,117.00
932932,SCREW CORT 2.7X20       ,117.00
932935,GRAFT BN DBX MX 5X10    ,5636.00
932936,BONE PUTTY 2.5CC 038025 ,3062.00
932946,STAB URCHN HRT PSTN     ,4299.00
932952,BURR 4.5MM 7210499      ,275.00
932964,BASEPLATE TIB GNSIS2 4 L,7204.00
932965,PLATE BASE GNSIS2 5RT KN,7028.00
932967,BASEPLATE TIB GNSIS2 KN3,7028.00
932970,BASEPLATE GNSIS2LT SZ6  ,7204.00
932981,SCREW CANN 4.0X50       ,1849.00
932985,SUTURE ABS 2-0 CP2 27IN ,16.00
932991,PLEDGET CV 9.5X4.8X1.5MM,25.00
932999,SCREW CANC 4.0 X 32 FT  ,127.00
933004,SCREW BN 5MM 55MM TRGN T,890.00
933009,SCREW BNE 5.0X60 LCK    ,1432.00
933010,SCREW T2 F/T LCK 5X35   ,1432.00
933013,NAIL T2 TIB STD 11X300MM,8959.00
933015,SCRW RCHRD 71642235     ,890.00
933018,SCRW RCHRD 71642250     ,890.00
933021,SCREW BN 5MM 30MM TRGN T,890.00
933022,SCREW BN 5X45MM         ,1688.00
933030,SCREW TI CORT 3.5X14    ,103.00
933031,SCREW CORT 3.5X16       ,103.00
933051,TAP FOR 3.5 CORT SCREW  ,801.00
933058,GWIRE TRQ VSE .010      ,38.00
933059,CATH FOLEY 2W 24FR 5CC  ,445.00
933067,GWIRE APMTZ 038 180     ,298.00
933073,DRSG TGDRM 4X10         ,8.00
933075,DRSG PAD NADH CRD 4X3IN ,222.00
933076,CATH UTLITY RED 12FR    ,3.00
933085,WIRE DRL PSR 1.5MM      ,288.00
933088,CARTRIDGE INJ 5069-52   ,249.00
933089,CATH FLSH L65CM OD4F    ,112.00
933095,CONN Y 3/8X3/8X3/8/6    ,36.00
933101,ADAPTER SWVL FBROP 15   ,85.00
933108,BIT DRL SHRT4 71631117  ,690.00
933116,KIT INST ACL TRT BLD SAW,2387.00
933118,BLADE RECIP SS T .8MM W1,191.00
933119,INTRODCR SHTH 6X4FR 20CM,551.00
933126,CNLA PRFSN VS 2IN 3MM   ,922.00
933128,GWIRE APMTZ 035 260     ,275.00
933130,VALVE BRONCH BIOPSY     ,17.00
