Facility,CC,CC Description,1/1/19 Fee
OSHKOSH,10001253,ANTI-PHOSPHATIDYLSERINE AB,71.00
OSHKOSH,10001254,COLD AGGLUTININ TITER,83.00
OSHKOSH,10001255,"COMPLEMENT ANTIGEN, C1",118.00
OSHKOSH,10001256,"COMPLEMENT ANTIGEN, C2",238.00
OSHKOSH,10001257,"COMPLEMENT ANTIGEN, C3",118.00
OSHKOSH,10001258,"COMPLEMENT ANTIGEN, C4",118.00
OSHKOSH,10001259,"COMPLEMENT ANTIGEN, C5",118.00
OSHKOSH,10001260,"COMPLEMENT ACTIVITIY, C1",131.00
OSHKOSH,10001261,COMPLEMENT TOTAL (CH50),247.00
OSHKOSH,10001262,CYCLIC CITRULLINTED PEPTIDE AB,98.00
OSHKOSH,10001263,DEOXYRIBONUCLEASE AB,139.00
OSHKOSH,10001264,"DNA ANTIBODY, DOUBLE STRANDED",176.00
OSHKOSH,10001265,ANTI-CENTROMERE ANTIBODY,88.00
OSHKOSH,10001266,CHROMATIN ANTIBODY,88.00
OSHKOSH,10001267,JO1 ANTIBODY,88.00
OSHKOSH,10001269,RIBOSOMAL P PROTEIN ANTIBODY,88.00
OSHKOSH,10001270,RNP ANTIBODY,88.00
OSHKOSH,10001271,SCLERODERMA ANTIBODY,88.00
OSHKOSH,10001272,SM/RNP EPITOPE,88.00
OSHKOSH,10001273,SMITH ANTIBODY,88.00
OSHKOSH,10001274,SS-A ANTIBODY,88.00
OSHKOSH,10001275,SS-B ANTIBODY,88.00
OSHKOSH,10001277,"ANNA, IGG BY IFA WITH REFLEX",181.00
OSHKOSH,10001278,ANTI-MITOCHONDRIAL ANTIBODY,176.00
OSHKOSH,10001279,ENDOMYSIAL IGA AUTOANTIBODIES,106.00
OSHKOSH,10001284,PARIETAL CELL ANTIBODY,165.00
OSHKOSH,10001285,"RETICULIN ANTIBODY, IGA",165.00
OSHKOSH,10001286,STRIATED MUSCLE ANTIBODY,165.00
OSHKOSH,10001290,NEURONAL NUCLEAR AB IGG TITER,186.00
OSHKOSH,10001291,NEUTROPHIL CYTOPLASMIC AB,186.00
OSHKOSH,10001292,PARIETAL CELL AB TITER,103.00
OSHKOSH,10001294,SMOOTH MUSCLE AB TITER,103.00
OSHKOSH,10001295,STRIATED MUSCLE AB TITER,103.00
OSHKOSH,10001297,CANCER ANTIGEN 27.29,180.00
OSHKOSH,10001298,CANCER ANTIGEN 19-9,180.00
OSHKOSH,10001299,CANCER ANTIGEN 125,197.00
OSHKOSH,10001300,MONOTEST,104.00
OSHKOSH,10001302,CHROMOGRANIN A,176.00
OSHKOSH,10001303,NEURON SPECIFIC ENOLASE,188.00
OSHKOSH,10001304,INFECTIOUS AGENT ANTIBODY,99.00
OSHKOSH,10001306,"GEL DIFFUSION, CHLAMYDIA TOXIN",109.00
OSHKOSH,10001307,"AB, PNEUMOCOCCAL",92.00
OSHKOSH,10001308,"IMMUNOFIXATION ELECTRO, SERUM",248.00
OSHKOSH,10001309,"B2 TRANSFERRIN, CSF",261.00
OSHKOSH,10001310,"IMMUNOFIXATION ELECTRO, URINE",188.00
OSHKOSH,10001311,INHIBIN A,190.00
OSHKOSH,10001312,INSULIN ANTIBODIES,176.00
OSHKOSH,10001313,INTRINSIC FACTOR ANTIBODIES,167.00
OSHKOSH,10001316,ISLET CELL ANTIBODY,224.00
OSHKOSH,10001318,"B CELLS, TOTAL COUNT",227.00
OSHKOSH,10001319,"NK CELLS, TOTAL COUNT",227.00
OSHKOSH,10001320,"T CELLS, TOTAL COUNT",227.00
OSHKOSH,10001321,"T CELLS, CD4 & CD8 RATIO",294.00
OSHKOSH,10001322,CD4 COUNT,160.00
OSHKOSH,10001324,LIVER-KIDNEY MICROSOME AB,136.00
OSHKOSH,10001325,MICROSOMAL AB,113.00
OSHKOSH,10001326,CRYPTOCOCCAL AGGLUTINATION,76.00
OSHKOSH,10001327,STREP GROUP AGGLUTINATION,76.00
OSHKOSH,10001328,CRYPTOCOCCUS TITER EA ANTIBODY,88.00
OSHKOSH,10001329,STREPTOZYME R TITER,88.00
OSHKOSH,10001330,RHEUMATOID FACTOR QUANTITATIVE,90.00
OSHKOSH,10001331,"TB, INTERFERON AG RESPONSE",291.00
OSHKOSH,10001334,SKIN TESTING TUBERCULOSIS,43.00
OSHKOSH,10001335,RPR QUALITATIVE,64.00
OSHKOSH,10001336,VDRL CSF QUALITATIVE,64.00
OSHKOSH,10001337,RPR QUANTITATIVE,32.00
OSHKOSH,10001338,"AB, ADENOVIRUS",127.00
OSHKOSH,10001339,"AB, ASPERGILLUS (CF)",79.00
OSHKOSH,10001340,"AB, ASPERGILLUS (ID)",79.00
OSHKOSH,10001341,"AB, PNEUMOCOCCAL",76.00
OSHKOSH,10001342,"AB, BARTONELLA",64.00
OSHKOSH,10001343,"AB, BLASTOMYCES (CF)",74.00
OSHKOSH,10001344,"AB, BLASTOMYCES (ID)",74.00
OSHKOSH,10001345,"AB, BORDETELLA IGA",133.00
OSHKOSH,10001346,"AB, BORDETELLA IGG",133.00
OSHKOSH,10001347,"AB, BORDETELLA IGM",133.00
OSHKOSH,10001348,"AB, LYME DISEASE CONFIRMATORY",151.00
OSHKOSH,10001349,"AB, LYME DISEASE",151.00
OSHKOSH,10001350,"AB, LYME DISEASE CSF",151.00
OSHKOSH,10001351,"AB, BRUCELLA",52.00
OSHKOSH,10001352,CANDIDA ANTIBODY,114.00
OSHKOSH,10001353,"AB, CHLAMYDIA PNEUMONIAE IGG",59.00
OSHKOSH,10001354,"AB, CHLAMYDIA PSITTACI IGG",59.00
OSHKOSH,10001355,"AB, CHLAMYDIA TRACHOMATIS IGG",59.00
OSHKOSH,10001356,"AB, CHLAMYDIA PNEUMONIAE IGM",59.00
OSHKOSH,10001357,"AB, CHLAMYDIA PSITTACI IGM",59.00
OSHKOSH,10001358,"AB, CHLAMYDIA TRACHOMATIS IGM",59.00
OSHKOSH,10001359,"AB, COCCIDIOIDES",63.00
OSHKOSH,10001360,"AB, CMV NEGATIVE BLOOD PRODUCT",85.00
OSHKOSH,10001361,"AB, CYTOMEGALOVIRUS",169.00
OSHKOSH,10001362,"AB, CYTOMEGALOVIRUS IGM",169.00
OSHKOSH,10001363,"AB, DIPTHERIA",77.00
OSHKOSH,10001364,"AB, COXSACKIE A9 VIRUS",93.00
OSHKOSH,10001365,"AB, COXSACKIE B VIRUS",62.00
OSHKOSH,10001371,"AB, ECHOVIRUS",62.00
OSHKOSH,10001372,"AB, POLIOVIRUS",62.00
OSHKOSH,10001373,"AB, EBV EARLY ANTIGEN",63.00
OSHKOSH,10001374,"AB, EBV NUCLEAR ANTIGEN",72.00
OSHKOSH,10001375,"AB, EBV VIRAL CAPSID IGG",134.00
OSHKOSH,10001376,"AB, EBV VIRAL CAPSID IGM",134.00
OSHKOSH,10001377,"AB, EHRLICHIA",90.00
OSHKOSH,10001378,S CEREVISIAE IGG/IGA,128.00
OSHKOSH,10001380,"AB, GIARDIA LAMBLIA",146.00
OSHKOSH,10001381,"AB, HELICOBACTER PYLORI IGG",198.00
OSHKOSH,10001382,ANKLE/FOOT PROCEDURES 1,"6,100.00"
OSHKOSH,10001383,ANKLE/FOOT PROCEDURES 2,"6,770.00"
OSHKOSH,10001384,"AB, HELICOBACTER PYLORI IGM",198.00
OSHKOSH,10001385,"AB, TOXOCARA",160.00
OSHKOSH,10001386,"AB, H INFLUENZA B IGG",118.00
OSHKOSH,10001388,"AB, HTLV WESTERN BLOT",183.00
OSHKOSH,10001390,"AB, HERPES SIMPLEX IGM",107.00
OSHKOSH,10001391,"AB, HERPES SIMPLEX  TYPE 1 IGG",107.00
OSHKOSH,10001392,"AB, HERPES SIMPLEX TYPE 1",107.00
OSHKOSH,10001393,"AB, HERPES SIMPLEX TYPE 2",107.00
OSHKOSH,10001394,"AB, HERPES SIMPLEX TYPE 2 IGG",107.00
OSHKOSH,10001395,"AB, HISTOPLASMA",56.00
OSHKOSH,10001403,"AB, HIV-1/HIV-2",91.00
OSHKOSH,10001405,HEPATITIS B CORE AB TOTAL,128.00
OSHKOSH,10001406,HEPATITIS B CORE AB IGM,128.00
OSHKOSH,10001407,HEPATITIS B SURFACE AB,128.00
OSHKOSH,10001408,HEPATITIS BE AB,128.00
OSHKOSH,10001409,HEPATITIS A AB TOTAL,161.00
OSHKOSH,10001410,HEPATITIS A AB IGM,161.00
OSHKOSH,10001411,"AB, INFLUENZA A",102.00
OSHKOSH,10001412,"AB, INFLUENZA B",102.00
OSHKOSH,10001413,"AB, LEGIONELLA",175.00
OSHKOSH,10001414,"AB, LEPTOSPIRA",90.00
OSHKOSH,10001416,"AB, MUMPS IGG",149.00
OSHKOSH,10001417,"AB, MUMPS IGM",149.00
OSHKOSH,10001419,CRYOTHERAPY/TONGUE & MOUTH,"4,100.00"
OSHKOSH,10001420,"AB, MYCOPLASMA IGM",119.00
OSHKOSH,10001421,"AB, PARVOVIRUS IGG",127.00
OSHKOSH,10001422,"AB, PARVOVIRUS IGM",127.00
OSHKOSH,10001423,"AB, E HISTOLYTICA",123.00
OSHKOSH,10001425,RICKETTSIA AB IGG,117.00
OSHKOSH,10001426,RICKETTSIA AB IGM,117.00
OSHKOSH,10001427,DEBRIDE EXCISIONAL BY MD OR NP,606.00
OSHKOSH,10001428,"AB, RUBELLA IGG",146.00
OSHKOSH,10001429,DENTAL PROCEDURE,"4,130.00"
OSHKOSH,10001430,"AB, RUBELLA IGM",146.00
OSHKOSH,10001431,"AB, RUBEOLA IGG",146.00
OSHKOSH,10001432,"AB, RUBEOLA IGM",146.00
OSHKOSH,10001434,"AB, TETANUS",186.00
OSHKOSH,10001435,"AB, TOXOPLASMA IGG",70.00
OSHKOSH,10001436,"AB, TOXOPLASMA IGM",70.00
OSHKOSH,10001437,"AB, TREPONEMA PALLIDUM",52.00
OSHKOSH,10001438,EAR SURGERY 1,"3,040.00"
OSHKOSH,10001440,EMERGENCY SERVICE FEE,"1,900.00"
OSHKOSH,10001442,"AB, VARICELLA ZOSTER IGG",157.00
OSHKOSH,10001443,"AB, VARICELLA ZOSTER IGM",157.00
OSHKOSH,10001444,"AB, WEST NILE VIRUS IGM",96.00
OSHKOSH,10001445,"AB, WEST NILE VIRUS",143.00
OSHKOSH,10001446,FACIAL FRACTURES/ENT 1,"4,180.00"
OSHKOSH,10001447,FACIAL FRACTURES/ENT 2,"5,050.00"
OSHKOSH,10001448,FEMUR/TIBIA/FIBULA/PATELLA 1,"7,670.00"
OSHKOSH,10001449,FEMUR/TIBIA/FIBULA/PATELLA 2,"16,390.00"
OSHKOSH,10001450,FEMUR/TIBIA/FIBULA/PATELLA 3,"17,810.00"
OSHKOSH,10001451,"AB, HTLV-I",192.00
OSHKOSH,10001452,"AB, HUMAN HERPES VIRUS 6",248.00
OSHKOSH,10001453,GENERAL SURGERY 1,"5,100.00"
OSHKOSH,10001454,GENERAL SURGERY 2,"5,370.00"
OSHKOSH,10001455,GENERAL SURGERY 3,"6,200.00"
OSHKOSH,10001456,GU SURGERY 1,"4,860.00"
OSHKOSH,10001458,GU SURGERY 2,"4,570.00"
OSHKOSH,10001459,GYN SURGERY 1,"3,480.00"
OSHKOSH,10001460,GYN SURGERY 2,"3,980.00"
OSHKOSH,10001464,RABIES ANTIBODY,146.00
OSHKOSH,10001465,"AB, ANTI THYROGLOBULIN",164.00
OSHKOSH,10001467,HEPATITIS C AB SCREEN,191.00
OSHKOSH,10001476,HLA CROSSMATCH FLOW CYTOMETRY,382.00
OSHKOSH,10001477,INJECT FACET W/IMAGE 1ST,"1,760.00"
OSHKOSH,10001478,INJECT FACET W/IMAGE 1ST BILAT,"2,640.00"
OSHKOSH,10001479,INJECT FACET W/IMAGE 2ND,880.00
OSHKOSH,10001480,INJECT FACET W/IMAGE 2ND BILAT,"1,320.00"
OSHKOSH,10001481,INJECT FACET W/IMAGE 3 OR >,880.00
OSHKOSH,10001482,INJECT FACET W/IMAGE 3 OR > BILAT,"1,320.00"
OSHKOSH,10001483,"ANTIBODY SCREEN, BC",168.00
OSHKOSH,10001485,EPIDURAL INJ ADDL LEVEL W/ IMAGING,"1,220.00"
OSHKOSH,10001495,"ANTIBODY SCREEN, EACH",135.00
OSHKOSH,10001497,"ANTIBODY ELUTION, EACH",244.00
OSHKOSH,10001498,"INJECT SI JOINT, THERAPEUTIC","1,660.00"
OSHKOSH,10001500,"ANTIBODY ID, BC",323.00
OSHKOSH,10001501,"ANTIBODY ID, EACH",323.00
OSHKOSH,10001502,"DIRECT COOMBS, BC",109.00
OSHKOSH,10001503,"DIRECT COOMBS, EA ANTISERUM",109.00
OSHKOSH,10001504,"ANTIBODY TITER, INDIRECT, EACH",211.00
OSHKOSH,10001505,AUTOLOGOUS PROCESSING FEE,658.00
OSHKOSH,10001507,ABO TYPING,67.00
OSHKOSH,10001508,"ABO TYPING, BC",67.00
OSHKOSH,10001509,RH TYPING,67.00
OSHKOSH,10001510,"RH TYPING, BC",67.00
OSHKOSH,10001511,LAPAROSCOPY 1,"4,720.00"
OSHKOSH,10001512,LAPAROSCOPY 2,"8,770.00"
OSHKOSH,10001513,LAPAROSCOPY 3,"12,980.00"
OSHKOSH,10001515,RARE UNIT,162.00
OSHKOSH,10001516,SCREEN UNIT 1 AG,162.00
OSHKOSH,10001517,RBC ANTIGEN TYPING,148.00
OSHKOSH,10001518,"RH PHENOTYPE, COMPLETE",185.00
OSHKOSH,10001519,NASAL HEMORRHAGE,507.00
OSHKOSH,10001521,NASAL SURGERY 1,"4,580.00"
OSHKOSH,10001522,NASAL SURGERY 2,"5,360.00"
OSHKOSH,10001524,"CROSSMATCH, IMMEDIATE SPIN",224.00
OSHKOSH,10001525,NECK SURGERY 1,"5,620.00"
OSHKOSH,10001526,NECK SURGERY 2,"6,080.00"
OSHKOSH,10001529,"CROSSMATCH, INCUBATED",137.00
OSHKOSH,10001530,"CROSSMATCH, ANTIGLOBULIN",235.00
OSHKOSH,10001531,NEUROSURGERY 1,"5,510.00"
OSHKOSH,10001532,NEUROSURGERY 2,"8,560.00"
OSHKOSH,10001535,"CROSSMATCH, ELECTRONIC",103.00
OSHKOSH,10001536,FROZEN PLASMA THAWING EA UNIT,80.00
OSHKOSH,10001540,IRRADIATION BLOOD PRODUCT/UNIT,104.00
OSHKOSH,10001541,PLASTIC SURGERY 1,"3,400.00"
OSHKOSH,10001542,PLASTIC SURGERY 2,"4,510.00"
OSHKOSH,10001543,PLASTIC SURGERY 3,"4,610.00"
OSHKOSH,10001545,"PRETREATMENT-AB ID, ENZYMES",144.00
OSHKOSH,10001547,"RBC ABSORPTION, EACH",244.00
OSHKOSH,10001548,SPLIT OF BLOOD PRODCUTS,123.00
OSHKOSH,10001551,SACRAL AUGMENTATION UNILATERAL,"3,060.00"
OSHKOSH,10001552,SACRAL AUGMENTATION BILATERAL,"4,590.00"
OSHKOSH,10001553,DIRECTED DONOR PROCESSING FEE,234.00
OSHKOSH,10001554,CONCENTRATION,88.00
OSHKOSH,10001555,"CULTURE, BLOOD",130.00
OSHKOSH,10001556,"CULTURE, STOOL SALM/SHIG",130.00
OSHKOSH,10001559,"CULTURE, STOOL, ADD PATH",130.00
OSHKOSH,10001560,TRIM NAILS-NONDYSTHROPHIC,100.00
OSHKOSH,10001561,"CULTURE, AEROBIC",130.00
OSHKOSH,10001563,"CULTURE, QUANTITATIVE, AEROBIC",130.00
OSHKOSH,10001564,"CULTURE,QUANTITATIVE,ANAEROBIC",130.00
OSHKOSH,10001565,DEBRIDE NAIL(S) 1-5,120.00
OSHKOSH,10001566,DEBRIDE NAIL(S) 6 OR >,144.00
OSHKOSH,10001567,"CULTURE, ANAEROBIC",130.00
OSHKOSH,10001568,ANESTH MAC IV ADD'L 1/2 HR,91.00
OSHKOSH,10001569,ANESTH REGIONAL 1ST 1/2 HR,495.00
OSHKOSH,10001570,ANESTH REGIONAL ADD'L 1/2 HR,90.00
OSHKOSH,10001572,ANAEROBIC ISOLATE ID,75.00
OSHKOSH,10001573,"CULTURE, AEROBIC ID",130.00
OSHKOSH,10001574,"CULTURE, H PYLORI UREASE",130.00
OSHKOSH,10001575,"CULTURE, ORGANISM SCREEN",130.00
OSHKOSH,10001577,"CULTURE, URINE QUANTITATIVE",130.00
OSHKOSH,10001578,"CULTURE, URINE PRESUMPTIVE ID",130.00
OSHKOSH,10001579,"CULTURE, FUNGI, SKIN, NAILS",130.00
OSHKOSH,10001580,"CULTURE, FUNGI OTHER SOURCE",130.00
OSHKOSH,10001581,"CULTURE, FUNGI BLOOD",130.00
OSHKOSH,10001582,"CULTURE, YEAST ID",130.00
OSHKOSH,10001583,"CULTURE, MOLD ID",130.00
OSHKOSH,10001584,"CULTURE, MYCOPLASMA, ANY SOURCE",130.00
OSHKOSH,10001585,"CULTURE, CHLAMYDIA",130.00
OSHKOSH,10001586,CULTURE AFB ANY SOURCE,130.00
OSHKOSH,10001588,CULTURE TYPING IFA,42.00
OSHKOSH,10001589,CULTURE TYPING AGGLUTINATION,42.00
OSHKOSH,10001590,CULTURE ID BY PROBE,130.00
OSHKOSH,10001591,ARTHROPOD MACRO EXAM,37.00
OSHKOSH,10001592,PARASITE MACRO EXAM,37.00
OSHKOSH,10001593,PINWORM EXAM,81.00
OSHKOSH,10001594,TISSUE GRINDING FOR CULTURE,50.00
OSHKOSH,10001595,OVA & PARASITES,102.00
OSHKOSH,10001596,"SUSCEPTIBILITY, E-TEST, EACH",34.00
OSHKOSH,10001598,SUSCEPTIBILITY BETA LACTAMASE,34.00
OSHKOSH,10001599,SUSCEPTIBILITY MIC,68.00
OSHKOSH,10001601,GRAM SMEAR,71.00
OSHKOSH,10001602,GRAM SMEAR EOS,71.00
OSHKOSH,10001603,ACID FAST STAIN,85.00
OSHKOSH,10001604,STAIN FOR PARASITES,113.00
OSHKOSH,10001605,TRICHROME STAIN,84.00
OSHKOSH,10001606,POC SMEAR WET MOUNT,64.00
OSHKOSH,10001608,"SMEAR,WET MOUNT",64.00
OSHKOSH,10001609,KOH PREP,55.00
OSHKOSH,10001621,PNEUMOCYSTIS CARINII,237.00
OSHKOSH,10001626,ASPERGILLUS ANTIGEN EIA,267.00
OSHKOSH,10001628,CRYPTOSPORDIUM BY EIA,68.00
OSHKOSH,10001629,GIARDIA ANTIGEN BY EIA,126.00
OSHKOSH,10001630,H PYLORI STOOL,235.00
OSHKOSH,10001631,HEPATITIS B SURFACE AG,141.00
OSHKOSH,10001632,HBSAG NEUTRALIZATION,96.00
OSHKOSH,10001633,HEPATITIS BE AG,88.00
OSHKOSH,10001634,HISTOPLASMA ANTIGEN,305.00
OSHKOSH,10001636,ROTAVIRUS ANTIGEN,114.00
OSHKOSH,10001637,SHIGA-LIKE TOXIN,93.00
OSHKOSH,10001638,BLASTOMYCES ANTIGEN EIA,190.00
OSHKOSH,10001639,GIARDIA/CRYPTO EIA MULT ORG,76.00
OSHKOSH,10001640,LYME ANTIBODY BY PCR,259.00
OSHKOSH,10001641,CHLAMYDIA PNEUMONIAE PCR,337.00
OSHKOSH,10001642,CHLAMYDIA TRACHOMATIS DNA,192.00
OSHKOSH,10001643,C DIFFICILE TOXIN BY PCR,192.00
OSHKOSH,10001644,"CMV, DNA AMPLIFIED PROBE",283.00
OSHKOSH,10001645,CMV BY PCR,190.00
OSHKOSH,10001646,CMV DNA QUANT PCR,536.00
OSHKOSH,10001647,"ENTEROVIRUS, AMP PROBE",418.00
OSHKOSH,10001648,"HEPATITIS B DNA, QUAL PCR",553.00
OSHKOSH,10001649,HEPATITIS B VIRUS QUANT,294.00
OSHKOSH,10001650,HEPATITIS C VIRUS RNA,361.00
OSHKOSH,10001651,HEPATITIS C VIRUS QUANT,315.00
OSHKOSH,10001652,"HERPES SIMPLEX VIRUS, PCR",238.00
OSHKOSH,10001653,"HERPES VIRUS-6, QUANT",581.00
OSHKOSH,10001656,"HIV-1 DNA PCR, QUAL",462.00
OSHKOSH,10001657,HIV-1 RNA QUANTITATIVE,662.00
OSHKOSH,10001659,MYCOBACTERIA TB RNA,426.00
OSHKOSH,10001662,TB BY AMP PROBE TISSUE,458.00
OSHKOSH,10001663,MYCOPLASMA PNEUMONIAE PCR,254.00
OSHKOSH,10001664,N GONORRHOREAE DNA,177.00
OSHKOSH,10001665,HPV HIGH RISK W/O PAP,316.00
OSHKOSH,10001668,S AUREUS BY PCR,210.00
OSHKOSH,10001669,MRSA BY PCR,166.00
OSHKOSH,10001672,BORDETELLA PERTUSSIS PCR,256.00
OSHKOSH,10001675,JC VIRUS BY PCR,372.00
OSHKOSH,10001676,PARVOVIRUS DNA BY PCR,212.00
OSHKOSH,10001677,VARICELLA ZOSTER BY PCR,176.00
OSHKOSH,10001678,BK VIRUS DNA QUANTITATIVE,574.00
OSHKOSH,10001679,INFECT AGENT PCR MULT ORG,330.00
OSHKOSH,10001680,NOROVIRUS GROUP 1&2 BY RT-PCR,372.00
OSHKOSH,10001681,PERTUSSIS/PARAPERTUSSIS BY PCR,330.00
OSHKOSH,10001683,"INFLUENZA A ANTIGEN, RAPID",143.00
OSHKOSH,10001684,"INFLUENZA B ANTIGEN, RAPID",143.00
OSHKOSH,10001685,"RSV ANTIGEN, RAPID",172.00
OSHKOSH,10001686,TRICHOMONAS ANTIGEN EIA,74.00
OSHKOSH,10001687,STREP GROUP A SCREEN,74.00
OSHKOSH,10001689,LEGIONELLA ANTIGEN,117.00
OSHKOSH,10001690,S PNEUMONIAL ANTIGEN,110.00
OSHKOSH,10001691,HIV-1 GENOTYPE PCR,"1,220.00"
OSHKOSH,10001692,HEPATITIS C GENOTYPE PCR,"1,220.00"
OSHKOSH,10001693,HIV-1 PHENOTYPE 1 TO 10 DRUGS,"1,930.00"
OSHKOSH,10001694,HIV PHENOTYPE ADD DRUGS,143.00
OSHKOSH,10001695,"CYTOPATHOLOGY, NON-GYN",172.00
OSHKOSH,10001696,CYTOPATHOLOGY CONCENTRATED,251.00
OSHKOSH,10001697,CYTOPATH THINPREP NON-GYN,134.00
OSHKOSH,10001700,PERICARDIOCENTESIS,"1,200.00"
OSHKOSH,10001701,"CYTOPATHOLOGY SMEARS, NON-GYN",157.00
OSHKOSH,10001702,CYTOPATH SMEARS WITH PROCESS,145.00
OSHKOSH,10001705,FNA ADEQUACY EVALUATION,197.00
OSHKOSH,10001706,FNA INTERPRETATION & REPORT,347.00
OSHKOSH,10001707,PAP THIN PREP AUTO SCREEN,173.00
OSHKOSH,10001709,MISC PROCEDURE MINOR,230.00
OSHKOSH,10001712,"FLOW CYTOMETRY, DNA ANALYSIS",474.00
OSHKOSH,10001713,"FLOW CYTOMETRY, FIRST MARKER",274.00
OSHKOSH,10001714,FLOW CYTOMETRY EA ADDL MARKER,166.00
OSHKOSH,10001715,"TISSUE CULTURE, LYMPHOCYTES",363.00
OSHKOSH,10001717,TISSUE CULTURE; SOLID TISSUE,990.00
OSHKOSH,10001719,"TISSUE CULTURE, AMNIO FL OR CV",615.00
OSHKOSH,10001720,"TISSUE CULTURE, BONE MARROW",526.00
OSHKOSH,10001721,TISSUE CULTURE; TUMOR,618.00
OSHKOSH,10001722,"CYTOGENETICS, BREAK SYNDROME",662.00
OSHKOSH,10001723,"CHROM ANALYSIS, 5 CELLS, 1 KAR",766.00
OSHKOSH,10001725,"CHROM ANA, 15-20 CELLS, 2 KARY","1,070.00"
OSHKOSH,10001727,CHROMOSOME ANALYSIS 20-25 CELL,711.00
OSHKOSH,10001729,"CHROM ANALYSIS 15 CELLS, 1 KAR","1,230.00"
OSHKOSH,10001731,"CHROM ANAL INSITU 6-12COL,1KAR","1,070.00"
OSHKOSH,10001732,"CHROMOSOME ANALYSIS, IN SITU","1,070.00"
OSHKOSH,10001733,"CYTOGENETIC PROBE, EACH (FISH)",275.00
OSHKOSH,10001734,CHROMOSOME IN SITU 10-30 CELLS,400.00
OSHKOSH,10001735,FISH INSITU 10-30 CELLS,400.00
OSHKOSH,10001737,FISH INSITU 25-99 CELLS,446.00
OSHKOSH,10001739,FISH INSITU 100-300 CELLS,300.00
OSHKOSH,10001742,"SURGICAL PATHOLOGY, LEVEL I",144.00
OSHKOSH,10001743,"SURGICAL PATHOLOGY, LEVEL II",241.00
OSHKOSH,10001744,"SURGICAL PATHOLOGY, LEVEL III",315.00
OSHKOSH,10001747,"SURGICAL PATHOLOGY, LEVEL IV",516.00
OSHKOSH,10001748,"SURGICAL PATHOLOGY, LEVEL V",792.00
OSHKOSH,10001749,"SURGICAL PATHOLOGY, LEVEL VI","1,120.00"
OSHKOSH,10001750,DECALCIFICATION,124.00
OSHKOSH,10001751,SMEAR FUNGAL,108.00
OSHKOSH,10001752,SPECIAL STAIN GROUP I,227.00
OSHKOSH,10001754,"SPECIAL STAIN II, KIDNEY","1,300.00"
OSHKOSH,10001755,"SPECIAL STAIN, GROUP II",216.00
OSHKOSH,10001756,HISTOCHEMICAL STAIN W/FROZEN,192.00
OSHKOSH,10001758,"HISTOCHEMISTRY, ENZYME",436.00
OSHKOSH,10001760,CONSULT WITH SLIDE PREP,657.00
OSHKOSH,10001763,"FROZEN SECTION, 1ST BLOCK",377.00
OSHKOSH,10001764,FROZEN SECTION ADDITIONAL,270.00
OSHKOSH,10001765,TOUCH PREP DURING SURGERY,103.00
OSHKOSH,10001766,TOUCH PREP ADD SITE,88.00
OSHKOSH,10001768,IMMUNOHISTOCHEMISTRY EACH AB Q,386.00
OSHKOSH,10001771,"IHC PER SPEC, INITIAL AB STAIN",350.00
OSHKOSH,10001783,"IMMUNOFLUORESCENT AB, DIRECT",288.00
OSHKOSH,10001784,"IMMUNOFLUORESCENT AB, INDIRECT",209.00
OSHKOSH,10001785,DELIVERY C SECTION,"6,410.00"
OSHKOSH,10001786,DELIVERY C SECTION ADD'L FETUS,786.00
OSHKOSH,10001788,DELIVERY VAGINAL,"1,430.00"
OSHKOSH,10001789,DELIVERY VAGINAL ADD'L FETUS,525.00
OSHKOSH,10001790,DELIVERY W/WO INDUCTION <24wks,"1,200.00"
OSHKOSH,10001791,ELECTRON MICROSCOPY KIDNEY,"1,600.00"
OSHKOSH,10001792,"MORPHOMETRIC ANALYSIS, NERVE",638.00
OSHKOSH,10001795,HB FISH IN SITU INITIAL SINGL PROB,529.00
OSHKOSH,10001802,"IN SITU HYBRID, SEMI-QT MANUAL",598.00
OSHKOSH,10001805,MACRO EXAM FOR MOLECULAR STUDY,20.00
OSHKOSH,10001806,MACRO EXAM TISSUE IN SURGERY,10.00
OSHKOSH,10001808,POC BILIRUBIN TRANSCUTANEOUS,34.00
OSHKOSH,10001809,CELL COUNT W/O DIFF,79.00
OSHKOSH,10001810,CELL COUNT/DIFF,109.00
OSHKOSH,10001816,"CRYSTAL EXAM, BODY FLUID",84.00
OSHKOSH,10001817,FAT STAIN,79.00
OSHKOSH,10001821,NASAL SMEAR FOR EOS,55.00
OSHKOSH,10001822,SPUTUM SPEC AEROSOL INDUCED,133.00
OSHKOSH,10001823,SEMEN ANALYSIS,148.00
OSHKOSH,10001824,SEMEN ANALYSIS SPERM PRESENCE,122.00
OSHKOSH,10001826,ADMIN FEE VACCINE 1ST,55.00
OSHKOSH,10001827,ADMIN FEE VACCINE EA ADD'L,25.00
OSHKOSH,10001830,HEMODIALYSIS-INPATIENT,"1,550.00"
OSHKOSH,10001831,CVVH/HEMOFILTRATION PER DAY,"1,250.00"
OSHKOSH,10001835,NASOPHARYNGOSCOPY W/ENDOSCOPE,758.00
OSHKOSH,10001856,HEARING RAPID SCREEN,180.00
OSHKOSH,10001870,CPR,"1,980.00"
OSHKOSH,10001871,EXTERNAL PACING,"1,120.00"
OSHKOSH,10001872,CARDIOVERSION,"1,110.00"
OSHKOSH,10001878,COPY FILMS,6.00
OSHKOSH,10001894,ECG TRACING ONLY,207.00
