Facility,CC,CC Description,1/1/19 Fee
MANITOWOC,10001663,MYCOPLASMA PNEUMONIAE PCR,254.00
MANITOWOC,10001664,N GONORRHOREAE DNA,177.00
MANITOWOC,10001665,HPV HIGH RISK W/O PAP,316.00
MANITOWOC,10001668,S AUREUS BY PCR,210.00
MANITOWOC,10001669,MRSA BY PCR,166.00
MANITOWOC,10001672,BORDETELLA PERTUSSIS PCR,256.00
MANITOWOC,10001675,JC VIRUS BY PCR,372.00
MANITOWOC,10001677,VARICELLA ZOSTER BY PCR,176.00
MANITOWOC,10001678,BK VIRUS DNA QUANTITATIVE,574.00
MANITOWOC,10001679,INFECT AGENT PCR MULT ORG,330.00
MANITOWOC,10001680,NOROVIRUS GROUP 1&2 BY RT-PCR,372.00
MANITOWOC,10001681,PERTUSSIS/PARAPERTUSSIS BY PCR,330.00
MANITOWOC,10001683,"INFLUENZA A ANTIGEN, RAPID",143.00
MANITOWOC,10001684,"INFLUENZA B ANTIGEN, RAPID",143.00
MANITOWOC,10001685,"RSV ANTIGEN, RAPID",172.00
MANITOWOC,10001686,TRICHOMONAS ANTIGEN EIA,74.00
MANITOWOC,10001687,STREP GROUP A SCREEN,74.00
MANITOWOC,10001689,LEGIONELLA ANTIGEN,117.00
MANITOWOC,10001690,S PNEUMONIAL ANTIGEN,110.00
MANITOWOC,10001691,HIV-1 GENOTYPE PCR,"1,220.00"
MANITOWOC,10001692,HEPATITIS C GENOTYPE PCR,"1,220.00"
MANITOWOC,10001696,CYTOPATHOLOGY CONCENTRATED,251.00
MANITOWOC,10001697,CYTOPATH THINPREP NON-GYN,134.00
MANITOWOC,10001702,CYTOPATH SMEARS WITH PROCESS,145.00
MANITOWOC,10001705,FNA ADEQUACY EVALUATION,197.00
MANITOWOC,10001706,FNA INTERPRETATION & REPORT,347.00
MANITOWOC,10001707,PAP THIN PREP AUTO SCREEN,173.00
MANITOWOC,10001709,MISC PROCEDURE MINOR,230.00
MANITOWOC,10001713,"FLOW CYTOMETRY, FIRST MARKER",274.00
MANITOWOC,10001714,FLOW CYTOMETRY EA ADDL MARKER,166.00
MANITOWOC,10001715,"TISSUE CULTURE, LYMPHOCYTES",363.00
MANITOWOC,10001717,TISSUE CULTURE; SOLID TISSUE,990.00
MANITOWOC,10001720,"TISSUE CULTURE, BONE MARROW",526.00
MANITOWOC,10001725,"CHROM ANA, 15-20 CELLS, 2 KARY","1,070.00"
MANITOWOC,10001727,CHROMOSOME ANALYSIS 20-25 CELL,711.00
MANITOWOC,10001733,"CYTOGENETIC PROBE, EACH (FISH)",275.00
MANITOWOC,10001735,FISH INSITU 10-30 CELLS,400.00
MANITOWOC,10001737,FISH INSITU 25-99 CELLS,446.00
MANITOWOC,10001739,FISH INSITU 100-300 CELLS,300.00
MANITOWOC,10001742,"SURGICAL PATHOLOGY, LEVEL I",144.00
MANITOWOC,10001743,"SURGICAL PATHOLOGY, LEVEL II",241.00
MANITOWOC,10001744,"SURGICAL PATHOLOGY, LEVEL III",315.00
MANITOWOC,10001747,"SURGICAL PATHOLOGY, LEVEL IV",516.00
MANITOWOC,10001748,"SURGICAL PATHOLOGY, LEVEL V",792.00
MANITOWOC,10001749,"SURGICAL PATHOLOGY, LEVEL VI","1,120.00"
MANITOWOC,10001750,DECALCIFICATION,124.00
MANITOWOC,10001751,SMEAR FUNGAL,108.00
MANITOWOC,10001752,SPECIAL STAIN GROUP I,227.00
MANITOWOC,10001755,"SPECIAL STAIN, GROUP II",216.00
MANITOWOC,10001756,HISTOCHEMICAL STAIN W/FROZEN,192.00
MANITOWOC,10001758,"HISTOCHEMISTRY, ENZYME",436.00
MANITOWOC,10001763,"FROZEN SECTION, 1ST BLOCK",377.00
MANITOWOC,10001764,FROZEN SECTION ADDITIONAL,270.00
MANITOWOC,10001765,TOUCH PREP DURING SURGERY,103.00
MANITOWOC,10001766,TOUCH PREP ADD SITE,88.00
MANITOWOC,10001768,IMMUNOHISTOCHEMISTRY EACH AB Q,386.00
MANITOWOC,10001771,"IHC PER SPEC, INITIAL AB STAIN",350.00
MANITOWOC,10001774,PACU ADDITIONAL RN ASSIST,162.00
MANITOWOC,10001783,"IMMUNOFLUORESCENT AB, DIRECT",288.00
MANITOWOC,10001784,"IMMUNOFLUORESCENT AB, INDIRECT",209.00
MANITOWOC,10001785,DELIVERY C SECTION,"9,490.00"
MANITOWOC,10001786,DELIVERY C SECTION ADD'L FETUS,786.00
MANITOWOC,10001788,DELIVERY VAGINAL,"1,980.00"
MANITOWOC,10001789,DELIVERY VAGINAL ADD'L FETUS,525.00
MANITOWOC,10001790,DELIVERY W/WO INDUCTION <24wks,"1,200.00"
MANITOWOC,10001791,ELECTRON MICROSCOPY KIDNEY,"1,600.00"
MANITOWOC,10001795,HB FISH IN SITU INITIAL SINGL PROB,529.00
MANITOWOC,10001802,"IN SITU HYBRID, SEMI-QT MANUAL",598.00
MANITOWOC,10001808,POC BILIRUBIN TRANSCUTANEOUS,34.00
MANITOWOC,10001810,CELL COUNT/DIFF,109.00
MANITOWOC,10001816,"CRYSTAL EXAM, BODY FLUID",84.00
MANITOWOC,10001817,FAT STAIN,79.00
MANITOWOC,10001821,NASAL SMEAR FOR EOS,55.00
MANITOWOC,10001822,SPUTUM SPEC AEROSOL INDUCED,133.00
MANITOWOC,10001823,SEMEN ANALYSIS,148.00
MANITOWOC,10001824,SEMEN ANALYSIS SPERM PRESENCE,122.00
MANITOWOC,10001826,ADMIN FEE VACCINE 1ST,55.00
MANITOWOC,10001827,ADMIN FEE VACCINE EA ADD'L,25.00
MANITOWOC,10001830,HEMODIALYSIS-INPATIENT,"1,550.00"
MANITOWOC,10001856,HEARING RAPID SCREEN,180.00
MANITOWOC,10001870,CPR,"1,980.00"
MANITOWOC,10001871,EXTERNAL PACING,"1,120.00"
MANITOWOC,10001872,CARDIOVERSION,"1,040.00"
MANITOWOC,10001879,PULM REHAB PHASE III,8.00
MANITOWOC,10001894,ECG TRACING ONLY,209.00
MANITOWOC,10001895,ECG INTERPRETATION/REPORT,60.00
MANITOWOC,10001896,CARDIAC STRESS TEST,"1,550.00"
MANITOWOC,10001898,ECG RHYTHM STRIP,230.00
MANITOWOC,10001899,HOLTER RECORDING UP TO 48HRS,651.00
MANITOWOC,10001900,HOLTER ANALYSIS/REPORT UP TO 48 HR,806.00
MANITOWOC,10001901,EVENT MONITOR SETUP/DC 30 DAYS,310.00
MANITOWOC,10001902,EVENT MONITORING 24X7/30 DAYS,590.00
MANITOWOC,10001904,PACER EVAL SINGLE & PROGRAM,330.00
MANITOWOC,10001905,PACER EVAL DUAL & PROGRAM,400.00
MANITOWOC,10001907,ICD EVAL SINGLE & PROGRAM,370.00
MANITOWOC,10001908,ICD EVAL DUAL & PROGRAM,420.00
MANITOWOC,10001909,ICD EVAL MULTI & PROGRAM,460.00
MANITOWOC,10001910,ILR EVAL & PROGRAM,330.00
MANITOWOC,10001911,PACER EVAL & PROGRAM PERIOP,390.00
MANITOWOC,10001913,PACER EVAL NO PROGRAMMING,400.00
MANITOWOC,10001914,ICD EVAL NO PROGRAMMING,400.00
MANITOWOC,10001915,ECHO CONGENITIAL COMPLETE W/O DYE,"1,790.00"
MANITOWOC,10001917,ECHO/DOPPLER/COLOR W/O DYE,"1,760.00"
MANITOWOC,10001918,ECHO COMPLETE W/O DYE,"1,240.00"
MANITOWOC,10001919,ECHO-LTD OR F/U W/O DYE,884.00
MANITOWOC,10001920,ECHO TEE COMPLETE W/O DYE,"1,680.00"
MANITOWOC,10001923,ECHO SPECTRAL ADD ON,455.00
MANITOWOC,10001924,ECHO SPECTRAL LIMITED ADD ON,448.00
MANITOWOC,10001925,ECHO DOPPLER COLOR FLOW ADD ON,780.00
MANITOWOC,10001926,ECHO-STRESS W/EKG W/O DYE,"1,380.00"
MANITOWOC,10001966,TILT TABLE TESTING,"1,180.00"
MANITOWOC,10001972,CARDIAC REHAB PHASE 2,368.00
MANITOWOC,10001975,DUPLEX EXTRACRANIAL BILATERAL,"1,560.00"
MANITOWOC,10001978,NONINV VASC ASSESS-SINGLE SITE,538.00
MANITOWOC,10001979,NONINV VASC ASSESS COMPLETE,808.00
MANITOWOC,10001980,VA LOWER EXT DUPLEX BILATERAL,"1,400.00"
MANITOWOC,10001981,VA UPPER EXT DUPLEX BILATERAL,"1,030.00"
MANITOWOC,10001982,DUPLEX SCAN EXT VEIN BILATERAL,"1,490.00"
MANITOWOC,10001983,VA ABDOMEN DUPLEX COMPLETE,822.00
MANITOWOC,10001984,VA AORTA/IVC/ILIAC DUPLEX LTD,448.00
MANITOWOC,10001987,"SPIROMETRY, BASIC",392.00
MANITOWOC,10001989,SPIROMETRY W/BRONCHODILATOR,715.00
MANITOWOC,10001990,METHACHOLINE CHALLENGE,910.00
MANITOWOC,10001991,VITAL CAPACITY,72.00
MANITOWOC,10001992,MAX VOLUNTARY VENTILATION,170.00
MANITOWOC,10001998,PULMONARY STRESS TEST-SIMPLE,322.00
MANITOWOC,10002003,CONTINUOUS AEROSOL TX 1ST HR,264.00
MANITOWOC,10002004,CONTINUOUS AEROSOL TX EA +HR,132.00
MANITOWOC,10002005,BIPAP/CPAP PER DAY,590.00
MANITOWOC,10002006,INHALATION TX DEMO OR EVAL,107.00
MANITOWOC,10002007,CHEST WALL THERAPY INITIAL,186.00
MANITOWOC,10002008,CHEST WALL THERAPY SUBSEQUENT,93.00
MANITOWOC,10002010,PULMONARY COMPLIANCE STUDY,152.00
MANITOWOC,10002015,HELIOX TREATMENT,440.00
MANITOWOC,10002021,MULTIPLE SLEEP LATENCY TEST,"4,040.00"
MANITOWOC,10002022,POLYSOMNOGRAPHY 4/> PAREMETERS,"5,290.00"
MANITOWOC,10002023,POLYSOMNOGRAPHY W CPAP/BIPAP,"5,290.00"
MANITOWOC,10002025,EEG MONITORING > 1 HOUR,"1,800.00"
MANITOWOC,10002026,EEG W/AWAKE & DROWSY,703.00
MANITOWOC,10002027,EEG W/AWAKE & ASLEEP,773.00
MANITOWOC,10002055,IV HYDRATION INITIAL 31-60 MIN,376.00
MANITOWOC,10002056,IV INFUSION HYDRATION ADD'L HR,188.00
MANITOWOC,10002057,IV INFUSION TX/DX 1ST HR,451.00
MANITOWOC,10002058,IV INFUSION TX/DX ADD'L HR,188.00
MANITOWOC,10002059,IV INFUSION TX/DX SEQUENTIAL,188.00
MANITOWOC,10002060,IV INFUSION TX/DX CONCURRENT,188.00
MANITOWOC,10002061,INJECT SQ OR IM,84.00
MANITOWOC,10002063,IV PUSH 1ST OR SINGLE DRUG,133.00
MANITOWOC,10002064,IV PUSH EA ADDL DIFFERENT DRUG,133.00
MANITOWOC,10002065,IV PUSH EA ADDL SAME DRUG,133.00
MANITOWOC,10002066,CHEMO S/Q IM NON HORMONAL,215.00
MANITOWOC,10002068,CHEMO INFUSION 1ST HR,706.00
MANITOWOC,10002069,CHEMO INFUSION ADD'L HR,353.00
MANITOWOC,10002071,IRRIGATE IMPLANTED PORT/DEVICE,167.00
MANITOWOC,10002072,AQUATIC THERAPY PER UNIT,160.00
MANITOWOC,10002073,ADL/SELF CARE PER UNIT,140.00
MANITOWOC,10002077,DEBRIDE SELECTIVE 1ST 20 CM,353.00
MANITOWOC,10002078,DEBRIDE SELECTIVE EA ADDL 20 CM,353.00
MANITOWOC,10002079,VAC THERAPY W/DME < 50 CM,340.00
MANITOWOC,10002080,VAC THERAPY W/DME > 50 CM,510.00
MANITOWOC,10002083,MNT INITIAL VISIT EA 15 MIN,85.00
MANITOWOC,10002084,MNT RE-VISIT EA 15 MIN,70.00
MANITOWOC,10002089,SEDATION EA ADD'L 15 MIN,70.00
MANITOWOC,10002093,"PHLEBOTOMY, THERAPEUTIC",180.00
MANITOWOC,10002094,OP SERV MINOR ACUITY-NEW PT,152.00
MANITOWOC,10002095,OP SERV LOW ACUITY-NEW PT,205.00
MANITOWOC,10002096,OP SERV MOD ACUITY-NEW PT,258.00
MANITOWOC,10002097,OP SERV HIGH ACUITY-NEW PT,311.00
MANITOWOC,10002098,OP SERV COMP ACUITY-NEW PT,414.00
MANITOWOC,10002099,OP SERV MINOR ACUITY-EST PT,160.00
MANITOWOC,10002100,OP SERV LOW ACUITY-EST PT,205.00
MANITOWOC,10002101,OP SERV MOD ACUITY-EST PT,258.00
MANITOWOC,10002102,OP SERV HIGH ACUITY-EST PT,311.00
MANITOWOC,10002103,OP SERV COMP ACUITY-EST PT,364.00
MANITOWOC,10002109,DELIVERY ATTENDANCE,150.00
MANITOWOC,10002110,NEONATAL RESUSCITATION,765.00
MANITOWOC,10002116,ADDITIONAL OR RN TIME/30 MIN,60.00
MANITOWOC,10002117,ADDITIONAL SURGERY TIME/30 MIN,"1,920.00"
MANITOWOC,10002118,DERMAL REPLACEMENT LEVEL 1,"1,210.00"
MANITOWOC,10002129,CAD BREAST MRI,50.00
MANITOWOC,10002133,FNA W/O IMAGING,266.00
MANITOWOC,10002134,FNA W/IMAGING,333.00
MANITOWOC,10002135,"INCISE & REMOVE FB SQ, SIMPLE",290.00
MANITOWOC,10002137,ASPIRATE ABSCESS/HEMATOMA/CYST,423.00
MANITOWOC,10002138,TRIM CORN/CALLUS 1ST LESION,176.00
MANITOWOC,10002139,TRIM CORN/CALLUS 2-4 LESIONS,193.00
MANITOWOC,10002140,TRIM CORN/CALLUS >4 LESIONS,213.00
MANITOWOC,10002141,"BIOPSY SKIN, 1ST LESION",334.00
MANITOWOC,10002144,NAIL AVULSION 1ST/SINGLE,334.00
MANITOWOC,10002147,LAC REPAIR OF NAIL BED,545.00
MANITOWOC,10002148,EXCISION SKIN OF NAIL FOLD,360.00
MANITOWOC,10002149,BURN LOCAL TRT/FIRST DEGREE,140.00
MANITOWOC,10002150,BURN LOCAL TRT/SM/<5% BSA,210.00
MANITOWOC,10002151,BURN LOCAL TRT/MED 5-10% BSA,280.00
MANITOWOC,10002152,BURN LOCAL TRT/LRG/>10% BSA,350.00
MANITOWOC,10002165,BX MUSCLE PERCUTANEOUS NEEDLE,"1,130.00"
MANITOWOC,10002170,INJECT SINUS TRACT DIAGNOSTIC (SINOGRAM),557.00
MANITOWOC,10002171,FB REMOVAL MUSCLE,490.00
MANITOWOC,10002172,INJECTION(S) TENDON SHEATH,554.00
MANITOWOC,10002173,INJECT TRIGGER POINTS 1-2 MUSCLES,664.00
MANITOWOC,10002174,INJ/ASPIRATE SMALL JOINT w/o US,347.00
MANITOWOC,10002175,INJ/ASPIRATE INTERM JOINT W/O US,399.00
MANITOWOC,10002176,INJ/ASPIRATE MAJOR JOINT w/o US,450.00
MANITOWOC,10002190,TREATMENT OF ARM FRACTURE,385.00
MANITOWOC,10002194,EAR SURGERY 2,"5,710.00"
MANITOWOC,10002205,ENDOSCOPY SURGERY,"6,240.00"
MANITOWOC,10002206,SPLINT LONG ARM,330.00
MANITOWOC,10002208,SPLINT SHORT ARM STATIC,300.00
MANITOWOC,10002210,APPLY SPLINT FINGER,220.00
MANITOWOC,10002211,STRAPPING SHOULDER,175.00
MANITOWOC,10002215,CAST SHORT LEG,345.00
MANITOWOC,10002218,CAST RIGID TOTAL CONTACT/LEG,594.00
MANITOWOC,10002219,SPLINT LONG LEG,446.00
MANITOWOC,10002220,SPLINT SHORT LEG,345.00
MANITOWOC,10002221,HIP PROCEDURES 1,"6,140.00"
MANITOWOC,10002222,HIP PROCEDURES 2,"12,740.00"
MANITOWOC,10002226,CAST REMOVE FULL ARM/LEG,240.00
MANITOWOC,10002229,APPLY UNNA BOOT,350.00
MANITOWOC,10002230,FB REMOVAL INTRANASAL,215.00
MANITOWOC,10002234,ENDOTRACHEAL INTUBATION,446.00
MANITOWOC,10002235,HB TRACH CHANGE W/O EST FISTULA TRACT,446.00
MANITOWOC,10002236,LARYNGOSCOPY,720.00
MANITOWOC,10002240,CATH ASPIRATION NASOTRACHEAL,92.00
MANITOWOC,10002243,BX LUNG NEEDLE,"1,900.00"
MANITOWOC,10002247,INSERT TUNNELED PLEURAL CATH W/CUFF,"4,950.00"
MANITOWOC,10002248,CHEST TUBE INSERTION,771.00
MANITOWOC,10002281,INTRO NEEDLE CATH VEIN,135.00
MANITOWOC,10002294,INTRO CATH AORTA TRANSLUMBAR,"1,030.00"
MANITOWOC,10002305,VENIPUNCTURE,30.00
MANITOWOC,10002306,SHOULDER PROCEDURES 1,"7,270.00"
MANITOWOC,10002307,SHOULDER PROCEDURES 2,"15,040.00"
MANITOWOC,10002308,CAPILLARY BLOOD DRAW,25.00
MANITOWOC,10002309,TRANSFUSE BLOOD COMPONENT(S),"1,110.00"
MANITOWOC,10002310,SPINE SURGERY 1,"8,640.00"
MANITOWOC,10002311,SPINE SURGERY 2,"9,420.00"
MANITOWOC,10002316,INSERT CVL NON TUNNELED 5 YRS >/=,"1,580.00"
MANITOWOC,10002317,BLOOD SPEC CENTRAL LINE/PICC,133.00
MANITOWOC,10002318,EYE SURGERY 1,"5,950.00"
MANITOWOC,10002319,EYE SURGERY 2,"8,260.00"
MANITOWOC,10002320,EYE SURGERY 3,"11,460.00"
MANITOWOC,10002323,THROMBOLYSIS,403.00
MANITOWOC,10002325,ARTERIAL PUNCTURE,133.00
MANITOWOC,10002326,THORACIC SURGERY 1,"7,790.00"
MANITOWOC,10002327,THORACIC SURGERY 2,"16,450.00"
MANITOWOC,10002328,THORACIC SURGERY 3,"16,580.00"
MANITOWOC,10002329,THORACIC SURGERY 4,"16,040.00"
MANITOWOC,10002331,ARTERIAL LINE INSERTION,280.00
MANITOWOC,10002332,CATH UMBILICAL ARTERY,510.00
MANITOWOC,10002333,IV INTRAOSSEOUS,375.00
MANITOWOC,10002336,TONSILS & ADENOIDS,"5,480.00"
MANITOWOC,10002344,UPPER/LOWER ARM/WRIST/HAND 1,"7,210.00"
MANITOWOC,10002345,UPPER/LOWER ARM/WRIST/HAND 2,"9,160.00"
MANITOWOC,10002348,VASCULAR SURGERY 1,"3,150.00"
MANITOWOC,10002356,ANESTH FM W/SWAN 1ST 1/2 HR,"2,870.00"
MANITOWOC,10002357,ANESTH FM W/SWAN ADD'L 1/2 HR,167.00
MANITOWOC,10002358,ANESTH GENERAL 1ST 1/2 HR,"1,670.00"
MANITOWOC,10002359,ANESTH GENERAL ADD'L 1/2 HR,174.00
MANITOWOC,10002360,ANESTH GENERAL/FM 1ST 1/2 HR,"2,000.00"
MANITOWOC,10002361,ANESTH GENERAL/FM ADD'L 1/2 HR,167.00
MANITOWOC,10002362,ANESTH MAC IV 1ST 1/2 HR,588.00
MANITOWOC,10002367,BX LYMPH NODE SUPERFICIAL,"1,300.00"
MANITOWOC,10002371,NG TUBE INSERT BY MD W/FLUORO,710.00
MANITOWOC,10002372,GASTROSTOMY TUBE CHANGE,535.00
MANITOWOC,10002384,BX ABDOMINAL MASS NEEDLE,"1,440.00"
MANITOWOC,10002388,BX RENAL NEEDLE,"1,700.00"
MANITOWOC,10002400,XR RIBS 2 VIEW,391.00
MANITOWOC,10002401,XR RIBS W/CHEST 3 VIEW,587.00
MANITOWOC,10002402,XR CLAVICLE COMPLETE,439.00
MANITOWOC,10002403,XR SHOULDER 1 VIEW,434.00
MANITOWOC,10002404,XR SHOULDER COMPLETE,543.00
MANITOWOC,10002405,XR HUMERUS,455.00
MANITOWOC,10002406,XR ELBOW 2 VIEW,410.00
MANITOWOC,10002407,XR ELBOW 3 VIEW,512.00
MANITOWOC,10002408,XR FOREARM 2 VIEW,547.00
MANITOWOC,10002409,XR UPPER EXTREMITY INFANT 2 VIEW MIN,248.00
MANITOWOC,10002410,XR WRIST 2 VIEW,529.00
MANITOWOC,10002411,XR WRIST COMPLETE,608.00
MANITOWOC,10002412,XR HAND 2 VIEW,529.00
MANITOWOC,10002413,XR HAND 3 VIEW MINIMUM,608.00
MANITOWOC,10002414,UPPER EXTREMITY W/O DYE,"2,340.00"
MANITOWOC,10002415,CT UPPER EXTREMITY W/DYE,"2,540.00"
MANITOWOC,10002417,CT ANGIO UPPER EXTREMITY,"1,940.00"
MANITOWOC,10002418,MR UPPER EXTREM  W/O DYE,"3,620.00"
MANITOWOC,10002420,MR UPPER EXTREM W/WO DYE,"5,630.00"
MANITOWOC,10002421,MR UPPER EXTREM JOINT W/O DYE,"3,620.00"
MANITOWOC,10002422,MR UPPER EXTREM JOINT W/DYE,"3,820.00"
MANITOWOC,10002423,MR UPPER EXTREM JOINT W/WO DYE,"5,630.00"
MANITOWOC,10002429,XR KNEE 1 OR 2 VIEW,456.00
MANITOWOC,10002430,XR KNEE 3 VIEW,547.00
MANITOWOC,10002431,XR KNEE COMPLETE 4 VIEW MINIMUM,684.00
MANITOWOC,10002432,XR TIBIA AND FIBULA 2 VIEW,455.00
MANITOWOC,10002433,XR LOWER EXTREMITY INFANT 2 MINIMUM,341.00
MANITOWOC,10002434,XR FOOT 2 VIEW,433.00
MANITOWOC,10002435,XR FOOT COMPLETE 3 VIEW MINIMUM,520.00
MANITOWOC,10002436,XR HEEL 2 VIEW MIN,433.00
MANITOWOC,10002437,PULSE OXIMETRY TRENDING,310.00
MANITOWOC,10002439,CT LOWER EXTREMITY W/O DYE,"2,340.00"
MANITOWOC,10002440,CT LOWER EXTREMITY W/DYE,"2,540.00"
MANITOWOC,10002441,CT LOWER EXTREMITY W/WO DYE,"3,710.00"
MANITOWOC,10002442,CT ANGIO LOWER EXTREMITY,"1,940.00"
MANITOWOC,10002443,MR LOWER EXREM W/O DYE,"3,620.00"
MANITOWOC,10002445,MR LOWER EXTREM W/WO DYE,"5,630.00"
MANITOWOC,10002446,MR LOWER EXTREM JOINT W/O DYE,"3,620.00"
MANITOWOC,10002447,MR LOWER EXTREM JOINT W/DYE,"3,820.00"
MANITOWOC,10002448,MR LOWER EXTREM JOINT W/WO DYE,"5,630.00"
MANITOWOC,10002469,US BRAIN,877.00
MANITOWOC,10002472,US JOINT COMPLETE,570.00
MANITOWOC,10002473,MAMMOGRAM DX UNILATERAL,356.00
MANITOWOC,10002480,MAMMOGRAM SCREENING UNILATERAL,300.00
MANITOWOC,10002484,NM TUMOR LOCALIZATION SPECT ADDL,"1,790.00"
MANITOWOC,10002485,NM PET CT LIMITED,"6,260.00"
MANITOWOC,10002486,NM PET CT SKULL/THIGH,"6,260.00"
MANITOWOC,10002487,NM PET CT WHOLE BODY,"6,260.00"
MANITOWOC,10002488,BASIC METABOLIC PANEL,192.00
MANITOWOC,10002489,ELECTROLYTE PANEL,168.00
MANITOWOC,10002490,COMPREHENSIVE METABOLIC PANEL,258.00
MANITOWOC,10002491,LIPID PANEL,209.00
MANITOWOC,10002492,RENAL FUNCTION PANEL,238.00
MANITOWOC,10002493,ACUTE HEPATITIS PANEL,556.00
MANITOWOC,10002494,HEPATIC FUNCTION PANEL,227.00
MANITOWOC,10002495,DEFINITIVE NOS 1-3 ANALYTES,212.00
MANITOWOC,10002496,"HEROIN METABOLITE, GC/MSTYL",76.00
MANITOWOC,10002497,AMIKACIN,97.00
MANITOWOC,10002498,"AMITRIPTYLINE, LC/MS 1-2",160.00
MANITOWOC,10002503,CARBAMAZEPINE/TEGRETAL,234.00
MANITOWOC,10002504,CYCLOSPORINE,264.00
MANITOWOC,10002506,DIGOXIN TOTAL,130.00
MANITOWOC,10002507,VALPROIC ACID TOTAL,205.00
MANITOWOC,10002510,GENTAMICIN,235.00
MANITOWOC,10002511,HALOPERIDOL,132.00
MANITOWOC,10002514,LITHIUM,103.00
MANITOWOC,10002516,PHENOBARBITAL,200.00
MANITOWOC,10002517,PHENYTOIN TOTAL,167.00
MANITOWOC,10002519,I&D,300.00
MANITOWOC,10002520,PRIMIDONE,158.00
MANITOWOC,10002524,LACERATION REPAIR-COMPLEX,580.00
MANITOWOC,10002525,LACERATION REPAIR-INTERMEDIATE,465.00
MANITOWOC,10002526,LACERATION REPAIR-SIMPLE,370.00
MANITOWOC,10002527,SIROLIMUS,140.00
MANITOWOC,10002528,"SALICYLATE, QUANTITATIVE",160.00
MANITOWOC,10002529,TACROLIMUS,118.00
MANITOWOC,10002531,THEOPHYLLINE,164.00
MANITOWOC,10002532,TOBRAMYCIN,191.00
MANITOWOC,10002533,"TRANSPORT, EMERGENCY",410.00
MANITOWOC,10002534,TOPIRAMATE,192.00
MANITOWOC,10002535,VANCOMYCIN,235.00
MANITOWOC,10002536,AMIODARONE,122.00
MANITOWOC,10002539,CAFFEINE,130.00
MANITOWOC,10002543,CLOZAPINE,164.00
MANITOWOC,10002545,DIGITOXIN,136.00
MANITOWOC,10002549,FELBAMATE,181.00
MANITOWOC,10002556,GABAPENTIN BLOOD,198.00
MANITOWOC,10002558,KEPPRA,167.00
MANITOWOC,10002559,LAMOTRIGINE,174.00
MANITOWOC,10002560,METHOTREXATE,228.00
MANITOWOC,10002562,MYCOPHENOLIC ACID,134.00
MANITOWOC,10002564,OXCARBAZEPINE,138.00
MANITOWOC,10002565,"RISPERIDONE, LC/MS 1-3",199.00
MANITOWOC,10002568,TIAGABINE (GABITRIL),197.00
MANITOWOC,10002569,TRAZODONE (DESYREL),87.00
MANITOWOC,10002571,ZONEGRAN,221.00
MANITOWOC,10002572,ACTH STIMULATION PANEL,373.00
MANITOWOC,10002573,URINALYSIS AUTO WITH MICRO,96.00
MANITOWOC,10002578,"TREATMENT OF SPEECH, LANG",390.00
MANITOWOC,10002579,TREATMENT OF SWALLOWING DYSF,420.00
MANITOWOC,10002580,ORAL SPEECH DEVICE EVAL,525.00
MANITOWOC,10002581,EVAL FOR NON SPEECH DEVICE 1ST HR,452.00
MANITOWOC,10002582,NON-SPEECH DEVICE SERVICE,390.00
MANITOWOC,10002583,"EX FOR SPEECH DEVICE RX, 1 HR",530.00
MANITOWOC,10002584,EX FOR SPCH DEV RX ADD'L 30MIN,265.00
MANITOWOC,10002585,USE OF SPEECH DEVICE SERVICE,330.00
MANITOWOC,10002586,EVALUATE SWALLOWING FUNCTION,510.00
MANITOWOC,10002587,MOTION FLUOROSCOPY/SWALLOW,510.00
MANITOWOC,10002592,VA CAROTID W DOPPLER,"1,040.00"
MANITOWOC,10002594,LOWER EXT REST/STRESS BILATERAL,"1,140.00"
MANITOWOC,10002595,LOWER EXT DUPLEX,933.00
MANITOWOC,10002596,VA UPPER EXT DUPLEX,689.00
MANITOWOC,10002597,US EXTRMITY VEINS LTD,996.00
MANITOWOC,10002598,VA ABDOMEN DUPLEX LTD,684.00
MANITOWOC,10002599,VA AORTA/IVC/ILIAC DUPLEX,897.00
MANITOWOC,10002600,VENTILATOR & MONITOR INITIAL,"1,450.00"
MANITOWOC,10002601,VENTILATOR & MONITOR SUBSQ,"1,090.00"
MANITOWOC,10002602,RESP TX INITIAL OR SUBSEQUENT,98.00
MANITOWOC,10002604,COGNITIVE TEST/HR,350.00
MANITOWOC,10002606,PHYSICAL THERAPY RE-EVAL,200.00
MANITOWOC,10002608,OCCUPATIONAL THERAPY RE-EVAL,200.00
MANITOWOC,10002609,MECHANICAL TRACTION PT,155.00
MANITOWOC,10002610,VASOPNEUMATIC DEVICE,170.00
MANITOWOC,10002611,PARAFFIN BATH,105.00
MANITOWOC,10002612,WHIRLPOOL,170.00
MANITOWOC,10002613,CONSTANT ATTEND E-STIM PER UNIT,105.00
MANITOWOC,10002614,IONTOPHORESIS PER UNIT,190.00
MANITOWOC,10002615,ULTRASOUND PER UNIT,125.00
MANITOWOC,10002616,THERAPEUTIC EXER PER UNIT,140.00
MANITOWOC,10002617,NEUROMUSC RE-ED PER UNIT,140.00
MANITOWOC,10002618,GAIT TRAINING PER UNIT,140.00
MANITOWOC,10002619,MASSAGE PER UNIT,80.00
MANITOWOC,10002620,MANUAL THERAPY PER UNIT,140.00
MANITOWOC,10002621,GROUP THERAPY OT OR PT,130.00
MANITOWOC,10002622,THERAP ACTIVITIES PER UNIT,140.00
