Facility,CC,CC Description,1/1/19 Fee
LAKELAND,10001643,C DIFFICILE TOXIN BY PCR,192.00
LAKELAND,10001644,"CMV, DNA AMPLIFIED PROBE",283.00
LAKELAND,10001645,CMV BY PCR,190.00
LAKELAND,10001646,CMV DNA QUANT PCR,536.00
LAKELAND,10001647,"ENTEROVIRUS, AMP PROBE",418.00
LAKELAND,10001649,HEPATITIS B VIRUS QUANT,294.00
LAKELAND,10001650,HEPATITIS C VIRUS RNA,361.00
LAKELAND,10001651,HEPATITIS C VIRUS QUANT,315.00
LAKELAND,10001652,"HERPES SIMPLEX VIRUS, PCR",238.00
LAKELAND,10001653,"HERPES VIRUS-6, QUANT",581.00
LAKELAND,10001656,"HIV-1 DNA PCR, QUAL",462.00
LAKELAND,10001657,HIV-1 RNA QUANTITATIVE,662.00
LAKELAND,10001659,MYCOBACTERIA TB RNA,426.00
LAKELAND,10001662,TB BY AMP PROBE TISSUE,458.00
LAKELAND,10001663,MYCOPLASMA PNEUMONIAE PCR,254.00
LAKELAND,10001664,N GONORRHOREAE DNA,177.00
LAKELAND,10001665,HPV HIGH RISK W/O PAP,316.00
LAKELAND,10001668,S AUREUS BY PCR,210.00
LAKELAND,10001669,MRSA BY PCR,166.00
LAKELAND,10001672,BORDETELLA PERTUSSIS PCR,256.00
LAKELAND,10001675,JC VIRUS BY PCR,372.00
LAKELAND,10001676,PARVOVIRUS DNA BY PCR,212.00
LAKELAND,10001677,VARICELLA ZOSTER BY PCR,176.00
LAKELAND,10001678,BK VIRUS DNA QUANTITATIVE,574.00
LAKELAND,10001679,INFECT AGENT PCR MULT ORG,330.00
LAKELAND,10001680,NOROVIRUS GROUP 1&2 BY RT-PCR,372.00
LAKELAND,10001681,PERTUSSIS/PARAPERTUSSIS BY PCR,330.00
LAKELAND,10001683,"INFLUENZA A ANTIGEN, RAPID",143.00
LAKELAND,10001684,"INFLUENZA B ANTIGEN, RAPID",143.00
LAKELAND,10001685,"RSV ANTIGEN, RAPID",172.00
LAKELAND,10001687,STREP GROUP A SCREEN,74.00
LAKELAND,10001689,LEGIONELLA ANTIGEN,117.00
LAKELAND,10001690,S PNEUMONIAL ANTIGEN,110.00
LAKELAND,10001691,HIV-1 GENOTYPE PCR,"1,220.00"
LAKELAND,10001692,HEPATITIS C GENOTYPE PCR,"1,220.00"
LAKELAND,10001693,HIV-1 PHENOTYPE 1 TO 10 DRUGS,"1,930.00"
LAKELAND,10001694,HIV PHENOTYPE ADD DRUGS,143.00
LAKELAND,10001695,"CYTOPATHOLOGY, NON-GYN",172.00
LAKELAND,10001696,CYTOPATHOLOGY CONCENTRATED,251.00
LAKELAND,10001697,CYTOPATH THINPREP NON-GYN,134.00
LAKELAND,10001701,"CYTOPATHOLOGY SMEARS, NON-GYN",157.00
LAKELAND,10001702,CYTOPATH SMEARS WITH PROCESS,145.00
LAKELAND,10001705,FNA ADEQUACY EVALUATION,197.00
LAKELAND,10001706,FNA INTERPRETATION & REPORT,347.00
LAKELAND,10001707,PAP THIN PREP AUTO SCREEN,173.00
LAKELAND,10001709,MISC PROCEDURE MINOR,230.00
LAKELAND,10001712,"FLOW CYTOMETRY, DNA ANALYSIS",474.00
LAKELAND,10001713,"FLOW CYTOMETRY, FIRST MARKER",274.00
LAKELAND,10001714,FLOW CYTOMETRY EA ADDL MARKER,166.00
LAKELAND,10001715,"TISSUE CULTURE, LYMPHOCYTES",363.00
LAKELAND,10001717,TISSUE CULTURE; SOLID TISSUE,990.00
LAKELAND,10001720,"TISSUE CULTURE, BONE MARROW",526.00
LAKELAND,10001723,"CHROM ANALYSIS, 5 CELLS, 1 KAR",766.00
LAKELAND,10001725,"CHROM ANA, 15-20 CELLS, 2 KARY","1,070.00"
LAKELAND,10001727,CHROMOSOME ANALYSIS 20-25 CELL,711.00
LAKELAND,10001733,"CYTOGENETIC PROBE, EACH (FISH)",275.00
LAKELAND,10001737,FISH INSITU 25-99 CELLS,446.00
LAKELAND,10001739,FISH INSITU 100-300 CELLS,300.00
LAKELAND,10001742,"SURGICAL PATHOLOGY, LEVEL I",144.00
LAKELAND,10001743,"SURGICAL PATHOLOGY, LEVEL II",241.00
LAKELAND,10001744,"SURGICAL PATHOLOGY, LEVEL III",315.00
LAKELAND,10001747,"SURGICAL PATHOLOGY, LEVEL IV",516.00
LAKELAND,10001748,"SURGICAL PATHOLOGY, LEVEL V",792.00
LAKELAND,10001749,"SURGICAL PATHOLOGY, LEVEL VI","1,120.00"
LAKELAND,10001750,DECALCIFICATION,124.00
LAKELAND,10001751,SMEAR FUNGAL,108.00
LAKELAND,10001752,SPECIAL STAIN GROUP I,227.00
LAKELAND,10001755,"SPECIAL STAIN, GROUP II",216.00
LAKELAND,10001756,HISTOCHEMICAL STAIN W/FROZEN,192.00
LAKELAND,10001758,"HISTOCHEMISTRY, ENZYME",436.00
LAKELAND,10001763,"FROZEN SECTION, 1ST BLOCK",377.00
LAKELAND,10001764,FROZEN SECTION ADDITIONAL,270.00
LAKELAND,10001765,TOUCH PREP DURING SURGERY,103.00
LAKELAND,10001766,TOUCH PREP ADD SITE,88.00
LAKELAND,10001768,IMMUNOHISTOCHEMISTRY EACH AB Q,386.00
LAKELAND,10001771,"IHC PER SPEC, INITIAL AB STAIN",350.00
LAKELAND,10001774,PACU ADDITIONAL RN ASSIST,162.00
LAKELAND,10001784,"IMMUNOFLUORESCENT AB, INDIRECT",209.00
LAKELAND,10001785,DELIVERY C SECTION,"11,120.00"
LAKELAND,10001786,DELIVERY C SECTION ADD'L FETUS,786.00
LAKELAND,10001788,DELIVERY VAGINAL,"3,590.00"
LAKELAND,10001789,DELIVERY VAGINAL ADD'L FETUS,525.00
LAKELAND,10001790,DELIVERY W/WO INDUCTION <24wks,"1,200.00"
LAKELAND,10001795,HB FISH IN SITU INITIAL SINGL PROB,529.00
LAKELAND,10001802,"IN SITU HYBRID, SEMI-QT MANUAL",598.00
LAKELAND,10001808,POC BILIRUBIN TRANSCUTANEOUS,34.00
LAKELAND,10001810,CELL COUNT/DIFF,109.00
LAKELAND,10001816,"CRYSTAL EXAM, BODY FLUID",84.00
LAKELAND,10001817,FAT STAIN,79.00
LAKELAND,10001822,SPUTUM SPEC AEROSOL INDUCED,133.00
LAKELAND,10001823,SEMEN ANALYSIS,148.00
LAKELAND,10001824,SEMEN ANALYSIS SPERM PRESENCE,122.00
LAKELAND,10001826,ADMIN FEE VACCINE 1ST,55.00
LAKELAND,10001827,ADMIN FEE VACCINE EA ADD'L,25.00
LAKELAND,10001830,HEMODIALYSIS-INPATIENT,"1,550.00"
LAKELAND,10001835,NASOPHARYNGOSCOPY W/ENDOSCOPE,758.00
LAKELAND,10001856,HEARING RAPID SCREEN,180.00
LAKELAND,10001870,CPR,"1,980.00"
LAKELAND,10001871,EXTERNAL PACING,"1,120.00"
LAKELAND,10001872,CARDIOVERSION,"1,740.00"
LAKELAND,10001878,COPY FILMS,6.00
LAKELAND,10001894,ECG TRACING ONLY,233.00
LAKELAND,10001896,CARDIAC STRESS TEST,"1,550.00"
LAKELAND,10001898,ECG RHYTHM STRIP,230.00
LAKELAND,10001899,HOLTER RECORDING UP TO 48HRS,651.00
LAKELAND,10001900,HOLTER ANALYSIS/REPORT UP TO 48 HR,806.00
LAKELAND,10001901,EVENT MONITOR SETUP/DC 30 DAYS,310.00
LAKELAND,10001902,EVENT MONITORING 24X7/30 DAYS,590.00
LAKELAND,10001915,ECHO CONGENITIAL COMPLETE W/O DYE,"1,790.00"
LAKELAND,10001917,ECHO/DOPPLER/COLOR W/O DYE,"3,320.00"
LAKELAND,10001918,ECHO COMPLETE W/O DYE,"2,320.00"
LAKELAND,10001919,ECHO-LTD OR F/U W/O DYE,"1,660.00"
LAKELAND,10001920,ECHO TEE COMPLETE W/O DYE,"2,770.00"
LAKELAND,10001923,ECHO SPECTRAL ADD ON,941.00
LAKELAND,10001924,ECHO SPECTRAL LIMITED ADD ON,400.00
LAKELAND,10001925,ECHO DOPPLER COLOR FLOW ADD ON,780.00
LAKELAND,10001926,ECHO-STRESS W/EKG W/O DYE,"3,720.00"
LAKELAND,10001928,SWAN GANZ CATHETER INSERTION,"3,170.00"
LAKELAND,10001975,DUPLEX EXTRACRANIAL BILATERAL,"1,560.00"
LAKELAND,10001978,NONINV VASC ASSESS-SINGLE SITE,538.00
LAKELAND,10001980,VA LOWER EXT DUPLEX BILATERAL,"1,400.00"
LAKELAND,10001982,DUPLEX SCAN EXT VEIN BILATERAL,"1,490.00"
LAKELAND,10001983,VA ABDOMEN DUPLEX COMPLETE,822.00
LAKELAND,10001984,VA AORTA/IVC/ILIAC DUPLEX LTD,448.00
LAKELAND,10001987,"SPIROMETRY, BASIC",392.00
LAKELAND,10001989,SPIROMETRY W/BRONCHODILATOR,715.00
LAKELAND,10001990,METHACHOLINE CHALLENGE,910.00
LAKELAND,10001991,VITAL CAPACITY,72.00
LAKELAND,10001992,MAX VOLUNTARY VENTILATION,170.00
LAKELAND,10001998,PULMONARY STRESS TEST-SIMPLE,322.00
LAKELAND,10002003,CONTINUOUS AEROSOL TX 1ST HR,264.00
LAKELAND,10002004,CONTINUOUS AEROSOL TX EA +HR,132.00
LAKELAND,10002005,BIPAP/CPAP PER DAY,260.00
LAKELAND,10002006,INHALATION TX DEMO OR EVAL,107.00
LAKELAND,10002007,CHEST WALL THERAPY INITIAL,186.00
LAKELAND,10002008,CHEST WALL THERAPY SUBSEQUENT,93.00
LAKELAND,10002010,PULMONARY COMPLIANCE STUDY,152.00
LAKELAND,10002021,MULTIPLE SLEEP LATENCY TEST,"4,040.00"
LAKELAND,10002022,POLYSOMNOGRAPHY 4/> PAREMETERS,"5,290.00"
LAKELAND,10002023,POLYSOMNOGRAPHY W CPAP/BIPAP,"5,290.00"
LAKELAND,10002026,EEG W/AWAKE & DROWSY,"1,100.00"
LAKELAND,10002027,EEG W/AWAKE & ASLEEP,"1,220.00"
LAKELAND,10002028,EEG IN COMA OR SLEEP ONLY,"1,300.00"
LAKELAND,10002032,EMG-2 EXTREMITY,540.00
LAKELAND,10002033,EMG-3 EXTREMITY,630.00
LAKELAND,10002042,EEG MONITORING 24HRS W/VIDEO,"5,390.00"
LAKELAND,10002051,GENETIC COUNSELING EACH 30 MIN,135.00
LAKELAND,10002055,IV HYDRATION INITIAL 31-60 MIN,448.00
LAKELAND,10002056,IV INFUSION HYDRATION ADD'L HR,224.00
LAKELAND,10002057,IV INFUSION TX/DX 1ST HR,538.00
LAKELAND,10002058,IV INFUSION TX/DX ADD'L HR,224.00
LAKELAND,10002059,IV INFUSION TX/DX SEQUENTIAL,224.00
LAKELAND,10002060,IV INFUSION TX/DX CONCURRENT,224.00
LAKELAND,10002061,INJECT SQ OR IM,84.00
LAKELAND,10002063,IV PUSH 1ST OR SINGLE DRUG,134.00
LAKELAND,10002064,IV PUSH EA ADDL DIFFERENT DRUG,134.00
LAKELAND,10002065,IV PUSH EA ADDL SAME DRUG,134.00
LAKELAND,10002066,CHEMO S/Q IM NON HORMONAL,215.00
LAKELAND,10002067,CHEMO S/Q IM HORMONAL,187.00
LAKELAND,10002068,CHEMO INFUSION 1ST HR,706.00
LAKELAND,10002069,CHEMO INFUSION ADD'L HR,353.00
LAKELAND,10002071,IRRIGATE IMPLANTED PORT/DEVICE,167.00
LAKELAND,10002073,ADL/SELF CARE PER UNIT,140.00
LAKELAND,10002077,DEBRIDE SELECTIVE 1ST 20 CM,353.00
LAKELAND,10002078,DEBRIDE SELECTIVE EA ADDL 20 CM,353.00
LAKELAND,10002079,VAC THERAPY W/DME < 50 CM,340.00
LAKELAND,10002080,VAC THERAPY W/DME > 50 CM,510.00
LAKELAND,10002083,MNT INITIAL VISIT EA 15 MIN,85.00
LAKELAND,10002084,MNT RE-VISIT EA 15 MIN,70.00
LAKELAND,10002089,SEDATION EA ADD'L 15 MIN,190.00
LAKELAND,10002093,"PHLEBOTOMY, THERAPEUTIC",180.00
LAKELAND,10002094,OP SERV MINOR ACUITY-NEW PT,150.00
LAKELAND,10002095,OP SERV LOW ACUITY-NEW PT,226.00
LAKELAND,10002096,OP SERV MOD ACUITY-NEW PT,278.00
LAKELAND,10002097,OP SERV HIGH ACUITY-NEW PT,411.00
LAKELAND,10002098,OP SERV COMP ACUITY-NEW PT,477.00
LAKELAND,10002099,OP SERV MINOR ACUITY-EST PT,137.00
LAKELAND,10002100,OP SERV LOW ACUITY-EST PT,186.00
LAKELAND,10002101,OP SERV MOD ACUITY-EST PT,220.00
LAKELAND,10002102,OP SERV HIGH ACUITY-EST PT,261.00
LAKELAND,10002103,OP SERV COMP ACUITY-EST PT,301.00
LAKELAND,10002104,ED DOA,300.00
LAKELAND,10002109,DELIVERY ATTENDANCE,150.00
LAKELAND,10002110,NEONATAL RESUSCITATION,765.00
LAKELAND,10002116,ADDITIONAL OR RN TIME/30 MIN,220.00
LAKELAND,10002117,ADDITIONAL SURGERY TIME/30 MIN,979.00
LAKELAND,10002129,CAD BREAST MRI,50.00
LAKELAND,10002133,FNA W/O IMAGING,350.00
LAKELAND,10002134,FNA W/IMAGING,437.00
LAKELAND,10002135,"INCISE & REMOVE FB SQ, SIMPLE",290.00
LAKELAND,10002137,ASPIRATE ABSCESS/HEMATOMA/CYST,423.00
LAKELAND,10002141,"BIOPSY SKIN, 1ST LESION",334.00
LAKELAND,10002142,"BIOPSY SKIN, EA ADDL LESION",167.00
LAKELAND,10002144,NAIL AVULSION 1ST/SINGLE,334.00
LAKELAND,10002145,AVULSION NAIL EA ADDITIONAL,167.00
LAKELAND,10002147,LAC REPAIR OF NAIL BED,545.00
LAKELAND,10002148,EXCISION SKIN OF NAIL FOLD,360.00
LAKELAND,10002149,BURN LOCAL TRT/FIRST DEGREE,140.00
LAKELAND,10002150,BURN LOCAL TRT/SM/<5% BSA,210.00
LAKELAND,10002151,BURN LOCAL TRT/MED 5-10% BSA,280.00
LAKELAND,10002152,BURN LOCAL TRT/LRG/>10% BSA,350.00
LAKELAND,10002154,BREAST ASPIRATE CYST 1ST,568.00
LAKELAND,10002156,BREAST DRAIN DEEP ABSCESS,"2,570.00"
LAKELAND,10002165,BX MUSCLE PERCUTANEOUS NEEDLE,"1,130.00"
LAKELAND,10002168,BX BONE/DEEP,"1,640.00"
LAKELAND,10002171,FB REMOVAL MUSCLE,490.00
LAKELAND,10002173,INJECT TRIGGER POINTS 1-2 MUSCLES,"1,150.00"
LAKELAND,10002174,INJ/ASPIRATE SMALL JOINT w/o US,843.00
LAKELAND,10002175,INJ/ASPIRATE INTERM JOINT W/O US,969.00
LAKELAND,10002176,INJ/ASPIRATE MAJOR JOINT w/o US,"1,100.00"
LAKELAND,10002190,TREATMENT OF ARM FRACTURE,385.00
LAKELAND,10002194,EAR SURGERY 2,"9,140.00"
LAKELAND,10002205,ENDOSCOPY SURGERY,"6,710.00"
LAKELAND,10002206,SPLINT LONG ARM,330.00
LAKELAND,10002208,SPLINT SHORT ARM STATIC,300.00
LAKELAND,10002210,APPLY SPLINT FINGER,220.00
LAKELAND,10002211,STRAPPING SHOULDER,175.00
LAKELAND,10002215,CAST SHORT LEG,345.00
LAKELAND,10002218,CAST RIGID TOTAL CONTACT/LEG,594.00
LAKELAND,10002219,SPLINT LONG LEG,446.00
LAKELAND,10002220,SPLINT SHORT LEG,345.00
LAKELAND,10002221,HIP PROCEDURES 1,"10,640.00"
LAKELAND,10002222,HIP PROCEDURES 2,"16,180.00"
LAKELAND,10002226,CAST REMOVE FULL ARM/LEG,240.00
LAKELAND,10002229,APPLY UNNA BOOT,350.00
LAKELAND,10002230,FB REMOVAL INTRANASAL,215.00
LAKELAND,10002234,ENDOTRACHEAL INTUBATION,446.00
LAKELAND,10002235,HB TRACH CHANGE W/O EST FISTULA TRACT,446.00
LAKELAND,10002236,LARYNGOSCOPY,"2,790.00"
LAKELAND,10002239,TRACHESTOMY TUBE INSERT,865.00
LAKELAND,10002240,CATH ASPIRATION NASOTRACHEAL,92.00
LAKELAND,10002243,BX LUNG NEEDLE,"1,900.00"
LAKELAND,10002248,CHEST TUBE INSERTION,"1,450.00"
LAKELAND,10002281,INTRO NEEDLE CATH VEIN,135.00
LAKELAND,10002305,VENIPUNCTURE,30.00
LAKELAND,10002306,SHOULDER PROCEDURES 1,"7,670.00"
LAKELAND,10002307,SHOULDER PROCEDURES 2,"9,910.00"
LAKELAND,10002308,CAPILLARY BLOOD DRAW,25.00
LAKELAND,10002309,TRANSFUSE BLOOD COMPONENT(S),"1,110.00"
LAKELAND,10002310,SPINE SURGERY 1,"8,980.00"
LAKELAND,10002311,SPINE SURGERY 2,"15,530.00"
LAKELAND,10002316,INSERT CVL NON TUNNELED 5 YRS >/=,"1,580.00"
LAKELAND,10002317,BLOOD SPEC CENTRAL LINE/PICC,133.00
LAKELAND,10002318,EYE SURGERY 1,"6,410.00"
LAKELAND,10002319,EYE SURGERY 2,"8,840.00"
LAKELAND,10002320,EYE SURGERY 3,"9,650.00"
LAKELAND,10002323,THROMBOLYSIS,403.00
LAKELAND,10002325,ARTERIAL PUNCTURE,133.00
LAKELAND,10002326,THORACIC SURGERY 1,"9,020.00"
LAKELAND,10002327,THORACIC SURGERY 2,"10,660.00"
LAKELAND,10002328,THORACIC SURGERY 3,"12,800.00"
LAKELAND,10002329,THORACIC SURGERY 4,"15,580.00"
LAKELAND,10002331,ARTERIAL LINE INSERTION,280.00
LAKELAND,10002333,IV INTRAOSSEOUS,375.00
LAKELAND,10002336,TONSILS & ADENOIDS,"8,830.00"
LAKELAND,10002344,UPPER/LOWER ARM/WRIST/HAND 1,"7,480.00"
LAKELAND,10002345,UPPER/LOWER ARM/WRIST/HAND 2,"7,640.00"
LAKELAND,10002348,VASCULAR SURGERY 1,"6,700.00"
LAKELAND,10002349,VASCULAR SURGERY 2,"8,270.00"
LAKELAND,10002350,VASCULAR SURGERY 3,"9,100.00"
LAKELAND,10002356,ANESTH FM W/SWAN 1ST 1/2 HR,"2,780.00"
LAKELAND,10002357,ANESTH FM W/SWAN ADD'L 1/2 HR,427.00
LAKELAND,10002358,ANESTH GENERAL 1ST 1/2 HR,"1,630.00"
LAKELAND,10002359,ANESTH GENERAL ADD'L 1/2 HR,441.00
LAKELAND,10002360,ANESTH GENERAL/FM 1ST 1/2 HR,"1,940.00"
LAKELAND,10002361,ANESTH GENERAL/FM ADD'L 1/2 HR,427.00
LAKELAND,10002362,ANESTH MAC IV 1ST 1/2 HR,"1,340.00"
LAKELAND,10002367,BX LYMPH NODE SUPERFICIAL,"1,300.00"
LAKELAND,10002372,GASTROSTOMY TUBE CHANGE,535.00
LAKELAND,10002384,BX ABDOMINAL MASS NEEDLE,"1,440.00"
LAKELAND,10002398,MR TMJ,"3,610.00"
LAKELAND,10002400,XR RIBS 2 VIEW,343.00
LAKELAND,10002401,XR RIBS W/CHEST 3 VIEW,515.00
LAKELAND,10002402,XR CLAVICLE COMPLETE,439.00
LAKELAND,10002403,XR SHOULDER 1 VIEW,302.00
LAKELAND,10002404,XR SHOULDER COMPLETE,377.00
LAKELAND,10002405,XR HUMERUS,455.00
LAKELAND,10002406,XR ELBOW 2 VIEW,269.00
LAKELAND,10002407,XR ELBOW 3 VIEW,336.00
LAKELAND,10002408,XR FOREARM 2 VIEW,308.00
LAKELAND,10002409,XR UPPER EXTREMITY INFANT 2 VIEW MIN,248.00
LAKELAND,10002410,XR WRIST 2 VIEW,379.00
LAKELAND,10002411,XR WRIST COMPLETE,436.00
LAKELAND,10002412,XR HAND 2 VIEW,270.00
LAKELAND,10002413,XR HAND 3 VIEW MINIMUM,310.00
LAKELAND,10002414,UPPER EXTREMITY W/O DYE,"2,420.00"
LAKELAND,10002415,CT UPPER EXTREMITY W/DYE,"2,620.00"
LAKELAND,10002416,CT UPPER EXTREMITY W/WO DYE,"3,830.00"
LAKELAND,10002417,CT ANGIO UPPER EXTREMITY,"2,940.00"
LAKELAND,10002418,MR UPPER EXTREM  W/O DYE,"4,160.00"
LAKELAND,10002420,MR UPPER EXTREM W/WO DYE,"6,440.00"
LAKELAND,10002421,MR UPPER EXTREM JOINT W/O DYE,"4,160.00"
LAKELAND,10002422,MR UPPER EXTREM JOINT W/DYE,"4,360.00"
LAKELAND,10002423,MR UPPER EXTREM JOINT W/WO DYE,"6,440.00"
LAKELAND,10002429,XR KNEE 1 OR 2 VIEW,297.00
LAKELAND,10002430,XR KNEE 3 VIEW,356.00
LAKELAND,10002431,XR KNEE COMPLETE 4 VIEW MINIMUM,446.00
LAKELAND,10002432,XR TIBIA AND FIBULA 2 VIEW,455.00
LAKELAND,10002433,XR LOWER EXTREMITY INFANT 2 MINIMUM,341.00
LAKELAND,10002434,XR FOOT 2 VIEW,267.00
LAKELAND,10002435,XR FOOT COMPLETE 3 VIEW MINIMUM,320.00
LAKELAND,10002436,XR HEEL 2 VIEW MIN,267.00
LAKELAND,10002437,PULSE OXIMETRY TRENDING,310.00
LAKELAND,10002439,CT LOWER EXTREMITY W/O DYE,"2,420.00"
LAKELAND,10002440,CT LOWER EXTREMITY W/DYE,"2,620.00"
LAKELAND,10002441,CT LOWER EXTREMITY W/WO DYE,"3,830.00"
LAKELAND,10002442,CT ANGIO LOWER EXTREMITY,"2,940.00"
LAKELAND,10002443,MR LOWER EXREM W/O DYE,"4,160.00"
LAKELAND,10002445,MR LOWER EXTREM W/WO DYE,"6,440.00"
LAKELAND,10002446,MR LOWER EXTREM JOINT W/O DYE,"4,160.00"
LAKELAND,10002447,MR LOWER EXTREM JOINT W/DYE,"4,360.00"
LAKELAND,10002448,MR LOWER EXTREM JOINT W/WO DYE,"6,440.00"
LAKELAND,10002472,US JOINT COMPLETE,570.00
LAKELAND,10002473,MAMMOGRAM DX UNILATERAL,356.00
LAKELAND,10002475,MAMMOGRAM SCREEN & DX UNILATERAL,674.00
LAKELAND,10002476,MAMMOGRAM DX BILATERAL,456.00
LAKELAND,10002478,MAMMOGRAM SCREEN & DX BILATERAL,773.00
LAKELAND,10002479,MAMMOGRAM SCREENING BILATERAL,375.00
LAKELAND,10002480,MAMMOGRAM SCREENING UNILATERAL,300.00
LAKELAND,10002484,NM TUMOR LOCALIZATION SPECT ADDL,"1,790.00"
LAKELAND,10002486,NM PET CT SKULL/THIGH,"6,260.00"
LAKELAND,10002487,NM PET CT WHOLE BODY,"6,260.00"
LAKELAND,10002488,BASIC METABOLIC PANEL,192.00
LAKELAND,10002489,ELECTROLYTE PANEL,168.00
LAKELAND,10002490,COMPREHENSIVE METABOLIC PANEL,258.00
LAKELAND,10002491,LIPID PANEL,209.00
LAKELAND,10002492,RENAL FUNCTION PANEL,238.00
LAKELAND,10002493,ACUTE HEPATITIS PANEL,556.00
LAKELAND,10002494,HEPATIC FUNCTION PANEL,227.00
LAKELAND,10002495,DEFINITIVE NOS 1-3 ANALYTES,212.00
LAKELAND,10002497,AMIKACIN,97.00
LAKELAND,10002498,"AMITRIPTYLINE, LC/MS 1-2",160.00
LAKELAND,10002503,CARBAMAZEPINE/TEGRETAL,234.00
LAKELAND,10002504,CYCLOSPORINE,264.00
LAKELAND,10002505,"DESIPRAMINE, LC/MS",160.00
LAKELAND,10002506,DIGOXIN TOTAL,130.00
LAKELAND,10002507,VALPROIC ACID TOTAL,205.00
LAKELAND,10002510,GENTAMICIN,235.00
LAKELAND,10002511,HALOPERIDOL,132.00
LAKELAND,10002512,"IMIPRAMINE, LC/MS 1-2",136.00
LAKELAND,10002513,LIDOCAINE,210.00
LAKELAND,10002514,LITHIUM,103.00
LAKELAND,10002516,PHENOBARBITAL,200.00
LAKELAND,10002517,PHENYTOIN TOTAL,167.00
LAKELAND,10002518,PHENYTOIN FREE,129.00
LAKELAND,10002519,I&D,300.00
LAKELAND,10002523,QUINIDINE,140.00
LAKELAND,10002524,LACERATION REPAIR-COMPLEX,580.00
LAKELAND,10002525,LACERATION REPAIR-INTERMEDIATE,465.00
LAKELAND,10002526,LACERATION REPAIR-SIMPLE,370.00
LAKELAND,10002527,SIROLIMUS,140.00
LAKELAND,10002528,"SALICYLATE, QUANTITATIVE",160.00
LAKELAND,10002529,TACROLIMUS,118.00
LAKELAND,10002531,THEOPHYLLINE,164.00
LAKELAND,10002532,TOBRAMYCIN,191.00
LAKELAND,10002534,TOPIRAMATE,192.00
LAKELAND,10002535,VANCOMYCIN,235.00
LAKELAND,10002536,AMIODARONE,122.00
LAKELAND,10002539,CAFFEINE,130.00
LAKELAND,10002556,GABAPENTIN BLOOD,198.00
LAKELAND,10002558,KEPPRA,167.00
LAKELAND,10002559,LAMOTRIGINE,174.00
LAKELAND,10002562,MYCOPHENOLIC ACID,134.00
LAKELAND,10002564,OXCARBAZEPINE,138.00
LAKELAND,10002571,ZONEGRAN,221.00
LAKELAND,10002572,ACTH STIMULATION PANEL,373.00
LAKELAND,10002573,URINALYSIS AUTO WITH MICRO,96.00
LAKELAND,10002578,"TREATMENT OF SPEECH, LANG",390.00
LAKELAND,10002579,TREATMENT OF SWALLOWING DYSF,420.00
LAKELAND,10002580,ORAL SPEECH DEVICE EVAL,525.00
LAKELAND,10002586,EVALUATE SWALLOWING FUNCTION,510.00
LAKELAND,10002587,MOTION FLUOROSCOPY/SWALLOW,510.00
LAKELAND,10002589,LARYNGEAL SENSORY TEST,620.00
LAKELAND,10002595,LOWER EXT DUPLEX,933.00
LAKELAND,10002597,US EXTRMITY VEINS LTD,996.00
LAKELAND,10002598,VA ABDOMEN DUPLEX LTD,684.00
LAKELAND,10002599,VA AORTA/IVC/ILIAC DUPLEX,897.00
LAKELAND,10002600,VENTILATOR & MONITOR INITIAL,"1,930.00"
LAKELAND,10002601,VENTILATOR & MONITOR SUBSQ,"1,450.00"
LAKELAND,10002602,RESP TX INITIAL OR SUBSEQUENT,74.00
LAKELAND,10002606,PHYSICAL THERAPY RE-EVAL,200.00
LAKELAND,10002608,OCCUPATIONAL THERAPY RE-EVAL,200.00
LAKELAND,10002609,MECHANICAL TRACTION PT,155.00
LAKELAND,10002610,VASOPNEUMATIC DEVICE,170.00
LAKELAND,10002611,PARAFFIN BATH,105.00
LAKELAND,10002612,WHIRLPOOL,170.00
LAKELAND,10002613,CONSTANT ATTEND E-STIM PER UNIT,105.00
LAKELAND,10002614,IONTOPHORESIS PER UNIT,190.00
LAKELAND,10002615,ULTRASOUND PER UNIT,125.00
LAKELAND,10002616,THERAPEUTIC EXER PER UNIT,140.00
LAKELAND,10002617,NEUROMUSC RE-ED PER UNIT,140.00
LAKELAND,10002618,GAIT TRAINING PER UNIT,140.00
LAKELAND,10002620,MANUAL THERAPY PER UNIT,140.00
LAKELAND,10002621,GROUP THERAPY OT OR PT,130.00
LAKELAND,10002622,THERAP ACTIVITIES PER UNIT,140.00
LAKELAND,10002623,COGNITIVE SKILLS DEVELOPMENT,134.00
LAKELAND,10002624,SENSORY INTEGRATION PER UNIT,140.00
LAKELAND,10002625,COMM/WORK REINT PER UNIT,140.00
LAKELAND,10002626,WHEELCHAIR MGMNT PER UNIT,140.00
LAKELAND,10002627,WORK HARD/COND 1ST 2 HRS,420.00
LAKELAND,10002628,WORK HARD/COND EA ADDL HR,210.00
LAKELAND,10002631,PERFORMANCE TEST (FCE) PER UNIT,140.00
LAKELAND,10002632,ORTHOTICS TRAINING PER UNIT,150.00
LAKELAND,10002633,PROSTHETIC TRAINING PER UNIT,140.00
LAKELAND,10002634,CHECK O&P EST PT PER UNIT,110.00
LAKELAND,10002635,ED LEVEL 1,230.00
LAKELAND,10002636,ED LEVEL 2,391.00
LAKELAND,10002637,ED LEVEL 3,603.00
LAKELAND,10002638,ED LEVEL 4,884.00
LAKELAND,10002639,ED LEVEL 5,"1,380.00"
LAKELAND,10002640,ED CRITICAL CARE,"2,130.00"
