Facility,CC,CC Description,1/1/19 Fee
HARTFORD,10001406,HEPATITIS B CORE AB IGM,128.00
HARTFORD,10001407,HEPATITIS B SURFACE AB,128.00
HARTFORD,10001408,HEPATITIS BE AB,128.00
HARTFORD,10001409,HEPATITIS A AB TOTAL,161.00
HARTFORD,10001410,HEPATITIS A AB IGM,161.00
HARTFORD,10001411,"AB, INFLUENZA A",102.00
HARTFORD,10001412,"AB, INFLUENZA B",102.00
HARTFORD,10001413,"AB, LEGIONELLA",175.00
HARTFORD,10001414,"AB, LEPTOSPIRA",90.00
HARTFORD,10001416,"AB, MUMPS IGG",149.00
HARTFORD,10001417,"AB, MUMPS IGM",149.00
HARTFORD,10001419,CRYOTHERAPY/TONGUE & MOUTH,"3,010.00"
HARTFORD,10001420,"AB, MYCOPLASMA IGM",119.00
HARTFORD,10001421,"AB, PARVOVIRUS IGG",127.00
HARTFORD,10001422,"AB, PARVOVIRUS IGM",127.00
HARTFORD,10001423,"AB, E HISTOLYTICA",123.00
HARTFORD,10001425,RICKETTSIA AB IGG,117.00
HARTFORD,10001426,RICKETTSIA AB IGM,117.00
HARTFORD,10001427,DEBRIDE EXCISIONAL BY MD OR NP,606.00
HARTFORD,10001428,"AB, RUBELLA IGG",146.00
HARTFORD,10001429,DENTAL PROCEDURE,"4,130.00"
HARTFORD,10001430,"AB, RUBELLA IGM",146.00
HARTFORD,10001431,"AB, RUBEOLA IGG",146.00
HARTFORD,10001432,"AB, RUBEOLA IGM",146.00
HARTFORD,10001434,"AB, TETANUS",186.00
HARTFORD,10001435,"AB, TOXOPLASMA IGG",70.00
HARTFORD,10001436,"AB, TOXOPLASMA IGM",70.00
HARTFORD,10001437,"AB, TREPONEMA PALLIDUM",52.00
HARTFORD,10001438,EAR SURGERY 1,"5,440.00"
HARTFORD,10001440,EMERGENCY SERVICE FEE,"1,900.00"
HARTFORD,10001442,"AB, VARICELLA ZOSTER IGG",157.00
HARTFORD,10001443,"AB, VARICELLA ZOSTER IGM",157.00
HARTFORD,10001444,"AB, WEST NILE VIRUS IGM",96.00
HARTFORD,10001445,"AB, WEST NILE VIRUS",143.00
HARTFORD,10001446,FACIAL FRACTURES/ENT 1,"3,900.00"
HARTFORD,10001447,FACIAL FRACTURES/ENT 2,"6,770.00"
HARTFORD,10001448,FEMUR/TIBIA/FIBULA/PATELLA 1,"7,910.00"
HARTFORD,10001449,FEMUR/TIBIA/FIBULA/PATELLA 2,"21,500.00"
HARTFORD,10001450,FEMUR/TIBIA/FIBULA/PATELLA 3,"23,440.00"
HARTFORD,10001451,"AB, HTLV-I",192.00
HARTFORD,10001452,"AB, HUMAN HERPES VIRUS 6",248.00
HARTFORD,10001453,GENERAL SURGERY 1,"4,290.00"
HARTFORD,10001454,GENERAL SURGERY 2,"6,140.00"
HARTFORD,10001455,GENERAL SURGERY 3,"11,810.00"
HARTFORD,10001456,GU SURGERY 1,"3,390.00"
HARTFORD,10001458,GU SURGERY 2,"4,920.00"
HARTFORD,10001459,GYN SURGERY 1,"2,320.00"
HARTFORD,10001460,GYN SURGERY 2,"5,390.00"
HARTFORD,10001464,RABIES ANTIBODY,146.00
HARTFORD,10001465,"AB, ANTI THYROGLOBULIN",164.00
HARTFORD,10001467,HEPATITIS C AB SCREEN,191.00
HARTFORD,10001476,HLA CROSSMATCH FLOW CYTOMETRY,382.00
HARTFORD,10001477,INJECT FACET W/IMAGE 1ST,"1,620.00"
HARTFORD,10001478,INJECT FACET W/IMAGE 1ST BILAT,"2,430.00"
HARTFORD,10001479,INJECT FACET W/IMAGE 2ND,810.00
HARTFORD,10001480,INJECT FACET W/IMAGE 2ND BILAT,"1,220.00"
HARTFORD,10001481,INJECT FACET W/IMAGE 3 OR >,810.00
HARTFORD,10001482,INJECT FACET W/IMAGE 3 OR > BILAT,"1,220.00"
HARTFORD,10001483,"ANTIBODY SCREEN, BC",168.00
HARTFORD,10001485,EPIDURAL INJ ADDL LEVEL W/ IMAGING,"1,240.00"
HARTFORD,10001495,"ANTIBODY SCREEN, EACH",135.00
HARTFORD,10001497,"ANTIBODY ELUTION, EACH",244.00
HARTFORD,10001498,"INJECT SI JOINT, THERAPEUTIC","1,660.00"
HARTFORD,10001500,"ANTIBODY ID, BC",323.00
HARTFORD,10001501,"ANTIBODY ID, EACH",323.00
HARTFORD,10001502,"DIRECT COOMBS, BC",109.00
HARTFORD,10001503,"DIRECT COOMBS, EA ANTISERUM",109.00
HARTFORD,10001504,"ANTIBODY TITER, INDIRECT, EACH",211.00
HARTFORD,10001505,AUTOLOGOUS PROCESSING FEE,658.00
HARTFORD,10001506,CELL SAVER-REINFUSION,"1,760.00"
HARTFORD,10001507,ABO TYPING,67.00
HARTFORD,10001508,"ABO TYPING, BC",67.00
HARTFORD,10001509,RH TYPING,67.00
HARTFORD,10001510,"RH TYPING, BC",67.00
HARTFORD,10001511,LAPAROSCOPY 1,"7,660.00"
HARTFORD,10001512,LAPAROSCOPY 2,"12,470.00"
HARTFORD,10001513,LAPAROSCOPY 3,"17,780.00"
HARTFORD,10001515,RARE UNIT,162.00
HARTFORD,10001516,SCREEN UNIT 1 AG,162.00
HARTFORD,10001517,RBC ANTIGEN TYPING,148.00
HARTFORD,10001518,"RH PHENOTYPE, COMPLETE",185.00
HARTFORD,10001519,NASAL HEMORRHAGE,561.00
HARTFORD,10001521,NASAL SURGERY 1,"1,130.00"
HARTFORD,10001522,NASAL SURGERY 2,"3,890.00"
HARTFORD,10001523,NASAL SURGERY 3,"8,460.00"
HARTFORD,10001524,"CROSSMATCH, IMMEDIATE SPIN",224.00
HARTFORD,10001525,NECK SURGERY 1,"6,660.00"
HARTFORD,10001526,NECK SURGERY 2,"8,160.00"
HARTFORD,10001529,"CROSSMATCH, INCUBATED",137.00
HARTFORD,10001530,"CROSSMATCH, ANTIGLOBULIN",235.00
HARTFORD,10001531,NEUROSURGERY 1,"6,660.00"
HARTFORD,10001532,NEUROSURGERY 2,"8,870.00"
HARTFORD,10001533,NEUROSURGERY 3,"17,760.00"
HARTFORD,10001535,"CROSSMATCH, ELECTRONIC",103.00
HARTFORD,10001536,FROZEN PLASMA THAWING EA UNIT,80.00
HARTFORD,10001540,IRRADIATION BLOOD PRODUCT/UNIT,104.00
HARTFORD,10001541,PLASTIC SURGERY 1,"3,010.00"
HARTFORD,10001542,PLASTIC SURGERY 2,"4,340.00"
HARTFORD,10001543,PLASTIC SURGERY 3,"9,870.00"
HARTFORD,10001545,"PRETREATMENT-AB ID, ENZYMES",144.00
HARTFORD,10001547,"RBC ABSORPTION, EACH",244.00
HARTFORD,10001548,SPLIT OF BLOOD PRODCUTS,123.00
HARTFORD,10001551,SACRAL AUGMENTATION UNILATERAL,"3,060.00"
HARTFORD,10001552,SACRAL AUGMENTATION BILATERAL,"4,590.00"
HARTFORD,10001553,DIRECTED DONOR PROCESSING FEE,234.00
HARTFORD,10001554,CONCENTRATION,88.00
HARTFORD,10001555,"CULTURE, BLOOD",130.00
HARTFORD,10001556,"CULTURE, STOOL SALM/SHIG",130.00
HARTFORD,10001559,"CULTURE, STOOL, ADD PATH",130.00
HARTFORD,10001560,TRIM NAILS-NONDYSTHROPHIC,100.00
HARTFORD,10001561,"CULTURE, AEROBIC",130.00
HARTFORD,10001563,"CULTURE, QUANTITATIVE, AEROBIC",130.00
HARTFORD,10001564,"CULTURE,QUANTITATIVE,ANAEROBIC",130.00
HARTFORD,10001565,DEBRIDE NAIL(S) 1-5,120.00
HARTFORD,10001566,DEBRIDE NAIL(S) 6 OR >,144.00
HARTFORD,10001567,"CULTURE, ANAEROBIC",130.00
HARTFORD,10001568,ANESTH MAC IV ADD'L 1/2 HR,274.00
HARTFORD,10001569,ANESTH REGIONAL 1ST 1/2 HR,"1,820.00"
HARTFORD,10001570,ANESTH REGIONAL ADD'L 1/2 HR,396.00
HARTFORD,10001572,ANAEROBIC ISOLATE ID,75.00
HARTFORD,10001573,"CULTURE, AEROBIC ID",130.00
HARTFORD,10001574,"CULTURE, H PYLORI UREASE",130.00
HARTFORD,10001575,"CULTURE, ORGANISM SCREEN",130.00
HARTFORD,10001576,"CULTURE, PERTUSIS",130.00
HARTFORD,10001577,"CULTURE, URINE QUANTITATIVE",130.00
HARTFORD,10001578,"CULTURE, URINE PRESUMPTIVE ID",130.00
HARTFORD,10001579,"CULTURE, FUNGI, SKIN, NAILS",130.00
HARTFORD,10001580,"CULTURE, FUNGI OTHER SOURCE",130.00
HARTFORD,10001581,"CULTURE, FUNGI BLOOD",130.00
HARTFORD,10001582,"CULTURE, YEAST ID",130.00
HARTFORD,10001583,"CULTURE, MOLD ID",130.00
HARTFORD,10001584,"CULTURE, MYCOPLASMA, ANY SOURCE",130.00
HARTFORD,10001585,"CULTURE, CHLAMYDIA",130.00
HARTFORD,10001586,CULTURE AFB ANY SOURCE,130.00
HARTFORD,10001588,CULTURE TYPING IFA,42.00
HARTFORD,10001589,CULTURE TYPING AGGLUTINATION,42.00
HARTFORD,10001590,CULTURE ID BY PROBE,130.00
HARTFORD,10001591,ARTHROPOD MACRO EXAM,37.00
HARTFORD,10001592,PARASITE MACRO EXAM,37.00
HARTFORD,10001593,PINWORM EXAM,81.00
HARTFORD,10001594,TISSUE GRINDING FOR CULTURE,50.00
HARTFORD,10001595,OVA & PARASITES,102.00
HARTFORD,10001596,"SUSCEPTIBILITY, E-TEST, EACH",34.00
HARTFORD,10001598,SUSCEPTIBILITY BETA LACTAMASE,34.00
HARTFORD,10001599,SUSCEPTIBILITY MIC,68.00
HARTFORD,10001601,GRAM SMEAR,71.00
HARTFORD,10001602,GRAM SMEAR EOS,71.00
HARTFORD,10001603,ACID FAST STAIN,85.00
HARTFORD,10001604,STAIN FOR PARASITES,113.00
HARTFORD,10001605,TRICHROME STAIN,84.00
HARTFORD,10001606,POC SMEAR WET MOUNT,64.00
HARTFORD,10001608,"SMEAR,WET MOUNT",64.00
HARTFORD,10001609,KOH PREP,55.00
HARTFORD,10001621,PNEUMOCYSTIS CARINII,237.00
HARTFORD,10001626,ASPERGILLUS ANTIGEN EIA,267.00
HARTFORD,10001628,CRYPTOSPORDIUM BY EIA,68.00
HARTFORD,10001629,GIARDIA ANTIGEN BY EIA,126.00
HARTFORD,10001630,H PYLORI STOOL,235.00
HARTFORD,10001631,HEPATITIS B SURFACE AG,141.00
HARTFORD,10001632,HBSAG NEUTRALIZATION,96.00
HARTFORD,10001633,HEPATITIS BE AG,88.00
HARTFORD,10001634,HISTOPLASMA ANTIGEN,305.00
HARTFORD,10001636,ROTAVIRUS ANTIGEN,114.00
HARTFORD,10001637,SHIGA-LIKE TOXIN,93.00
HARTFORD,10001638,BLASTOMYCES ANTIGEN EIA,190.00
HARTFORD,10001639,GIARDIA/CRYPTO EIA MULT ORG,76.00
HARTFORD,10001640,LYME ANTIBODY BY PCR,259.00
HARTFORD,10001641,CHLAMYDIA PNEUMONIAE PCR,337.00
HARTFORD,10001642,CHLAMYDIA TRACHOMATIS DNA,192.00
HARTFORD,10001643,C DIFFICILE TOXIN BY PCR,192.00
HARTFORD,10001644,"CMV, DNA AMPLIFIED PROBE",283.00
HARTFORD,10001645,CMV BY PCR,190.00
HARTFORD,10001646,CMV DNA QUANT PCR,536.00
HARTFORD,10001647,"ENTEROVIRUS, AMP PROBE",418.00
HARTFORD,10001648,"HEPATITIS B DNA, QUAL PCR",553.00
HARTFORD,10001649,HEPATITIS B VIRUS QUANT,294.00
HARTFORD,10001650,HEPATITIS C VIRUS RNA,361.00
HARTFORD,10001651,HEPATITIS C VIRUS QUANT,315.00
HARTFORD,10001652,"HERPES SIMPLEX VIRUS, PCR",238.00
HARTFORD,10001653,"HERPES VIRUS-6, QUANT",581.00
HARTFORD,10001656,"HIV-1 DNA PCR, QUAL",462.00
HARTFORD,10001657,HIV-1 RNA QUANTITATIVE,662.00
HARTFORD,10001659,MYCOBACTERIA TB RNA,426.00
HARTFORD,10001662,TB BY AMP PROBE TISSUE,458.00
HARTFORD,10001663,MYCOPLASMA PNEUMONIAE PCR,254.00
HARTFORD,10001664,N GONORRHOREAE DNA,177.00
HARTFORD,10001665,HPV HIGH RISK W/O PAP,316.00
HARTFORD,10001668,S AUREUS BY PCR,210.00
HARTFORD,10001669,MRSA BY PCR,166.00
HARTFORD,10001672,BORDETELLA PERTUSSIS PCR,256.00
HARTFORD,10001675,JC VIRUS BY PCR,372.00
HARTFORD,10001676,PARVOVIRUS DNA BY PCR,212.00
HARTFORD,10001677,VARICELLA ZOSTER BY PCR,176.00
HARTFORD,10001678,BK VIRUS DNA QUANTITATIVE,574.00
HARTFORD,10001679,INFECT AGENT PCR MULT ORG,330.00
HARTFORD,10001680,NOROVIRUS GROUP 1&2 BY RT-PCR,372.00
HARTFORD,10001681,PERTUSSIS/PARAPERTUSSIS BY PCR,330.00
HARTFORD,10001683,"INFLUENZA A ANTIGEN, RAPID",143.00
HARTFORD,10001684,"INFLUENZA B ANTIGEN, RAPID",143.00
HARTFORD,10001685,"RSV ANTIGEN, RAPID",172.00
HARTFORD,10001686,TRICHOMONAS ANTIGEN EIA,74.00
HARTFORD,10001687,STREP GROUP A SCREEN,74.00
HARTFORD,10001689,LEGIONELLA ANTIGEN,117.00
HARTFORD,10001690,S PNEUMONIAL ANTIGEN,110.00
HARTFORD,10001691,HIV-1 GENOTYPE PCR,"1,220.00"
HARTFORD,10001692,HEPATITIS C GENOTYPE PCR,"1,220.00"
HARTFORD,10001693,HIV-1 PHENOTYPE 1 TO 10 DRUGS,"1,930.00"
HARTFORD,10001694,HIV PHENOTYPE ADD DRUGS,143.00
HARTFORD,10001695,"CYTOPATHOLOGY, NON-GYN",172.00
HARTFORD,10001696,CYTOPATHOLOGY CONCENTRATED,251.00
HARTFORD,10001697,CYTOPATH THINPREP NON-GYN,134.00
HARTFORD,10001701,"CYTOPATHOLOGY SMEARS, NON-GYN",157.00
HARTFORD,10001702,CYTOPATH SMEARS WITH PROCESS,145.00
HARTFORD,10001705,FNA ADEQUACY EVALUATION,197.00
HARTFORD,10001706,FNA INTERPRETATION & REPORT,347.00
HARTFORD,10001707,PAP THIN PREP AUTO SCREEN,173.00
HARTFORD,10001709,MISC PROCEDURE MINOR,230.00
HARTFORD,10001712,"FLOW CYTOMETRY, DNA ANALYSIS",474.00
HARTFORD,10001713,"FLOW CYTOMETRY, FIRST MARKER",274.00
HARTFORD,10001714,FLOW CYTOMETRY EA ADDL MARKER,166.00
HARTFORD,10001715,"TISSUE CULTURE, LYMPHOCYTES",363.00
HARTFORD,10001717,TISSUE CULTURE; SOLID TISSUE,990.00
HARTFORD,10001719,"TISSUE CULTURE, AMNIO FL OR CV",615.00
HARTFORD,10001720,"TISSUE CULTURE, BONE MARROW",526.00
HARTFORD,10001722,"CYTOGENETICS, BREAK SYNDROME",662.00
HARTFORD,10001723,"CHROM ANALYSIS, 5 CELLS, 1 KAR",766.00
HARTFORD,10001725,"CHROM ANA, 15-20 CELLS, 2 KARY","1,070.00"
HARTFORD,10001727,CHROMOSOME ANALYSIS 20-25 CELL,711.00
HARTFORD,10001729,"CHROM ANALYSIS 15 CELLS, 1 KAR","1,230.00"
HARTFORD,10001731,"CHROM ANAL INSITU 6-12COL,1KAR","1,070.00"
HARTFORD,10001732,"CHROMOSOME ANALYSIS, IN SITU","1,070.00"
HARTFORD,10001733,"CYTOGENETIC PROBE, EACH (FISH)",275.00
HARTFORD,10001734,CHROMOSOME IN SITU 10-30 CELLS,400.00
HARTFORD,10001735,FISH INSITU 10-30 CELLS,400.00
HARTFORD,10001737,FISH INSITU 25-99 CELLS,446.00
HARTFORD,10001739,FISH INSITU 100-300 CELLS,300.00
HARTFORD,10001740,CHROMOSOME ANALYSIS ADD KARYO,172.00
HARTFORD,10001741,CHROMOSOME ANALYSIS ADD CELLS,140.00
HARTFORD,10001742,"SURGICAL PATHOLOGY, LEVEL I",144.00
HARTFORD,10001743,"SURGICAL PATHOLOGY, LEVEL II",241.00
HARTFORD,10001744,"SURGICAL PATHOLOGY, LEVEL III",315.00
HARTFORD,10001747,"SURGICAL PATHOLOGY, LEVEL IV",516.00
HARTFORD,10001748,"SURGICAL PATHOLOGY, LEVEL V",792.00
HARTFORD,10001749,"SURGICAL PATHOLOGY, LEVEL VI","1,120.00"
HARTFORD,10001750,DECALCIFICATION,124.00
HARTFORD,10001751,SMEAR FUNGAL,108.00
HARTFORD,10001752,SPECIAL STAIN GROUP I,227.00
HARTFORD,10001754,"SPECIAL STAIN II, KIDNEY","1,300.00"
HARTFORD,10001755,"SPECIAL STAIN, GROUP II",216.00
HARTFORD,10001756,HISTOCHEMICAL STAIN W/FROZEN,192.00
HARTFORD,10001758,"HISTOCHEMISTRY, ENZYME",436.00
HARTFORD,10001763,"FROZEN SECTION, 1ST BLOCK",377.00
HARTFORD,10001764,FROZEN SECTION ADDITIONAL,270.00
HARTFORD,10001765,TOUCH PREP DURING SURGERY,103.00
HARTFORD,10001766,TOUCH PREP ADD SITE,88.00
HARTFORD,10001768,IMMUNOHISTOCHEMISTRY EACH AB Q,386.00
HARTFORD,10001771,"IHC PER SPEC, INITIAL AB STAIN",350.00
HARTFORD,10001774,PACU ADDITIONAL RN ASSIST,162.00
HARTFORD,10001783,"IMMUNOFLUORESCENT AB, DIRECT",288.00
HARTFORD,10001784,"IMMUNOFLUORESCENT AB, INDIRECT",209.00
HARTFORD,10001785,DELIVERY C SECTION,"9,080.00"
HARTFORD,10001786,DELIVERY C SECTION ADD'L FETUS,786.00
HARTFORD,10001788,DELIVERY VAGINAL,"1,830.00"
HARTFORD,10001789,DELIVERY VAGINAL ADD'L FETUS,525.00
HARTFORD,10001791,ELECTRON MICROSCOPY KIDNEY,"1,600.00"
HARTFORD,10001792,"MORPHOMETRIC ANALYSIS, NERVE",638.00
HARTFORD,10001795,HB FISH IN SITU INITIAL SINGL PROB,529.00
HARTFORD,10001802,"IN SITU HYBRID, SEMI-QT MANUAL",598.00
HARTFORD,10001805,MACRO EXAM FOR MOLECULAR STUDY,20.00
HARTFORD,10001806,MACRO EXAM TISSUE IN SURGERY,10.00
HARTFORD,10001808,POC BILIRUBIN TRANSCUTANEOUS,34.00
HARTFORD,10001809,CELL COUNT W/O DIFF,79.00
HARTFORD,10001810,CELL COUNT/DIFF,109.00
HARTFORD,10001816,"CRYSTAL EXAM, BODY FLUID",84.00
HARTFORD,10001817,FAT STAIN,79.00
HARTFORD,10001821,NASAL SMEAR FOR EOS,55.00
HARTFORD,10001822,SPUTUM SPEC AEROSOL INDUCED,133.00
HARTFORD,10001823,SEMEN ANALYSIS,148.00
HARTFORD,10001824,SEMEN ANALYSIS SPERM PRESENCE,122.00
HARTFORD,10001826,ADMIN FEE VACCINE 1ST,55.00
HARTFORD,10001827,ADMIN FEE VACCINE EA ADD'L,25.00
HARTFORD,10001830,HEMODIALYSIS-INPATIENT,"1,550.00"
HARTFORD,10001856,HEARING RAPID SCREEN,180.00
HARTFORD,10001870,CPR,"1,980.00"
HARTFORD,10001871,EXTERNAL PACING,"1,120.00"
HARTFORD,10001872,CARDIOVERSION,"1,470.00"
HARTFORD,10001894,ECG TRACING ONLY,250.00
HARTFORD,10001896,CARDIAC STRESS TEST,"1,550.00"
HARTFORD,10001898,ECG RHYTHM STRIP,230.00
HARTFORD,10001899,HOLTER RECORDING UP TO 48HRS,651.00
HARTFORD,10001900,HOLTER ANALYSIS/REPORT UP TO 48 HR,806.00
HARTFORD,10001901,EVENT MONITOR SETUP/DC 30 DAYS,310.00
HARTFORD,10001902,EVENT MONITORING 24X7/30 DAYS,590.00
HARTFORD,10001917,ECHO/DOPPLER/COLOR W/O DYE,"2,560.00"
HARTFORD,10001918,ECHO COMPLETE W/O DYE,"1,800.00"
HARTFORD,10001919,ECHO-LTD OR F/U W/O DYE,"1,280.00"
HARTFORD,10001920,ECHO TEE COMPLETE W/O DYE,"1,880.00"
HARTFORD,10001922,ECHO TEE MONITOR W/O DYE,"1,650.00"
HARTFORD,10001923,ECHO SPECTRAL ADD ON,551.00
HARTFORD,10001924,ECHO SPECTRAL LIMITED ADD ON,358.00
HARTFORD,10001925,ECHO DOPPLER COLOR FLOW ADD ON,780.00
HARTFORD,10001926,ECHO-STRESS W/EKG W/O DYE,"2,860.00"
HARTFORD,10001928,SWAN GANZ CATHETER INSERTION,"2,920.00"
HARTFORD,10001966,TILT TABLE TESTING,"2,840.00"
HARTFORD,10001971,CARDIAC REHAB W/O MONITORING,368.00
HARTFORD,10001972,CARDIAC REHAB PHASE 2,368.00
HARTFORD,10001975,DUPLEX EXTRACRANIAL BILATERAL,"1,560.00"
HARTFORD,10001978,NONINV VASC ASSESS-SINGLE SITE,538.00
HARTFORD,10001979,NONINV VASC ASSESS COMPLETE,808.00
HARTFORD,10001980,VA LOWER EXT DUPLEX BILATERAL,"1,400.00"
HARTFORD,10001981,VA UPPER EXT DUPLEX BILATERAL,"1,030.00"
HARTFORD,10001982,DUPLEX SCAN EXT VEIN BILATERAL,"1,490.00"
HARTFORD,10001983,VA ABDOMEN DUPLEX COMPLETE,822.00
HARTFORD,10001984,VA AORTA/IVC/ILIAC DUPLEX LTD,448.00
HARTFORD,10001987,"SPIROMETRY, BASIC",392.00
HARTFORD,10001989,SPIROMETRY W/BRONCHODILATOR,715.00
HARTFORD,10001990,METHACHOLINE CHALLENGE,910.00
HARTFORD,10001991,VITAL CAPACITY,72.00
HARTFORD,10001998,PULMONARY STRESS TEST-SIMPLE,322.00
HARTFORD,10002003,CONTINUOUS AEROSOL TX 1ST HR,264.00
HARTFORD,10002004,CONTINUOUS AEROSOL TX EA +HR,132.00
HARTFORD,10002005,BIPAP/CPAP PER DAY,260.00
HARTFORD,10002006,INHALATION TX DEMO OR EVAL,107.00
HARTFORD,10002007,CHEST WALL THERAPY INITIAL,186.00
HARTFORD,10002008,CHEST WALL THERAPY SUBSEQUENT,93.00
HARTFORD,10002010,PULMONARY COMPLIANCE STUDY,152.00
HARTFORD,10002012,"PNEUMOGRAM, INFANT","1,230.00"
HARTFORD,10002021,MULTIPLE SLEEP LATENCY TEST,"4,040.00"
HARTFORD,10002022,POLYSOMNOGRAPHY 4/> PAREMETERS,"5,290.00"
HARTFORD,10002023,POLYSOMNOGRAPHY W CPAP/BIPAP,"5,290.00"
HARTFORD,10002024,EEG MONITORING 41-60 MIN,"1,380.00"
HARTFORD,10002025,EEG MONITORING > 1 HOUR,"1,800.00"
HARTFORD,10002026,EEG W/AWAKE & DROWSY,"1,190.00"
HARTFORD,10002027,EEG W/AWAKE & ASLEEP,"1,250.00"
HARTFORD,10002031,EMG-1 EXTREMITY,360.00
HARTFORD,10002032,EMG-2 EXTREMITY,540.00
HARTFORD,10002033,EMG-3 EXTREMITY,630.00
HARTFORD,10002034,EMG-4 EXTREMITY,720.00
HARTFORD,10002048,GENERATOR REPROGRAM SIMPLE,759.00
HARTFORD,10002049,GENERATOR ANALYZE/PROGRAM COMPLEX,"1,330.00"
HARTFORD,10002053,ASSESSMENT OF APHASIA PER HOUR,450.00
HARTFORD,10002055,IV HYDRATION INITIAL 31-60 MIN,382.00
HARTFORD,10002056,IV INFUSION HYDRATION ADD'L HR,191.00
HARTFORD,10002057,IV INFUSION TX/DX 1ST HR,458.00
HARTFORD,10002058,IV INFUSION TX/DX ADD'L HR,191.00
HARTFORD,10002059,IV INFUSION TX/DX SEQUENTIAL,191.00
HARTFORD,10002060,IV INFUSION TX/DX CONCURRENT,191.00
HARTFORD,10002061,INJECT SQ OR IM,84.00
HARTFORD,10002063,IV PUSH 1ST OR SINGLE DRUG,114.00
HARTFORD,10002064,IV PUSH EA ADDL DIFFERENT DRUG,114.00
HARTFORD,10002065,IV PUSH EA ADDL SAME DRUG,114.00
HARTFORD,10002069,CHEMO INFUSION ADD'L HR,353.00
HARTFORD,10002070,CHEMO ADMIN INTRATHECAL,960.00
HARTFORD,10002072,AQUATIC THERAPY PER UNIT,160.00
HARTFORD,10002073,ADL/SELF CARE PER UNIT,140.00
HARTFORD,10002077,DEBRIDE SELECTIVE 1ST 20 CM,353.00
HARTFORD,10002078,DEBRIDE SELECTIVE EA ADDL 20 CM,353.00
HARTFORD,10002079,VAC THERAPY W/DME < 50 CM,340.00
HARTFORD,10002080,VAC THERAPY W/DME > 50 CM,510.00
HARTFORD,10002083,MNT INITIAL VISIT EA 15 MIN,85.00
HARTFORD,10002084,MNT RE-VISIT EA 15 MIN,70.00
HARTFORD,10002089,SEDATION EA ADD'L 15 MIN,76.00
HARTFORD,10002093,"PHLEBOTOMY, THERAPEUTIC",180.00
HARTFORD,10002094,OP SERV MINOR ACUITY-NEW PT,228.00
HARTFORD,10002095,OP SERV LOW ACUITY-NEW PT,284.00
HARTFORD,10002096,OP SERV MOD ACUITY-NEW PT,380.00
HARTFORD,10002097,OP SERV HIGH ACUITY-NEW PT,502.00
HARTFORD,10002098,OP SERV COMP ACUITY-NEW PT,612.00
HARTFORD,10002099,OP SERV MINOR ACUITY-EST PT,208.00
HARTFORD,10002100,OP SERV LOW ACUITY-EST PT,261.00
HARTFORD,10002101,OP SERV MOD ACUITY-EST PT,312.00
HARTFORD,10002102,OP SERV HIGH ACUITY-EST PT,405.00
HARTFORD,10002103,OP SERV COMP ACUITY-EST PT,504.00
HARTFORD,10002104,ED DOA,300.00
HARTFORD,10002109,DELIVERY ATTENDANCE,150.00
HARTFORD,10002110,NEONATAL RESUSCITATION,765.00
HARTFORD,10002111,CT CEREBRAL PERFUSION ANALYSIS,"2,390.00"
HARTFORD,10002114,COMPUTER ASSIST CT/MRI IMAGE,"1,380.00"
HARTFORD,10002116,ADDITIONAL OR RN TIME/30 MIN,65.00
HARTFORD,10002117,ADDITIONAL SURGERY TIME/30 MIN,"1,190.00"
HARTFORD,10002118,DERMAL REPLACEMENT LEVEL 1,"1,210.00"
HARTFORD,10002129,CAD BREAST MRI,50.00
HARTFORD,10002133,FNA W/O IMAGING,561.00
HARTFORD,10002134,FNA W/IMAGING,701.00
HARTFORD,10002135,"INCISE & REMOVE FB SQ, SIMPLE",290.00
HARTFORD,10002137,ASPIRATE ABSCESS/HEMATOMA/CYST,423.00
HARTFORD,10002138,TRIM CORN/CALLUS 1ST LESION,176.00
HARTFORD,10002139,TRIM CORN/CALLUS 2-4 LESIONS,193.00
HARTFORD,10002140,TRIM CORN/CALLUS >4 LESIONS,213.00
HARTFORD,10002141,"BIOPSY SKIN, 1ST LESION",334.00
HARTFORD,10002142,"BIOPSY SKIN, EA ADDL LESION",167.00
HARTFORD,10002144,NAIL AVULSION 1ST/SINGLE,334.00
HARTFORD,10002146,NAIL EXCISION,582.00
HARTFORD,10002147,LAC REPAIR OF NAIL BED,545.00
HARTFORD,10002148,EXCISION SKIN OF NAIL FOLD,360.00
HARTFORD,10002149,BURN LOCAL TRT/FIRST DEGREE,140.00
HARTFORD,10002150,BURN LOCAL TRT/SM/<5% BSA,210.00
HARTFORD,10002151,BURN LOCAL TRT/MED 5-10% BSA,280.00
HARTFORD,10002152,BURN LOCAL TRT/LRG/>10% BSA,350.00
HARTFORD,10002154,BREAST ASPIRATE CYST 1ST,568.00
HARTFORD,10002156,BREAST DRAIN DEEP ABSCESS,"2,570.00"
HARTFORD,10002165,BX MUSCLE PERCUTANEOUS NEEDLE,"1,130.00"
HARTFORD,10002166,BIOPSY BONE SUPERFICIAL,"1,150.00"
HARTFORD,10002168,BX BONE/DEEP,"1,640.00"
HARTFORD,10002170,INJECT SINUS TRACT DIAGNOSTIC (SINOGRAM),557.00
HARTFORD,10002171,FB REMOVAL MUSCLE,490.00
HARTFORD,10002172,INJECTION(S) TENDON SHEATH,572.00
HARTFORD,10002173,INJECT TRIGGER POINTS 1-2 MUSCLES,651.00
