Facility,CC,CC Description,1/1/19 Fee
AURORA BAYCARE,10001145,SRDP URIC ACID URINE,103.00
AURORA BAYCARE,10001146,URIC ACID URINE,103.00
AURORA BAYCARE,10001147,VANILLYLMANDELIC ACID,173.00
AURORA BAYCARE,10001148,VASOACTIVE INTESTINAL PEPTIDE,259.00
AURORA BAYCARE,10001149,VASOPRESSIN,287.00
AURORA BAYCARE,10001150,VITAMIN A,168.00
AURORA BAYCARE,10001151,VITAMIN K,293.00
AURORA BAYCARE,10001153,VOLATILES SCREEN,194.00
AURORA BAYCARE,10001155,ZINC,125.00
AURORA BAYCARE,10001156,C-PEPTIDE,149.00
AURORA BAYCARE,10001157,HCG MATERNAL QUANT,268.00
AURORA BAYCARE,10001158,HCG TUMOR MARKER QUANT,186.00
AURORA BAYCARE,10001159,HCG QUALITATIVE,173.00
AURORA BAYCARE,10001160,CHOLESTEROL FLUID,18.00
AURORA BAYCARE,10001161,OSMOLALITY OTHER SOURCE,67.00
AURORA BAYCARE,10001162,POTASSIUM OTHER,74.00
AURORA BAYCARE,10001164,WBC AUTOMATED DIFFERENTIAL,34.00
AURORA BAYCARE,10001167,BUFFY COAT DIFFERENTIAL,65.00
AURORA BAYCARE,10001168,HEMATOCRIT SPUN,47.00
AURORA BAYCARE,10001169,HEMATOCRIT,47.00
AURORA BAYCARE,10001170,POC HEMATOCRIT,47.00
AURORA BAYCARE,10001171,HEMOGLOBIN,47.00
AURORA BAYCARE,10001172,POC HEMOGLOBIN,47.00
AURORA BAYCARE,10001173,CBC W/AUTO DIFF,112.00
AURORA BAYCARE,10001174,CBC WO DIFF,78.00
AURORA BAYCARE,10001176,"RETICULOCYTE, MANUAL",54.00
AURORA BAYCARE,10001177,"RETICULOCYTES, AUTOMATED W/IRF",74.00
AURORA BAYCARE,10001179,WBC AUTOMATED,54.00
AURORA BAYCARE,10001180,"PLATELET, AUTOMATED",54.00
AURORA BAYCARE,10001182,ANTI-XA CHROMOGENIC ASSAY,222.00
AURORA BAYCARE,10001183,FACTOR II ACTIVITY,281.00
AURORA BAYCARE,10001184,FACTOR V ACTIVITY,313.00
AURORA BAYCARE,10001185,FACTOR VII ACTIVITY,313.00
AURORA BAYCARE,10001186,FACTOR VIII ACTIVITY,313.00
AURORA BAYCARE,10001187,VWF RISTOCETIN COFACTOR,313.00
AURORA BAYCARE,10001188,FACTOR VIII VW FACTOR ANTIGEN,313.00
AURORA BAYCARE,10001189,FACTOR VIII MULTIMETRIC ANALYS,313.00
AURORA BAYCARE,10001190,FACTOR IX ACTIVITY,313.00
AURORA BAYCARE,10001191,FACTOR X ACTIVITY,313.00
AURORA BAYCARE,10001192,FACTOR XI ACTIVITY,313.00
AURORA BAYCARE,10001193,FACTOR XII ACTIVITY,313.00
AURORA BAYCARE,10001194,FACTOR XIII ACTIVITY,108.00
AURORA BAYCARE,10001195,ANTITHROMBIN III ACTIVITY,278.00
AURORA BAYCARE,10001196,ANTITHROMBIN III ANTIGEN,228.00
AURORA BAYCARE,10001197,PROTEIN C ANTIGEN,277.00
AURORA BAYCARE,10001198,PROTEIN C ACTIVITY,313.00
AURORA BAYCARE,10001199,PROTEIN S TOTAL,298.00
AURORA BAYCARE,10001200,PROTEIN S FREE,293.00
AURORA BAYCARE,10001201,ACTIVATED PROTEIN C RESISTANCE,249.00
AURORA BAYCARE,10001202,COAG FACTOR INHIBITOR,341.00
AURORA BAYCARE,10001203,FACTOR 8 INHIBITOR,341.00
AURORA BAYCARE,10001204,FACTOR 9 INHIBITOR,341.00
AURORA BAYCARE,10001205,POC ACT BLOOD TEST,104.00
AURORA BAYCARE,10001207,D-DIMER QUANTITATIVE,95.00
AURORA BAYCARE,10001208,FIBRINOGEN,104.00
AURORA BAYCARE,10001209,FIBRINOLYSINS SCRN INTERP/RPT,52.00
AURORA BAYCARE,10001210,ADAMTS-13 ACTIVITY,347.00
AURORA BAYCARE,10001212,PLASMINOGEN ACTIVATOR INHIB,175.00
AURORA BAYCARE,10001213,PLASMINOGEN ACTIVITY,208.00
AURORA BAYCARE,10001216,KLEIHAUER-BETKE STAIN,204.00
AURORA BAYCARE,10001217,FETAL SCREEN ROSETTE,98.00
AURORA BAYCARE,10001218,HEPARIN LEVEL,286.00
AURORA BAYCARE,10001219,LOW MOLECULAR WEIGHT HEPARIN,286.00
AURORA BAYCARE,10001221,MURAMIDASE,163.00
AURORA BAYCARE,10001222,"PLATELET AGGREGATION, EACH",155.00
AURORA BAYCARE,10001224,"PLATELET AGGREGATION, EPI",155.00
AURORA BAYCARE,10001225,HEXAGONAL PHOSPHOLIPID,133.00
AURORA BAYCARE,10001226,POC PROTHROMBIN TIME,61.00
AURORA BAYCARE,10001227,PROTHROMBIN TIME,61.00
AURORA BAYCARE,10001228,"PT, SUBSTITUTION",40.00
AURORA BAYCARE,10001229,RVVT DILUTED,169.00
AURORA BAYCARE,10001230,SED RATE AUTOMATED,72.00
AURORA BAYCARE,10001231,SICKLE CELL SCREEN,76.00
AURORA BAYCARE,10001232,THROMBIN TIME,77.00
AURORA BAYCARE,10001233,PARTIAL THROMBOPLASTIN TIME,77.00
AURORA BAYCARE,10001234,PTT SUBSTITUTION EACH,80.00
AURORA BAYCARE,10001235,VISCOSITY,122.00
AURORA BAYCARE,10001236,RAST ALLERGEN IGG QUANT EA,82.00
AURORA BAYCARE,10001237,ALLERGEN SPECIFIC IGE QUANT EA,46.00
AURORA BAYCARE,10001238,ANTI-NEUTROPHIL ANTIBODY,268.00
AURORA BAYCARE,10001239,PLATELET ANTIBODIES IDENTIFY,417.00
AURORA BAYCARE,10001240,PLATELET ASSOC IMMUNOGLOB,244.00
AURORA BAYCARE,10001242,ANTINUCLEAR ANTIBODIES (ANA),167.00
AURORA BAYCARE,10001243,ANA TITER,167.00
AURORA BAYCARE,10001244,ANTISTREPTOLYSIN O TITER,122.00
AURORA BAYCARE,10001245,PATH TRANSFUSION INTERP & RPT,350.00
AURORA BAYCARE,10001246,C-REACTIVE PROTEIN,96.00
AURORA BAYCARE,10001247,"CRP, HIGH SENSITIVITY",130.00
AURORA BAYCARE,10001249,BETA 2 GLYCOPROTEIN I AB,106.00
AURORA BAYCARE,10001250,CARDIOLIPIN AB IGA,113.00
AURORA BAYCARE,10001251,CARDIOLIPIN AB IGG,113.00
AURORA BAYCARE,10001252,CARDIOLIPIN AB IGM,113.00
AURORA BAYCARE,10001253,ANTI-PHOSPHATIDYLSERINE AB,71.00
AURORA BAYCARE,10001254,COLD AGGLUTININ TITER,83.00
AURORA BAYCARE,10001255,"COMPLEMENT ANTIGEN, C1",118.00
AURORA BAYCARE,10001256,"COMPLEMENT ANTIGEN, C2",238.00
AURORA BAYCARE,10001257,"COMPLEMENT ANTIGEN, C3",118.00
AURORA BAYCARE,10001258,"COMPLEMENT ANTIGEN, C4",118.00
AURORA BAYCARE,10001259,"COMPLEMENT ANTIGEN, C5",118.00
AURORA BAYCARE,10001260,"COMPLEMENT ACTIVITIY, C1",131.00
AURORA BAYCARE,10001261,COMPLEMENT TOTAL (CH50),247.00
AURORA BAYCARE,10001262,CYCLIC CITRULLINTED PEPTIDE AB,98.00
AURORA BAYCARE,10001263,DEOXYRIBONUCLEASE AB,139.00
AURORA BAYCARE,10001264,"DNA ANTIBODY, DOUBLE STRANDED",176.00
AURORA BAYCARE,10001265,ANTI-CENTROMERE ANTIBODY,88.00
AURORA BAYCARE,10001266,CHROMATIN ANTIBODY,88.00
AURORA BAYCARE,10001267,JO1 ANTIBODY,88.00
AURORA BAYCARE,10001269,RIBOSOMAL P PROTEIN ANTIBODY,88.00
AURORA BAYCARE,10001270,RNP ANTIBODY,88.00
AURORA BAYCARE,10001271,SCLERODERMA ANTIBODY,88.00
AURORA BAYCARE,10001272,SM/RNP EPITOPE,88.00
AURORA BAYCARE,10001273,SMITH ANTIBODY,88.00
AURORA BAYCARE,10001274,SS-A ANTIBODY,88.00
AURORA BAYCARE,10001275,SS-B ANTIBODY,88.00
AURORA BAYCARE,10001277,"ANNA, IGG BY IFA WITH REFLEX",181.00
AURORA BAYCARE,10001278,ANTI-MITOCHONDRIAL ANTIBODY,176.00
AURORA BAYCARE,10001279,ENDOMYSIAL IGA AUTOANTIBODIES,106.00
AURORA BAYCARE,10001284,PARIETAL CELL ANTIBODY,165.00
AURORA BAYCARE,10001285,"RETICULIN ANTIBODY, IGA",165.00
AURORA BAYCARE,10001286,STRIATED MUSCLE ANTIBODY,165.00
AURORA BAYCARE,10001290,NEURONAL NUCLEAR AB IGG TITER,186.00
AURORA BAYCARE,10001291,NEUTROPHIL CYTOPLASMIC AB,186.00
AURORA BAYCARE,10001292,PARIETAL CELL AB TITER,103.00
AURORA BAYCARE,10001294,SMOOTH MUSCLE AB TITER,103.00
AURORA BAYCARE,10001295,STRIATED MUSCLE AB TITER,103.00
AURORA BAYCARE,10001297,CANCER ANTIGEN 27.29,180.00
AURORA BAYCARE,10001298,CANCER ANTIGEN 19-9,180.00
AURORA BAYCARE,10001299,CANCER ANTIGEN 125,197.00
AURORA BAYCARE,10001300,MONOTEST,104.00
AURORA BAYCARE,10001302,CHROMOGRANIN A,176.00
AURORA BAYCARE,10001303,NEURON SPECIFIC ENOLASE,188.00
AURORA BAYCARE,10001304,INFECTIOUS AGENT ANTIBODY,99.00
AURORA BAYCARE,10001306,"GEL DIFFUSION, CHLAMYDIA TOXIN",109.00
AURORA BAYCARE,10001307,"AB, PNEUMOCOCCAL",92.00
AURORA BAYCARE,10001308,"IMMUNOFIXATION ELECTRO, SERUM",248.00
AURORA BAYCARE,10001309,"B2 TRANSFERRIN, CSF",261.00
AURORA BAYCARE,10001310,"IMMUNOFIXATION ELECTRO, URINE",188.00
AURORA BAYCARE,10001311,INHIBIN A,190.00
AURORA BAYCARE,10001312,INSULIN ANTIBODIES,176.00
AURORA BAYCARE,10001313,INTRINSIC FACTOR ANTIBODIES,167.00
AURORA BAYCARE,10001316,ISLET CELL ANTIBODY,224.00
AURORA BAYCARE,10001318,"B CELLS, TOTAL COUNT",227.00
AURORA BAYCARE,10001319,"NK CELLS, TOTAL COUNT",227.00
AURORA BAYCARE,10001320,"T CELLS, TOTAL COUNT",227.00
AURORA BAYCARE,10001321,"T CELLS, CD4 & CD8 RATIO",294.00
AURORA BAYCARE,10001322,CD4 COUNT,160.00
AURORA BAYCARE,10001324,LIVER-KIDNEY MICROSOME AB,136.00
AURORA BAYCARE,10001325,MICROSOMAL AB,113.00
AURORA BAYCARE,10001326,CRYPTOCOCCAL AGGLUTINATION,76.00
AURORA BAYCARE,10001327,STREP GROUP AGGLUTINATION,76.00
AURORA BAYCARE,10001328,CRYPTOCOCCUS TITER EA ANTIBODY,88.00
AURORA BAYCARE,10001329,STREPTOZYME R TITER,88.00
AURORA BAYCARE,10001330,RHEUMATOID FACTOR QUANTITATIVE,90.00
AURORA BAYCARE,10001331,"TB, INTERFERON AG RESPONSE",291.00
AURORA BAYCARE,10001334,SKIN TESTING TUBERCULOSIS,43.00
AURORA BAYCARE,10001335,RPR QUALITATIVE,64.00
AURORA BAYCARE,10001336,VDRL CSF QUALITATIVE,64.00
AURORA BAYCARE,10001337,RPR QUANTITATIVE,32.00
AURORA BAYCARE,10001338,"AB, ADENOVIRUS",127.00
AURORA BAYCARE,10001339,"AB, ASPERGILLUS (CF)",79.00
AURORA BAYCARE,10001340,"AB, ASPERGILLUS (ID)",79.00
AURORA BAYCARE,10001341,"AB, PNEUMOCOCCAL",76.00
AURORA BAYCARE,10001342,"AB, BARTONELLA",64.00
AURORA BAYCARE,10001343,"AB, BLASTOMYCES (CF)",74.00
AURORA BAYCARE,10001344,"AB, BLASTOMYCES (ID)",74.00
AURORA BAYCARE,10001345,"AB, BORDETELLA IGA",133.00
AURORA BAYCARE,10001346,"AB, BORDETELLA IGG",133.00
AURORA BAYCARE,10001347,"AB, BORDETELLA IGM",133.00
AURORA BAYCARE,10001348,"AB, LYME DISEASE CONFIRMATORY",151.00
AURORA BAYCARE,10001349,"AB, LYME DISEASE",151.00
AURORA BAYCARE,10001350,"AB, LYME DISEASE CSF",151.00
AURORA BAYCARE,10001351,"AB, BRUCELLA",52.00
AURORA BAYCARE,10001352,CANDIDA ANTIBODY,114.00
AURORA BAYCARE,10001353,"AB, CHLAMYDIA PNEUMONIAE IGG",59.00
AURORA BAYCARE,10001354,"AB, CHLAMYDIA PSITTACI IGG",59.00
AURORA BAYCARE,10001355,"AB, CHLAMYDIA TRACHOMATIS IGG",59.00
AURORA BAYCARE,10001356,"AB, CHLAMYDIA PNEUMONIAE IGM",59.00
AURORA BAYCARE,10001357,"AB, CHLAMYDIA PSITTACI IGM",59.00
AURORA BAYCARE,10001358,"AB, CHLAMYDIA TRACHOMATIS IGM",59.00
AURORA BAYCARE,10001359,"AB, COCCIDIOIDES",63.00
AURORA BAYCARE,10001360,"AB, CMV NEGATIVE BLOOD PRODUCT",85.00
AURORA BAYCARE,10001361,"AB, CYTOMEGALOVIRUS",169.00
AURORA BAYCARE,10001362,"AB, CYTOMEGALOVIRUS IGM",169.00
AURORA BAYCARE,10001363,"AB, DIPTHERIA",77.00
AURORA BAYCARE,10001364,"AB, COXSACKIE A9 VIRUS",93.00
AURORA BAYCARE,10001365,"AB, COXSACKIE B VIRUS",62.00
AURORA BAYCARE,10001371,"AB, ECHOVIRUS",62.00
AURORA BAYCARE,10001372,"AB, POLIOVIRUS",62.00
AURORA BAYCARE,10001373,"AB, EBV EARLY ANTIGEN",63.00
AURORA BAYCARE,10001374,"AB, EBV NUCLEAR ANTIGEN",72.00
AURORA BAYCARE,10001375,"AB, EBV VIRAL CAPSID IGG",134.00
AURORA BAYCARE,10001376,"AB, EBV VIRAL CAPSID IGM",134.00
AURORA BAYCARE,10001377,"AB, EHRLICHIA",90.00
AURORA BAYCARE,10001378,S CEREVISIAE IGG/IGA,128.00
AURORA BAYCARE,10001380,"AB, GIARDIA LAMBLIA",146.00
AURORA BAYCARE,10001381,"AB, HELICOBACTER PYLORI IGG",198.00
AURORA BAYCARE,10001382,ANKLE/FOOT PROCEDURES 1,"4,910.00"
AURORA BAYCARE,10001383,ANKLE/FOOT PROCEDURES 2,"5,810.00"
AURORA BAYCARE,10001384,"AB, HELICOBACTER PYLORI IGM",198.00
AURORA BAYCARE,10001385,"AB, TOXOCARA",160.00
AURORA BAYCARE,10001386,"AB, H INFLUENZA B IGG",118.00
AURORA BAYCARE,10001388,"AB, HTLV WESTERN BLOT",183.00
AURORA BAYCARE,10001390,"AB, HERPES SIMPLEX IGM",107.00
AURORA BAYCARE,10001391,"AB, HERPES SIMPLEX  TYPE 1 IGG",107.00
AURORA BAYCARE,10001392,"AB, HERPES SIMPLEX TYPE 1",107.00
AURORA BAYCARE,10001393,"AB, HERPES SIMPLEX TYPE 2",107.00
AURORA BAYCARE,10001394,"AB, HERPES SIMPLEX TYPE 2 IGG",107.00
AURORA BAYCARE,10001395,"AB, HISTOPLASMA",56.00
AURORA BAYCARE,10001398,CARDIAC SURGERY 1,"5,930.00"
AURORA BAYCARE,10001399,CARDIAC SURGERY 2,"12,610.00"
AURORA BAYCARE,10001400,GU SURGERY*,"9,500.00"
AURORA BAYCARE,10001401,CARDIAC SURGERY 3,"14,440.00"
AURORA BAYCARE,10001402,CARDIAC SURGERY 4,"16,080.00"
AURORA BAYCARE,10001403,"AB, HIV-1/HIV-2",91.00
AURORA BAYCARE,10001405,HEPATITIS B CORE AB TOTAL,128.00
AURORA BAYCARE,10001406,HEPATITIS B CORE AB IGM,128.00
AURORA BAYCARE,10001407,HEPATITIS B SURFACE AB,128.00
AURORA BAYCARE,10001408,HEPATITIS BE AB,128.00
AURORA BAYCARE,10001409,HEPATITIS A AB TOTAL,161.00
AURORA BAYCARE,10001410,HEPATITIS A AB IGM,161.00
AURORA BAYCARE,10001411,"AB, INFLUENZA A",102.00
AURORA BAYCARE,10001412,"AB, INFLUENZA B",102.00
AURORA BAYCARE,10001413,"AB, LEGIONELLA",175.00
AURORA BAYCARE,10001414,"AB, LEPTOSPIRA",90.00
AURORA BAYCARE,10001416,"AB, MUMPS IGG",149.00
AURORA BAYCARE,10001417,"AB, MUMPS IGM",149.00
AURORA BAYCARE,10001419,CRYOTHERAPY/TONGUE & MOUTH,"6,290.00"
AURORA BAYCARE,10001420,"AB, MYCOPLASMA IGM",119.00
AURORA BAYCARE,10001421,"AB, PARVOVIRUS IGG",127.00
AURORA BAYCARE,10001422,"AB, PARVOVIRUS IGM",127.00
AURORA BAYCARE,10001423,"AB, E HISTOLYTICA",123.00
AURORA BAYCARE,10001425,RICKETTSIA AB IGG,117.00
AURORA BAYCARE,10001426,RICKETTSIA AB IGM,117.00
AURORA BAYCARE,10001427,DEBRIDE EXCISIONAL BY MD OR NP,606.00
AURORA BAYCARE,10001428,"AB, RUBELLA IGG",146.00
AURORA BAYCARE,10001429,DENTAL PROCEDURE,"4,130.00"
AURORA BAYCARE,10001430,"AB, RUBELLA IGM",146.00
AURORA BAYCARE,10001431,"AB, RUBEOLA IGG",146.00
AURORA BAYCARE,10001432,"AB, RUBEOLA IGM",146.00
AURORA BAYCARE,10001434,"AB, TETANUS",186.00
AURORA BAYCARE,10001435,"AB, TOXOPLASMA IGG",70.00
AURORA BAYCARE,10001436,"AB, TOXOPLASMA IGM",70.00
AURORA BAYCARE,10001437,"AB, TREPONEMA PALLIDUM",52.00
AURORA BAYCARE,10001438,EAR SURGERY 1,"3,780.00"
AURORA BAYCARE,10001440,EMERGENCY SERVICE FEE,"1,900.00"
AURORA BAYCARE,10001442,"AB, VARICELLA ZOSTER IGG",157.00
AURORA BAYCARE,10001443,"AB, VARICELLA ZOSTER IGM",157.00
AURORA BAYCARE,10001444,"AB, WEST NILE VIRUS IGM",96.00
AURORA BAYCARE,10001445,"AB, WEST NILE VIRUS",143.00
AURORA BAYCARE,10001446,FACIAL FRACTURES/ENT 1,"3,590.00"
AURORA BAYCARE,10001447,FACIAL FRACTURES/ENT 2,"4,460.00"
AURORA BAYCARE,10001448,FEMUR/TIBIA/FIBULA/PATELLA 1,"5,810.00"
AURORA BAYCARE,10001449,FEMUR/TIBIA/FIBULA/PATELLA 2,"6,340.00"
AURORA BAYCARE,10001450,FEMUR/TIBIA/FIBULA/PATELLA 3,"6,900.00"
AURORA BAYCARE,10001451,"AB, HTLV-I",192.00
AURORA BAYCARE,10001452,"AB, HUMAN HERPES VIRUS 6",248.00
AURORA BAYCARE,10001453,GENERAL SURGERY 1,"5,840.00"
AURORA BAYCARE,10001454,GENERAL SURGERY 2,"6,830.00"
AURORA BAYCARE,10001455,GENERAL SURGERY 3,"7,290.00"
AURORA BAYCARE,10001456,GU SURGERY 1,"5,870.00"
AURORA BAYCARE,10001457,GYN SURGERY*,"9,500.00"
AURORA BAYCARE,10001458,GU SURGERY 2,"6,640.00"
AURORA BAYCARE,10001459,GYN SURGERY 1,"4,950.00"
AURORA BAYCARE,10001460,GYN SURGERY 2,"5,370.00"
AURORA BAYCARE,10001464,RABIES ANTIBODY,146.00
AURORA BAYCARE,10001465,"AB, ANTI THYROGLOBULIN",164.00
AURORA BAYCARE,10001467,HEPATITIS C AB SCREEN,191.00
AURORA BAYCARE,10001476,HLA CROSSMATCH FLOW CYTOMETRY,382.00
AURORA BAYCARE,10001477,INJECT FACET W/IMAGE 1ST,"1,680.00"
AURORA BAYCARE,10001478,INJECT FACET W/IMAGE 1ST BILAT,"2,520.00"
AURORA BAYCARE,10001479,INJECT FACET W/IMAGE 2ND,840.00
AURORA BAYCARE,10001480,INJECT FACET W/IMAGE 2ND BILAT,"1,260.00"
AURORA BAYCARE,10001481,INJECT FACET W/IMAGE 3 OR >,840.00
AURORA BAYCARE,10001482,INJECT FACET W/IMAGE 3 OR > BILAT,"1,260.00"
AURORA BAYCARE,10001483,"ANTIBODY SCREEN, BC",168.00
AURORA BAYCARE,10001485,EPIDURAL INJ ADDL LEVEL W/ IMAGING,970.00
AURORA BAYCARE,10001495,"ANTIBODY SCREEN, EACH",135.00
AURORA BAYCARE,10001497,"ANTIBODY ELUTION, EACH",244.00
AURORA BAYCARE,10001498,"INJECT SI JOINT, THERAPEUTIC","1,660.00"
AURORA BAYCARE,10001499,INJECT/ASPIRATE MAJOR JOINT*,390.00
AURORA BAYCARE,10001500,"ANTIBODY ID, BC",323.00
AURORA BAYCARE,10001501,"ANTIBODY ID, EACH",323.00
AURORA BAYCARE,10001502,"DIRECT COOMBS, BC",109.00
AURORA BAYCARE,10001503,"DIRECT COOMBS, EA ANTISERUM",109.00
AURORA BAYCARE,10001504,"ANTIBODY TITER, INDIRECT, EACH",211.00
AURORA BAYCARE,10001505,AUTOLOGOUS PROCESSING FEE,658.00
AURORA BAYCARE,10001506,CELL SAVER-REINFUSION,"1,760.00"
AURORA BAYCARE,10001507,ABO TYPING,67.00
AURORA BAYCARE,10001508,"ABO TYPING, BC",67.00
AURORA BAYCARE,10001509,RH TYPING,67.00
AURORA BAYCARE,10001510,"RH TYPING, BC",67.00
AURORA BAYCARE,10001511,LAPAROSCOPY 1,"7,790.00"
AURORA BAYCARE,10001512,LAPAROSCOPY 2,"10,260.00"
AURORA BAYCARE,10001513,LAPAROSCOPY 3,"10,470.00"
AURORA BAYCARE,10001515,RARE UNIT,162.00
AURORA BAYCARE,10001516,SCREEN UNIT 1 AG,162.00
AURORA BAYCARE,10001517,RBC ANTIGEN TYPING,148.00
AURORA BAYCARE,10001518,"RH PHENOTYPE, COMPLETE",185.00
AURORA BAYCARE,10001519,NASAL HEMORRHAGE,519.00
AURORA BAYCARE,10001520,NASAL SINUS ENDOSCOPY,506.00
AURORA BAYCARE,10001521,NASAL SURGERY 1,"3,450.00"
AURORA BAYCARE,10001522,NASAL SURGERY 2,"4,610.00"
AURORA BAYCARE,10001523,NASAL SURGERY 3,"6,030.00"
AURORA BAYCARE,10001524,"CROSSMATCH, IMMEDIATE SPIN",224.00
AURORA BAYCARE,10001525,NECK SURGERY 1,"6,060.00"
AURORA BAYCARE,10001526,NECK SURGERY 2,"6,370.00"
AURORA BAYCARE,10001529,"CROSSMATCH, INCUBATED",137.00
AURORA BAYCARE,10001530,"CROSSMATCH, ANTIGLOBULIN",235.00
AURORA BAYCARE,10001531,NEUROSURGERY 1,"5,510.00"
AURORA BAYCARE,10001532,NEUROSURGERY 2,"8,560.00"
AURORA BAYCARE,10001533,NEUROSURGERY 3,"20,370.00"
AURORA BAYCARE,10001534,OPHTHALMIC LASER PROCEDURE,"4,740.00"
AURORA BAYCARE,10001535,"CROSSMATCH, ELECTRONIC",103.00
AURORA BAYCARE,10001536,FROZEN PLASMA THAWING EA UNIT,80.00
AURORA BAYCARE,10001540,IRRADIATION BLOOD PRODUCT/UNIT,104.00
AURORA BAYCARE,10001541,PLASTIC SURGERY 1,"3,180.00"
AURORA BAYCARE,10001542,PLASTIC SURGERY 2,"5,310.00"
AURORA BAYCARE,10001543,PLASTIC SURGERY 3,"6,150.00"
AURORA BAYCARE,10001544,"PRETREATMENT-AB ID, CHEMICAL",104.00
AURORA BAYCARE,10001545,"PRETREATMENT-AB ID, ENZYMES",144.00
AURORA BAYCARE,10001546,"PRETREATMENT FOR AB ID,INHIBIT",190.00
AURORA BAYCARE,10001547,"RBC ABSORPTION, EACH",244.00
AURORA BAYCARE,10001548,SPLIT OF BLOOD PRODCUTS,123.00
AURORA BAYCARE,10001551,SACRAL AUGMENTATION UNILATERAL,"3,060.00"
AURORA BAYCARE,10001552,SACRAL AUGMENTATION BILATERAL,"4,590.00"
AURORA BAYCARE,10001553,DIRECTED DONOR PROCESSING FEE,234.00
AURORA BAYCARE,10001554,CONCENTRATION,88.00
AURORA BAYCARE,10001555,"CULTURE, BLOOD",130.00
AURORA BAYCARE,10001556,"CULTURE, STOOL SALM/SHIG",130.00
AURORA BAYCARE,10001559,"CULTURE, STOOL, ADD PATH",130.00
AURORA BAYCARE,10001560,TRIM NAILS-NONDYSTHROPHIC,100.00
AURORA BAYCARE,10001561,"CULTURE, AEROBIC",130.00
AURORA BAYCARE,10001563,"CULTURE, QUANTITATIVE, AEROBIC",130.00
AURORA BAYCARE,10001564,"CULTURE,QUANTITATIVE,ANAEROBIC",130.00
AURORA BAYCARE,10001565,DEBRIDE NAIL(S) 1-5,120.00
AURORA BAYCARE,10001566,DEBRIDE NAIL(S) 6 OR >,144.00
AURORA BAYCARE,10001567,"CULTURE, ANAEROBIC",130.00
AURORA BAYCARE,10001568,ANESTH MAC IV ADD'L 1/2 HR,78.00
AURORA BAYCARE,10001569,ANESTH REGIONAL 1ST 1/2 HR,322.00
AURORA BAYCARE,10001570,ANESTH REGIONAL ADD'L 1/2 HR,71.00
AURORA BAYCARE,10001572,ANAEROBIC ISOLATE ID,75.00
AURORA BAYCARE,10001573,"CULTURE, AEROBIC ID",130.00
AURORA BAYCARE,10001574,"CULTURE, H PYLORI UREASE",130.00
AURORA BAYCARE,10001575,"CULTURE, ORGANISM SCREEN",130.00
AURORA BAYCARE,10001576,"CULTURE, PERTUSIS",130.00
AURORA BAYCARE,10001577,"CULTURE, URINE QUANTITATIVE",130.00
AURORA BAYCARE,10001578,"CULTURE, URINE PRESUMPTIVE ID",130.00
AURORA BAYCARE,10001579,"CULTURE, FUNGI, SKIN, NAILS",130.00
AURORA BAYCARE,10001580,"CULTURE, FUNGI OTHER SOURCE",130.00
AURORA BAYCARE,10001581,"CULTURE, FUNGI BLOOD",130.00
AURORA BAYCARE,10001582,"CULTURE, YEAST ID",130.00
AURORA BAYCARE,10001583,"CULTURE, MOLD ID",130.00
AURORA BAYCARE,10001584,"CULTURE, MYCOPLASMA, ANY SOURCE",130.00
AURORA BAYCARE,10001585,"CULTURE, CHLAMYDIA",130.00
AURORA BAYCARE,10001586,CULTURE AFB ANY SOURCE,130.00
AURORA BAYCARE,10001588,CULTURE TYPING IFA,42.00
AURORA BAYCARE,10001589,CULTURE TYPING AGGLUTINATION,42.00
AURORA BAYCARE,10001590,CULTURE ID BY PROBE,130.00
AURORA BAYCARE,10001591,ARTHROPOD MACRO EXAM,37.00
AURORA BAYCARE,10001592,PARASITE MACRO EXAM,37.00
AURORA BAYCARE,10001593,PINWORM EXAM,81.00
AURORA BAYCARE,10001594,TISSUE GRINDING FOR CULTURE,50.00
AURORA BAYCARE,10001595,OVA & PARASITES,102.00
AURORA BAYCARE,10001596,"SUSCEPTIBILITY, E-TEST, EACH",34.00
AURORA BAYCARE,10001598,SUSCEPTIBILITY BETA LACTAMASE,34.00
AURORA BAYCARE,10001599,SUSCEPTIBILITY MIC,68.00
AURORA BAYCARE,10001601,GRAM SMEAR,71.00
AURORA BAYCARE,10001602,GRAM SMEAR EOS,71.00
AURORA BAYCARE,10001603,ACID FAST STAIN,85.00
AURORA BAYCARE,10001604,STAIN FOR PARASITES,113.00
AURORA BAYCARE,10001605,TRICHROME STAIN,84.00
AURORA BAYCARE,10001606,POC SMEAR WET MOUNT,64.00
AURORA BAYCARE,10001608,"SMEAR,WET MOUNT",64.00
AURORA BAYCARE,10001609,KOH PREP,55.00
AURORA BAYCARE,10001621,PNEUMOCYSTIS CARINII,237.00
AURORA BAYCARE,10001626,ASPERGILLUS ANTIGEN EIA,267.00
AURORA BAYCARE,10001628,CRYPTOSPORDIUM BY EIA,68.00
AURORA BAYCARE,10001629,GIARDIA ANTIGEN BY EIA,126.00
AURORA BAYCARE,10001630,H PYLORI STOOL,235.00
AURORA BAYCARE,10001631,HEPATITIS B SURFACE AG,141.00
AURORA BAYCARE,10001632,HBSAG NEUTRALIZATION,96.00
AURORA BAYCARE,10001633,HEPATITIS BE AG,88.00
AURORA BAYCARE,10001634,HISTOPLASMA ANTIGEN,305.00
AURORA BAYCARE,10001636,ROTAVIRUS ANTIGEN,114.00
