DRG_Long_Desc,Average_Charge_Per_Case,Average_Medicare_Payment_Per_Case
823 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W MCC,258587.4,25518.96
824 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W CC,129432.41,12546.39
825 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W/O CC/MCC,74799.9,5928.04
826 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W MCC,333366.6,No Medicare Payment Available
827 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,68908.52,14215.61
828 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W/O CC/MCC,71155.2,10035.56
829 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER PROC W CC/MCC,229177.25,24111.65
830 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER PROC W/O CC/MCC,32825.61,No Medicare Payment Available
831 - OTHER ANTEPARTUM DIAGNOSES W/O O.R. PROCEDURE W MCC,18274.22,No Medicare Payment Available
832 - OTHER ANTEPARTUM DIAGNOSES W/O O.R. PROCEDURE W CC,38262.59,No Medicare Payment Available
833 - OTHER ANTEPARTUM DIAGNOSES W/O O.R. PROCEDURE W/O CC/MCC,22466.35,No Medicare Payment Available
834 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,379116.6,40586.33
835 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,216797.27,17279.87
836 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W/O CC/MCC,126205.41,8643.45
837 - CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC,220571.96,33470.13
838 - CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT,109525.58,14711.33
839 - CHEMO W ACUTE LEUKEMIA AS SDX W/O CC/MCC,108610.7,9010.43
840 - LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,149528.28,16456.6
841 - LYMPHOMA & NON-ACUTE LEUKEMIA W CC,99647.44,9469.1
842 - LYMPHOMA & NON-ACUTE LEUKEMIA W/O CC/MCC,78723.88,7237.3
843 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,86211.9,10765.36
844 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W CC,59411.18,7692.62
845 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W/O CC/MCC,41768.98,No Medicare Payment Available
846 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,175737.44,14151.19
847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,67131.16,7687.33
848 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W/O CC/MCC,41952.1,No Medicare Payment Available
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,217073.56,28877.67
854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,112174.04,15736.62
855 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W/O CC/MCC,26762.39,No Medicare Payment Available
856 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,202306.76,24514.96
857 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,88426.98,16171.39
858 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,65786.97,8503.87
862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,73553.64,14205.38
863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,32722.9,6316.65
864 - FEVER,38864.53,5816.75
865 - VIRAL ILLNESS W MCC,55954.83,9029.9
866 - VIRAL ILLNESS W/O MCC,29110.89,5426.09
867 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,318246.99,No Medicare Payment Available
868 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,46802.67,5703.15
869 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W/O CC/MCC,35807.27,No Medicare Payment Available
870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,291238.93,29543.84
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,94720.31,11575.72
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,47080.02,6759.6
876 - O.R. PROCEDURE W PRINCIPAL DIAGNOSES OF MENTAL ILLNESS,70035.9,19272.89
880 - ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,45379.54,5435.81
881 - DEPRESSIVE NEUROSES,66896.16,5131.18
882 - NEUROSES EXCEPT DEPRESSIVE,73993.44,5290.49
883 - DISORDERS OF PERSONALITY & IMPULSE CONTROL,37594.18,No Medicare Payment Available
884 - ORGANIC DISTURBANCES & INTELLECTUAL DISABILITY,45468.71,7300.26
885 - PSYCHOSES,44245.66,7505.57
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,47284.33,No Medicare Payment Available
887 - OTHER MENTAL DISORDER DIAGNOSES,16377.41,No Medicare Payment Available
894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE; LEFT AMA,29828.94,No Medicare Payment Available
895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,28018.99,No Medicare Payment Available
896 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,73714.83,10114.44
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,35844.84,5096.11
901 - WOUND DEBRIDEMENTS FOR INJURIES W MCC,396021.41,45799.95
902 - WOUND DEBRIDEMENTS FOR INJURIES W CC,73097.58,12107.56
903 - WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC,36461.64,No Medicare Payment Available
904 - SKIN GRAFTS FOR INJURIES W CC/MCC,50430.19,No Medicare Payment Available
905 - SKIN GRAFTS FOR INJURIES W/O CC/MCC,87462.69,No Medicare Payment Available
906 - HAND PROCEDURES FOR INJURIES,42131.96,No Medicare Payment Available
907 - OTHER O.R. PROCEDURES FOR INJURIES W MCC,239529.36,30325.87
908 - OTHER O.R. PROCEDURES FOR INJURIES W CC,98682.07,12983.53
909 - OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,41813.51,No Medicare Payment Available
913 - TRAUMATIC INJURY W MCC,37383.55,7336.67
914 - TRAUMATIC INJURY W/O MCC,35409.28,5603.75
915 - ALLERGIC REACTIONS W MCC,42027.61,9865.05
916 - ALLERGIC REACTIONS W/O MCC,17221.92,4127.78
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,59145.43,7825.45
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,36148.41,4332.65
919 - COMPLICATIONS OF TREATMENT W MCC,90404.54,11954.87
920 - COMPLICATIONS OF TREATMENT W CC,47328.67,6970.99
921 - COMPLICATIONS OF TREATMENT W/O CC/MCC,19236.36,4400.56
922 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W MCC,84388.44,No Medicare Payment Available
923 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W/O MCC,24872.73,5527.69
935 - NON-EXTENSIVE BURNS,32483.13,10400.22
939 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,289506.67,No Medicare Payment Available
940 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,87610.02,14063.14
941 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W/O CC/MCC,52389.19,11325.22
945 - REHABILITATION W CC/MCC,42839.99,4621.85
946 - REHABILITATION W/O CC/MCC,53507.9,4910.23
947 - SIGNS & SYMPTOMS W MCC,66720.9,7103.73
948 - SIGNS & SYMPTOMS W/O MCC,39492.59,4907.59
949 - AFTERCARE W CC/MCC,23474.49,No Medicare Payment Available
951 - OTHER FACTORS INFLUENCING HEALTH STATUS,8834.06,4965.86
956 - LIMB REATTACHMENT; HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA,206643.11,26584.31
958 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC,279755.63,23452.56
963 - OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,111106.35,15959.55
964 - OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,65554.78,8627.41
965 - OTHER MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,21968.43,4303.59
969 - HIV W EXTENSIVE O.R. PROCEDURE W MCC,116835.94,No Medicare Payment Available
974 - HIV W MAJOR RELATED CONDITION W MCC,134910.4,15530.48
975 - HIV W MAJOR RELATED CONDITION W CC,102729.4,No Medicare Payment Available
976 - HIV W MAJOR RELATED CONDITION W/O CC/MCC,39571.5,No Medicare Payment Available
977 - HIV W OR W/O OTHER RELATED CONDITION,104927.74,8211.7
981 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,229347.16,25336.34
982 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,122477.62,15013.22
983 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,66126.6,9718.53
987 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,285058.72,25504.06
988 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,86858.01,No Medicare Payment Available
989 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,59149.71,7143.84
