DRG_Long_Desc,Average_Charge_Per_Case,Average_Medicare_Payment_Per_Case
886 - BEHAVIORAL & DEVELOPMENTAL DISORDERS,53296.04,No Medicare Payment Available
887 - OTHER MENTAL DISORDER DIAGNOSES,44006.8,No Medicare Payment Available
894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE; LEFT AMA,46947.28,3383.84
896 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,121997.27,11403.13
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,58029.56,5240.29
901 - WOUND DEBRIDEMENTS FOR INJURIES W MCC,270292,26448.22
902 - WOUND DEBRIDEMENTS FOR INJURIES W CC,82888.57,12920.44
903 - WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC,52739.7,No Medicare Payment Available
904 - SKIN GRAFTS FOR INJURIES W CC/MCC,231334.17,20816.14
905 - SKIN GRAFTS FOR INJURIES W/O CC/MCC,59195.72,No Medicare Payment Available
906 - HAND PROCEDURES FOR INJURIES,86243.33,2423.23
907 - OTHER O.R. PROCEDURES FOR INJURIES W MCC,279805.6,32139.41
908 - OTHER O.R. PROCEDURES FOR INJURIES W CC,129471.2,12200.02
909 - OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,85181.71,No Medicare Payment Available
913 - TRAUMATIC INJURY W MCC,82058.45,No Medicare Payment Available
914 - TRAUMATIC INJURY W/O MCC,263355.67,No Medicare Payment Available
915 - ALLERGIC REACTIONS W MCC,87707.88,9904.68
916 - ALLERGIC REACTIONS W/O MCC,36267.74,4169.54
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,139154.49,8752.56
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,53145.18,5091.65
919 - COMPLICATIONS OF TREATMENT W MCC,82354.99,11244.7
920 - COMPLICATIONS OF TREATMENT W CC,47241.98,6632.23
921 - COMPLICATIONS OF TREATMENT W/O CC/MCC,46614.35,No Medicare Payment Available
922 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W MCC,751863.82,No Medicare Payment Available
923 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W/O MCC,37189.57,2773.29
927 - EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV >96 HRS W SKIN GRAFT,2511329.73,188855.86
928 - FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W CC/MCC,209553.86,35845.03
929 - FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W/O CC/MCC,108668.79,16311.26
933 - EXTENSIVE BURNS OR FULL THICKNESS BURNS W MV >96 HRS W/O SKIN GRAFT,108440.76,21023.11
934 - FULL THICKNESS BURN W/O SKIN GRFT OR INHAL INJ,9016.41,No Medicare Payment Available
935 - NON-EXTENSIVE BURNS,78793.84,9924.15
939 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,1635005.26,No Medicare Payment Available
940 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,105166.46,15120.98
941 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W/O CC/MCC,83742.27,12067.43
945 - REHABILITATION W CC/MCC,111798.73,22468.24
946 - REHABILITATION W/O CC/MCC,65322.1,7490.16
947 - SIGNS & SYMPTOMS W MCC,70394.17,7773.3
948 - SIGNS & SYMPTOMS W/O MCC,57397.58,4698.03
949 - AFTERCARE W CC/MCC,120769.99,21655.66
950 - AFTERCARE W/O CC/MCC,70009.07,16090.83
951 - OTHER FACTORS INFLUENCING HEALTH STATUS,12087.02,5429.65
955 - CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,478195.17,38209.1
956 - LIMB REATTACHMENT; HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA,439056.33,21508.73
957 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W MCC,729879.02,78102.72
958 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC,381439.27,18799.43
959 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,168932.14,No Medicare Payment Available
963 - OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,217496.62,16911.03
964 - OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,150630.98,9363.89
965 - OTHER MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,84041.68,No Medicare Payment Available
969 - HIV W EXTENSIVE O.R. PROCEDURE W MCC,471406.06,No Medicare Payment Available
974 - HIV W MAJOR RELATED CONDITION W MCC,213813.52,18030.68
975 - HIV W MAJOR RELATED CONDITION W CC,93731.48,No Medicare Payment Available
976 - HIV W MAJOR RELATED CONDITION W/O CC/MCC,49139.87,No Medicare Payment Available
977 - HIV W OR W/O OTHER RELATED CONDITION,165615.44,No Medicare Payment Available
981 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,317525.57,27102.64
982 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,145909.12,15262.09
983 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,175345.73,10731.28
987 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,278368.57,23121.81
988 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,129057.41,10933.19
