Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
LAB/HEPATITIS A AB TOTAL,UHHS POR,9444,Lab,Tech,148
LAB/HEPATITIS A IGM,UHHS POR,9446,Lab,Tech,109
LAB/HEPATITIS A IGM AB,UHHS POR,2412,Lab,Tech,109
LAB/HEPATITIS B ANTIBODY,UHHS POR,9425,Lab,Tech,108
LAB/HEPATITIS B CORE AB,UHHS POR,9419,Lab,Tech,122
LAB/HEPATITIS B DNA PCR,UHHS POR,9427,Lab,Tech,558
LAB/HEPATITIS B E AB,UHHS POR,9421,Lab,Tech,88
LAB/HEPATITIS B E ANTIGEN,UHHS POR,9422,Lab,Tech,88
LAB/HEPATITIS C AB-RIBA,UHHS POR,9434,Lab,Tech,193
LAB/HEPATITIS C ANTIBODY,UHHS POR,2418,Lab,Tech,109
LAB/HEPATITIS C ANTIBODY,UHHS POR,9432,Lab,Tech,85
LAB/HEPATITIS DIAG PANEL,UHHS POR,2406,Lab,Tech,463
LAB/HEPATITIS DIAGNOSTIC,UHHS POR,9441,Lab,Tech,467
LAB/HEPB VIRUS MONITR PNL,UHHS POR,9426,Lab,Tech,375
LAB/HERPES CULT.,UHHS POR,9447,Lab,Tech,101
LAB/HERPES IGM AB,UHHS POR,9451,Lab,Tech,192
LAB/HETEROPHILE,UHHS POR,3329,Lab,Tech,102
LAB/HEX PHASE PHOS,UHHS POR,9332,Lab,Tech,105
LAB/HIT ANTIBODY,UHHS POR,9409,Lab,Tech,204
LAB/HIV 1 AB,UHHS POR,9465,Lab,Tech,31
LAB/HIV 1/O/2 AB,UHHS POR,9458,Lab,Tech,58
LAB/HIV 2 AB,UHHS POR,9466,Lab,Tech,31
LAB/HIV AG AB STAT,UHHS POR,2411,Lab,Tech,109
LAB/HIV AG/AB COMBO,UHHS POR,2410,Lab,Tech,109
LAB/HIV ANTIBODY,UHHS POR,9457,Lab,Tech,111
LAB/HIV VIRAL LOAD,UHHS POR,9469,Lab,Tech,267
LAB/HIV-1 RNA NAA,UHHS POR,9467,Lab,Tech,189
LAB/HLA-B27,UHHS POR,9455,Lab,Tech,125
LAB/HOMOCYSTEINE,UHHS POR,9525,Lab,Tech,267
LAB/HPP FUNGUS,UHHS POR,7927,Lab,Tech,47
LAB/HPP GEL DIFF,UHHS POR,7925,Lab,Tech,43
LAB/HPV HYBRID CAPTURE,UHHS POR,9463,Lab,Tech,261
LAB/HSV 1 MOLECULAR,UHHS POR,6001,Lab,Tech,208
LAB/HSV 2 MOLECULAR,UHHS POR,6002,Lab,Tech,208
LAB/HSV ISOLATION/TYPE,UHHS POR,9448,Lab,Tech,200
LAB/HSV TYP 1 SPECIFC IGG,UHHS POR,9449,Lab,Tech,90
LAB/HSV TYP 2 SPECIFC IGG,UHHS POR,9453,Lab,Tech,101
LAB/HSV TYPES 1&2 BY PCR,UHHS POR,9452,Lab,Tech,428
LAB/HYCOAG APTT,UHHS POR,9193,Lab,Tech,95
LAB/HYCOAG AT3,UHHS POR,9197,Lab,Tech,204
LAB/HYCOAG CARDIOLIP AB,UHHS POR,9191,Lab,Tech,86
LAB/HYCOAG FACT VIII,UHHS POR,9204,Lab,Tech,310
LAB/HYCOAG FIBRINOG,UHHS POR,9195,Lab,Tech,257
LAB/HYCOAG HOMOCYST,UHHS POR,9194,Lab,Tech,243
LAB/HYCOAG MOLEC AMP,UHHS POR,9201,Lab,Tech,85
LAB/HYCOAG MOLEC DIAG,UHHS POR,9203,Lab,Tech,85
LAB/HYCOAG MOLEC INTERP,UHHS POR,9192,Lab,Tech,85
LAB/HYCOAG MOLEC SEPARAT,UHHS POR,9202,Lab,Tech,85
LAB/HYCOAG MOLECU ISOL,UHHS POR,9199,Lab,Tech,85
LAB/HYCOAG PLASMINOGEN,UHHS POR,9190,Lab,Tech,73
LAB/HYCOAG PROT C,UHHS POR,9196,Lab,Tech,285
LAB/HYCOAG PROT S,UHHS POR,9200,Lab,Tech,279
LAB/HYCOAG PROTIME,UHHS POR,9198,Lab,Tech,67
LAB/IGA QUANT.,UHHS POR,9470,Lab,Tech,79
LAB/IGD QUANT.,UHHS POR,9472,Lab,Tech,164
LAB/IGE QUANT.,UHHS POR,9476,Lab,Tech,108
LAB/IGG QUANT.,UHHS POR,9480,Lab,Tech,121
LAB/IGG SUBCLASSES 1-4,UHHS POR,9482,Lab,Tech,127
LAB/IGM QUANT.,UHHS POR,9484,Lab,Tech,121
LAB/IMIPRAMINE QUANT.,UHHS POR,9488,Lab,Tech,213
LAB/IMM/SPE IEP BILL,UHHS POR,9570,Lab,Tech,92
LAB/IMM/SPE IMMG BILL,UHHS POR,9569,Lab,Tech,37
LAB/IMM/SPE SPE BILL,UHHS POR,9572,Lab,Tech,46
LAB/IMM/SPE TP,UHHS POR,9571,Lab,Tech,16
LAB/IMMUNE COMPLX C1Q BND,UHHS POR,9562,Lab,Tech,339
LAB/IMMUNOELC-SER IGG M A,UHHS POR,9496,Lab,Tech,213
LAB/IMMUNOELECT-UR 24HR,UHHS POR,9498,Lab,Tech,271
LAB/IMMUNOELECT-UR RANDOM,UHHS POR,9499,Lab,Tech,248
LAB/INDIA INK PREP,UHHS POR,6800,Lab,Tech,73
LAB/INFLUENZA A ANTIGEN,UHHS POR,4336,Lab,Tech,209
LAB/INFLUENZA A+B MOLECUL,UHHS POR,2424,Lab,Tech,398
LAB/INFLUENZA B ANTIGEN,UHHS POR,4337,Lab,Tech,209
LAB/INFLUENZA VIRUS CULT,UHHS POR,9577,Lab,Tech,203
LAB/INHIBIN A,UHHS POR,9580,Lab,Tech,568
LAB/INSULIN,UHHS POR,9513,Lab,Tech,73
LAB/INSULIN 2HR PP,UHHS POR,2435,Lab,Tech,93
LAB/INSULIN TOLERANCE 3HR,UHHS POR,2430,Lab,Tech,466
LAB/INSULIN TOLERANCE 4HR,UHHS POR,2431,Lab,Tech,466
LAB/INSULIN TOLERANCE 5HR,UHHS POR,2432,Lab,Tech,466
LAB/INSULIN TOTAL,UHHS POR,2429,Lab,Tech,93
LAB/INSULIN  2 HR,UHHS POR,2434,Lab,Tech,93
LAB/INSULIN-LIKE GROWTH,UHHS POR,9521,Lab,Tech,81
LAB/INTRINSIC FACTOR ABS,UHHS POR,9520,Lab,Tech,108
LAB/IRON,UHHS POR,2456,Lab,Tech,59
LAB/JKA ANTIGEN,UHHS POR,1033,Lab,Tech,227
LAB/JKB ANTIGEN,UHHS POR,1034,Lab,Tech,227
LAB/KELL ANTIGEN,UHHS POR,1032,Lab,Tech,227
LAB/KETONES (URINE),UHHS POR,8035,Lab,Tech,45
LAB/KOH PREP,UHHS POR,6825,Lab,Tech,53
LAB/K-RASGENE MUTATION,UHHS POR,9593,Lab,Tech,"1,055.00"
LAB/LACTATEX,UHHS POR,2476,Lab,Tech,64
LAB/LACTIC ACID,UHHS POR,2478,Lab,Tech,64
LAB/LACTOSE TOL 2 HOUR,UHHS POR,2482,Lab,Tech,79
LAB/LACTOSE TOL 3 HOUR,UHHS POR,2483,Lab,Tech,79
LAB/LACTOSE TOLERNCE-FAST,UHHS POR,2480,Lab,Tech,85
LAB/LAMICTAL,UHHS POR,9618,Lab,Tech,96
LAB/LASA-P,UHHS POR,9626,Lab,Tech,268
LAB/LD1,UHHS POR,2490,Lab,Tech,60
LAB/LDH,UHHS POR,2492,Lab,Tech,41
LAB/LDH-BODY FLUID,UHHS POR,2498,Lab,Tech,45
LAB/LDL (MEASURED),UHHS POR,2510,Lab,Tech,60
LAB/LEAD-PEDIATRIC,UHHS POR,9630,Lab,Tech,79
LAB/LEAD-SERUM-ADULT,UHHS POR,9631,Lab,Tech,79
LAB/LEAD-URINE,UHHS POR,9635,Lab,Tech,128
LAB/LEGIONELLA AG URINE,UHHS POR,4299,Lab,Tech,226
LAB/LEGIONELLA CULTURE,UHHS POR,6478,Lab,Tech,180
LAB/LEGIONELLA DIRECT FA,UHHS POR,4304,Lab,Tech,241
LAB/LEGIONELLA PN ABS,UHHS POR,9636,Lab,Tech,218
LAB/LEPTOSPRIAL ANTIBODES,UHHS POR,9639,Lab,Tech,110
LAB/LEUKO ALK P'TASE(LAP),UHHS POR,9638,Lab,Tech,148
LAB/LEUKOCYTE ESTERASE,UHHS POR,8340,Lab,Tech,43
LAB/LEUKOCYTES (STOOL),UHHS POR,8350,Lab,Tech,31
LAB/LEVETIRACETAM(KEPPRA),UHHS POR,9643,Lab,Tech,200
LAB/LH,UHHS POR,2513,Lab,Tech,118
LAB/LIDOCAINE,UHHS POR,9641,Lab,Tech,128
LAB/LIPASE,UHHS POR,2516,Lab,Tech,86
LAB/LIPASE - BODY FLUID,UHHS POR,2517,Lab,Tech,64
LAB/LIPID PROFILE,UHHS POR,2528,Lab,Tech,165
LAB/LIPOPROTEIN (A),UHHS POR,9650,Lab,Tech,178
LAB/LITHIUM,UHHS POR,2552,Lab,Tech,114
LAB/LITTLE C ANTIGEN,UHHS POR,1031,Lab,Tech,227
LAB/LITTLE E ANTIGEN,UHHS POR,1029,Lab,Tech,227
LAB/LITTLE S ANTIGEN,UHHS POR,1038,Lab,Tech,227
LAB/LP-PLA2 ACTIVITY,UHHS POR,9647,Lab,Tech,414
LAB/LSD-URINE,UHHS POR,9651,Lab,Tech,102
LAB/LUI ELUT,UHHS POR,1532,Lab,Tech,114
LAB/LUPUS DRVVT BILL ONLY,UHHS POR,9653,Lab,Tech,253
LAB/LUPUS PANEL,UHHS POR,9655,Lab,Tech,213
LAB/LUPUS PTTLA BILL ONLY,UHHS POR,9654,Lab,Tech,127
LAB/LYME AB/WESTERN BLOT,UHHS POR,9644,Lab,Tech,127
LAB/LYME DISES ANTIB-QUAL,UHHS POR,4306,Lab,Tech,291
LAB/MAGNESIUM,UHHS POR,2564,Lab,Tech,122
LAB/MAGNESIUM-URINE 24 HR,UHHS POR,9662,Lab,Tech,73
LAB/MALARIA SMEAR,UHHS POR,9665,Lab,Tech,203
LAB/MATERNAL TRISCREEN,UHHS POR,9666,Lab,Tech,356
LAB/MELLARIL(THIORIDAZINE,UHHS POR,9670,Lab,Tech,151
LAB/MERCURY BLOOD,UHHS POR,9672,Lab,Tech,292
LAB/MERCURY URINE,UHHS POR,9673,Lab,Tech,268
LAB/METANEPH FRACT PLASMA,UHHS POR,9668,Lab,Tech,135
LAB/METANEPHRINES TOTAL,UHHS POR,9667,Lab,Tech,203
LAB/METHALBUMIN,UHHS POR,9676,Lab,Tech,135
LAB/METHEMOGLOBIN,UHHS POR,2576,Lab,Tech,58
LAB/METHYLMALONIC ACID,UHHS POR,9678,Lab,Tech,444
LAB/METHYLTREX LEVEL,UHHS POR,9680,Lab,Tech,110
LAB/MICROALBUMIN-RANDM UR,UHHS POR,2585,Lab,Tech,153
LAB/MICROALBUMIN-TIMED UR,UHHS POR,2584,Lab,Tech,153
LAB/MICROSCOPIC-URINE,UHHS POR,8385,Lab,Tech,36
LAB/MISCELLANEOUS CULTURE,UHHS POR,6480,Lab,Tech,180
LAB/MOLECULAR PATH INTERP,UHHS POR,9810,Lab,Tech,134
LAB/MTHFR,UHHS POR,9557,Lab,Tech,565
LAB/MTHFR,UHHS POR,9809,Lab,Tech,134
LAB/MUCIN CLOT TEST,UHHS POR,2588,Lab,Tech,70
LAB/MUMPS IGG ANTIBODY,UHHS POR,9681,Lab,Tech,90
LAB/MUMPS IGM ANTIBODY,UHHS POR,9682,Lab,Tech,95
LAB/MYCOPLASMA IGG AB,UHHS POR,9685,Lab,Tech,156
LAB/MYCOPLASMA IGM AB,UHHS POR,4309,Lab,Tech,124
LAB/MYCOPLASMA PNEU CULT,UHHS POR,9684,Lab,Tech,166
LAB/MYELIN BASIC PROTEIN,UHHS POR,9683,Lab,Tech,164
LAB/MYELOPEROXIDASE,UHHS POR,9699,Lab,Tech,101
LAB/MYOGLOBIN CONF-URINE,UHHS POR,9686,Lab,Tech,177
LAB/MYOGLOBIN QUALITAT-UA,UHHS POR,8420,Lab,Tech,121
LAB/MYOGLOBIN-SERUM QUANT,UHHS POR,9687,Lab,Tech,203
LAB/NASAL EOSINOPHL SMEAR,UHHS POR,5319,Lab,Tech,66
LAB/NETILMICIN LEVEL,UHHS POR,9688,Lab,Tech,179
LAB/NEURONTIN(GABAPENTIN),UHHS POR,9690,Lab,Tech,118
LAB/NITRITE,UHHS POR,8437,Lab,Tech,18
LAB/NMR LIPOPROT BLL ONLY,UHHS POR,9693,Lab,Tech,253
LAB/NMR LP BILL ONLY,UHHS POR,9692,Lab,Tech,92
LAB/NORTRIP QUAN LEVEL,UHHS POR,9694,Lab,Tech,133
LAB/NOSE CULT SA SCREEN,UHHS POR,6489,Lab,Tech,225
LAB/NOSE CULTURE,UHHS POR,6488,Lab,Tech,225
LAB/O2 SAT-ART,UHHS POR,2104,Lab,Tech,61
LAB/O2 SAT-IVC A,UHHS POR,2105,Lab,Tech,61
LAB/O2 SAT-IVC B,UHHS POR,2106,Lab,Tech,61
LAB/O2 SAT-PA,UHHS POR,2103,Lab,Tech,61
LAB/O2 SAT-RA H,UHHS POR,2107,Lab,Tech,61
LAB/O2 SAT-RA L,UHHS POR,2108,Lab,Tech,61
LAB/O2 SAT-RAM,UHHS POR,2109,Lab,Tech,61
LAB/O2 SAT-RV,UHHS POR,2101,Lab,Tech,61
LAB/O2 SAT-SVC,UHHS POR,2100,Lab,Tech,61
LAB/OCC BLD SCR,UHHS POR,8450,Lab,Tech,43
LAB/OCCULT BLOOD,UHHS POR,8455,Lab,Tech,46
LAB/OCCULT BLOOD IMM,UHHS POR,8460,Lab,Tech,78
LAB/OLIGOCONAL BANDING,UHHS POR,9707,Lab,Tech,148
LAB/OSMOLALITY-SERUM,UHHS POR,2605,Lab,Tech,122
LAB/OSMOLALITY-URINE,UHHS POR,2600,Lab,Tech,108
LAB/OVA AND PARASITES,UHHS POR,6686,Lab,Tech,246
LAB/OVA AND PARASITES,UHHS POR,9705,Lab,Tech,246
LAB/OXALATE-24HR URINE,UHHS POR,9706,Lab,Tech,85
LAB/PARVOVIRUS AB BILL,UHHS POR,9719,Lab,Tech,64
LAB/PER MILE TRAVEL ALLOW,UHHS POR,11,Lab,Tech,1
LAB/PERCFL ALBUMIN,UHHS POR,7915,Lab,Tech,49
LAB/PERCFL GLUC,UHHS POR,7919,Lab,Tech,49
LAB/PERCFL LDH,UHHS POR,7921,Lab,Tech,49
LAB/PERCFL TOT PROT,UHHS POR,7917,Lab,Tech,49
LAB/PERTUSSIS IMMGLOB,UHHS POR,9717,Lab,Tech,114
LAB/PH - SCALP FETUS,UHHS POR,2633,Lab,Tech,81
LAB/PH (FECES),UHHS POR,8490,Lab,Tech,53
LAB/PH (URINE),UHHS POR,8525,Lab,Tech,43
LAB/PH-BODY FLUID,UHHS POR,2630,Lab,Tech,53
LAB/PHEN(DILAN)LEVEL,UHHS POR,2648,Lab,Tech,154
LAB/PHENPBARB LEVEL,UHHS POR,2636,Lab,Tech,181
LAB/PHENYTOIN-FREE SO,UHHS POR,9716,Lab,Tech,100
LAB/PHENYTOIN-TOTAL SO,UHHS POR,9715,Lab,Tech,81
LAB/PHLEBOTOMY-MANUAL CHG,UHHS POR,9931,Lab,Tech,58
LAB/PHOSPHATASE ALKALINE,UHHS POR,2672,Lab,Tech,37
LAB/PHOSPHORUS,UHHS POR,2696,Lab,Tech,37
LAB/PHOSPHORUS-24HR.URINE,UHHS POR,9725,Lab,Tech,101
LAB/PH-VENOUS,UHHS POR,2624,Lab,Tech,43
LAB/PINWORM EXAM,UHHS POR,9916,Lab,Tech,28
LAB/PKU ODH,UHHS POR,9739,Lab,Tech,151
LAB/PLASMINOGEN,UHHS POR,9742,Lab,Tech,81
LAB/PLATELET CONC POOLING,UHHS POR,1638,Lab,Tech,14
LAB/PLATELET CONC UNIT PH,UHHS POR,1637,Lab,Tech,53
LAB/PLATELET COUNT,UHHS POR,5348,Lab,Tech,46
LAB/PLATELET CROSSMATCH,UHHS POR,9743,Lab,Tech,407
LAB/PO2-VENOUS,UHHS POR,2720,Lab,Tech,274
LAB/POLIO,UHHS POR,9727,Lab,Tech,306
LAB/PORPHOBILINOGEN 24HR,UHHS POR,9746,Lab,Tech,239
LAB/PORPHYRINS-FRACT 24HR,UHHS POR,9747,Lab,Tech,248
LAB/POTASSIUM,UHHS POR,2708,Lab,Tech,37
LAB/POTASSIUM 24 HR URINE,UHHS POR,2716,Lab,Tech,67
LAB/POTASSIUM RANDOM URIN,UHHS POR,2712,Lab,Tech,53
LAB/PR3 ANTI-PROTEINASE,UHHS POR,9755,Lab,Tech,96
LAB/PREALBUMIN,UHHS POR,2730,Lab,Tech,175
LAB/PREGNANCY TEST SERUM,UHHS POR,8600,Lab,Tech,147
LAB/PREGNANCY TEST URINE,UHHS POR,8630,Lab,Tech,121
LAB/PREGNANTRIOL,UHHS POR,9757,Lab,Tech,255
LAB/PRENATAL PROF 2,UHHS POR,171,Lab,Tech,277
LAB/PRIMIDONE LEVEL,UHHS POR,9766,Lab,Tech,111
LAB/PROCAINAMIDE LEVEL,UHHS POR,2732,Lab,Tech,365
LAB/PROCALCITONIN,UHHS POR,9767,Lab,Tech,478
LAB/PROGESTERONE,UHHS POR,9769,Lab,Tech,175
LAB/PROGRAF - FK506,UHHS POR,9771,Lab,Tech,112
LAB/PROLACTIN,UHHS POR,2735,Lab,Tech,122
LAB/PROT ELECTRO-UR 24HR,UHHS POR,9778,Lab,Tech,147
LAB/PROT ELECTRO-UR RAND,UHHS POR,9777,Lab,Tech,79
LAB/PROTEIN C ANTIGEN,UHHS POR,9774,Lab,Tech,248
LAB/PROTEIN QUAL (URINE),UHHS POR,8105,Lab,Tech,45
LAB/PROTEIN S ANTIGEN,UHHS POR,9773,Lab,Tech,152
LAB/PROTEIN TOTAL,UHHS POR,2756,Lab,Tech,36
LAB/PROTHROMBIN TIME-PT,UHHS POR,3344,Lab,Tech,72
LAB/PROTIME BY COAGUCHECK,UHHS POR,3150,Lab,Tech,47
LAB/PROTN ELECTROPHORES,UHHS POR,9779,Lab,Tech,97
LAB/PROTN TOTL-BODY FLUID,UHHS POR,2752,Lab,Tech,121
LAB/PSA DIAGNOSTIC,UHHS POR,2760,Lab,Tech,109
LAB/PSA FREE DIRECT MEAS,UHHS POR,2761,Lab,Tech,235
LAB/PSA SCREENING,UHHS POR,2759,Lab,Tech,111
LAB/PSA TOTAL - UROCOR,UHHS POR,9780,Lab,Tech,78
LAB/PTH INTACT,UHHS POR,2763,Lab,Tech,223
LAB/PTH INTACT INTRAOP,UHHS POR,2764,Lab,Tech,223
LAB/PTT - LA INCUB MIX,UHHS POR,9334,Lab,Tech,105
LAB/PTT - LA MIX,UHHS POR,9336,Lab,Tech,105
LAB/PYRUVIC ACID,UHHS POR,9781,Lab,Tech,168
LAB/QUANTIFERON TB GOLD,UHHS POR,9786,Lab,Tech,134
LAB/QUINIDINE LEVEL,UHHS POR,9785,Lab,Tech,115
LAB/RAPID STREP TEST,UHHS POR,2770,Lab,Tech,109
LAB/RAST ALLERGEN,UHHS POR,9793,Lab,Tech,41
LAB/RAST FOOD SCREEN,UHHS POR,9802,Lab,Tech,295
LAB/RAST MINI SCREEN,UHHS POR,9811,Lab,Tech,552
LAB/RBC,UHHS POR,5377,Lab,Tech,61
LAB/RBC OSMOTR FRAGILITY,UHHS POR,9816,Lab,Tech,167
LAB/RBC SICKLE CELL,UHHS POR,5783,Lab,Tech,81
LAB/RECTAL CULTURE,UHHS POR,6510,Lab,Tech,200
LAB/RED BLD CELL DEGLYCER,UHHS POR,1742,Lab,Tech,799
LAB/RED CELL ANTIGEN TYPE,UHHS POR,1689,Lab,Tech,183
LAB/RED CELL INDICES,UHHS POR,5725,Lab,Tech,61
LAB/RENAL FUNCTION PANEL,UHHS POR,2781,Lab,Tech,276
LAB/RENIN,UHHS POR,9820,Lab,Tech,156
LAB/RESPRTRY SYN VIR,UHHS POR,2790,Lab,Tech,106
LAB/RETICULIN IGG IGA ABS,UHHS POR,9817,Lab,Tech,183
LAB/RETICULOCYTE COUNT,UHHS POR,5406,Lab,Tech,73
LAB/RH FACTOR,UHHS POR,1848,Lab,Tech,43
LAB/RHEUM FACTOR REFLAB,UHHS POR,7904,Lab,Tech,29
LAB/RHEUMATOID FACTOR,UHHS POR,9783,Lab,Tech,137
LAB/RHO IMMUNE GLOBOLIN,UHHS POR,1901,Lab,Tech,310
LAB/RNP-ANTIEXTRAC NUC AG,UHHS POR,9823,Lab,Tech,64
LAB/ROTOVIRUS-LATEX,UHHS POR,6520,Lab,Tech,197
LAB/ROUT URINE W MICROSCP,UHHS POR,8670,Lab,Tech,95
LAB/RPR QUALITATIVE,UHHS POR,3517,Lab,Tech,64
LAB/RPR QUANTITATIVE,UHHS POR,3564,Lab,Tech,234
LAB/RUBELLA IGG AB,UHHS POR,2786,Lab,Tech,90
LAB/RUBELLA IGG ANTIBODY,UHHS POR,9812,Lab,Tech,90
LAB/RUBELLA IGM ANTIBODY,UHHS POR,9813,Lab,Tech,193
LAB/RUBELLA TITER,UHHS POR,3423,Lab,Tech,164
LAB/RUBEOLA AB IGG EIA,UHHS POR,9814,Lab,Tech,106
LAB/RUBEOLA ANTIBODY-FA,UHHS POR,4380,Lab,Tech,164
LAB/S ANTIGEN,UHHS POR,1037,Lab,Tech,227
LAB/SALICYLATE LEVEL,UHHS POR,2792,Lab,Tech,58
LAB/SAP 10/ALC/GC/MS,UHHS POR,9832,Lab,Tech,177
LAB/SCOTCH TAPE TEST,UHHS POR,6690,Lab,Tech,28
LAB/SCREEN PAP 1 SLD SO,UHHS POR,9710,Lab,Tech,70
LAB/SCREEN PAP 2 SLD SO,UHHS POR,9711,Lab,Tech,93
LAB/SED RATE-WESTERGREN,UHHS POR,5758,Lab,Tech,59
LAB/SEMEN ANALYSIS,UHHS POR,7498,Lab,Tech,123
LAB/SENSITIVITY - MIC,UHHS POR,6575,Lab,Tech,101
LAB/SENSITIVY-KIRBY BAUER,UHHS POR,6570,Lab,Tech,101
LAB/SEROTONIN 5-HIAA,UHHS POR,9838,Lab,Tech,164
LAB/SEROTONIN BL,UHHS POR,9839,Lab,Tech,428
LAB/SERUM ESTROGEN,UHHS POR,9306,Lab,Tech,147
LAB/SEX HORM BIND GLOB,UHHS POR,9837,Lab,Tech,134
LAB/SHIGA TOXIN EIA,UHHS POR,6593,Lab,Tech,70
LAB/SJOGRENS ANTI-SS,UHHS POR,7901,Lab,Tech,95
LAB/SMITH AB-ANTIEXTR NUC,UHHS POR,9843,Lab,Tech,64
LAB/SMOOTH MUSCLE AB.,UHHS POR,9841,Lab,Tech,66
LAB/SODIUM,UHHS POR,2828,Lab,Tech,37
LAB/SODIUM 24 HR URINE,UHHS POR,2836,Lab,Tech,77
LAB/SODIUM RANDOM URINE,UHHS POR,2832,Lab,Tech,53
LAB/SPUTUM CULTURE,UHHS POR,6580,Lab,Tech,180
LAB/ST RED SUBST,UHHS POR,9790,Lab,Tech,40
LAB/STAPH CULT (METH RES),UHHS POR,6585,Lab,Tech,59
LAB/STOOL ADDL PLATES,UHHS POR,6592,Lab,Tech,53
LAB/STOOL CULTURE,UHHS POR,6590,Lab,Tech,225
LAB/STOOL CULTURE,UHHS POR,6591,Lab,Tech,53
LAB/STOOL LACTOFERRIN,UHHS POR,8360,Lab,Tech,88
LAB/STOOL MEAT FIBERS,UHHS POR,6595,Lab,Tech,16
LAB/STR GRP B AG LATEX,UHHS POR,9123,Lab,Tech,86
LAB/STR PNEUMO BILL,UHHS POR,9836,Lab,Tech,67
LAB/STREP (ONLY) CULTURE,UHHS POR,6605,Lab,Tech,95
LAB/STREP B LIM,UHHS POR,6011,Lab,Tech,43
LAB/STREP B MOLECULAR,UHHS POR,6012,Lab,Tech,108
LAB/STREP PNEUMO AG URINE,UHHS POR,9844,Lab,Tech,412
LAB/STRIATIONAL ANTIBODY,UHHS POR,9846,Lab,Tech,47
LAB/SYN FLUID PROTEIN,UHHS POR,2754,Lab,Tech,81
LAB/SYNOVIAL FL URIC ACID,UHHS POR,2891,Lab,Tech,49
LAB/SYNOVIAL FLD ALBUMIN,UHHS POR,2038,Lab,Tech,49
LAB/SYNOVIAL FLUID COUNT,UHHS POR,5464,Lab,Tech,166
LAB/SYNOVIAL FLUID LDH,UHHS POR,2493,Lab,Tech,49
LAB/SYPHILIS CASCADE,UHHS POR,9825,Lab,Tech,95
LAB/T PALLIDUM IMMUNOBLOT,UHHS POR,9849,Lab,Tech,90
LAB/T3 - FREE,UHHS POR,9856,Lab,Tech,81
LAB/T3-TOTAL,UHHS POR,2837,Lab,Tech,111
LAB/T4,UHHS POR,2838,Lab,Tech,79
LAB/T4 BY RIA TOTAL,UHHS POR,9847,Lab,Tech,102
LAB/TEICHOLIC AC AB,UHHS POR,9850,Lab,Tech,158
LAB/TESTOSTERONE,UHHS POR,9854,Lab,Tech,151
LAB/TESTOSTERONE TOTAL,UHHS POR,2845,Lab,Tech,127
LAB/TESTOSTERONE-FREE,UHHS POR,9852,Lab,Tech,137
LAB/TESTOSTERONE-TOTAL,UHHS POR,9853,Lab,Tech,95
LAB/TETANUS ABS,UHHS POR,9868,Lab,Tech,61
LAB/THEOPHY LEVEL,UHHS POR,2840,Lab,Tech,158
LAB/THIAMINE,UHHS POR,9859,Lab,Tech,191
LAB/THINPREP PAP-SEND OUT,UHHS POR,9858,Lab,Tech,197
LAB/THROAT CULT W GC SCRN,UHHS POR,6621,Lab,Tech,137
LAB/THROAT CULTURE,UHHS POR,6620,Lab,Tech,137
LAB/THROM MOLEC AMPLIF BI,UHHS POR,9886,Lab,Tech,122
LAB/THROM MOLEC DIAG BILL,UHHS POR,9884,Lab,Tech,41
LAB/THROM MOLEC INTERP BI,UHHS POR,9887,Lab,Tech,41
LAB/THROM MOLEC ISOL BILL,UHHS POR,9885,Lab,Tech,41
LAB/THROMBIN TIME,UHHS POR,3611,Lab,Tech,197
LAB/THROMBOPLSTN TIME-PTT,UHHS POR,3359,Lab,Tech,102
LAB/THYROGLOB ABS,UHHS POR,9857,Lab,Tech,47
LAB/THYROGLOB BY IMA,UHHS POR,9860,Lab,Tech,243
LAB/THYROGLOB BY RIA,UHHS POR,9866,Lab,Tech,83
LAB/THYROGLOB W ANTI-TG,UHHS POR,9862,Lab,Tech,156
LAB/THYROID UPTAKE (TU),UHHS POR,2486,Lab,Tech,137
LAB/TIP CULTURE(ART LINE),UHHS POR,6625,Lab,Tech,67
LAB/TISSUE ANTIB,UHHS POR,9864,Lab,Tech,167
LAB/TISSUE CULTURE,UHHS POR,6630,Lab,Tech,200
LAB/TOBRAMYCIN-PEAK,UHHS POR,2856,Lab,Tech,224
LAB/TOBRAMYCIN-RANDOM,UHHS POR,2852,Lab,Tech,224
LAB/TOBRAMYCIN-TROUGH,UHHS POR,2860,Lab,Tech,224
LAB/TONGUE CULTURE,UHHS POR,6435,Lab,Tech,166
LAB/TOPIRAMATE (TOPAMAX),UHHS POR,9867,Lab,Tech,318
LAB/TOTAL CO2,UHHS POR,2864,Lab,Tech,37
LAB/TOTAL PROTEIN 12HR UR,UHHS POR,2866,Lab,Tech,51
LAB/TOTAL PROTEIN 24HR UR,UHHS POR,8700,Lab,Tech,50
LAB/TOTAL PROTEIN RAND UR,UHHS POR,2865,Lab,Tech,36
LAB/TOX ASSURE CHEMISTRY,UHHS POR,9907,Lab,Tech,47
LAB/TOX ASSURE DRUG TEST,UHHS POR,9908,Lab,Tech,390
LAB/TOXOPLASMA IGG,UHHS POR,9865,Lab,Tech,156
LAB/TOXOPLASMA IGM,UHHS POR,9870,Lab,Tech,211
LAB/TRANSFERRIN,UHHS POR,2867,Lab,Tech,125
LAB/TRANSFUSION REACTION,UHHS POR,1905,Lab,Tech,139
