Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
Alcon IOL lens SA30AT,UHHS AMC,14570,AMC Operating Room,Tech,403
Alcon IOL lens SA60AT,UHHS AMC,13826,AMC Operating Room,Tech,450
Alcon IOL MA60AC 15.0/30.0,UHHS AMC,16967,AMC Operating Room,Tech,372
Alcon IOL MA60AC 6.0/14.5,UHHS AMC,30639,AMC Operating Room,Tech,375
Alcon IOL MA60BM 20.0/25.5,UHHS AMC,30638,AMC Operating Room,Tech,226
Alcon IOL MN60D3,UHHS AMC,42919,AMC Operating Room,Tech,"2,685.00"
Alcon IOL MTA3UO 15-26 deg,UHHS AMC,17834,AMC Operating Room,Tech,255
Alcon IOL SA30AL 10.0/30.0,UHHS AMC,30640,AMC Operating Room,Tech,403
Alcon IOL SN60D3,UHHS AMC,17838,AMC Operating Room,Tech,"2,994.00"
Alcon IOL SN6AT3,UHHS AMC,38273,AMC Operating Room,Tech,"1,485.00"
Alcon IOL SN6AT4,UHHS AMC,38274,AMC Operating Room,Tech,"1,485.00"
Alcon ISPAN Intraocular Gas 125gm 8065797005,UHHS AMC,52867,AMC Operating Room,Tech,"2,877.00"
Alcon ISPAN Intraocular gas C3F8 8065797105,UHHS AMC,52869,AMC Operating Room,Tech,"3,015.00"
Alcon Knife Ophth Slit 8065995645,UHHS AMC,38272,AMC Operating Room,Tech,147
Alcon Lens IOL SA60AT 9.5,UHHS AMC,35904,AMC Operating Room,Tech,327
Alcon Membrane Scraper 3382xx,UHHS AMC,52850,AMC Operating Room,Tech,417
Alcon Micro Tip 30D TurboSonics 8065750263,UHHS AMC,15802,AMC Operating Room,Tech,252
Alcon Monarch II IOL Injector 8065977771,UHHS AMC,52868,AMC Operating Room,Tech,"3,000.00"
Alcon Perfluoron Kit 5ml 8065 900163,UHHS AMC,17070,AMC Operating Room,Tech,"1,153.00"
Alcon Perfluoron Solution 8065900164,UHHS AMC,52863,AMC Operating Room,Tech,"1,380.00"
Alcon Phaco Legacy Pak MaxVac 8065750162,UHHS AMC,52837,AMC Operating Room,Tech,198
Alcon Phaco Pak Kelman 30D 20130KS,UHHS AMC,52857,AMC Operating Room,Tech,686
Alcon Phaco Pak Round Maxvac 8065740632,UHHS AMC,52859,AMC Operating Room,Tech,686
Alcon Phaco Pak Round Std 20130S,UHHS AMC,52858,AMC Operating Room,Tech,686
Alcon Phaco Tip Round 30D 8065740837,UHHS AMC,52862,AMC Operating Room,Tech,"1,350.00"
Alcon Phaco Tubing Centurion 8065752917,UHHS AMC,39765,AMC Operating Room,Tech,269
Alcon Pick Capone Illumin Infus 8065012200,UHHS AMC,52845,AMC Operating Room,Tech,290
Alcon Pik Illuminated w/RFID 806575172/76,UHHS AMC,52846,AMC Operating Room,Tech,311
Alcon Probe Accur 2500 Microvitsp 8065741018,UHHS AMC,17013,AMC Operating Room,Tech,507
Alcon Probe Ant Centurion 8065752134,UHHS AMC,41119,AMC Operating Room,Tech,572
Alcon Probe Illumin Curved Laser 8065751592/93,UHHS AMC,52855,AMC Operating Room,Tech,630
Alcon Probe Stdalone 8065740244,UHHS AMC,17018,AMC Operating Room,Tech,435
Alcon Probe Vitrectomy 8065750226,UHHS AMC,17048,AMC Operating Room,Tech,545
Alcon retractor flexible iris 611.74,UHHS AMC,16469,AMC Operating Room,Tech,330
Alcon Scissors 23G 70626,UHHS AMC,52853,AMC Operating Room,Tech,495
Alcon Scissors Advanced 72326,UHHS AMC,52854,AMC Operating Room,Tech,492
Alcon Shunt Xpress P200 47203,UHHS AMC,52870,AMC Operating Room,Tech,"3,285.00"
Alcon Soft Tip Backflush 33784/86,UHHS AMC,52841,AMC Operating Room,Tech,264
Alcon Solution Inj Intraocular 8065-183905,UHHS AMC,17836,AMC Operating Room,Tech,162
Alcon Syringe Discovisc 40-70MG 8065183710,UHHS AMC,52844,AMC Operating Room,Tech,272
Alcon Syringe Provisc 10mg 8065183055,UHHS AMC,52829,AMC Operating Room,Tech,133
Alcon Tip Phaco 30 Deg 30ET/RT,UHHS AMC,52832,AMC Operating Room,Tech,162
Alcon Tip Turbosonics 30D 8065790022,UHHS AMC,52830,AMC Operating Room,Tech,135
Alcon Tip UltraChopper 8065751789,UHHS AMC,52839,AMC Operating Room,Tech,240
Alcon Tubing Set Infusion Gas Forced 8065-808002,UHHS AMC,17837,AMC Operating Room,Tech,273
Alcon Ultra Flow O-Ring 405184,UHHS AMC,52860,AMC Operating Room,Tech,816
Alcon Viscoat 0.75 8065183975,UHHS AMC,41005,AMC Operating Room,Tech,202
Alcon Vitrectomy Pack Anterior 8065750157,UHHS AMC,39763,AMC Operating Room,Tech,489
Alcon Vitrectomy Sleeve Anterior 8065750352,UHHS AMC,39764,AMC Operating Room,Tech,135
Alcon Vitrectomy Total Plus 20GA 8065740252,UHHS AMC,17049,AMC Operating Room,Tech,859
Alcon Vitreoretinal kit 8065750118,UHHS AMC,19002,AMC Operating Room,Tech,169
Alcon Vitreoretinal Pack 095455,UHHS AMC,52861,AMC Operating Room,Tech,"1,115.00"
Allergan implant 120 style mammary silicone 120440,UHHS AMC,17669,AMC Operating Room,Tech,"2,453.00"
Allergan implant 15 style,UHHS AMC,17670,AMC Operating Room,Tech,"2,474.00"
Allergan implant 20 style,UHHS AMC,17671,AMC Operating Room,Tech,"2,145.00"
Allergan Implant Mammary 10 style,UHHS AMC,33892,AMC Operating Room,Tech,"2,250.00"
Allergan implant mammary 363LF,UHHS AMC,18530,AMC Operating Room,Tech,"2,180.00"
Allergan Lab Band B2220/25/50/55,UHHS AMC,30487,AMC Operating Room,Tech,"9,383.00"
Allergan Lap Band B2245/60/65,UHHS AMC,30486,AMC Operating Room,Tech,"9,209.00"
Allergan Mammary 475ml,UHHS AMC,52606,AMC Operating Room,Tech,"3,285.00"
Allergan Mammary Implant 45 Style,UHHS AMC,31881,AMC Operating Room,Tech,270
Allergan Mammary Implant 468xxx,UHHS AMC,20243,AMC Operating Room,Tech,"1,650.00"
Allergan Mammary Implant 68HPxxx,UHHS AMC,34350,AMC Operating Room,Tech,"1,425.00"
Allergan Mammary Implant 68LPxxx,UHHS AMC,34351,AMC Operating Room,Tech,"1,425.00"
Allergan Mammary Implant 68xx0,UHHS AMC,34349,AMC Operating Room,Tech,"1,425.00"
Allergan Needle Bonee 94825,UHHS AMC,52330,AMC Operating Room,Tech,108
Allergan Port Access Kit Vg Std Profile B2104,UHHS AMC,17839,AMC Operating Room,Tech,"1,622.00"
Allergan Tissue expander 133FVxx,UHHS AMC,20131,AMC Operating Room,Tech,"3,733.00"
Allergan Tissue Expander 133FXxx,UHHS AMC,35360,AMC Operating Room,Tech,"3,733.00"
Allergan Tissue Expander 133MV1x,UHHS AMC,35205,AMC Operating Room,Tech,"3,733.00"
Allergan Tissue Expander 133MX1xT,UHHS AMC,37662,AMC Operating Room,Tech,"4,425.00"
Allergan Tissue Expander 133MXxx,UHHS AMC,35361,AMC Operating Room,Tech,"3,390.00"
Allergan Tissue Expander 133SVxx,UHHS AMC,35408,AMC Operating Room,Tech,"3,733.00"
Allergan Tissue Expander 133SXxx,UHHS AMC,41480,AMC Operating Room,Tech,"3,390.00"
Allergen Sizer 68LP SZLP68300,UHHS AMC,52605,AMC Operating Room,Tech,105
Alloderm 5cm x 10cm (Lifecell 102062),UHHS AMC,18069,AMC Operating Room,Tech,"4,560.00"
Alloderm 982028 (Lifecell),UHHS AMC,14162,AMC Operating Room,Tech,"2,565.00"
Alpin Surg Catheter Chologiograph PMIXL11,UHHS AMC,41064,AMC Operating Room,Tech,98
Alsius Thermoguard cath FR5093,UHHS AMC,29054,AMC Operating Room,Tech,"2,998.00"
Alsius Thermoguard Cath Icy,UHHS AMC,29374,AMC Operating Room,Tech,"2,113.00"
Alsius Thermoguard Cath Quat,UHHS AMC,29375,AMC Operating Room,Tech,"2,398.00"
Alsius Thermoguard Kit,UHHS AMC,29431,AMC Operating Room,Tech,818
Alvelous Stent 80129,UHHS AMC,29432,AMC Operating Room,Tech,"7,500.00"
Alvelous stent 90129,UHHS AMC,17700,AMC Operating Room,Tech,"7,800.00"
Ambu Probe Pedicle Screw 73600 190/10,UHHS AMC,34623,AMC Operating Room,Tech,187
AMC Chest Drain Unit Adult 3600100,UHHS AMC,33434,AMC Operating Room,Tech,96
AMC Chest Drain Unit Peds 3612100,UHHS AMC,33435,AMC Operating Room,Tech,119
AMC Thoracic Drainage Unit 500,UHHS AMC,33436,AMC Operating Room,Tech,192
Amendia Distraction Screw 90914/16,UHHS AMC,35510,AMC Operating Room,Tech,120
AMI Capsure Retrieval Bag 3x5 FEPC36100,UHHS AMC,55955,AMC Operating Room,Tech,735
AMI Clarix Cord 1K  6.0x3.0cm,UHHS AMC,52608,AMC Operating Room,Tech,"8,148.00"
AMO Baerveldt Glaucoma Imp BG101350,UHHS AMC,35879,AMC Operating Room,Tech,"2,202.00"
AMO Baerveldt Glaucoma Implnt BG102350,UHHS AMC,35881,AMC Operating Room,Tech,"2,541.00"
AMO Baerveldt Glaucoma Implnt BG103250,UHHS AMC,35880,AMC Operating Room,Tech,"2,202.00"
Amplatzer Vascular Plug,UHHS AMC,30490,AMC Operating Room,Tech,"2,496.00"
AMR Alexis Extraction w/Kii balloon tip GTK17,UHHS AMC,54900,AMC Operating Room,Tech,975
AMR Alexis Orthopeaedic Protector HR004,UHHS AMC,40745,AMC Operating Room,Tech,615
AMR Catheter emb A4F00,UHHS AMC,30399,AMC Operating Room,Tech,537
AMR Catheter emb A4F0x,UHHS AMC,30398,AMC Operating Room,Tech,165
AMR GelPort System C8XX2,UHHS AMC,31040,AMC Operating Room,Tech,"1,575.00"
AMR Retractor XL C8304,UHHS AMC,17701,AMC Operating Room,Tech,286
AMR Separator 11mm C0665,UHHS AMC,30552,AMC Operating Room,Tech,88
AMR Stent Silhouette B3827/59,UHHS AMC,31038,AMC Operating Room,Tech,391
AMR Stent Silhouette w/GW B388x,UHHS AMC,31039,AMC Operating Room,Tech,542
AMR Trocar Ssytem Gelport 12 C0R47 50,UHHS AMC,33137,AMC Operating Room,Tech,210
AMR Trocar Threaded 15mm C0605,UHHS AMC,30551,AMC Operating Room,Tech,270
AMS Accessory Kit 72006601,UHHS AMC,30488,AMC Operating Room,Tech,"3,381.00"
AMS Accessory Kit 72401850,UHHS AMC,30396,AMC Operating Room,Tech,"2,271.00"
AMS Accessory Kit 800,UHHS AMC,30385,AMC Operating Room,Tech,"1,179.00"
AMS Cuff 3.5 72015701,UHHS AMC,41569,AMC Operating Room,Tech,"16,968.00"
AMS Cuff 7240413x,UHHS AMC,32740,AMC Operating Room,Tech,"16,968.00"
AMS Cylinder 7240145x,UHHS AMC,17678,AMC Operating Room,Tech,"36,946.00"
AMS Cylinder 7240295x,UHHS AMC,21486,AMC Operating Room,Tech,"18,301.00"
AMS cylinder 72402987,UHHS AMC,17689,AMC Operating Room,Tech,"18,301.00"
AMS Cylinder 7240298x,UHHS AMC,30395,AMC Operating Room,Tech,"18,301.00"
AMS Cylinder 7240299x,UHHS AMC,30389,AMC Operating Room,Tech,"18,301.00"
AMS Cylinder 7240332x,UHHS AMC,30390,AMC Operating Room,Tech,"18,301.00"
AMS Cylinder 7240337x,UHHS AMC,30397,AMC Operating Room,Tech,"9,089.00"
AMS cylinder 7240347x,UHHS AMC,17680,AMC Operating Room,Tech,"10,495.00"
AMS Cylinder 7240382x,UHHS AMC,17684,AMC Operating Room,Tech,"20,078.00"
AMS Cylinder 7240392x,UHHS AMC,30391,AMC Operating Room,Tech,"20,203.00"
AMS Cylinder 7240396x,UHHS AMC,17681,AMC Operating Room,Tech,"20,078.00"
AMS Cylinder 7240423x,UHHS AMC,30392,AMC Operating Room,Tech,"27,477.00"
AMS Cylinder 7240425x,UHHS AMC,30393,AMC Operating Room,Tech,"27,996.00"
AMS Cylinder 7240426x,UHHS AMC,30394,AMC Operating Room,Tech,"28,332.00"
AMS Extender Pack,UHHS AMC,30384,AMC Operating Room,Tech,"1,173.00"
AMS Hammock 72403830,UHHS AMC,17699,AMC Operating Room,Tech,"2,804.00"
AMS Laser Fiber 102400,UHHS AMC,38228,AMC Operating Room,Tech,"4,170.00"
AMS laser fiber cleaver,UHHS AMC,19376,AMC Operating Room,Tech,646
AMS Laser Fiber Endostat 100632,UHHS AMC,38330,AMC Operating Room,Tech,"1,455.00"
AMS Laser Fiber Endostat100612/22,UHHS AMC,21685,AMC Operating Room,Tech,914
AMS laser fiber greenlight 102080,UHHS AMC,17690,AMC Operating Room,Tech,"2,849.00"
AMS laser fiber stripper,UHHS AMC,19375,AMC Operating Room,Tech,571
AMS Male Sling Kit,UHHS AMC,30489,AMC Operating Room,Tech,"18,531.00"
AMS pump 72400098,UHHS AMC,17674,AMC Operating Room,Tech,"16,473.00"
AMS Pump 72400151,UHHS AMC,17679,AMC Operating Room,Tech,"6,104.00"
AMS Pump 72402930,UHHS AMC,14371,AMC Operating Room,Tech,"6,691.00"
AMS Pump 72403900,UHHS AMC,17673,AMC Operating Room,Tech,"10,498.00"
AMS Pump 72404127,UHHS AMC,32739,AMC Operating Room,Tech,"16,341.00"
AMS Pump 72404209,UHHS AMC,17675,AMC Operating Room,Tech,"14,021.00"
AMS Reservoir 72018501,UHHS AMC,37393,AMC Operating Room,Tech,"7,008.00"
AMS Reservoir 72400152,UHHS AMC,17676,AMC Operating Room,Tech,"2,494.00"
AMS Reservoir 72401130,UHHS AMC,30386,AMC Operating Room,Tech,"2,909.00"
AMS Reservoir 72402960,UHHS AMC,17677,AMC Operating Room,Tech,"4,387.00"
AMS Reservoir 72402970,UHHS AMC,14372,AMC Operating Room,Tech,"4,387.00"
AMS Reservoir 7240415x,UHHS AMC,30387,AMC Operating Room,Tech,"7,008.00"
AMS Retractor Scrotal 72403867,UHHS AMC,32737,AMC Operating Room,Tech,"1,110.00"
AMS Sling Miniarch 720191 01,UHHS AMC,32741,AMC Operating Room,Tech,"3,750.00"
AMS Sling Sparc 72403656,UHHS AMC,34674,AMC Operating Room,Tech,"2,849.00"
AMS sphincter 51-60cm 72400023,UHHS AMC,16249,AMC Operating Room,Tech,"7,975.00"
AMS sphincter 61-70cm 72400024,UHHS AMC,16250,AMC Operating Room,Tech,"6,450.00"
AMS sphincter 71-80cm 72400025,UHHS AMC,16251,AMC Operating Room,Tech,"7,975.00"
AMS Surgical Mesh w/Interpro Lite 72009301,UHHS AMC,33136,AMC Operating Room,Tech,"4,702.00"
AMS Trocar Bladeless 12x100 C0R29,UHHS AMC,16334,AMC Operating Room,Tech,210
AMS Y-Mesh 72404000,UHHS AMC,32738,AMC Operating Room,Tech,"1,350.00"
AMT Monarch Transsaping Gastrostomy Tube 12/14/18/20FR,UHHS AMC,36800,AMC Operating Room,Tech,233
Amvisc plus .8,UHHS AMC,14959,AMC Operating Room,Tech,139
Anch Bioknotls Rc W/Panacr,UHHS AMC,16983,AMC Operating Room,Tech,"1,758.00"
Anchor Soft Tiss Quk Mcro+Suture,UHHS AMC,21469,AMC Operating Room,Tech,952
Anchor Soft Tissue Quick,UHHS AMC,17133,AMC Operating Room,Tech,"1,347.00"
Ancr Rpdlc Pncrl 2 0 W/Crv N,UHHS AMC,16780,AMC Operating Room,Tech,"1,239.00"
Angio dynam catheter infuse 124018xx,UHHS AMC,16333,AMC Operating Room,Tech,333
Angiodynamics Catheter Berenstein 11722110,UHHS AMC,32877,AMC Operating Room,Tech,481
Angiodynamics catheter sizing pigtail 13709801,UHHS AMC,15161,AMC Operating Room,Tech,331
Angiodynamics Micropuncture Kit 06597052,UHHS AMC,32876,AMC Operating Room,Tech,362
AngioDynamics Vortex Port P12105K,UHHS AMC,30491,AMC Operating Room,Tech,"1,579.00"
AngioDynamics Vortex Port P12155K,UHHS AMC,30492,AMC Operating Room,Tech,"1,657.00"
Angiotech T-Lok Bone Marrow Biopsy Tray,UHHS AMC,34229,AMC Operating Room,Tech,137
ANS Charging system 3701,UHHS AMC,16693,AMC Operating Room,Tech,"2,969.00"
ANS Generator IPG recharge 3716,UHHS AMC,16694,AMC Operating Room,Tech,"47,931.00"
ANS Lead actrode 3086,UHHS AMC,16689,AMC Operating Room,Tech,"3,883.00"
ANS lead lamitrode 3214,UHHS AMC,16692,AMC Operating Room,Tech,"11,467.00"
ANS Lead Octrode 30cm 3183,UHHS AMC,29562,AMC Operating Room,Tech,"8,844.00"
ANS Lead Octrode 60cm 3186,UHHS AMC,29563,AMC Operating Room,Tech,"7,770.00"
ANS Lead Octrode 90cm 3189,UHHS AMC,29564,AMC Operating Room,Tech,"7,045.00"
ANS Lead Pacing 30cm 3383,UHHS AMC,29565,AMC Operating Room,Tech,"2,440.00"
ANS Lead Pacing 60cm 3386,UHHS AMC,29566,AMC Operating Room,Tech,"2,440.00"
ANS lead quattrode 3046,UHHS AMC,16303,AMC Operating Room,Tech,"2,971.00"
ANS Needle epidural 1116,UHHS AMC,17665,AMC Operating Room,Tech,132
ANS Programmer 3851,UHHS AMC,16695,AMC Operating Room,Tech,"3,403.00"
Anspach Bur Coring High Speed 6.47 x 44.5mm Silver Sil16xl2,UHHS AMC,17845,AMC Operating Room,Tech,404
Anspach Bur Coring High Speed 9.65mm/11.23mm Silver Sil19/Si,UHHS AMC,17844,AMC Operating Room,Tech,393
Anspach Bur Cutter High Speed Bla12/TurqL5/Bla7to9/Blu27,UHHS AMC,17841,AMC Operating Room,Tech,211
Anspach Bur Router Fluted High Speed 2.15 x 25.4mm Silver Si,UHHS AMC,17842,AMC Operating Room,Tech,195
Anspach Bur Router Fluted High Speed 3.05 x 38.2mm Silver Si,UHHS AMC,17843,AMC Operating Room,Tech,227
Anspach Burr 2.0 diamond QD112SD,UHHS AMC,36263,AMC Operating Room,Tech,220
Anspach Burr 3.0 diamond QD1135D,UHHS AMC,36264,AMC Operating Room,Tech,220
Anspach Burr 3mm fluted L5D,UHHS AMC,36261,AMC Operating Room,Tech,98
Anspach Burr 3mm fluted QD118NSM,UHHS AMC,36262,AMC Operating Room,Tech,396
Anspach Burr 3mm L8NSM,UHHS AMC,31634,AMC Operating Room,Tech,213
Anspach Burr 4mm diamond QD114D,UHHS AMC,36260,AMC Operating Room,Tech,459
Anspach Burr 5.0 diamond QD95D,UHHS AMC,36265,AMC Operating Room,Tech,220
Anspach Burr Acorn S 9AC,UHHS AMC,34673,AMC Operating Room,Tech,244
Anspach Burr A-CRN-S,UHHS AMC,30922,AMC Operating Room,Tech,244
Anspach Burr Ball Dia QD11 1SD,UHHS AMC,34658,AMC Operating Room,Tech,226
Anspach Burr Ball Dia QD8 1SD,UHHS AMC,34657,AMC Operating Room,Tech,220
Anspach Burr Ball Dia QD8 xD,UHHS AMC,34663,AMC Operating Room,Tech,220
Anspach Burr Ball Dia QD8 xSD,UHHS AMC,34664,AMC Operating Room,Tech,220
Anspach Burr Ball Dia S 15SD,UHHS AMC,34670,AMC Operating Room,Tech,420
Anspach Burr Ball Dia S 4DX,UHHS AMC,34669,AMC Operating Room,Tech,220
Anspach Burr Ball Dia S 6D,UHHS AMC,34667,AMC Operating Room,Tech,420
Anspach Burr Ball Dia S xD,UHHS AMC,34683,AMC Operating Room,Tech,420
Anspach Burr Ball Dia S xDC,UHHS AMC,34668,AMC Operating Room,Tech,220
Anspach Burr Ball Dia S1SD,UHHS AMC,37094,AMC Operating Room,Tech,714
Anspach Burr Ball Dia SxSD,UHHS AMC,33897,AMC Operating Room,Tech,220
Anspach Burr Ball Flute 2 xB,UHHS AMC,34671,AMC Operating Room,Tech,429
Anspach Burr Ball Flute QD11 3SB,UHHS AMC,34666,AMC Operating Room,Tech,226
Anspach Burr Ball Flute QD11 4/6B,UHHS AMC,34661,AMC Operating Room,Tech,429
Anspach Burr Ball Flute QD11 5B,UHHS AMC,34662,AMC Operating Room,Tech,226
Anspach Burr Ball Flute QD8 3SB,UHHS AMC,34665,AMC Operating Room,Tech,226
Anspach Burr Ball Flute QD8 4/6B,UHHS AMC,34659,AMC Operating Room,Tech,226
Anspach Burr Ball Flute QD8 5B,UHHS AMC,34660,AMC Operating Room,Tech,226
Anspach Burr Ball Flute S 2/3SB,UHHS AMC,33896,AMC Operating Room,Tech,226
Anspach Burr Diamond 4mm,UHHS AMC,34220,AMC Operating Room,Tech,292
Anspach Burr MA108NS,UHHS AMC,32851,AMC Operating Room,Tech,726
Anspach burr MA15,UHHS AMC,14041,AMC Operating Room,Tech,276
Anspach Burr MA153SB,UHHS AMC,32852,AMC Operating Room,Tech,292
Anspach Burr MA153SD,UHHS AMC,32853,AMC Operating Room,Tech,597
Anspach Burr Matchstick QD14 8NS,UHHS AMC,34672,AMC Operating Room,Tech,228
Anspach Burr Matchstik 3mm,UHHS AMC,34219,AMC Operating Room,Tech,438
Anspach Burr Router Crani,UHHS AMC,14040,AMC Operating Room,Tech,507
Anspach Burr SHD6AC,UHHS AMC,32854,AMC Operating Room,Tech,549
Anspach Drum S15DRMC,UHHS AMC,37093,AMC Operating Room,Tech,"3,600.00"
Anspach Eff Burr ball fluted 3/4/5/6 M xB,UHHS AMC,16786,AMC Operating Room,Tech,468
Anspach Eff clip med/long IRR CLIP 50,UHHS AMC,16863,AMC Operating Room,Tech,205
Anspach Sterile tubing irrigation system,UHHS AMC,17846,AMC Operating Room,Tech,137
Aortic Soft Flow Cannula,UHHS AMC,21523,AMC Operating Room,Tech,112
Ap Clip Endo W/Titanium 10 Mm,UHHS AMC,16781,AMC Operating Room,Tech,242
APM KII first entry bladelesss 3x100mm,UHHS AMC,35939,AMC Operating Room,Tech,180
Apollo Endo Helix Tissue 2.8mm THX165028,UHHS AMC,36596,AMC Operating Room,Tech,"2,952.00"
Apollo Endo Overstitch Cinch CNHG01100,UHHS AMC,36594,AMC Operating Room,Tech,900
Apollo Endo Overstitch Polypro Suture PLYG02020,UHHS AMC,36595,AMC Operating Room,Tech,"1,440.00"
Apollo Endo Suture CNHG01000,UHHS AMC,37655,AMC Operating Room,Tech,900
Apollo Endo Suture ESSG02160,UHHS AMC,37656,AMC Operating Room,Tech,"7,191.00"
Apollo Endo Suture PLYG02020,UHHS AMC,37657,AMC Operating Room,Tech,"1,728.00"
Applied Med Alexis System C8701,UHHS AMC,41120,AMC Operating Room,Tech,300
Applied Med Alexis System C8702,UHHS AMC,41690,AMC Operating Room,Tech,300
Applied Med Balloon Button Mini One,UHHS AMC,31318,AMC Operating Room,Tech,276
Applied Med Device Gelpoint CN011,UHHS AMC,39932,AMC Operating Room,Tech,"2,175.00"
Applied Med Endo Pork CK103,UHHS AMC,33549,AMC Operating Room,Tech,"1,227.00"
Applied Med Gastrostomy Kit,UHHS AMC,30493,AMC Operating Room,Tech,318
Applied Med Nasal Tube Retaining System 441xx,UHHS AMC,41509,AMC Operating Room,Tech,278
Applied Med Port Gelport CNGl2,UHHS AMC,30924,AMC Operating Room,Tech,"1,575.00"
Applied Med Retractor Alexis,UHHS AMC,36322,AMC Operating Room,Tech,107
Applied Med Retractor Alexis C8312/13,UHHS AMC,41767,AMC Operating Room,Tech,107
Applied Med Retractor Alexis Lrg,UHHS AMC,21476,AMC Operating Room,Tech,189
Applied Med Trocar 5x100 optical cfr03,UHHS AMC,37890,AMC Operating Room,Tech,180
Applied Med Trocar bladeless 5x100 thrd C0Q04,UHHS AMC,16335,AMC Operating Room,Tech,82
Applied Med Trocar C0R39,UHHS AMC,33876,AMC Operating Room,Tech,270
Applied Med Trocar KII 8 C0Q19,UHHS AMC,41570,AMC Operating Room,Tech,180
Applied Med Trocar KII Optical CFR73,UHHS AMC,30923,AMC Operating Room,Tech,210
Aquacel Dressing 4x4,UHHS AMC,17322,AMC Operating Room,Tech,92
Arachnoid Knife,UHHS AMC,21547,AMC Operating Room,Tech,405
Arexdenovo Tendon Spacer TCTU1,UHHS AMC,41121,AMC Operating Room,Tech,"1,650.00"
Argon Beam Coagulate Handpiece,UHHS AMC,21515,AMC Operating Room,Tech,206
Argon Med Catheter Thrombectomy Cleaner 700009,UHHS AMC,33893,AMC Operating Room,Tech,"1,785.00"
Argon Med Catheter Thrombectomy Cleaner 700109,UHHS AMC,33894,AMC Operating Room,Tech,"2,849.00"
Argon Med Cleaner14 Thrombus 700015,UHHS AMC,40561,AMC Operating Room,Tech,440
Argon Med Filter System VC 352506070,UHHS AMC,34133,AMC Operating Room,Tech,"2,850.00"
Arrow Alexis Extraction System GTK17,UHHS AMC,52706,AMC Operating Room,Tech,750
Arrow Cannon Cath All,UHHS AMC,15538,AMC Operating Room,Tech,"1,063.00"
Arrow Catheter 7fr 157031A,UHHS AMC,28970,AMC Operating Room,Tech,174
Arrow Catheter Clip 20cm,UHHS AMC,38651,AMC Operating Room,Tech,425
Arrow Catheter CVC MultiLumen,UHHS AMC,33437,AMC Operating Room,Tech,320
Arrow Catheter w/Frag Basket PT65509,UHHS AMC,52707,AMC Operating Room,Tech,"1,977.00"
Arrow CV kit AK11142B,UHHS AMC,17560,AMC Operating Room,Tech,270
Arrow Cv Kit Ak22123F/52123F,UHHS AMC,17123,AMC Operating Room,Tech,294
Arrow CV kit AK24703SK,UHHS AMC,17561,AMC Operating Room,Tech,199
Arrow CV kit AK42702CDC,UHHS AMC,17562,AMC Operating Room,Tech,188
Arrow CV Kit ASK45703UHC,UHHS AMC,33895,AMC Operating Room,Tech,389
Arrow CVC Catheter Kit 7FR,UHHS AMC,36365,AMC Operating Room,Tech,406
Arrow Introducer Sheath 6fx24cm CL07624,UHHS AMC,15172,AMC Operating Room,Tech,170
Arrow kit CVC AK-22703,UHHS AMC,19434,AMC Operating Room,Tech,133
Arrow kit CVC AK-24301-SK,UHHS AMC,19435,AMC Operating Room,Tech,143
Arrow kit CVC AK-24402,UHHS AMC,19436,AMC Operating Room,Tech,174
Arrow Kit CVC AK-24703,UHHS AMC,19437,AMC Operating Room,Tech,171
Arrow kit CVC AK-25553,UHHS AMC,19438,AMC Operating Room,Tech,218
Arrow kit CVC AK-26553,UHHS AMC,19439,AMC Operating Room,Tech,218
Arrow kit CVC AK-42703,UHHS AMC,19440,AMC Operating Room,Tech,202
Arrow kit CVC AK-42703-CDC,UHHS AMC,19441,AMC Operating Room,Tech,191
Arrow kit CVC AK-42703-SK,UHHS AMC,15807,AMC Operating Room,Tech,425
Arrow kit CVC AK-45703,UHHS AMC,19442,AMC Operating Room,Tech,202
Arrow Kit Tretotola 7F PT65709HFWC,UHHS AMC,41571,AMC Operating Room,Tech,"2,932.00"
Arrow Lap Cholangiography Set CS01700,UHHS AMC,40239,AMC Operating Room,Tech,264
Arrow Lap Cholangiography Set CS01701,UHHS AMC,40238,AMC Operating Room,Tech,274
Arrow Pneumothorax Kit w/Lidocaine AK01500,UHHS AMC,38802,AMC Operating Room,Tech,323
Arteriocyte Delivery System,UHHS AMC,30437,AMC Operating Room,Tech,160
Arteriocyte Magellan Kit,UHHS AMC,33295,AMC Operating Room,Tech,750
Arteriocyte Platelet System,UHHS AMC,30404,AMC Operating Room,Tech,750
Artherex Labral Tape AR7276T,UHHS AMC,41134,AMC Operating Room,Tech,210
Arthex Tigerloop AR7234T,UHHS AMC,36425,AMC Operating Room,Tech,150
Arthrecx Mini Tighrope System 1.1 AR8914DS,UHHS AMC,54128,AMC Operating Room,Tech,"2,250.00"
Arthres Screw BioCompress AR5025B16,UHHS AMC,35985,AMC Operating Room,Tech,"1,695.00"
Arthrew Screw LP 3.5 Ar88351xx,UHHS AMC,52744,AMC Operating Room,Tech,495
Arthrew Screw LP 3.5 Ar88351xx,UHHS AMC,52744,AMC Operating Room,Tech,495
Arthrex ablator opes 90D AR9703A90,UHHS AMC,16524,AMC Operating Room,Tech,673
Arthrex ABS Tightrope AR1588TN,UHHS AMC,52772,AMC Operating Room,Tech,789
Arthrex ABS Tightrope AR1588TN,UHHS AMC,52772,AMC Operating Room,Tech,789
