DRG_Long_Desc,Average_Charge_Per_Case,Average_Medicare_Payment_Per_Case
845 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W/O CC/MCC,42997.5,No Medicare Payment Available
846 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,201227.5,No Medicare Payment Available
847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,91487.27,10357.37
848 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W/O CC/MCC,80394,No Medicare Payment Available
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,469709.88,40288.51
854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,173115.42,18614.03
855 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W/O CC/MCC,303413.67,No Medicare Payment Available
856 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,308802.51,24298.58
857 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,147892.84,15055.33
862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,142488.22,12918.66
863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,73457.38,8426.37
864 - FEVER,44065.57,6992.22
865 - VIRAL ILLNESS W MCC,26965.25,No Medicare Payment Available
866 - VIRAL ILLNESS W/O MCC,51155.96,7027.15
867 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,285520.13,No Medicare Payment Available
868 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W CC,123240.5,No Medicare Payment Available
869 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W/O CC/MCC,44462.33,5513.65
870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,538782.68,44797.6
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,163831.27,14257.2
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,75459.97,8673.77
880 - ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,50526.01,5414.08
881 - DEPRESSIVE NEUROSES,64139.04,5784.78
882 - NEUROSES EXCEPT DEPRESSIVE,49502.5,6757.77
884 - ORGANIC DISTURBANCES & INTELLECTUAL DISABILITY,146752.02,10070.43
885 - PSYCHOSES,114424.39,9217.57
887 - OTHER MENTAL DISORDER DIAGNOSES,54557,No Medicare Payment Available
894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE; LEFT AMA,41928.24,4921.25
896 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,112642.42,12892.97
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,52657.85,6550.36
901 - WOUND DEBRIDEMENTS FOR INJURIES W MCC,620764.5,31304.02
902 - WOUND DEBRIDEMENTS FOR INJURIES W CC,67245.38,No Medicare Payment Available
903 - WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC,80636,No Medicare Payment Available
904 - SKIN GRAFTS FOR INJURIES W CC/MCC,383868.52,28293.26
906 - HAND PROCEDURES FOR INJURIES,109906.08,13861.5
907 - OTHER O.R. PROCEDURES FOR INJURIES W MCC,326003.23,28223.21
908 - OTHER O.R. PROCEDURES FOR INJURIES W CC,181062.05,15814.75
909 - OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,90016.68,10023.89
913 - TRAUMATIC INJURY W MCC,272796.8,23057.54
914 - TRAUMATIC INJURY W/O MCC,71596.27,6932.42
915 - ALLERGIC REACTIONS W MCC,158247.74,18089.25
916 - ALLERGIC REACTIONS W/O MCC,42248.81,5474.57
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,115689.36,10957.75
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,45589.52,6199.94
919 - COMPLICATIONS OF TREATMENT W MCC,130583.33,13713.16
920 - COMPLICATIONS OF TREATMENT W CC,61632.74,8608.6
921 - COMPLICATIONS OF TREATMENT W/O CC/MCC,41005.09,6125.06
922 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W MCC,229477.35,29392.88
923 - OTHER INJURY; POISONING & TOXIC EFFECT DIAG W/O MCC,40545.19,6944.75
935 - NON-EXTENSIVE BURNS,113525,No Medicare Payment Available
939 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W MCC,292689.96,22849.11
940 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,144131.91,22945.65
941 - O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W/O CC/MCC,132793.46,21302.26
945 - REHABILITATION W CC/MCC,118715.42,20815.43
946 - REHABILITATION W/O CC/MCC,97278.58,21868.29
947 - SIGNS & SYMPTOMS W MCC,65911.9,9099.51
948 - SIGNS & SYMPTOMS W/O MCC,49345.63,5679.74
949 - AFTERCARE W CC/MCC,128413.73,20478.29
950 - AFTERCARE W/O CC/MCC,61313.17,10912.88
951 - OTHER FACTORS INFLUENCING HEALTH STATUS,11606.5,No Medicare Payment Available
955 - CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,662249.88,44260.53
956 - LIMB REATTACHMENT; HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA,488378.6,26670.64
957 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W MCC,441322.76,54346.1
958 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC,277318.16,32191.14
959 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,223856.5,No Medicare Payment Available
963 - OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,289567.92,19777.58
964 - OTHER MULTIPLE SIGNIFICANT TRAUMA W CC,128902.61,11560.99
965 - OTHER MULTIPLE SIGNIFICANT TRAUMA W/O CC/MCC,124999.5,No Medicare Payment Available
969 - HIV W EXTENSIVE O.R. PROCEDURE W MCC,530040.44,No Medicare Payment Available
974 - HIV W MAJOR RELATED CONDITION W MCC,270971.18,21247.54
975 - HIV W MAJOR RELATED CONDITION W CC,117027.82,No Medicare Payment Available
976 - HIV W MAJOR RELATED CONDITION W/O CC/MCC,92414.36,7996.15
977 - HIV W OR W/O OTHER RELATED CONDITION,76605.66,10543.33
981 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,327515.03,32563.75
982 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,141346.36,16386.08
983 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,110127.42,13193.19
987 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,348915.19,26528.45
988 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W CC,134836.79,14654.26
989 - NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,69411,No Medicare Payment Available
