Charge,Unit Price
CT-ANGIOGRAM ABDOMEN,"$1,512.00"
CT-ANGIOGRAM AROTA W/RUNOFF,"$2,700.00"
CT-ANGIOGRAM HEAD W/ OR W/O,"$2,971.00"
CT-ANGIOGRAM HEART W/WO CONT,$972.00
CT-ANGIOGRAM MESENTERIC ARTERI,"$1,512.00"
CT-ANGIOGRAM NECK,"$1,082.00"
CT-ANGIOGRAM PULMONARY ARTERIE,"$1,166.00"
CT-ANGIOGRAM RENAL ARTERIES,"$1,512.00"
CT-ANGIOGRAM THORAX W/ OR W/O,"$1,166.00"
CT-HEAD/ORBIT WO,"$1,269.00"
CT-HEAD/ORBITS WO/W,"$1,984.00"
CT-HEAD/ORTS W,"$1,404.00"
CT-HEAD/SELLA WO,"$1,269.00"
CT-HEAD/TEMPORAL BONES W,"$1,404.00"
CT-HEAD/TEMPORAL BONES WO,"$1,269.00"
CT-LUNG SCREENING (COVERED),"$1,555.00"
CT-PELVIS W/ABD WO/W,"$3,629.00"
CUFF 2 TUBE LARGE ADULT LONG,$19.30
CUFF BP ADULT,$17.10
CUFF BP ADULT LONG,$22.40
CUFF BP ADULT SMALL,$18.00
CUFF BP DISPOSABLE CHILD,$18.90
CUFF BP DISPOSABLE LARGE ADULT,$19.70
CUFF BP INFANT SZ 3,$36.00
CUFF BP INFANT SZ 4,$17.90
CUFT 0600564 9.6FR SINGLE 0737,"$1,003.00"
"CULT,BLOOD/ARD",$78.00
"CULTURE, ABSCESS",$101.40
"CULTURE, VAGINAL STREP ONLY",$101.40
"CULTURE, VIRUS, RESPIRATORY",$287.77
"CULTURE, WOUND",$101.40
"CULTURE,BLOOD",$78.00
"CULTURE,FUNGUS-OTHER SOURCE",$71.50
"CULTURE,GC",$74.25
"CULTURE,ROUTINE",$101.40
"CULTURE,SPUTUM",$101.40
"CULTURE,STREP",$74.25
"CULTURE,URINE",$54.00
CULTURELLE FOR KIDS,$0.48
CURETTE EAR MEDIUM,$59.50
CURETTE EAR SMALL,$68.50
CUSHION INSERT PRONEVIEW LARGE,$180.25
CUSHION INSERT PRONEVIEW SMALL,$180.25
CUSHION INVALID INFLATABLE,$8.20
CWV DRAIN 10FR 000762,$115.00
CYANBALAMIN 1000 MCG IM,$6.99
CYANIDE,$531.96
CYANOCOBALAMIN 2500 MCG TAB,$0.11
CYANOCOBALAMIN/F,$0.26
CYC.CITRULLINATED PEPTIDE AB,$136.29
CYCLOBENZAPRINE,$0.06
CYCLOGYL 1% 2ML,$26.61
CYCLOPENTOLATE 2% OPTH SOL 5ML,$39.04
CYCLOPHOSPHAMIDE 2 GM VIAL,"$1,318.50"
CYCLOPHOSPHAMIDE 25MG CAPSULE,$7.49
CYCLOPHOSPHAMIDE 500 MG IV,$366.25
CYCLOPHOSPHAMIDE 50MG CAPSULE,$13.75
CYCLOSPORINE,$8.49
"CYCLOSPRORINE, BLOOD MAYO",$136.50
CYPROHEPTADINE TB,$0.44
CYSTIC FIBROSIS MUTATION-106,$804.84
CYSTO CONRAY II 000764,$121.00
CYSTO/IRRIGATION SET,$19.10
CYSTOSTOMY TUBE CHANGE,$272.00
"CYTOLOGY CONCENTRATION,NON-GYN",$64.00
"CYTOLOGY EX-GENITAL, THIN PREP",$122.00
"CYTOMEGALO AB,IGG",$77.42
"CYTOMEGALO AB,IGM",$90.58
"CYTOMEGALOVIRUS, PCR",$139.00
CYTOPLASMIC NEUTROPHILIC AB,$77.00
CYTOTEC,$3.97
CYTOTEC TAB,$5.78
D & C,$685.00
D DIMER QUANT,$115.00
D10W 1000 ML INJ,$10.00
D10W 500 ML INJ,$5.25
D20W 20% 500ML INJ,$11.64
D5 1/2 NS + 20MEQ KCL INJ,$10.00
D5 1/2 NS + KCL 40MEQ,$10.00
D5 1/2 NS 1000 ML INJ,$10.00
D5 1/2 NS 250ML INJ,$5.25
D5 1/2 NS 500ML INJ,$5.25
D5 1/2NS + KCL 10 MEQ 1000ML I,$10.00
D5 1/4 NS 1000ML INJ,$10.00
D5 1/4 NS 250ML INJ,$5.25
D5 1/4 NS 500 ML INJ,$5.25
D5 LR 1000 ML INJ,$10.00
D5 NS 1000ML INJ,$10.00
D5 NS 250ML INJ,$2.50
D5 NS 500ML INJ,$5.25
D50W 500 ML IV,$12.35
D50W 50ML INJ,$8.01
D5LR 500 ML IV,$5.00
D5W 100 ML INJ,$2.10
D5W 1000ML INJ,$10.00
D5W 150 ML INJ,$6.65
D5W 25 ML INJ,$2.23
D5W 250ML INJ,$5.25
D5W 50 ML INJ,$2.23
D5W 500ML INJ,$5.25
D70W 5OOML IV,$12.76
DABIGATRAN ETEXILATE MESYLA 75,$6.68
DACARBAZINE 200 MG INJ,$12.00
DAKINS 1/4 STRENGTH SOLN,$9.45
DAKINS SOLN .025%,$8.75
DAKIN'S SOLN .25%,$9.45
DAKIN'S SOLN 0.5%,$9.45
DALBAVANCIN 500MG VIAL,"$1,534.70"
DANTRIUM 20 MG INJ,$88.64
DANTROLENE SODIUM 25 MG CAP,$1.63
DAPSONE TAB,$2.28
DAPTOMYCIN 500 MG VIAL,$445.45
DARBEPOETIN A 100 MCG INJ,$774.00
DARBEPOETIN A 200 MCG INJ,"$1,548.00"
DARIFENACIN HYDR,$12.70
DARUNAVIR ETHANOLATE 600MG TAB,$26.34
DASATINIB 100MG TABLET,$430.40
DAYPRO 600 MG TAB,$2.93
DDAVP 0.1MG,$3.81
DDAVP 4 MCG/1 ML INJ,$10.28
DDAVP 40 MCG INJ,$59.00
DDAVP NASAL SPRAY,$465.72
DEBRID NAIL > 5,$142.00
DEBRID NAIL 5 OR LESS,$142.00
DEBRID SKIN SUB TIS >20CM,$415.00
DEBRID SKIN SUB TISSUE </=20CM,$415.00
DEBRID SUB TIS/MUS >20,$415.00
DEBRID SUB TIS/MUSCLE </=20CM,$415.00
DEBRID SUBTIS MUSC BONE <=20CM,"$1,155.00"
DEBROX DROPS 15ML,$1.39
DECALCIFICATION,$38.50
DECITABINE 50 MG IV,"$1,711.00"
DECLOMYCIN 150MG,$6.34
DECLOT VAD/CATH W/THROMBOLYTIC,$360.00
DEHISCENCE WOUND,$612.00
DEHISCENCE-SECON CLOSURE,"$2,238.00"
DELSYM SUSPENSION,$7.93
DEMADEX 100 MG TAB,$1.95
DEMADEX 20 MG TAB,$0.62
DEMECLOCYCLINE HCL 300 MG TAB,$11.48
DENOSUMAB 120MG/1.7ML VIAL,"$2,217.22"
DENOSUMAB 60MG/ML VIAL,"$1,183.55"
DEODORANT,$9.00
DEPACON 500 MG IV,$31.72
DEPAKENE LIQ 5ML,$0.74
DEPAKOTE 125 MG TAB,$0.06
DEPAKOTE EC-TAB,$0.25
DEPAKOTE ER,$1.96
DEPAKOTE ER 500MG,$2.19
DEPAKOTE SPRINKLE,$0.84
DEPAKOTE TAB,$0.23
DEPO MEDROL 40 MG,$10.57
DEPO MEDROL 80 MG INJ,$18.34
DEPO-PROVERA 150 MG INJ,$81.54
DERMABOND,$158.00
DERMABOND AMPULE,$22.23
DERMACARRIER 1.5 TO 1 000789,$149.00
DERMACARRIER 3 TO 1 000790,$149.00
DERMACARRIER 6 TO 1 000791,$149.00
DERMOPLAST SPRAY,$4.53
DESITIN OINTMENT 1OZ,$1.50
DESLORATADINE 5 ML SOLN,$3.77
DESOWEN CREAM,$64.23
DESYREL 100,$0.12
DESYREL 50MG,$0.12
DETROL 2MG,$7.35
DETROL LA 2MG,$12.29
DEVICE CLOSURE 3-0V-20 V-LOC,$120.00
DEVICE CLOSURE VLOC 0 GS21 180,$118.00
DEVICE CLOSURE V-LOC 180ABS799,$114.00
DEVICE INFLATION 001876,$341.00
DEVICE MYNX GRIP CLOSURE 6F,"$1,110.00"
DEVICE NEPHROMAX INFLATION,"$1,120.00"
DEVICE SUTURE CAPIO 35MM,"$5,200.00"
DEVICE TEMNO BIOPSY CT 1811,$365.00
DEVICE TEMNO BIOPSY CT 2011,$477.00
DEVICE TEMNO BIOPSY CT2020,$558.24
DEVICE TEMNO BIOPSY T186,$221.00
DEVICE TEMNO BIOPSY T189,$219.00
"DEVICE TORQUE .0038"" TERU TD01",$40.25
DEX 5%/AMINO ACID 4.25% 1000ML,$37.60
DEX/NEO/POLY OINT,$15.89
DEXA SCAN HIPS AND SPINE,$154.12
DEXAMETHASONE 0.5 MG TAB,$0.17
DEXAMETHASONE 0.5MG/5ML ELIXIR,$0.16
DEXAMETHASONE 10 MG INJ,$1.30
DEXAMETHASONE 20 MG INJ,$5.28
DEXAMETHASONE 4 MG INJ,$2.20
DEXAMETHASONE 4MG,$1.00
DEXAMETHASONE INTENSOL 1MG/ML,$0.79
DEXAMETHASONE OPH,$75.41
DEXLANSOPRAZOLE 60 MG CAP,$9.14
DEXMEDETOMIDI 200 MCG IV,$42.00
DEXTROAMPHETAMINE,$1.50
DEXTROAMPHETAMINE/AMPHETAMINE,$4.91
DEXTROMETHORPHAN-QUINIDNE 20MG,$18.30
DEXTROSE 10%-WATER,$5.25
DEXTROSE 25% 10ML SYRINGE,$8.36
DHE 45 1 MG INJ,$131.35
DHEA-S,$205.00
DIAB TEACH GRP PER 30 MINS,$36.00
DIAB TEACH INDIV PER 30 MINS.,$101.46
DIALYSIS-UNSCHEDULED OP TX,$560.00
DIAMOX 500 MG INJ,$41.50
DIAPER PAMPERS DAYTIME,$0.78
DIAPER PAMPERS TODDLER SZ 4,$0.93
DIASTAT 10 MG GEL,$133.62
DIASTAT 2.5 MG GEL,$112.64
DIAZEPAM TAB,$0.08
DIBUCAINE,$6.62
DICLOFENAC SODIUM DR 50MG TAB,$0.32
DICLOFENAC SODIUM GEL 100 GM,$54.02
DICLOFENAC SODIUM OPHTH SOLN,$10.85
DICLOXACILLIN 250,$0.63
DICYCLOMINE 20 MG/2 ML INJ,$80.13
DICYCLOMINE CAP,$0.50
DIFLUCAN 150 MG TAB,$2.80
DIFLUCAN 200 MG IV,$9.00
DIFLUCAN 200MG,$8.15
DIFLUCAN 50MG/NS INJ,$5.00
DIFLUCAN LIQ 50MG,$3.53
DIFLUCAN TAB,$1.22
DIFLUCAN/NS 100 MG/50 ML IV,$10.00
DIG BIL MAMMO DIAGNOSTIC,$234.00
DIG BIL MAMMO SCREEN,$264.10
DIG BIL MAMMO SCREENING,$244.80
DIG BIL MAMMO W/IMPLANTS DIAG,$369.65
DIG BIL MAMMO W/IMPLANTS SCREE,$369.65
DIG BIL MAMMOGRAM DIAGNOSTIC,$253.30
DIGITAL BLOCK,$554.00
DIGOXIN,$43.00
DIGOXIN 0.5 MG INJ,$5.50
DIGOXIN ELIXIR,$140.00
DIGOXIN IMMUNE 40 MG IV,"$3,639.00"
DILAMEZ INSERT 000822,$146.00
DILAUDID 10MG/ML,$2.40
DILAUDID HP 50 MG INJ,$6.89
DILAUDID PCA CASS 50MG 50ML IV,$25.00
DILTIAZEM 125MG/NS  125ML,$31.87
DILTIAZEM HCL 120,$3.80
DILTIAZEM TAB,$0.27
DIMENHYDRINATE TB,$0.02
DIMETAPP ELIXIR,$4.48
DIMETHYL SULFOXIDE 50% 50ML,$568.56
DIOVAN 160MG CAP,$7.97
DIOVAN 80MG,$7.41
"DIPH,PERTUSS(ACELL),TET PED/P",$37.80
DIPHENHYDRAMINE,$3.17
DIPHENHYDRAMINE 50 MG INJ,$2.75
DIPHENOXYLATE LIQ,$5.83
DIPHENOXYLATE TAB,$0.41
DIPHTHERIA TOXOID IGG AB,$223.44
DIPRIVAN 1000 MG/100 ML INJ,$12.00
DIPRIVAN 200 MG/20 ML INJ,$6.00
DIPRIVAN 500 MG/50 ML INJ,$14.61
DIPT.TET TOX ADLT 0.5 ML INJ,$31.39
DIPYRIDAMOLE TAB,$0.40
DIR ANTI-PLATELET,$781.02
DIRECT ADMIT OBS,$280.00
DISPOSABLE INNER CANNULA,$19.70
DISSECTOR DVINCI MARYLAND 5MM,$496.00
DITROPAN XL 5MG,$2.73
DIURIL 500 MG INJ,$297.70
DM HB/P-EPHED HC ORAL SOLN,$40.65
DOBUTAMINE 250MG/D5W 250ML,$8.20
DOBUTAMINE 500MG/D5W 250ML INJ,$12.52
DOBUTREX 250 MG INJ,$5.49
DOCETAXEL 20MG/2ML VIAL,$68.75
DOCETAXEL 20MG/ML VIAL,$109.00
DOCETAXEL 80 MG/4 ML IV,$435.00
DOCUSATE CALCIUM,$0.21
DOCUSATE CAP,$0.04
DOMEBORO POWDER,$0.67
DONEPEZIL HCL 23MG TAB,$15.08
DONNATAL ELIXIR,$14.82
DONNATAL TAB,$9.50
DOPAMINE 400MG/D5W 500ML IV,$15.59
DOPAMINE 800MG/D5W 250ML IV,$16.97
DOPAMINE 800MG/D5W 500ML IV,$17.88
DOPAMINE HCL 400 MG INJ,$1.88
DORIPENEM 250 MG IV,$19.83
DORIPENEM 500 MG IV,$36.06
DORNASE ALFA 1MG/1ML AMPULE,$93.84
DORSAL SPINE W/SWIMMERS,$292.00
DORZOLAMIDE HCL/,$49.99
DOXAPRAM 400MG/20 ML VIAL,$46.16
DOXAZOSIN MESYLATE 2MG TAB,$3.13
DOXEPIN 6MG TABLET,$14.28
DOXEPIN CAP,$0.70
DOXEPIN LEVEL,$260.68
DOXERCALCIFER 2.5,$13.90
DOXIL 20MG INJECTION,$969.00
DOXORUBICIN 50 MG,$263.03
DOXYCYCLINE 100 MG INJ,$24.16
DOXYCYCLINE 50MG/5ML ORAL SUSP,$5.31
DOXYCYCLINE CAP,$0.81
DOXYCYCLINE SUSP,$3.43
DOXYCYCLINE TAB,$3.16
DRAIN ABCESS MOUTH,$254.00
DRAIN ABCESS MOUTH COMPL,$841.00
DRAIN CHEST SINGLE UNIT,$175.00
DRAIN CWV 7FR 000763,$131.00
DRAIN FLAT 10MM(J-P)6200070440,$26.50
DRAIN FLAT 7MM(J-P) 6200070430,$26.50
DRAIN FLAT FACIAL W/CLOT STOP,$83.50
DRAIN MALECOT 26 FR 002143,$114.00
DRAIN PENROSE 3/4 X 12 000882,$4.30
DRAIN PILONIDAL CYST-SIM,$190.00
DRAIN SUBUNGAL HEMATOMA,$78.00
DRAIN TRIPLE LUMEN SUMP 5/8,$151.69
DRAIN TRU-CLOSE SUCTION 500ML,$168.00
DRAINAG PERITNL ABSCESS W/IMAG,"$2,019.92"
DRAINAGE ABD ABSCESS W/IMAGING,"$2,019.92"
DRAINAGE EXT EAR ABSCESS C,"$2,029.00"
DRAINAGE EXT EAR ABSCESS S,$254.00
DRAINAGE FINGER ABSCESS-SIM,$254.00
DRAINAGE OF EYELID ABSCESS,$392.00
"DRAINAGE, KIT PLEURX 50-7510",$342.00
"DRAPE ""U"" STERILE 1015",$20.79
DRAPE BRACHIAL 1092,$8.60
DRAPE CHEST/BREAST,$35.00
DRAPE CRANIOTOMY 005378,$116.00
DRAPE EXTREMITY W/ARMS,$60.50
DRAPE INSTRUMENT ARM 000894,$252.00
DRAPE IOBAN 6640,$25.69
DRAPE IOBAN 6650 45096650EZ,$32.50
DRAPE IOBAN 6651 45096651EZ,$61.00
DRAPE IOBAN STERILE 6619,$147.42
DRAPE LAPAROTOMY W/ INCISE,$49.00
DRAPE MINOR PROC. 0707029496,$32.50
DRAPE STERILE TOP,$22.70
DRAPE SURGICAL 1010,$6.90
DRAPE UNDERBUTTOCK,$153.00
DRAPE UNDERBUTTOCKS W/PCH,$15.10
DRAPE U-POUCH 1067 000885,$73.08
DRESSING ADAPTIC,$5.90
DRESSING AQUACEL 3/4X18,$82.39
DRESSING AQUACEL AG EXTRA 4X5,$68.74
DRESSING AQUACEL EXTRA 4X5,$22.30
DRESSING AQUACEL FOAM 3X3,$16.52
"DRESSING AQUACEL FOAM 4""X4""",$43.96
"DRESSING AQUACEL FOAM 7"" X 7""",$56.00
DRESSING BIOPATCH 1INX4MM,$40.04
DRESSING COMFEEL 3 1/4 X 2 1/4,$19.20
"DRESSING DERMACEA 3"" X 8""",$13.93
DRESSING DRAWTEX 2 X 2,$45.64
DRESSING DRAWTEX 4 X 4,$64.40
DRESSING DRAWTEX 6 X 8,$84.00
DRESSING DRAWTEX 8X8,$105.56
DRESSING DUODERM 4 X 4,$110.76
DRESSING FLEXZAN 4X4,$16.60
DRESSING KIT GLASSCOCK EAR,$69.50
DRESSING MEDIHONEY GEL,$183.68
DRESSING MEPILEX 7X9 HEEL,$71.89
DRESSING PRISMA,$62.02
DRESSING SILVERLON 4X10 259733,$187.74
DRESSING SORBSAN 4 X 4,$22.50
DRESSING TEGADERM 4 X 10,$7.00
DRESSING TEGADERM 6IN X 8IN,$8.00
DRESSING TEGADERM 8 X 12,$11.20
DRESSING TEGASORB 4INX 4 3/4,$14.40
DRESSING TEGASORB 5 1/8IN X 6I,$20.30
"DRESSING TIELLE + 4.25""",$39.48
DRESSING TIELLE LITE 2.75X3.5,$23.24
"DRESSING TIELLE LITE 4 1/4""",$39.48
DRESSING WHITEFOAM SM 10X7.5,$60.50
"DRESSING, MEPILEX 4X4.8 IN",$73.78
"DRESSING, MEPILEX AG 8X20""",$424.98
"DRESSING, SILVERTON ISLAND 4X8",$169.75
"DRESSING, XTRASORB WOUND 4X5",$14.00
DRILL 1.5MM  000939,$295.00
DRILL BIT 1.1MM 310.11,$295.00
DRILL BIT 1.8MM 110MM 310.509,$739.00
DRILL BIT 2.7 MM CANNULATED,"$1,802.00"
DRILL BIT 3.2MM CANN 000946,"$1,811.00"
DRILL BIT 3.5 MM  000947,$337.00
DRILL BIT 310.25 2.5MM 949,$367.00
DRILL BIT 310.288 2.8MM 950,$454.00
DRILL BIT 4.0 MM BRAD PT 0951,$696.00
DRILL BIT 4.3MM 31CM 000952,$609.00
DRILL CANNULATED 000956,"$1,562.00"
DRILL TIP 310.243 2.5 MM,$319.00
DROPERIDOL 5 MG INJ,$2.42
DRSG EAR ROMO-GUARD R1000,$154.00
DRSG MEDIHONEY CA ALGINATE 4X5,$58.80
"DRUG SCREEN, SERUM/PLASMA",$858.00
DUAL COLLECT CHAMBER (ATRIUM),$301.00
DULERA MDI 100MCG/5MCG INHALER,$210.76
DULERA MDI 200MCG/5MCG INHALER,$210.76
DULOXETINE 20MG,$7.12
DULOXETINE 30MG,$1.60
DULOXETINE 60MG,$7.99
DUPLEX LOWER EXT. BIL.,$232.00
DUPLEX LOWER EXT. UNIL.,$161.00
DUPLEX UPPER EXT UNILATERAL,$218.00
DUPLX RENAL ARTY OR VEIN LMTD,$306.00
DURAGESIC 100 MCG/HR PATCH,$19.40
DURAGESIC 75 MCG/HR,$12.37
DURAGESIC PATCH,$9.80
DVX ANGIOJET THROMBECTOMY SYST,"$4,656.00"
DYAZIDE CAP,$0.36
DYNACIRC CR 5 MG TAB,$1.42
DYSPHAGIA THERAPY,$97.50
E COLI 0157:H7,$24.50
E. HISTOLYTICA AB,$222.46
E.R.C.P.,"$3,600.00"
EAR WICK STERILE,$205.00
EBNA,$97.50
EBV QUANT PCR,$483.60
ECHO LIMITED W/CONTRAST,$795.56
ECHO SPEC/COLOR DOP W/CONTRAST,"$1,116.94"
ECHO SPEC/COLOR DOP W/O CONTRA,$925.00
ECHO-TEE INCOMPLETE,"$3,482.00"
ECHO-TRANSESOPHAGEAL (TEE),"$3,482.00"
EDOXABAN 30MG TABLET,$11.22
EDOXABAN 60MG TABLET,$11.22
EEG,$598.00
"EEG, SLEEP DEPRIVED",$518.00
"EEG,PORTABLE",$598.00
EES TAB,$12.17
EFAVIRENZ 600,$32.69
EFFEXOR 150MG,$0.50
EFFEXOR 37.5 MG TAB,$0.32
EFFEXOR 75 MG TAB,$1.22
EFFEXOR XR 37.5MG,$0.41
EFFEXOR XR 75MG,$0.50
EGD,"$2,160.00"
EGD/FBR,$707.00
EGFR MUTATION ANALYSIS,"$1,500.00"
"EGG WHITE, IGE",$67.50
EGIA 4 HANDLE SHORT 984,$472.00
EGIA 4 HANDLE STANDARD 985,$524.00
EKG,$150.00
EKG INTERPRETATION,$35.00
"EKG,STRESS TEST",$870.00
ELBOW 2 VIEW,$154.00
ELBOW ARTHROGRAM,$739.00
ELBOW DIS W/ANESTH,"$1,682.00"
ELBOW-COMPLETE - LT,$233.00
ELBOW-COMPLETE - RT,$233.00
ELDEPRYL,$2.37
ELDERTONIC VITAMIN 5 ML,$0.23
ELECT.CARDIOVERSION,$880.00
ELECTOLYTE PANEL,$39.00
ELECTRICAL STIMULATION UNATTEN,$59.50
ELECTRICAL STIMULATION-UNATTEN,$59.50
ELECTROCONVULSIVE TX,"$2,400.00"
ELECTROCONVULSIVE TX (MD),$334.00
ELECTRODE BALL 3MMX12 004958,$111.00
ELECTRODE BLADE E1455,$27.50
ELECTRODE BUTTON 000992,"$1,760.00"
ELECTRODE CONTROL TIP CYSTOSCO,$763.00
ELECTRODE GROUND PAD E7507,$15.50
ELECTRODE MEDI-TRACE FOAM,$29.54
ELECTRODE RADIUS 2.5CMX1.0CM,$111.00
ELECTROLUBE 001008,$134.00
ELECTROPHORESIS,$450.36
ELECTROSURGICAL CUTTING LOOP,$302.00
ELEVATION PILLOW,$61.00
ELIDEL 15GM CREAM,$282.12
ELIMITE CREAM 5% 60 GM,$99.00
ELMIRON,$8.87
ELOCON 0.1% CREAM,$17.50
EMERGENCY LEVEL I,$171.00
EMERGENCY LEVEL II,$271.00
EMERGENCY LEVEL III,$472.00
EMERGENCY LEVEL IV,"$1,026.00"
EMERGENCY LEVEL V,"$1,226.00"
EMLA CREAM 5 GM TUBE,$8.26
EMTRICITABINE/TENOFOVIR TAB,$55.86
ENA,$89.00
ENCOLCLIP 5MM,$830.00
ENCORE 26 INFLTOR 20 ML 005367,$188.00
ENDO CATCH 10MM GOLD,$366.00
ENDO CATCH 15MM,$511.00
ENDO GIA UNIVERSAL XL 535160,"$2,115.36"
"ENDO,METAL BIL.STENT PLACE(ERC",$804.00
ENDOBABCOCK,$333.00
ENDOCATCH,$317.00
ENDOCLIP,$400.00
ENDOCLIP LARGE,$400.00
ENDOLOOP PDS II,$582.00
ENDOMYSIAL ANTIBODY,$253.40
ENDORETRACTII,$469.00
ENDOSTITCH,$106.00
ENDOSTITCH 173016,$502.00
ENDOSTITCH 2-0 POLYSORB 170057,$146.23
ENDOSTITCH SOFSILK DLU 170001,$106.00
ENDOTINE FOREHEAD 3.5MM MICO,$385.50
ENGERIX-B PED 10 MCG INJ,$22.30
ENTECAVIR 0.5MG TABLET,$9.00
ENTERIC COATD ASA,$0.05
ENTEROVIRUS GROUP,$73.15
"ENTEROVIRUS PCR, PLASMA",$449.00
ENTEROVIRUS RNA BY PCR,$374.58
ENTOCORT EC 3MG,$13.69
ENVELOPE AIGIS PCMKR/ICD,"$3,580.00"
ENVELOPE CANGAROO ECM 5X5.4CM,"$1,492.50"
"EOSINOPHIL CNT,TOTAL",$25.90
EPHEDRINE 50 MG INJ,$43.98
EPIDURAL BLOOD PATCH,$554.00
EPIFIX 2X2 CM GS-5220,"$3,940.00"
EPIFIX 2X3 CM GS-5230,"$4,576.00"
EPIFOAM AEROSOL,$80.91
EPINEPHRINE 1 MG INJ,$4.56
EPINEPHRINE 1 MG/ML VIAL- 30ML,#DIV/0!
EPINEPHRINE 1 MG/ML VIAL- 30ML,$59.00
EPIPEN AUTO INJ 0.3 MG INJ,$304.31
EPIPEN JR 0.15 MG INJ,$304.31
EPIVIR 150 MG TAB,$6.93
EPLERENONE 25 MG TABLET,$11.40
"EPOGEN 2,000 UNITS INJ",$33.16
"EPOGEN 20,000 UNITS INJ",$514.43
"EPOGEN 3,000 UNITS INJ",$49.74
"EPOGEN 4,000 UNITS INJ",$66.32
EPOGEN 40000 UNITS INJ,"$1,028.86"
"EPOGEN INJ 10,000 UNITS",$257.22
EPROSARTAN 600MG TAB,$2.74
EPSDT INTERPERIODIC SCREENING,$53.80
ER LEVEL 1 W/PROC.,$171.00
ER LEVEL 2 W/PROC.,$271.00
ER LEVEL 3 W/PROC.,$472.00
ER LEVEL 4 W/PROC.,"$1,026.00"
ER LEVEL 5 W/PROC.,"$1,226.00"
ERCP BILIARY BALLOON INFLATION,$166.00
ERCP TRI-20M,$712.00
ERCP-BILLARY & PANCREATIC,"$1,026.00"
ERPF,$682.31
ERTAPENEM 1GM/NS 50 ML IV,$63.08
ERYTH BASE 500 MG TAB,$17.49
ERYTHROMYCIN  250,$10.94
ERYTHROMYCIN .5% EYE OINT 1GM,$9.93
ERYTHROMYCIN 250MG TAB,$11.60
ERYTHROMYCIN 500 MG INJ,$76.13
ERYTHROMYCIN ES 200MG/5ML SUSP,$16.54
ERYTHROMYCIN OINT,$15.20
ERYTHROPOIETIN,$145.00
ESCITALOPRAM OXA,$10.93
ESGIC,$1.12
ESOMEPRAZOLE 40 MG IV,$44.65
ESOMEPRAZOLE MAG TRIHYDRATE 40,$9.03
ESOPHAGEAL BANDING (SPEED),$906.00
ESOPHAGEAL DIL,$514.00
ESOPHAGEAL STETHOSCOPE 18FR,$12.60
E-STIM ATTENDED,$55.00
E-STIM UNATTEND,$58.50
ESTRACE VAG CREAM,$314.87
ESTRADERM 0.05MG PATCH,$15.16
ESTRADIOL,$102.00
ESTRADIOL TAB,$0.31
ESTRADIOL/NORETH,$4.07
ESTRATEST TAB,$3.00
ESTRIOL,$208.00
ESTROGEN 25 MG INJ,$296.80
ESTROGEN CREAM,$504.01
ESTROGENS CONJUG .3MG PREMARI,$5.36
ESTROGENS CONJUG .625 MG PREM,$5.36
ESTROGENS CONJUG 1.25 MG PREM,$5.36
ESTROGENS CONJUG BAZEDOXIFENE,$5.61
"ESTROGENS,CONJUGATED 0.45 MG",$5.36
ESTROPIPATE TAB,$0.53
ESZOPICLONE 1,$15.68
ETELCALCETIDE 10 MG/2 ML VIAL,$327.00
ETHAMBUTOL TAB,$0.78
ETHAMOLIN 5% 2 ML INJ,$427.51
ETHYL ALCOHOL,$109.50
ETHYL CHLORIDE SPRAY,$35.00
ETHYLENE GLYCOL,$384.84
ETODOLAC 300MG CAP,$1.29
ETOMIDATE 20MG/10ML AMP,$3.20
ETOMIDATE 40 MG IV,$28.42
ETOPOSIDE (VP16) 100 MG INJ,$9.37
ETRAVIRINE 200 MG TAB,$21.15
EUCERIN CREAM,$3.77
EUCERIN CREAM 4 OX,$2.36
EVACUATOR ELLICK 0620000451,$89.00
EVAL SOUND PROD W/LANGUAGE COM,$363.64
EVAL SPEECH SOUND PRODUCTION,$128.00
EVENT MONITOR,$208.00
EVICEL 001075,"$1,650.00"
EVISTA 60MG,$6.60
EVITHROM 2ML TOPICAL SPRAY,$723.00
EXCEDRIN MIGRAINE,$0.06
EXELON 1.5MG,$3.39
EXELON 4.5MG,$3.39
EXELON 4.6MG PATC,$21.57
EXELON 9.5MG PATC,$21.57
EXEMESTANE 25 MG,$36.71
EXENATIDE 10 MCG SQ,$708.38
EXENATIDE 2MG VIAL,$165.04
EXT PACEMAKER,$156.00
"EXT SET 32"""" 11959",$3.14
EXT.FLEX SIGMOID,"$1,380.00"
EXTENSION SET 32IN 4522,$0.58
EXTENSION SET ULTRASITE CSU100,$7.91
EXTRACTOR KATZ OTO RHINO BODY,$53.76
EYE CONJUN OR FB REMOVAL,$157.00
EYESTREAM SOLN,$18.30
EZETIMIBE/SIMVAS,$11.39
EZETIMIBE/SIMVAS 10/20 TAB,$11.39
FACIAL BONES-COMPLETE,$486.00
FACTOR 8 ASSAY,$172.00
FACTOR II ACTIVITY,$369.06
FACTOR V ACTIVITY ASSAY,$314.46
FACTOR V LEIDEN,$375.00
FACTOR VII ACTIVITY ASSAY,$369.06
FACTOR X ACTIVITY ASSAY,$314.46
FAMOTIDINE 10MG TAB,$0.15
FAMOTIDINE 20MG/50ML IVPB,$4.80
FAMVIR 500 MG TAB,$3.23
FANAPT 2 MG TAB,$18.17
"FAT,FECES (QUAN)",$196.14
FB REM ELBOW/UPPER ARM,$583.00
