Procedure ID,Description,Amount
648507,PLATE 04.503.781        ,3075.00
648508,PLATE FLARED PST BDY 8MM,17066.00
648509,PLATE FLARED LCK 8MM    ,17066.00
648510,SCREW BN 2.7MM 18MM MXLC,1640.00
648511,SCREW MXLCK XTRM 2.7X16 ,1640.00
648512,BASEPLATE TIB SZ7 LT    ,10773.00
648513,HEAD RADL LTD LG ELB    ,11884.00
648515,STEM ULNAR ELB LATITUDE ,19827.00
648516,STEM HUMERAL LARGE LEFT ,24681.00
648518,PLATE SPN 2LVL 28M      ,9872.00
648519,FEM COMP OXNM SZ 7 RT   ,17840.00
648523,COMPONENT TIBTRY 4 LNG R,19822.00
648524,COMPNT HUM LTD LG DKY216,15009.00
648526,STENT AAA EXLDR 18X13.5 ,30037.00
648527,INSERT TIB 3-4 15MM CRU ,8446.00
648528,PLATE 100MM SS 3.5MM 7HL,8187.00
648529,SLEEVE CNTRNG 12/14 TPS4,1784.00
648534,PLATE 4 SPCR OPN WDG FT ,14007.00
648535,SCREW 22M TIT.LOCKING   ,2161.00
648536,ANCHOR SUT BCMPS 2.4MM  ,3245.00
648537,PLATE CERV 2LVL 32MM PIR,9825.00
648538,LINER ACTB XLNK 2X36MM  ,8446.00
648539,STEM HUM MCRO OD14MM    ,24432.00
648540,HEAD HUM SHLDR OD52MM   ,10084.00
648542,INSERT TIB STR TRI 229  ,10234.00
648544,PLATE CERVICAL 49MM 3LVL,9825.00
648545,COMPNT FEM 8 71421168   ,35622.00
648546,INSERT ARTC 7-8 9MM KN  ,13029.00
648547,HEAD FEM ECHLN 32 +0    ,8683.00
648548,SLEEVE CNTRG 71291663HIP,4999.00
648549,STEM FEM 13MM PLSH EMPRN,15858.00
648550,WASHER NOPROF SPIKD 18MM,2553.00
648551,WEDGE FEM LGN 7-8 PST KN,8693.00
648552,STEM FEM KN PRSFT 220X18,9891.00
648553,CUP ACTB HAP 52MM IMPTR ,21718.00
648554,HEAD FEM RESRFC 46MM    ,47394.00
648555,STEM HIP CMNTLSS SZ4 RT ,20568.00
648556,NECK FEM ABG HIP 2 LNG  ,4544.00
648557,PLATE MTP AR-8944-CLP   ,4000.00
648558,SCREW TRANS HA PLY 8.5MM,9307.00
648559,SCREW ORTH 20MM 3MM CORT,1528.00
648560,SCREW BN 6.5MM 55MM MAS ,7969.00
648561,PROSTH RESRVOIR125ML TTN,14315.00
648562,CYLINDER SET TITAN 22CM ,47952.00
648563,NAIL 13MM 30CM FEM T2   ,14163.00
648565,SCREW SPN TRANS 6.5X35  ,3850.00
648566,SCREW BN 6.5X35MM TRNS  ,9307.00
648567,CAGE SPNL 16X14X5MM ENDO,9307.00
648568,CAGE SPNL ENDO 16X14X6MM,9307.00
648571,NAIL FEM LAT 8.2X400    ,13308.00
648572,SCREW RECON T25 5.0X95  ,2669.00
648573,SCREW RECON T25 5.0X100 ,2669.00
648574,JOINT TOE 16MM MTP      ,10773.00
648575,NAIL 14 340 FEM NLEX IM ,14368.00
648576,PLATE BN 3.5X20 4HL CLW ,16703.00
648577,SCREW BN 22X3.5 CLW ORTH,2973.00
648578,SCREW BN 26X3.5 CLW ORTH,2973.00
648582,ROD SPNL 45MM 4.75MM SXT,3800.00
648583,HEAD FM CRM 12/14 32+9MM,9794.00
648584,COMPNT GNSIS2 LT KN SZ7 ,15858.00
648585,LINER ACTB ALTRX+4 58X40,8023.00
648587,SCREW SPN OUTER 6.5X60  ,9307.00
648588,CAGE INTBDY SGNTR 15MM  ,21332.00
648589,NAIL TIBIAL CANN W/PROX ,12582.00
648590,PLATE 44 3LVL BN SPNL   ,9825.00
648591,SCREW BN 11MM 110MM TI  ,5483.00
648592,SCREW 11X115 TI PROX TRO,5483.00
648593,NAIL IM 10X32CM         ,14350.00
648594,PIN GUIDE 3.0MMX355MM   ,839.00
648596,SCREW BN 4.5 64 PRLC T25,1528.00
648597,SPACER SPN 32X25 46-55MM,60936.00
648598,SCREW CORTEX 2.4 X 8MM  ,748.00
648599,PLATE STR 2.4 LCP SHORT ,4292.00
648600,ROD SPNL PREBENT 100MM  ,2327.00
648602,SHUNT LUMB FV128T       ,11898.00
648603,RNG ANLPLS MTRL SYS 30  ,16806.00
648604,SCREW S/T FIX ANG 4.0X12,2351.00
648606,SCREW 4.5X7.9X16MM PRLOC,1511.00
648610,COMPNT HIP FLX 13MM 3-4 ,8446.00
648611,HEAD FM CRM 40 +5 BIOLOX,8446.00
648614,SCREW BN 3.5MM 16MM NLCK,1080.00
648615,SCREW HEXLB NLCK 3.5X20 ,1080.00
648616,SCREW BN 3.5MM 34MM NLCK,927.00
648617,SCREW BN 3.5X45 30-0272 ,978.00
648620,HEAD FEM 32+8           ,4374.00
648621,SCREW SPN P-AX 6.5X45   ,7969.00
648622,SCREW SPNL 7.5X45MM     ,7969.00
648623,SCREW BN TRMA 3.514MM   ,1604.00
648624,SCREW BN 3.5MM 16MM LCK ,1604.00
648625,SCREW HEXLD LCK 2.7X18MM,1541.00
648626,SCREW HEXLD 2.7X20MM    ,1604.00
648627,STEM FEM 8X18MM         ,35736.00
648629,SCREW PEDI 7.5X45       ,7615.00
648630,COMPNT FEM POR SZ 3     ,16849.00
648632,SPCR BN ACDF PRLL XLRG 6,9307.00
648633,SPCR SPNL 16.5X8.5MM STA,17635.00
648636,STEM FEM 5 COCR TRLK HI ,19822.00
648639,PLATE SPN ATL VSN 65MM  ,9825.00
648644,SCREW CANN LCK 3.5X80   ,998.00
648647,IMPL BREAST 363LF-690   ,6222.00
648649,GRAFT ENDRNT 28X16X145MM,78144.00
648651,COMP FEM 7 RT KN CNSTRN ,35622.00
648653,STEM FEM LGN PRSFT220X12,9891.00
648654,ANCHOR SUT VRSLCK 36 SZ2,4302.00
648655,CONNECTOR CRSS FIXED34MM,2100.00
648656,PLATE 78X3.5 SCR 6      ,3580.00
648657,SCREW CORTEX3.5X48MM 204,294.00
648658,SCREW BNE L34MM OD4.0MM ,364.00
648659,SCREW BN CORT 4X6X48MM  ,364.00
648660,PLATE BS TIB LT LGN7    ,17922.00
648661,SCREW SPN REV STLIF 16MM,1293.00
648665,SCREW SPN TRANS 7.5X40  ,9307.00
648667,SCREW MAND 2.4X11       ,521.00
648668,PLATE I MINI 2.0MM 16HL ,1528.00
648669,CLIP ANRSM 14 OPN 9MM   ,3521.00
648670,PLATE MINI 2.7 67MM 7HL ,4003.00
648671,SCREW BN LCP 2.7MM 16MM ,1580.00
648672,SCREW BN 2.7MM 18MM LCP ,1580.00
648673,SCREW402214SYN          ,1580.00
648675,SCREW402212SYN          ,1580.00
648676,NAIL IM TI MT 38X10     ,12751.00
648677,SPACER SPN 30X25 41-43MM,66806.00
648678,LINER XLPE 20X50-52X32  ,7239.00
648679,PLATE CLAV 123MM LT 7HL ,8187.00
648681,ROD CNCTR 5.5 BLD SPN   ,5176.00
648682,INS JRNYII SZ 3-4 11MM  ,8446.00
648683,COMPNT FEM JRNYII 5 LT  ,18020.00
648684,INSERT ARTC 5-6 TL 13MM ,8446.00
648685,SCREW BN 7.5X30MM COCR S,9307.00
648686,LENS IOL +16 DIOP 13X6  ,1012.00
648688,SHEATH INTRAFIX IMP 30MM,2388.00
648690,RESERVOIR PENL CONCEAL  ,16117.00
648691,IMPLNT TELESCOPE WA2.2X ,68945.00
648692,IMPLNT TELESCOPE WA2.7X ,71183.00
648693,IOL TORIC ASPHC T3+23.0 ,2285.00
648694,IOL TORIC ASPHC T4+23.5 ,2285.00
648695,IOL TORIC ASPHC T5+21.5 ,2285.00
648696,LEAD PCNG TNDRL 52CM    ,4797.00
648698,SCREW BN 2x10MM XDR LCK ,1131.00
648699,SCREW BN MNDB 16X2MM DRV,642.00
648700,SCREW BN MNDB 14X2MM DRV,591.00
648701,SCREW 14MM 2MM MNDB XDR ,1131.00
648702,PLATE 1.6MM MNDB 16 HL S,7443.00
648703,PLATE LOW PROF 6 HL DBL ,2973.00
648705,ADAPTER LEAD BLV/BIS-440,5996.00
648710,GRAFT VASC SF6008SW     ,6738.00
648711,GRAFT VASC SF8006SW     ,7980.00
648712,GRAFT VASC SF8008SW     ,7980.00
648713,GRAFT VASC SF4506AV     ,3413.00
648715,IMPLANT BRST GEL 425ML  ,6746.00
648718,GRAFT FLIXENE GRAD 6X80 ,6125.00
648719,PLATE I MINI 2.0MM 4HL  ,447.00
648720,EXPANDER TISS CPX3 550ML,8851.00
648722,MEMBRANE BIODFENCE 4X6  ,12165.00
648723,MEMBRANE BIODFENCE 3X3  ,7869.00
648725,PLUG SURG FISTULA .7X5.1,7443.00
648727,IOL TORIC ASPHC T4+15.0 ,2285.00
648728,IOL TORIC ASPHC T3+17.0 ,2285.00
648729,LENS IOL +20.5DIOP +4.5C,2285.00
648730,PLATE 7200172 ATL VIS NW,9825.00
648731,PLATE PRFL ZERO CRNL 9MM,1766.00
648732,VALVE SHNT HKM PRC CSF 1,6854.00
648733,PLATE X LRG SBCC MLLBL  ,142797.00
648734,CEMENT BN 5ML CA PHOS   ,10555.00
648735,SCREW PRFL CRNMXF 1.6X4 ,630.00
648736,IOL TORIC ASPHC T3+22.5 ,2285.00
648738,LENS IOL +25.5 DIOPTER R,4046.00
648739,LENS IOL +17 DIOP 1.5 CY,2285.00
648740,BLOCK AUGMT POST SZ4 5MM,8446.00
648741,INSERT TRTHLN FEM A-401 ,8831.00
648743,INSERT ARTC PST 5-6X11MM,8446.00
648744,PROS FEM COMP SZ3 RT    ,18020.00
648747,SPACER SPN 13X15 52-62MM,57440.00
648748,SIDEPLATE 135 4HL SHRT  ,5772.00
648749,INSERT KN TRTHLN 5 2MM2 ,15076.00
648750,SET SCREW 8.5X9.0       ,646.00
648751,SCREW SPN 6.5X55 PLYAXL ,7969.00
648752,SCREW SPN 8.5X55 PLYAXL ,7969.00
648753,ART SURFACE RT 11M GNDR ,8446.00
648754,INSERT KN TIB XLNK3X17.5,6045.00
648755,PLATE 38M 2 LVL CERV BN ,9825.00
648756,ROD CNNCTR 5.5/5.5MM SPN,5176.00
648757,LINER ACTB 0DDX32 SROM  ,14867.00
648758,PLATE PRFL CRNL.25X85X50,5409.00
648759,NAIL- IM 130D L36 TRGN  ,13703.00
648761,ROD SPNL 500MM COCR     ,3620.00
648764,SCREW VARI 4.6X18       ,1293.00
648765,SCREW SPN 5.5X35MM      ,1293.00
648766,COMP FEM  ECHLN 15 STAND,52076.00
648769,ROD SPNL 510MM 2000-5405,2327.00
648770,PLATE 46MM 3 LVL        ,9825.00
648771,GRAFT BN CANC CHP SPNL  ,2182.00
648772,INSERT ARTC KN 1-2X9MM  ,8446.00
648774,SCREW BN 2.7MM 14MM LC  ,1681.00
648776,CMPNT FEM OSS FINN 7CM  ,33113.00
648777,CMPNT KN SEG DPHSL 5CM  ,33294.00
648779,COMPNT ARTC SURF 0 11MM ,8446.00
648782,STEM FEM COTD POR 152X16,19822.00
648789,HEAD FEM +5 12/14 40MM  ,3622.00
648792,TRAYTIB SGM 6 LT MDL RL ,10084.00
648794,ANCHOR TOG TOGGLELOC    ,3438.00
648795,LINER ACTB 20D 52MM 36MM,7239.00
648796,COMPNT STEM HIP 155X13MM,19822.00
648797,HEAD HP FEM 12/14 +4X36 ,4374.00
648798,DEVICE FX BIOSRE SYNC 7-,2175.00
648799,COMP FEM 67.5MM LT PST  ,15858.00
648800,HEAD FEM HIP +4 12/14 28,8683.00
648801,SLEEVE CNTRG 71290913   ,4999.00
648802,STEM FEM 140X9 OFST HIP ,17419.00
648803,LINER ACTB 28MM SZD     ,7239.00
648804,LINER HIP INTRFT 48MM D ,10084.00
648805,HEAD FEM HIP 48MM       ,47394.00
648806,CUP ACTB 56 48 HAP      ,21718.00
648809,SPACER FEM HIP OMFT 18MM,891.00
648810,STEM FEM 300X11 KN      ,13360.00
648811,PLATE SPN SEQ 1LVL 18MM ,3850.00
648812,PLATE SPN SEQ 3LVL 18MM ,9825.00
648815,HEAD FEM HIP -3X12/14X32,8683.00
648817,SCREW TIB PHNX 5X40MM   ,2131.00
648818,SCREW BN 3.5MM 36MM ELB ,978.00
648819,SCREW BN 3.5MM 40MM NLCK,1080.00
648821,PLATE XTRN SM MDL       ,6565.00
648822,PLATE L-D FEM LK 4.5X193,12934.00
648823,SCREW BN 4.5X50MM PRLC C,257.00
648824,PLATE 4.5MM CNDYLR CRVD ,15407.00
648825,SCREW BN 4.5 26 7 SS S/T,3353.00
648826,SCREW BN 4.5 44 SS LT HD,3353.00
648827,SCREW CNDRL LCP 5X50MM  ,2141.00
648828,SCREW CNDYL LCP 5X60MM  ,2141.00
648829,SCREW BN 5X40MM SS CNDRL,2899.00
648830,SCREW CNDRL LCP 2.5X90MM,2899.00
648831,GRAFT BN 1ML 250-1000UM ,1294.00
648832,PLATE PROF 65x90 218-029,7443.00
648833,SCREW EMER 0 LOPRO 1.9X4,671.00
648834,PLATE CRNMXF ZERO SM    ,1867.00
648836,SCREW PWR GRIP 1.2X3    ,521.00
648838,PLATE BOX 1 SEG CMF     ,1528.00
648839,PLATE BOX 2 SEG CMF     ,1528.00
648840,PLATE BOX 3 SEG CMF     ,1608.00
648841,MEMBRANE PRDNTL RESOLUT ,1528.00
648843,PLATE BN PRFL MXLFCL 2HL,754.00
648844,PLATE SPNL 30MM L2      ,9825.00
648845,LINER ACTB 40X58 +4     ,8023.00
648846,HEAD HUM 48X18 DUOFIX   ,37988.00
648847,SCREW BN 4X42MM QFIX TI ,1937.00
648848,SCREW TI 22MM 3MM CRNFCL,1681.00
648850,ROD SPNL 120MM PLRS TI  ,2327.00
648851,BASEPLATE KN TRI TIB 201,10773.00
648852,SHELL ACTB 66MM OMF HIP ,10715.00
648853,SCREW ACTB GAP 6.5X15MM ,929.00
648854,INSERT TIB 3 9 KN TRTHLN,10234.00
648855,STEM KN XTN FEM TRI 50MM,8327.00
648856,PLATE 42MM 2 LVL ANT CER,9825.00
648857,CEMENT BN SPDST FULL DS ,649.00
648858,SCREW SPN PDCL 7.5MM    ,9307.00
648859,SCREW LOCKING 201.880   ,1529.00
648860,SCREW BN 3.7MM 34MM 25MM,1970.00
648861,SCREW BN 3.5MM 32.5MM LC,2072.00
648862,MESH HERN CK DBL OVL8X12,2180.00
648863,PLATE 18MM TI FLR LCK BN,17066.00
648864,PLATE 18MM TI FLR POST B,17066.00
648866,SCREW QFIX STR 38X4MM   ,1937.00
648871,CLIP ANSRM SGTA 6.7X7MM ,3120.00
648872,PLATE BN SS BRD L300 LCP,8797.00
648873,SCREW BN 4.0MM28MM NLCKG,1640.00
648874,SCREW MXLCK 3.5X32.5MM  ,2072.00
648875,PLATE DHS 150D 46MM 2HL ,5815.00
648876,SCREW BN 3.5MM 18MM     ,323.00
648880,PLATE BNE L19XW15 BTRS  ,5429.00
648882,STEM HP FEM 155X15 DIS  ,19408.00
648883,CRT-D UNIFY QUADRA DF4  ,91995.00
648884,LEAD PCNG QRTET 1458Q/86,16964.00
648885,INSERT MDM X3 FOR LNR22 ,8446.00
648886,LINER ACTB HIP 38MM     ,10773.00
648888,INSERT TIB KN 6 15MM    ,6045.00
648889,SCREW BN 7.5X60         ,7969.00
648890,SCREW SPN SOLRA 8.5X40MM,7969.00
648893,VALVE PULM 23MM SAPIEN  ,280053.00
648894,VALVE PULM 26MM SAPIEN  ,280053.00
648895,PLATE SM STR 1.2 ART    ,758.00
648897,PLATE SM RT 1.2 ART     ,1489.00
648898,PLATE MED STR 1.2 ART   ,1489.00
648901,CLIP ANRSM STD 9MM OPN 6,2703.00
648903,CMPNT TIB 10X80 PRI/PS  ,15362.00
648904,PLATE MED RT 1.2ART     ,1528.00
648905,PLATE LG STR 1.2ART     ,1528.00
648906,PLATE LG LT 1.2ART      ,2175.00
648907,PLATE LG RT 1.2ART      ,1074.00
648908,PLATE 16 HOLE 1.2ART    ,1074.00
648910,PLATE CMS MED RT        ,1074.00
648911,PLATE CMS LG LT         ,1074.00
648912,PLATE CMS LG RT         ,1195.00
648915,PLATE LG TI CMS 1.2ART  ,1385.00
648916,PLATE SHRT TI CMS 1.2ART,1385.00
648917,PLATE LG TI DBL 1.2ART  ,1716.00
648918,PLATE SHRT TI CMS 1.2   ,1792.00
648919,PLATE MED CMS DBL 1.2   ,1869.00
648921,SCREW LOPRO TI 2.3X10MM ,2703.00
648922,SCREW 6.7X50 TI LOPRO   ,2703.00
648923,SCREW BN 6.7MM 60MM TI  ,2703.00
648924,SCREW BN 6.7MM 40MM TI L,2703.00
648929,SHELL ACTB COCR 22X41   ,5429.00
648930,SCREW 2.5X18MM CORT VIOL,1037.00
648931,SCREW BN 2.5X20MM CORT  ,1037.00
648934,PLATE 25MM FX TRVRS BN  ,25788.00
648936,STENT LBRFLX URET 4.5X12,710.00
648938,SCREW BN 3.5MM 12MM CORT,474.00
648939,SCREW CORT LCK 3.5X18MM ,868.00
648940,SCREW CANC 4X20         ,868.00
648943,IMPLANT GLDATR 22X39 HIP,5429.00
648945,PLATE 04 HOLE 1.2MM     ,883.00
648946,PLATE 06 HOLE 1.2MM     ,970.00
648947,PLATE SM STR 1.2 ART    ,758.00
648949,SCREW 10MMX3.5 CRTLK    ,868.00
648950,COMPNT FEM JRNY2 LT SZ6 ,18020.00
648951,INSERT JRNYII 11MM SZ7-8,8446.00
648952,CUP ACTB PNCL 56 MH     ,16297.00
648953,SCREW LOCK SPINAL PRECEP,646.00
648954,ROD LRDTC PRECPT 65MM   ,2327.00
648955,ROD LORD PREC PREB 70MM ,2327.00
648956,CUP ACTB SZ 25 W/RING   ,17447.00
648957,HEAD SELEX/MAG MOD 40MM ,4374.00
648958,LINER ACTB +3MM 40MM 25M,6636.00
648960,HEAD FEM +6MM 11/13 36MM,8446.00
648961,PLATE 55MM ATL VS ELITE ,9825.00
648962,BOLT SPNL 6.5X45        ,6033.00
648963,PLATE CQUENCE 2LVL 14MM ,9825.00
648964,PLATE VA-VCP 7H/3S LEFT ,8643.00
648965,SCREW 4MM 14MM SPNL ELL ,7969.00
648967,SCREW CORT SLFTAP 4.5X28,289.00
648968,SCREW CORT SLFTAP 4.5X32,289.00
648969,SCREW CORT SLFTAP 4.5X34,289.00
648975,SPACER 10X22MM 11-15CLBR,31111.00
648976,CMPNT FEM 70 RT AGC     ,15858.00
648977,SCREW BIOABS 25MM 8MM TN,2319.00
648979,SPACER SPN 50X10 CLYDES ,28443.00
648980,PLATE BN TI L45MM HRZN  ,25788.00
648982,STEM FEM LGN PRSFT160X10,9364.00
648983,WEDGE TIB DIST 5MM LGN4 ,8693.00
648984,INSERT ARTC 3-4 11MM KN ,13029.00
648985,WEDGE TIB SCR 10 LGN3-4 ,11145.00
648986,STEM FEM LGN PRSFT120X11,9364.00
648988,SCREW PWRGRIP 1.2X3     ,485.00
648989,SCREW PWRGRIP 1.2X6     ,485.00
648990,SCREW PWRGRIP 1.2X7     ,485.00
648991,SCREW PWRGRIP 1.5X6     ,432.00
648992,SCREW PWRGRIP 1.5X13    ,432.00
648993,SCREW PWRGRIP 1.5X9     ,521.00
648995,PLATE MINI 2.0 8HL ART  ,745.00
648996,PLATE MINI 9.0 6HL W/GAP,710.00
648997,PLATE MINI 9.0 8HL W/GAP,745.00
648999,SCREW SOLERA SXTNT 5.5X4,9307.00
649002,SCREW CANN 4X44 .5 THRD ,1528.00
649003,SCREW CANN 1/3 THRD 4X40,1528.00
649004,SCREW AS3 CANN 60-4630S ,1921.00
649005,SCREW AS3 CANN 60-4636S ,1921.00
649007,PLATE 35MM 2LVL 360 PRNA,9825.00
649008,PLUG BN CNL SM 8-10MM   ,1064.00
649009,COMPNT FEM KN2 SZ5 LT   ,19822.00
649010,NAIL META TIB 11.5X35   ,12751.00
649011,IOL TORIC ASPHC T5+24.0 ,2285.00
649012,PLATE PRFL CRNMXF ZRO LG,1903.00
649014,ROD CONN 20-34MM TRNSV  ,2100.00
649016,CAGE ALAMO INTBDY 5MM 7D,10342.00
649017,CAGE ALAMO INTBDY 6MM 7D,8462.00
649018,CAGE ALAMO INTBDY 7MM 7D,10342.00
649019,CAGE ALAMO INTBDY 8MM 7D,10342.00
649020,CAGE ALAMO INTBDY 9MM 7D,10342.00
649021,CAGE ALAMO INTBDY 10MM7D,10342.00
649024,CAGE ALAMO INTBDY 5MM 0D,10342.00
649025,CAGE SPN 12X14X6MM 0D   ,10342.00
649026,BASEPLATE TIB 5610-F-202,10342.00
649028,STEM FEM 9 SUM STD HIP  ,10773.00
649030,SCREW 4.5X40MM RVER PDCL,7969.00
649032,SCREW VARI 4.6X13       ,1293.00
649033,VLV SHNT NEO REG DLT C  ,8187.00
649034,CAGE ALAMO C 6MM 0D     ,4550.00
649035,CAGE ALAMO C 7MM 0D     ,4550.00
649036,CAGE ALAMO INTBDY 8MM 0D,8462.00
649037,CAGE ALAMO C 9MM 0D     ,4550.00
649038,CAGE ALAMO C 10MM 0D    ,4550.00
649039,CAGE ALAMO C 11MM 0D    ,4550.00
649040,SCREW ACF SPN 3.5X24MM  ,7969.00
649041,GRAFT VASC SIENA 50X22X8,11322.00
649042,GRAFT VASC SIENA 50X24X8,9491.00
649043,PLATE ACLC 2 DIST LT    ,10969.00
649044,PLATE NAR ACLC 2 51X2.3 ,10969.00
649045,ANCHOR JUGGERKNOT 2.9MM ,2898.00
649050,STEM HUM TRB 48D 130X13 ,27982.00
649051,AUGMNT TIB RM/LL 10MM S4,8082.00
649052,INSERT JRNY2 15MM SZ 3-4,8446.00
649053,GRAFT VASC SIENA 50X26X8,10989.00
649054,GRAFT CV 20CM 12X8MM TRI,9524.00
649055,NAIL 11 37.5CM TIB NLEX ,12582.00
649056,SCREW BIOABS AR-1547B   ,3037.00
649057,SCREW BIOTENO AR-1555B  ,3037.00
649058,SCREW BN 4.75 15 BCMPS  ,3669.00
649059,PLATE MXLFCL QUAD 2X3HL ,1928.00
649066,SCREW PWRGRIP 5.0X2     ,450.00
649067,SCREW PWRGRIP 7.0X2     ,450.00
649070,SCREW PWRGRIP 12.0X2    ,344.00
649072,SCREW BN 2.7X16 53-27216,885.00
649073,COMPNT FEM JRNEY2 SZ5 RT,18020.00
649074,SCREW CANNULATED 2MMX14M,1222.00
649087,SCREW CANN 4.0X50       ,1528.00
649088,SCREW SS 16X2 LCP CORT  ,496.00
649089,VALVE PULM 18MM MELODY  ,219734.00
649091,STEM FEM CMNT TRI 9X100 ,8521.00
649095,PORT INFS ATTCH CHRNFLX ,2577.00
649096,SCREW ELB NLCKG 3.5X30  ,1080.00
649097,PLATE OLCRN LT 5HL 90MM ,9550.00
649099,HEAD FEM +6MM 36MM FRDM ,9866.00
649101,CUP ACTB HAP 54X48MM    ,21718.00
649102,PLATE COMPONENT 12MM    ,17066.00
649103,PLATE SPN BRDG 35-42MM  ,2100.00
649104,LINK SP 5.5MM ZDC MED TI,5429.00
649105,SCREW ST TI SPNE HEXALOB,646.00
649106,ROD SPNL 50MM 5.5MM COCR,2606.00
649107,SCREW SET 5.5X35MM      ,7969.00
649108,SCREW SPINAL BN 30MM UNI,7969.00
649109,SCREW UNI4.5X30 22045-30,7969.00
649110,SCREW UNI4.5X25 22045-25,7969.00
649112,SCREW 4.5X25 ZDIAC PDCL ,7969.00
649113,SCREW 6.5X45MM SPNL 3 LD,7969.00
649114,SCREW 6.5X50MM SPNL 3 LD,7969.00
649116,EXPANDER TISS650ML LOPRO,8851.00
649118,BRST  SMTH MDRT GL 170CC,6746.00
649119,IMPLANT BRST 190ML GEL  ,6746.00
649120,IMPLANT BRST 215ML GEL  ,6746.00
649121,IMPNT BRST 235CC        ,5389.00
649122,IMPLANT BRST GEL 130ML  ,6746.00
649123,PLATE BN SS DIST TIB 9 H,13027.00
649125,PLATE ANTEGRA 43        ,22740.00
649126,PLATE PRCNTRD 1LVL 48MM ,10342.00
649128,DVC FX TGHTRP TWINTAIL  ,4280.00
649129,NAIL NLEX CANN 11MM 39CM,12582.00
649130,INSERT ARTC KN 7-8X11MM ,8446.00
649133,INSERT TIB STR TRI 412  ,10234.00
649134,HEAD FEM COCR +8X28MM   ,3749.00
649135,INSRT TIB2 22 KN STR TRT,10234.00
649137,SCREW BN TI PRTX CT 11MM,1293.00
649139,STEM FEM ABG HA2 HIP LT ,10279.00
649140,SCREW BIO TNDNIS  9X23MM,2703.00
649141,SCREW BIOABS AR-1400TC  ,2334.00
649142,SCREW INTFRNCE AR-1380TC,2334.00
649145,MESH PERMACOL 15X30     ,33750.00
649146,PERMACOL IMP 1 SQ CM    ,77888.00
649148,SCREW BN LOPRO 218-1605 ,630.00
649149,SCREW QFIX P-T 4X44MM   ,2126.00
649150,NAIL TIB MT-NL IM 10X36 ,12751.00
649151,SCREW 4.2 X TND ANT CSPN,1293.00
649153,SCREW S/D VARI 4.2X12   ,806.00
649154,PLATE MNDBL 2X2HL 1.5MM ,4948.00
649155,ANCHOR SUT 6.5MM BCSCR  ,2866.00
649156,ACTB ALTRX 10D+4 62X44  ,8023.00
649157,LINER ACTB NEUT +4 56X36,14867.00
649158,MESH BIODESIGN 5CM      ,2523.00
649161,HEAD FEM MOD COCR 40MM  ,4374.00
649163,ANCHOR SUT +1.5X2.4X5MM ,3461.00
649164,PROSTH OSS PLAT TI 4X.5M,2320.00
649165,MESH PLT NEURO 85X35MM  ,7443.00
649167,GRAFT ENDOVASCULAR 74MM ,26927.00
649168,GRAFT ZTH SPIRAL-Z 13X39,10797.00
649173,ANCHOR SUT ULTRBRD 4.5MM,2973.00
649174,SCREW BN TI L20MM OD LCP,1580.00
649175,PLATE BNE 3.5MM T L237MM,13929.00
649176,PLATE TIB 226MM 4.5 12HL,18018.00
649177,PLATE 119X3.5 SCR6HL LCP,12852.00
649178,ICD ENERGEN DR E143     ,67055.00
649179,LEAD ICD ETAK 1COIL 59CM,33211.00
649180,ICD ENERGEN DR DF4 E142 ,67055.00
649181,ICD PROTECTA XT  D314DRM,63538.00
649182,LEAD DC SPNT 6947M62    ,29119.00
649183,SCREW MP-AXL SPN 5.5X55 ,7969.00
649184,BODY CONE 27MM RSTR +20M,24732.00
649186,ROD SPN SLRA 100X4.75MM ,2327.00
649187,SCREW TI NEURO SELF-DRIL,905.00
649189,PLATE MATRIX STR 2 HOLE ,762.00
649191,INSERT TIBIAL KN 14X71MM,6636.00
649192,SCREW BN HIP IMHS 4.5X38,1605.00
649194,SCREW BN HIP IMHS 4.5X42,1605.00
649195,CMPNT FEM 60 LT AGC     ,15858.00
649196,STEM FEM DIST 15X150MM  ,19822.00
649197,IMPLANT BRST 750ML P 5.0,6746.00
649198,SCREW 3.5X12 W/2.7 HD   ,311.00
649200,SCREW NTRL ALOY 10.5X85 ,3861.00
649201,SCREW REVERE 4.5X25     ,7969.00
649202,KIT LUMBAR ART-RESQ-L4+ ,8181.00
649204,BEARING ARTC HIP E1 52MM,10773.00
649206,SPACER 12X26 8-12W CLBR ,31111.00
649211,SCREW CANN THRD 7X16X95 ,1772.00
649212,SCREW CANN 7X9X16MM     ,1772.00
649213,ROD SPN 180MM IR55180   ,2116.00
649214,SCREW 4.6M FX ANG BN VIP,1293.00
649215,SCREW BN CANC 2.5X16    ,685.00
649216,PLATE PRFL CRNL ZERO 2Y ,1928.00
649218,COVER BUR HL 13.5MM BNT ,2054.00
649219,ROD SPNL 40MM 5.5MM REV ,2327.00
649220,SCREW SPN PDCL 22X40MM  ,9307.00
649221,INSERT TIB 15MM #2.5KN  ,14018.00
649222,HEAD FEM HIP 44MM       ,47394.00
649223,CUP ACTB HAP 50X44MM    ,21718.00
649224,NAIL GAMMA3 10X170X125  ,14018.00
649225,HD FM 1/13 +6X44MM      ,4374.00
649226,ROD PRECON 65MM         ,2116.00
649227,KNEE FEM GNSIS 2 OXNM S ,18020.00
649229,AUGMNT TIB LM/RL 10MM S4,8082.00
649230,COMPONENT AUGMT 5MM 3 LT,8446.00
