Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
PUNCH BARRON DONR CORNEA 7.25MM K20-2075,UHHS SMC,4751,Material Management,Tech,248.81
PUNCH BARRON DONR CORNEA 7.5MM K20-2076,UHHS SMC,4751,Material Management,Tech,248.81
PUNCH BARRON DONR CORNEA 7.75MM K20-2077,UHHS SMC,4751,Material Management,Tech,248.81
PUNCH BARRON DONR CORNEA 8.0MM K20-2078,UHHS SMC,4751,Material Management,Tech,248.81
PUNCH BARRON DONR CORNEA 8.5MM K20-2080,UHHS SMC,4751,Material Management,Tech,248.81
PUNCH BARRON DONR CORNEA 9.0 MM K20-2082,UHHS SMC,4751,Material Management,Tech,248.81
Punch Bx 33-31,UHHS SMC,4751,Material Management,Tech,7.62
Punch Bx 33-32,UHHS SMC,4751,Material Management,Tech,7.62
Punch Bx 33-35,UHHS SMC,4751,Material Management,Tech,7.62
PUSHLOCKS 2.9 AR-2923BC,UHHS SMC,4751,Material Management,Tech,"1,102.40"
PUSHLOCKS 4.5 BIOCOMPOSITE AR-1922BC,UHHS SMC,4751,Material Management,Tech,"1,033.50"
PUTTY ORTHOBLAST II 1ML 02-2100-010,UHHS SMC,4751,Material Management,Tech,797.06
PUTTY ORTHOBLAST II 5ML 02-2110-050,UHHS SMC,4751,Material Management,Tech,"1,992.52"
Quick Vac Cement Kit,UHHS SMC,4751,Material Management,Tech,318.2
Radial Artery Catheter,UHHS SMC,4751,Material Management,Tech,39.67
RADIAL LATERAL HEAD SZ2 310-0008,UHHS SMC,4751,Material Management,Tech,"5,280.21"
RADIAL LATERAL HEAD SZ3 310-0009,UHHS SMC,4751,Material Management,Tech,"5,280.21"
RADIAL LATERAL HEAD SZ4 310-0010,UHHS SMC,4751,Material Management,Tech,"5,280.21"
RADIAL LATERAL STEM 6MM COLLAR SZ1 310-0004,UHHS SMC,4751,Material Management,Tech,"4,639.85"
RADIAL LATERAL STEM 6MM COLLAR SZ3 310-0006,UHHS SMC,4751,Material Management,Tech,"4,639.85"
RADIAL LATERAL STEM 6MM COLLAR SZ4 310-0007,UHHS SMC,4751,Material Management,Tech,"4,639.85"
RADIAL LATERAL STEM SZ1 310-0000,UHHS SMC,4751,Material Management,Tech,"6,386.26"
RADIAL LATERAL STEM SZ2 310-0001,UHHS SMC,4751,Material Management,Tech,"6,386.26"
RADIAL LATERAL STEM SZ3 310-0002,UHHS SMC,4751,Material Management,Tech,"6,386.26"
RADIAL LATERAL STEM SZ4 310-0003,UHHS SMC,4751,Material Management,Tech,"6,386.26"
RASP SM XCUT TEAR 5100-37-113,UHHS SMC,4751,Material Management,Tech,467.54
RASP SMALL TEAR KM5100-37-115,UHHS SMC,4751,Material Management,Tech,263.3
RASP SMALL X CUT TEAR KM5100-37-113,UHHS SMC,4751,Material Management,Tech,263.3
Rd 180 Device,UHHS SMC,4751,Material Management,Tech,797.06
REFLEX ULTRA 55 ENT WAND EICA4855-01,UHHS SMC,4751,Material Management,Tech,718.46
RELOAD  GIA BLUE 60 3.8MM GIA6038L,UHHS SMC,4751,Material Management,Tech,182.79
RELOAD ENDOGIA 30 GREY EGIA30AV,UHHS SMC,4751,Material Management,Tech,533.68
RELOAD ENDOGIA 45 GRAY EGIA45AV,UHHS SMC,4751,Material Management,Tech,564.93
RELOAD ENDOGIA ART TRSTPL 30 TAN  EGIA30AVM,UHHS SMC,4751,Material Management,Tech,495.98
RELOAD ENDOGIA ART TRSTPL 30PURPLE EGIA30AMT,UHHS SMC,4751,Material Management,Tech,513.92
RELOAD ENDOGIA ART TRSTPL 45 PURPLE EGIA45AMT,UHHS SMC,4751,Material Management,Tech,588.46
RELOAD ENDOGIA ART TRSTPL 45 TAN EGIA45AVM,UHHS SMC,4751,Material Management,Tech,566.8
RELOAD ENDOGIA ART TRSTPL 60 BLACK EGIA60AXT,UHHS SMC,4751,Material Management,Tech,811.7
RELOAD ENDOGIA ART TRSTPL 60 TAN EGIA60AVM,UHHS SMC,4751,Material Management,Tech,581.46
RELOAD ENDOGIA ART TRSTPL 60PURPLE EGIA60AMT,UHHS SMC,4751,Material Management,Tech,607.27
"RELOAD ENDOSTITCH SURGIDAC 0 48 173026""",UHHS SMC,4751,Material Management,Tech,79.02
RELOAD GIA BLUE 80 3.8MM GIA8038L,UHHS SMC,4751,Material Management,Tech,229.06
RELOAD GIA GREEN 60 4.8MM GIA6048L,UHHS SMC,4751,Material Management,Tech,180.12
RELOAD GIA GREEN 80 4.8MM GIA8048L,UHHS SMC,4751,Material Management,Tech,229.06
RELOAD RADIAL PURPLE EGIARADMT,UHHS SMC,4751,Material Management,Tech,"1,450.68"
RELOAD STAPLER TA OPEN BLUE 60 3.5MM TA6035L,UHHS SMC,4751,Material Management,Tech,157.53
RELOAD STAPLER TA OPEN GREEN 60 4.8MM TA6048L,UHHS SMC,4751,Material Management,Tech,157.53
Reload Contour Cutter  Cr40G,UHHS SMC,4751,Material Management,Tech,770.4
RESECTOR FORMULA SZ3.5 NO TEETH 0375-532-000,UHHS SMC,4751,Material Management,Tech,111.51
RESECTOR FORMULA SZ4.0 NO TEETH 0375-542-000,UHHS SMC,4751,Material Management,Tech,111.51
RESECTOR FORMULA SZ5.5.0 NO TEETH 0375-562-000,UHHS SMC,4751,Material Management,Tech,111.51
"RESUSCITATOR ADULT MANUAL 40 CAR2K8005""",UHHS SMC,4751,Material Management,Tech,54.77
RESUSCITATOR W/3 MASK C 1555142,UHHS SMC,4751,Material Management,Tech,94.93
RESUSCITATOR W/MANOMETER INFANT 10-55283,UHHS SMC,4751,Material Management,Tech,54.77
RETAINER VISCERA FISH GLASSMAN MED 3204,UHHS SMC,4751,Material Management,Tech,79.46
Retainer Visceral Fish Glassman Med,UHHS SMC,4751,Material Management,Tech,79.46
RETRACTOR ENDOPATH MEDIUM FLR02,UHHS SMC,4751,Material Management,Tech,209.28
RETRACTOR ENDOPATH SMALL FLR01,UHHS SMC,4751,Material Management,Tech,209.28
Rh Kit 2Prt Manifld Transducer,UHHS SMC,4751,Material Management,Tech,77.62
Right Coronary Bypass Catheter,UHHS SMC,4751,Material Management,Tech,40.04
RIGID-FIX BIOCRYL FEM CROSS PIN KIT 210816,UHHS SMC,4751,Material Management,Tech,"1,049.43"
Ring Applier-Falope,UHHS SMC,4751,Material Management,Tech,635.68
ROD CARBON FIBR EXTRNL FIXATN 4.0 X200 395.67,UHHS SMC,4751,Material Management,Tech,183.6
ROD CONNECTG 8MM X400MM 5029-8-400,UHHS SMC,4751,Material Management,Tech,789.57
ROD COVER EXTERNAL FIXTN 392.24,UHHS SMC,4751,Material Management,Tech,7.87
ROD COVER EXTERNL FIXTN 4.0 X60 395.60,UHHS SMC,4751,Material Management,Tech,99.48
ROD REAMING 2.5MM W/BALL TIP 351.706S,UHHS SMC,4751,Material Management,Tech,462.39
ROD REAMING 2.5MM W/BALL TIP 351.709S,UHHS SMC,4751,Material Management,Tech,390.33
ROD REAMING 3.0MM STRAIGHT BALL 351.76S,UHHS SMC,4751,Material Management,Tech,544.32
Roller Rubenstein Corneal K20-3845,UHHS SMC,4751,Material Management,Tech,83.62
Room Humidifier per day,UHHS SMC,4751,Material Management,Tech,189.13
Roth Net,UHHS SMC,4751,Material Management,Tech,298.93
ROTICULATOR 55 3.5MM 017612,UHHS SMC,4751,Material Management,Tech,608.49
Rumi Occluding Balloon,UHHS SMC,4751,Material Management,Tech,232.49
Saftifiter Blood Y Set,UHHS SMC,4751,Material Management,Tech,12.9
Saftiset Primary Addit,UHHS SMC,4751,Material Management,Tech,11.3
SCALPEL W/#10 SS BLADE DISP 371610,UHHS SMC,4751,Material Management,Tech,3.32
SCALPEL W/#11 SS BLADE DISP 371611,UHHS SMC,4751,Material Management,Tech,3.32
SCREW 1.7X8MM GOLD 59-17008,UHHS SMC,4751,Material Management,Tech,233.16
SCREW 10X28 BIOCOMP INTERFERENCE AR-5028C-10,UHHS SMC,4751,Material Management,Tech,647.66
SCREW 11MM TI CANN TFNA STERILE 04.037.142S,UHHS SMC,4751,Material Management,Tech,"5,416.47"
SCREW 11X28 BIOCOMP INTERFERENCE AR-5028C-11,UHHS SMC,4751,Material Management,Tech,647.66
SCREW 2.0MM LOCKING STARDRIVE 201.880,UHHS SMC,4751,Material Management,Tech,363.78
SCREW 2.4MM VA LOCKING  STARDRIVE 02.210.120,UHHS SMC,4751,Material Management,Tech,419.52
SCREW 2.4MM VA LOCKING STARDRIVE 02.210.112,UHHS SMC,4751,Material Management,Tech,419.52
SCREW 2.4MM VA LOCKING STARDRIVE 02.210.114,UHHS SMC,4751,Material Management,Tech,419.52
SCREW 2.4MM VA LOCKING STARDRIVE 02.210.116,UHHS SMC,4751,Material Management,Tech,419.52
SCREW 2.4MM VA LOCKING STARDRIVE 02.210.118,UHHS SMC,4751,Material Management,Tech,419.52
SCREW 2.4MM VA LOCKING STARDRIVE 02.210.122,UHHS SMC,4751,Material Management,Tech,419.52
SCREW 2.7MM CORTEX SLF TAPPING 16MM 202.816,UHHS SMC,4751,Material Management,Tech,127.26
SCREW 2.7MM CORTEX SLF TAPPING 202.814,UHHS SMC,4751,Material Management,Tech,152.01
SCREW 2.7MM CORTEX SLF TAPPING 202.818,UHHS SMC,4751,Material Management,Tech,107.49
SCREW 2.7MM METAPH W/T8 STARDRIVE 02.118.516,UHHS SMC,4751,Material Management,Tech,158.73
SCREW 2.7MM METAPHYSEAL STARDRIVE 02.118.514,UHHS SMC,4751,Material Management,Tech,146.97
SCREW 2.7MM SLF TAPPING STARDRIVE 02.211.010,UHHS SMC,4751,Material Management,Tech,438.12
SCREW 2.7MM VA LOCKING T8 STARDRIVE02.211.012,UHHS SMC,4751,Material Management,Tech,497.34
SCREW 2.7MM VA LOCKING T8 STARDRIVE02.211.016,UHHS SMC,4751,Material Management,Tech,539.64
SCREW 2.7MM VA LOCKING T8 STARDRIVE02.211.018,UHHS SMC,4751,Material Management,Tech,477.6
SCREW 2.7MM VA LOCKING T8 STARDRIVE02.211.020,UHHS SMC,4751,Material Management,Tech,517.08
SCREW 2.7X16 mm  LOCKING CROSS-PIN  52-27716,UHHS SMC,4751,Material Management,Tech,325.03
SCREW 2.7X18 mm  LOCKING CROSS-PIN  52-27718,UHHS SMC,4751,Material Management,Tech,325.03
SCREW 27MM LOCKING T8 STARDRIVE 02.244.014,UHHS SMC,4751,Material Management,Tech,517.08
SCREW 3.5MM CORTEX SLF TAPPING 14MM 204.814,UHHS SMC,4751,Material Management,Tech,94.02
SCREW 3.5MM CORTEX SLF TAPPING 204.824,UHHS SMC,4751,Material Management,Tech,94.02
SCREW 3.5MM CORTEX SLF TAPPING 204.826,UHHS SMC,4751,Material Management,Tech,94.02
SCREW 3.5MM CRTX LOW PRO STARDRIVE 02.206.216,UHHS SMC,4751,Material Management,Tech,96.24
SCREW 3.5MM CRTX STARDRIVE 02.206.224,UHHS SMC,4751,Material Management,Tech,96.24
SCREW 3.5MM LOCKING STARDRIVE 02.127.134,UHHS SMC,4751,Material Management,Tech,483.36
SCREW 3.5MM LOCKING STARDRIVE 02.127.170,UHHS SMC,4751,Material Management,Tech,483.36
SCREW 3.5MM LOCKING STARDRIVE 02.127.175,UHHS SMC,4751,Material Management,Tech,483.36
SCREW 3.5MM LOCKING STARDRIVE 02.127.180,UHHS SMC,4751,Material Management,Tech,483.36
SCREW 3.5MM SLF TAPPING STARDRIVE 02.127.160,UHHS SMC,4751,Material Management,Tech,483.36
SCREW 3.5MM SLF TAPPING STARDRIVE 02.206.214,UHHS SMC,4751,Material Management,Tech,96.24
SCREW 3.5MM SLF TAPPING STARDRIVE 02.206.222,UHHS SMC,4751,Material Management,Tech,96.24
SCREW 3.5MM SLF TAPPING STARDRIVE 02.206.226,UHHS SMC,4751,Material Management,Tech,96.24
SCREW 4.0MM CANNULATED SHORT THREAD 207.626,UHHS SMC,4751,Material Management,Tech,629.31
SCREW 4.0MM CANNULATED SHORT THREAD 207.628,UHHS SMC,4751,Material Management,Tech,629.31
SCREW 4.0MM CANNULATED SHORT THREAD 207.630,UHHS SMC,4751,Material Management,Tech,629.31
SCREW 4.0MM CANNULATED SHORT THREAD 207.632,UHHS SMC,4751,Material Management,Tech,629.31
SCREW 4.0MM TI LOCKING STARDRIVE 04.005.414,UHHS SMC,4751,Material Management,Tech,560.28
SCREW 4.0MMCANNULATED SHORT THREAD 207.650,UHHS SMC,4751,Material Management,Tech,707.46
SCREW 5.0MM LOCKING T25 STARDRIVE 04.005.532S,UHHS SMC,4751,Material Management,Tech,798.24
SCREW 5.0MM LOCKING W/STARDRIVE 04.005.530S,UHHS SMC,4751,Material Management,Tech,706.32
SCREW 5.0MM TI  LOCKING STARDRIVE 04.005.526S,UHHS SMC,4751,Material Management,Tech,706.32
SCREW 5.0MM TI LOCKING STARDRIVE 04.005.528S,UHHS SMC,4751,Material Management,Tech,706.32
SCREW 8X28 BIOCOMP INTERFERENCE AR-5028C-08,UHHS SMC,4751,Material Management,Tech,647.66
SCREW 9X28 BIOCOMP INTERFERENCE AR-5028C-09,UHHS SMC,4751,Material Management,Tech,647.66
SCREW BIO INTRAFIX 6-7X30MM 254622,UHHS SMC,4751,Material Management,Tech,797.06
SCREW BIO INTRAFIX 7-9X30MM 254624,UHHS SMC,4751,Material Management,Tech,797.06
SCREW BIOCRYL INTERFERNCE 7X23 231700,UHHS SMC,4751,Material Management,Tech,797.06
SCREW BIOCRYL INTERFERNCE 8X23 231710,UHHS SMC,4751,Material Management,Tech,797.06
SCREW BIOCRYL INTERFERNCE 9X23 231720,UHHS SMC,4751,Material Management,Tech,797.06
SCREW BIOCRYL INTERFERNCE 9X30 231725,UHHS SMC,4751,Material Management,Tech,797.06
SCREW BONE TI 2.3X10MM 52-23010E,UHHS SMC,4751,Material Management,Tech,283.34
SCREW BONE TI 2.3X12MM 52-23012E,UHHS SMC,4751,Material Management,Tech,283.34
SCREW BONE TI 2.3X14MM 52-23014E,UHHS SMC,4751,Material Management,Tech,283.34
SCREW BONE TI 2.3X16MM 52-23016E,UHHS SMC,4751,Material Management,Tech,283.34
SCREW BONE TI 2.3X18MM 52-23018E,UHHS SMC,4751,Material Management,Tech,283.34
SCREW BONE TI 2.3x20MM 52-23020,UHHS SMC,4751,Material Management,Tech,283.34
SCREW BONE TI 2.7X10MM 52-27010,UHHS SMC,4751,Material Management,Tech,283.34
SCREW BONE TI 2.7X12MM 52-27012,UHHS SMC,4751,Material Management,Tech,283.34
SCREW BONE TI 2.7X14MM 52-27014,UHHS SMC,4751,Material Management,Tech,283.34
SCREW BONE TI 2.7X16MM 52-27016,UHHS SMC,4751,Material Management,Tech,283.34
SCREW BONE TI 2.7X18MM 52-27018,UHHS SMC,4751,Material Management,Tech,283.34
SCREW BONE TI 2.7X20MM 52-27020,UHHS SMC,4751,Material Management,Tech,283.34
SCREW BONE TI 2.7X24MM 52-27024,UHHS SMC,4751,Material Management,Tech,283.34
SCREW CANC 6.5X16MM TOTAL HIP 2030-6516-1,UHHS SMC,4751,Material Management,Tech,448.76
SCREW CANC 6.5X20MM TOTAL HIP 2030-6520-1,UHHS SMC,4751,Material Management,Tech,448.76
SCREW CANC 6.5X25MM TOTAL HIP 2030-6525-1,UHHS SMC,4751,Material Management,Tech,448.76
SCREW CANC 6.5X30MM TOTAL HIP 2030-6530-1,UHHS SMC,4751,Material Management,Tech,448.76
SCREW CANC 6.5X35MM TOTAL HIP 2030-6535-1,UHHS SMC,4751,Material Management,Tech,448.76
SCREW CANC 6.5X40MM TOTAL HIP 2030-6540-1,UHHS SMC,4751,Material Management,Tech,448.76
SCREW CANC SS 32MM 6.5X32MM 342060,UHHS SMC,4751,Material Management,Tech,134.23
SCREW CANC SS 32MM THRD 6.5X80MM 342080,UHHS SMC,4751,Material Management,Tech,134.23
SCREW CANC SS FULL THRD 4.0X14MM 345414,UHHS SMC,4751,Material Management,Tech,91.85
SCREW CANC SS FULL THRD 4.0X16MM 345416,UHHS SMC,4751,Material Management,Tech,91.85
SCREW CANC SS FULL THRD 4.0X18MM 345418,UHHS SMC,4751,Material Management,Tech,91.85
SCREW CANC SS FULL THRD 4.0X20MM 345420,UHHS SMC,4751,Material Management,Tech,91.85
SCREW CANC SS FULL THRD 4.0X24MM 345424,UHHS SMC,4751,Material Management,Tech,91.85
SCREW CANC SS FULL THRD 4.0X36MM 345436,UHHS SMC,4751,Material Management,Tech,91.85
SCREW CANC SS FULL THRD 4.0X45 345445,UHHS SMC,4751,Material Management,Tech,91.85
SCREW CANC SS FULL THRD 4.0X50 345450,UHHS SMC,4751,Material Management,Tech,91.85
SCREW CANC SS FULL THRD 6.5X35MM 343035,UHHS SMC,4751,Material Management,Tech,134.23
SCREW CANC SS PRT THRD 4.0X36MM 345536,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM 16MM THRD 6.5X100MM  602100,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X105MM  602105,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X110MM  602110,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X30MM 602030,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X35MM 602035,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X40MM 602040,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X45MM 602045,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X50MM 602050,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X55MM 602055,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X60MM 602060,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X65MM 602065,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X70MM 602070,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X75MM 602075,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X80MM 602080,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X85MM 602085,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X90MM 602090,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 16MM THRD 6.5X95MM 602095,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 32MM THRD 6.5X100MM 602300,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 32MM THRD 6.5X105MM 602305,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 32MM THRD 6.5X110MM 602310,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 32MM THRD 6.5X45MM 602245,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 32MM THRD 6.5X50MM 602250,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 32MM THRD 6.5X55MM 602255,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 32MM THRD 6.5X60MM 602260,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 32MM THRD 6.5X65MM 602265,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 32MM THRD 6.5X70MM 602270,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 32MM THRD 6.5X75MM 602275,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 32MM THRD 6.5X80MM 602280,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 32MM THRD 6.5X85MM 602285,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 32MM THRD 6.5X90MM 602290,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM 32MM THRD 6.5X95MM 602295,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM FULL THRD 4.0X10MM 604010,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X12MM 604012,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X14MM 604014,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X16MM 604016,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X18MM 604018,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X20MM 604020,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X22MM 604022,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X24MM 604024,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X26MM 604026,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X28MM 604028,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X30MM 604030,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X32MM 604032,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X34MM 604034,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X36MM 604036,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X38MM 604038,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X40MM 604040,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X45MM 604045,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X50MM 604050,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X55MM 604055,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 4.0X60MM 604060,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM FULL THRD 6.5X20MM 602420,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM FULL THRD 6.5X25MM 602425,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM FULL THRD 6.5X30MM 602430,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM FULL THRD 6.5X35MM 602435,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM FULL THRD 6.5X40MM 602440,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM FULL THRD 6.5X45MM 602445,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM FULL THRD 6.5X50MM 602450,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM FULL THRD 6.5X55MM 602455,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM FULL THRD 6.5X60MM 602460,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM FULL THRD 6.5X65MM 602465,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM FULL THRD 6.5X70MM 602470,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM FULL THRD 6.5X75MM 602475,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM FULL THRD 6.5X80MM 602480,UHHS SMC,4751,Material Management,Tech,135.94
SCREW CANC TITANM PRT THRD 4.0X10MM 604210,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X12MM 604212,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X14MM 604214,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X16MM 604216,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X18MM 604218,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X20MM 604220,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X22MM 604222,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X24MM 604224,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X26MM 604226,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X28MM 604228,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X30MM 604230,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X32MM 604232,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X34MM 604234,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X36MM 604236,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X38MM 604238,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X40MM 604240,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X45MM 604245,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X50MM 604250,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X55MM 604255,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANC TITANM PRT THRD 4.0X60MM 604260,UHHS SMC,4751,Material Management,Tech,99.23
SCREW CANN SS 20MM THRD 6.5X105MM 326105S,UHHS SMC,4751,Material Management,Tech,757.9
SCREW CANN SS 20MM THRD 6.5X65MM 326065S,UHHS SMC,4751,Material Management,Tech,648.57
SCREW CANN SS 20MM THRD 6.5X85MM 326085S,UHHS SMC,4751,Material Management,Tech,839.54
SCREW CANN SS 20MM THRD 6.5X90MM 326090S,UHHS SMC,4751,Material Management,Tech,667.8
SCREW CANN SS 40MM THRD 6.5X115MM 326315S,UHHS SMC,4751,Material Management,Tech,757.9
SCREW CANN SS FULL THRD 4.0X46MM 325246S,UHHS SMC,4751,Material Management,Tech,550.93
SCREW CANN SS PRT THRD 4.0X30MM 325030S,UHHS SMC,4751,Material Management,Tech,612.96
SCREW CANN SS PRT THRD 4.0X34MM 325034S,UHHS SMC,4751,Material Management,Tech,612.96
SCREW CANN SS PRT THRD 4.0X36MM 325036S,UHHS SMC,4751,Material Management,Tech,612.96
SCREW CANN SS PRT THRD 4.0X38MM 325038S,UHHS SMC,4751,Material Management,Tech,612.96
SCREW CANN SS PRT THRD 4.0X44MM 325044S,UHHS SMC,4751,Material Management,Tech,612.96
SCREW CANN SS PRT THRD 4.0X46MM 325046S,UHHS SMC,4751,Material Management,Tech,612.96
SCREW CANN SS PRT THRD 4.0X50MM 325050S,UHHS SMC,4751,Material Management,Tech,612.96
SCREW CANN SS PRT THRD 4.0X55MM 325055S,UHHS SMC,4751,Material Management,Tech,612.96
SCREW CANN SS PRT THRD 8.0X90MM 326690S,UHHS SMC,4751,Material Management,Tech,765
SCREW CANN TITANM 20MM THRD 6.5X100MM 602700S,UHHS SMC,4751,Material Management,Tech,839.54
SCREW CANN TITANM 20MM THRD 6.5X105MM 602705S,UHHS SMC,4751,Material Management,Tech,839.54
SCREW CANN TITANM 20MM THRD 6.5X110MM 602710S,UHHS SMC,4751,Material Management,Tech,839.54
SCREW CANN TITANM 20MM THRD 6.5X115MM 602715S,UHHS SMC,4751,Material Management,Tech,839.54
