Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
Lacrimal intubation set guibor (Medtronic/8590350),UHHS RMC,14150,RMC Operating Room,Tech,239
Lap Sac 8 X 10,UHHS RMC,21728,RMC Operating Room,Tech,205
Laser fiber holmium 1000,UHHS RMC,14787,RMC Operating Room,Tech,"1,172.00"
Laser Fiber Holmium 200,UHHS RMC,21602,RMC Operating Room,Tech,540
Lead Introducer 6210-S5,UHHS RMC,15675,RMC Operating Room,Tech,349
LeMaitre Catheter 1651-44,UHHS RMC,30402,RMC Operating Room,Tech,183
LeMaitre Catheter 1651-64,UHHS RMC,30401,RMC Operating Room,Tech,183
Lemaitre Radiopaque Tape 110020,UHHS RMC,53017,RMC Operating Room,Tech,169
Lemaitre Radiopaque Tape 110050,UHHS RMC,53018,RMC Operating Room,Tech,148
Lens intraocular 19.5/2.0 diopter Starr  AA4203TL,UHHS RMC,15362,RMC Operating Room,Tech,442
LexionMed Insuflow tubing 6198,UHHS RMC,25758,RMC Operating Room,Tech,342
Lifecell Alloderm 1010002,UHHS RMC,33449,RMC Operating Room,Tech,"7,722.00"
Lifecell Alloderm 102007,UHHS RMC,14155,RMC Operating Room,Tech,834
Lifecell Alloderm 102009,UHHS RMC,35185,RMC Operating Room,Tech,735
Lifecell Alloderm 102010,UHHS RMC,14156,RMC Operating Room,Tech,"1,458.00"
Lifecell Alloderm 102012,UHHS RMC,20226,RMC Operating Room,Tech,"1,458.00"
Lifecell Alloderm 102016,UHHS RMC,33450,RMC Operating Room,Tech,"15,429.00"
Lifecell Alloderm 102020,UHHS RMC,35186,RMC Operating Room,Tech,"2,478.00"
Lifecell Alloderm 102021,UHHS RMC,19735,RMC Operating Room,Tech,"2,040.00"
Lifecell Alloderm 102050,UHHS RMC,17108,RMC Operating Room,Tech,"4,380.00"
Lifecell Alloderm 102071,UHHS RMC,35187,RMC Operating Room,Tech,"6,567.00"
Lifecell Alloderm 102072,UHHS RMC,14159,RMC Operating Room,Tech,"6,567.00"
Lifecell Alloderm 102082,UHHS RMC,20207,RMC Operating Room,Tech,"5,841.00"
Lifecell Alloderm 102128,UHHS RMC,23008,RMC Operating Room,Tech,"12,339.00"
Lifecell Alloderm 102196,UHHS RMC,14160,RMC Operating Room,Tech,"9,258.00"
Lifecell Alloderm 102320,UHHS RMC,14161,RMC Operating Room,Tech,"30,852.00"
Lifecell Alloderm 1516128,UHHS RMC,34947,RMC Operating Room,Tech,"12,339.00"
Lifecell Alloderm 1516616,UHHS RMC,34946,RMC Operating Room,Tech,"9,258.00"
Lifecell Alloderm 151672,UHHS RMC,34945,RMC Operating Room,Tech,"6,567.00"
Lifecell Alloderm 1518128,UHHS RMC,39739,RMC Operating Room,Tech,"12,339.00"
Lifecell Alloderm 1520128,UHHS RMC,35188,RMC Operating Room,Tech,"12,339.00"
Lifecell Alloderm 982036,UHHS RMC,14163,RMC Operating Room,Tech,"3,471.00"
Lifecell Alloderm 982048,UHHS RMC,20223,RMC Operating Room,Tech,"4,380.00"
Lifecell Alloderm 982060,UHHS RMC,19588,RMC Operating Room,Tech,"2,448.00"
Lifecell Alloderm 982070,UHHS RMC,20222,RMC Operating Room,Tech,"6,567.00"
Lifecell Alloderm 982080,UHHS RMC,14164,RMC Operating Room,Tech,"5,841.00"
Lifecell Alloderm 982128,UHHS RMC,14166,RMC Operating Room,Tech,"12,339.00"
Lifecell Alloderm 982144,UHHS RMC,32845,RMC Operating Room,Tech,"13,887.00"
Lifecell Alloderm 982196,UHHS RMC,14165,RMC Operating Room,Tech,"9,258.00"
Lifecell Alloderm 982320,UHHS RMC,15228,RMC Operating Room,Tech,"30,852.00"
Lifecell Alloderm 992128,UHHS RMC,33556,RMC Operating Room,Tech,"12,339.00"
Lifecell Alloderm 992196,UHHS RMC,33557,RMC Operating Room,Tech,"9,258.00"
Lifecell Alloderm Graft Med CM1516,UHHS RMC,53439,RMC Operating Room,Tech,"12,720.00"
Lifecell Strattice 0516001,UHHS RMC,23002,RMC Operating Room,Tech,"6,177.00"
Lifecell Strattice 0610008,UHHS RMC,32844,RMC Operating Room,Tech,"4,959.00"
Lifecell Strattice 0616002,UHHS RMC,23003,RMC Operating Room,Tech,"7,410.00"
Lifecell Strattice 0808006,UHHS RMC,35184,RMC Operating Room,Tech,"4,005.00"
Lifecell Strattice 0816001,UHHS RMC,23004,RMC Operating Room,Tech,"9,882.00"
Lifecell Strattice 1016002,UHHS RMC,23005,RMC Operating Room,Tech,"12,348.00"
Lifecell Strattice 1620002,UHHS RMC,23006,RMC Operating Room,Tech,"24,693.00"
Lifecell Strattice 2020002,UHHS RMC,23007,RMC Operating Room,Tech,"30,867.00"
Lifecell Strattice 2025002,UHHS RMC,32846,RMC Operating Room,Tech,"38,583.00"
Lifecell Strattice 3030002,UHHS RMC,37099,RMC Operating Room,Tech,"69,441.00"
Lifecell Strattice RTM CON2006,UHHS RMC,41126,RMC Operating Room,Tech,"5,898.00"
Lifenet Allograft I/C graft chamber 10cc GDS010,UHHS RMC,17749,RMC Operating Room,Tech,"2,616.00"
Lifenet aort valve HVAL,UHHS RMC,17751,RMC Operating Room,Tech,"31,325.00"
Lifenet aort valve HVAM,UHHS RMC,17753,RMC Operating Room,Tech,"31,325.00"
Lifenet aort valve HVAS,UHHS RMC,17754,RMC Operating Room,Tech,"28,477.00"
Lifenet Flexigraft 10cc BL1000004,UHHS RMC,55241,RMC Operating Room,Tech,"2,960.00"
Lifenet Flexigraft 10x10x10 BL1100003,UHHS RMC,55238,RMC Operating Room,Tech,"1,425.00"
Lifenet Flexigraft 12x12x12 BL1100002,UHHS RMC,55240,RMC Operating Room,Tech,"1,662.00"
Lifenet Flexigraft 5cc BL1200003,UHHS RMC,55239,RMC Operating Room,Tech,"1,543.00"
Lifenet Flexigraft 8x8x8 BL1100001,UHHS RMC,55237,RMC Operating Room,Tech,"1,128.00"
Lifenet Graft Pericardium Lg PERI L,UHHS RMC,42794,RMC Operating Room,Tech,"1,582.00"
Lifenet Graft Pericardium Sm PERI S,UHHS RMC,42795,RMC Operating Room,Tech,538
Lifenet hemi pulm art LHPA,UHHS RMC,17758,RMC Operating Room,Tech,"8,162.00"
Lifenet hemi pulm art RHPA,UHHS RMC,17759,RMC Operating Room,Tech,"8,162.00"
Lifenet IC chamber 15 GDS015,UHHS RMC,17750,RMC Operating Room,Tech,"3,897.00"
Lifenet IC chamber 5 GDS005,UHHS RMC,17748,RMC Operating Room,Tech,"1,390.00"
Lifenet Patch DD 10x14 AFLEX822,UHHS RMC,52349,RMC Operating Room,Tech,"1,599.00"
Lifenet Patch DD 40x70 AFLEX301,UHHS RMC,52350,RMC Operating Room,Tech,"11,084.00"
Lifenet pulm valve HVPL,UHHS RMC,17755,RMC Operating Room,Tech,"28,477.00"
Lifenet pulm valve HVPM,UHHS RMC,17756,RMC Operating Room,Tech,"23,967.00"
Lifenet pulm valve HVPS,UHHS RMC,17757,RMC Operating Room,Tech,"31,325.00"
Lifenet saph vein CV>80,UHHS RMC,17747,RMC Operating Room,Tech,"24,131.00"
Lifenet saph vein CV2130,UHHS RMC,17741,RMC Operating Room,Tech,"16,247.00"
Lifenet saph vein CV3145,UHHS RMC,17743,RMC Operating Room,Tech,"17,896.00"
Lifenet saph vein CV4660,UHHS RMC,17744,RMC Operating Room,Tech,"19,455.00"
Lifenet saph vein CV6170,UHHS RMC,17745,RMC Operating Room,Tech,"21,103.00"
Lifenet saph vein CV7180,UHHS RMC,17746,RMC Operating Room,Tech,"22,482.00"
Lifenet Tendon Semi Tendinosus FST 7.5,UHHS RMC,54645,RMC Operating Room,Tech,"3,857.00"
LifeSci Catheter arterial embo fogarty 120804F,UHHS RMC,20357,RMC Operating Room,Tech,99
LifeSci Catheter arterial embo fogarty 12A0602F,UHHS RMC,20359,RMC Operating Room,Tech,186
LifeSci Catheter arterial embo fogarty 12A1004F,UHHS RMC,20358,RMC Operating Room,Tech,99
Lifesys Clamp Bowel,UHHS RMC,29384,RMC Operating Room,Tech,555
Lifesys Clamp Gator,UHHS RMC,29385,RMC Operating Room,Tech,505
Lifesys Grasper,UHHS RMC,29383,RMC Operating Room,Tech,380
Ligament Chisel 913002,UHHS RMC,16999,RMC Operating Room,Tech,470
Ligasure Atlas sealer/divider USSurg LS1120,UHHS RMC,14439,RMC Operating Room,Tech,883
Ligtr Multband Super 7 2 8 M,UHHS RMC,17000,RMC Operating Room,Tech,674
Lima Glenosphere SMR 137409105,UHHS RMC,39789,RMC Operating Room,Tech,"7,638.00"
Lima Liner Gleniod Std 137750010,UHHS RMC,42778,RMC Operating Room,Tech,"1,650.00"
Lima Screw L 8420150x0,UHHS RMC,42777,RMC Operating Room,Tech,327
Lina Loop Monopolar EL2008,UHHS RMC,31080,RMC Operating Room,Tech,990
Lina McCartney Tube xxTV,UHHS RMC,34676,RMC Operating Room,Tech,600
Lina Morcellator Xcise MOR1515,UHHS RMC,35414,RMC Operating Room,Tech,"2,025.00"
Linvatec ablator lightwave suction,UHHS RMC,14827,RMC Operating Room,Tech,366
Linvatec Arthro Blade Gator C9266,UHHS RMC,16806,RMC Operating Room,Tech,189
Linvatec Arthro Blades/Cutters,UHHS RMC,15673,RMC Operating Room,Tech,156
Linvatec Bioscrew C80xx,UHHS RMC,17853,RMC Operating Room,Tech,290
Linvatec Blade Great White C9299M,UHHS RMC,31555,RMC Operating Room,Tech,164
Linvatec blade H9111,UHHS RMC,19477,RMC Operating Room,Tech,120
Linvatec blade H91XX,UHHS RMC,19478,RMC Operating Room,Tech,120
Linvatec blade M92XXA,UHHS RMC,19479,RMC Operating Room,Tech,132
Linvatec Burr 50922300,UHHS RMC,32888,RMC Operating Room,Tech,81
Linvatec Burr 5092-238,UHHS RMC,31552,RMC Operating Room,Tech,150
Linvatec Burr 5093-226,UHHS RMC,31553,RMC Operating Room,Tech,170
Linvatec Burr 5093-230,UHHS RMC,31554,RMC Operating Room,Tech,177
Linvatec Burr Great White 9299A,UHHS RMC,31556,RMC Operating Room,Tech,160
Linvatec light flexible,UHHS RMC,19476,RMC Operating Room,Tech,88
Linvatec router H9131,UHHS RMC,19480,RMC Operating Room,Tech,122
Linvatec Saw/Blade Sagital 5072195,UHHS RMC,35143,RMC Operating Room,Tech,163
Linvatec suture retriever,UHHS RMC,17030,RMC Operating Room,Tech,106
Lone Star inserter penile prosthesis dilamezinse DMI12G,UHHS RMC,14373,RMC Operating Room,Tech,102
Lone star stay set 33168G,UHHS RMC,17794,RMC Operating Room,Tech,190
LoneStar 5mm sharp hooks 8pk blue 35118G,UHHS RMC,15429,RMC Operating Room,Tech,130
LSI Cor Knot Mini Combo 031350,UHHS RMC,40298,RMC Operating Room,Tech,"2,100.00"
LSI Cor Knot MIS Combo 031082,UHHS RMC,40299,RMC Operating Room,Tech,"2,400.00"
LSI Cor Knot Single 030850,UHHS RMC,40297,RMC Operating Room,Tech,120
LSI Fornisee FS30/35/40,UHHS RMC,37161,RMC Operating Room,Tech,540
LSI ti Knot Device 030404,UHHS RMC,29088,RMC Operating Room,Tech,154
LSI Ti Knot TKS 030404,UHHS RMC,36521,RMC Operating Room,Tech,585
Lumenis Laser Handpiece F50A0000426,UHHS RMC,33327,RMC Operating Room,Tech,214
Lumenis Lightscapel LS900003,UHHS RMC,53098,RMC Operating Room,Tech,"2,097.00"
LVAD pump Jarvik Heart JHI002,UHHS RMC,15382,RMC Operating Room,Tech,"224,813.00"
LVI Anastoclip GC 40070x,UHHS RMC,41779,RMC Operating Room,Tech,"1,602.00"
LVI Valvulotome 1.5mm 101000,UHHS RMC,40749,RMC Operating Room,Tech,"5,937.00"
Mahurkar Dual Curved 11.5 x 16,UHHS RMC,14818,RMC Operating Room,Tech,228
Mahurkar Dual Curved 11.5 X 19.5,UHHS RMC,15595,RMC Operating Room,Tech,300
Mallin Endobronchial Cath Tube 125041,UHHS RMC,54818,RMC Operating Room,Tech,138
Mallinckrodt  Trach Tube DCT,UHHS RMC,15235,RMC Operating Room,Tech,100
Mallinckrodt Broncho Cath 35FR 125035,UHHS RMC,33451,RMC Operating Room,Tech,139
Mallinckrodt Broncho Cath w/CPAP,UHHS RMC,33452,RMC Operating Room,Tech,156
Mallinckrodt Endobronchial Tube 125039,UHHS RMC,35368,RMC Operating Room,Tech,139
Mallinckrodt Trach Tube DCFS,UHHS RMC,15234,RMC Operating Room,Tech,97
Mallinckrodt Trach Tube DFEN,UHHS RMC,15236,RMC Operating Room,Tech,110
Mallinckrodt Trach Tube FEN,UHHS RMC,15237,RMC Operating Room,Tech,137
Mallinckrodt Trach Tube LPC,UHHS RMC,17158,RMC Operating Room,Tech,128
Mallinckrodt Trach Tube NEO/PED,UHHS RMC,21769,RMC Operating Room,Tech,99
Mallinckrodt Trach Tube XLTCP,UHHS RMC,32616,RMC Operating Room,Tech,188
Mallinckrodt Trach Tube XLTUD,UHHS RMC,32617,RMC Operating Room,Tech,188
Mallinckrodt Trach Tube XLTUP,UHHS RMC,32618,RMC Operating Room,Tech,188
Mallinkrodt Trach Tube x0XLTCD,UHHS RMC,16337,RMC Operating Room,Tech,188
Mammary Sizer,UHHS RMC,17131,RMC Operating Room,Tech,121
Manipulator uterine humi (CooperSurgical/6003),UHHS RMC,14271,RMC Operating Room,Tech,95
Maquet Graft hemashield microvel 16x8,UHHS RMC,14866,RMC Operating Room,Tech,"2,600.00"
Maquet IAB Catheter 068400049801,UHHS RMC,34593,RMC Operating Room,Tech,"2,869.00"
Maquet IABS Insertion Kit F/34&40ml,UHHS RMC,34822,RMC Operating Room,Tech,320
Maquet IABS Insertion Kit f/50ml,UHHS RMC,21786,RMC Operating Room,Tech,320
Maquet Patch Hemashield M00200019509,UHHS RMC,16917,RMC Operating Room,Tech,334
Maquet Percutaneous Insert Kit PIK-100-USA,UHHS RMC,42612,RMC Operating Room,Tech,222
Maquet Percutaneous Insert Kit PIK-150-USA,UHHS RMC,42613,RMC Operating Room,Tech,222
Maquet Pump Rotaflow Bioline,UHHS RMC,40111,RMC Operating Room,Tech,"1,073.00"
Maquet Vasoview Accessory,UHHS RMC,30415,RMC Operating Room,Tech,388
Maquet Vasoview Hemopro,UHHS RMC,30416,RMC Operating Room,Tech,"2,849.00"
Mass Eye Keratoprosthesis K Pro I,UHHS RMC,36524,RMC Operating Room,Tech,"15,000.00"
Mattress Air Waffle W/Pump,UHHS RMC,21596,RMC Operating Room,Tech,94
MCI Catheter 10F ASPCxxPXL,UHHS RMC,39494,RMC Operating Room,Tech,"1,110.00"
MCI Catheter Dialysis ASPCCxx3,UHHS RMC,39493,RMC Operating Room,Tech,986
MCI Catheter Raulerson XTP11xIJS,UHHS RMC,54189,RMC Operating Room,Tech,174
MDT Needle Biopsy Trapsystem 1106TL,UHHS RMC,34228,RMC Operating Room,Tech,"4,448.00"
Mdtrnc Aortic cuff extendr 20/28mmx4.0cm,UHHS RMC,17486,RMC Operating Room,Tech,"6,540.00"
Med comp catheter raulerson,UHHS RMC,17820,RMC Operating Room,Tech,235
Medafor Arista Hemostat 5gm SM0007USA,UHHS RMC,38334,RMC Operating Room,Tech,769
MedComp Catheter dialysis 7f 2 lumen T74M,UHHS RMC,20390,RMC Operating Room,Tech,211
Meddev Eyelid gold 1.0gm LL3010,UHHS RMC,20205,RMC Operating Room,Tech,650
MedEl Cochlear Impl Synchrony Flex 24,UHHS RMC,42925,RMC Operating Room,Tech,"65,700.00"
MedEl Cochlear Impl Synchrony Flex 28,UHHS RMC,42929,RMC Operating Room,Tech,"65,700.00"
MedEl Processor 1 Sonnet  US3100,UHHS RMC,42923,RMC Operating Room,Tech,"28,800.00"
MedEl Processor 2 Sonnet US3200,UHHS RMC,42924,RMC Operating Room,Tech,"36,300.00"
MedEl Processor Sonnet/Rondo US3191,UHHS RMC,42926,RMC Operating Room,Tech,"36,300.00"
Medela Thopaz Cannister 0790016,UHHS RMC,41694,RMC Operating Room,Tech,112
Medela Thopaz Tubing 0790021,UHHS RMC,41695,RMC Operating Room,Tech,112
Medical Comp Catheter set hemodialysis tesio double lumen in,UHHS RMC,16845,RMC Operating Room,Tech,927
Medical Components Cath 14F X 32 split strm SST32,UHHS RMC,19814,RMC Operating Room,Tech,"1,159.00"
Medical Components Cath 16F X 32 split strm SST3216,UHHS RMC,19826,RMC Operating Room,Tech,"1,118.00"
Medline Pouch double hip DYNJP8201,UHHS RMC,20251,RMC Operating Room,Tech,93
Medovations Tip Endolumina,UHHS RMC,21579,RMC Operating Room,Tech,339
Medron Nerve Stimulator 8225401,UHHS RMC,39184,RMC Operating Room,Tech,411
Medtrnc iliac limb straight stent graft,UHHS RMC,17439,RMC Operating Room,Tech,"10,043.00"
Medtrnc iliac limb straight stent graft 13.5cm,UHHS RMC,17440,RMC Operating Room,Tech,"10,342.00"
Medtron Accessory Kit 335025,UHHS RMC,32371,RMC Operating Room,Tech,271
Medtron Accessory Kit 355531,UHHS RMC,34624,RMC Operating Room,Tech,600
Medtron Accessory Kit 85909,UHHS RMC,37391,RMC Operating Room,Tech,285
Medtron Acorn Tool 9AC50,UHHS RMC,32375,RMC Operating Room,Tech,262
Medtron anchor 355039,UHHS RMC,16262,RMC Operating Room,Tech,448
Medtron Anchor Injex 9779x,UHHS RMC,38390,RMC Operating Room,Tech,525
Medtron Ancore Duran Band 620BG,UHHS RMC,33303,RMC Operating Room,Tech,"3,666.00"
Medtron annuloplasty ring CG future 638RL,UHHS RMC,16339,RMC Operating Room,Tech,"7,162.00"
Medtron antenna 37092SFR,UHHS RMC,16260,RMC Operating Room,Tech,240
Medtron Aqua Mantys 233011,UHHS RMC,35527,RMC Operating Room,Tech,"1,557.00"
Medtron Biopump Carmeda CBBPX80,UHHS RMC,38335,RMC Operating Room,Tech,570
Medtron Blade 1882040,UHHS RMC,40265,RMC Operating Room,Tech,717
Medtron Blade Fusion 1884380EM,UHHS RMC,41765,RMC Operating Room,Tech,965
Medtron Blade Laryng 1882923HRE,UHHS RMC,31003,RMC Operating Room,Tech,"1,413.00"
Medtron Blade Laryng 1884023,UHHS RMC,31000,RMC Operating Room,Tech,"1,443.00"
Medtron Blade Laryng 1884030HRE,UHHS RMC,31002,RMC Operating Room,Tech,"1,308.00"
Medtron Blade Microdebrider 2.0 1882916,UHHS RMC,39314,RMC Operating Room,Tech,808
Medtron Blade Microdebrider 4.0 1884016,UHHS RMC,39315,RMC Operating Room,Tech,621
Medtron Blade Quadcut 1883480EM,UHHS RMC,41764,RMC Operating Room,Tech,"1,014.00"
Medtron Blade Radenoid 1884008,UHHS RMC,30989,RMC Operating Room,Tech,384
Medtron Blade Radenoid 1884507,UHHS RMC,30988,RMC Operating Room,Tech,465
Medtron Blade Rohs 413555,UHHS RMC,42583,RMC Operating Room,Tech,947
Medtron Blade Rotate 1882040HR,UHHS RMC,34018,RMC Operating Room,Tech,658
Medtron Blade Rotate 1883519HR,UHHS RMC,34019,RMC Operating Room,Tech,910
Medtron Blade Rotate 1884002HRE,UHHS RMC,34020,RMC Operating Room,Tech,618
Medtron Blade Rotate 1884004HR,UHHS RMC,34021,RMC Operating Room,Tech,583
Medtron Blade Rotate 1884006HR,UHHS RMC,34022,RMC Operating Room,Tech,528
Medtron Blade Rotate 1884016HR,UHHS RMC,34023,RMC Operating Room,Tech,539
Medtron Blade Sinus 1883502,UHHS RMC,30993,RMC Operating Room,Tech,561
Medtron Blade Sinus 1883504,UHHS RMC,30990,RMC Operating Room,Tech,403
Medtron Blade Sinus 1883507,UHHS RMC,30995,RMC Operating Room,Tech,654
Medtron Blade Sinus 1884002,UHHS RMC,30991,RMC Operating Room,Tech,501
Medtron Blade Sinus 1884004/6,UHHS RMC,30992,RMC Operating Room,Tech,549
Medtron Blade Subglott 1883524,UHHS RMC,30999,RMC Operating Room,Tech,961
Medtron Blade Subglott 1884024,UHHS RMC,31001,RMC Operating Room,Tech,961
Medtron Blade Subglott 1884031,UHHS RMC,30998,RMC Operating Room,Tech,"1,299.00"
Medtron Bone Allograft Bmp 7510800,UHHS RMC,21545,RMC Operating Room,Tech,"17,205.00"
Medtron Bone Mill BM210,UHHS RMC,18205,RMC Operating Room,Tech,990
Medtron Bryan Cervical Disc 16mm,UHHS RMC,39842,RMC Operating Room,Tech,"14,160.00"
Medtron Bryan Cutter 16mm 6474526,UHHS RMC,39841,RMC Operating Room,Tech,"1,350.00"
Medtron Burr 2mm 22DxST,UHHS RMC,32370,RMC Operating Room,Tech,223
Medtron Burr 4mm 1883672HS,UHHS RMC,38792,RMC Operating Room,Tech,927
Medtron Burr 70d 1884070RTx,UHHS RMC,41149,RMC Operating Room,Tech,"1,248.00"
Medtron Burr Midas 10BA40,UHHS RMC,34460,RMC Operating Room,Tech,272
Medtron Burr Midas 10MH30MN,UHHS RMC,36451,RMC Operating Room,Tech,251
Medtron Burr Midas 14ACx0,UHHS RMC,34455,RMC Operating Room,Tech,326
Medtron Burr Midas 14BA30/40,UHHS RMC,34468,RMC Operating Room,Tech,357
Medtron Burr Midas 14BA30D,UHHS RMC,34470,RMC Operating Room,Tech,340
Medtron Burr Midas 14BA50,UHHS RMC,34469,RMC Operating Room,Tech,350
Medtron Burr Midas 14CYx0,UHHS RMC,34461,RMC Operating Room,Tech,272
Medtron Burr Midas 14MH30,UHHS RMC,34459,RMC Operating Room,Tech,328
Medtron Burr Midas 14TA30,UHHS RMC,34467,RMC Operating Room,Tech,339
Medtron Burr Midas 21ACxx,UHHS RMC,34464,RMC Operating Room,Tech,276
Medtron Burr Midas 21BA60,UHHS RMC,34475,RMC Operating Room,Tech,327
Medtron Burr Midas 21CY90,UHHS RMC,34463,RMC Operating Room,Tech,274
Medtron Burr Midas 21MH30,UHHS RMC,34465,RMC Operating Room,Tech,310
Medtron Burr Midas 21TA30,UHHS RMC,34471,RMC Operating Room,Tech,302
Medtron Burr Midas 26CY75,UHHS RMC,34466,RMC Operating Room,Tech,285
Medtron Burr Midas 7BA06D MN,UHHS RMC,34456,RMC Operating Room,Tech,266
Medtron Burr Midas 7BAxx,UHHS RMC,34449,RMC Operating Room,Tech,288
Medtron Burr Midas 7BAxxD,UHHS RMC,34457,RMC Operating Room,Tech,276
Medtron Burr Midas 8TA11,UHHS RMC,34446,RMC Operating Room,Tech,197
Medtron Burr Midas 9ACx0,UHHS RMC,34454,RMC Operating Room,Tech,272
Medtron Burr Midas 9BAx0,UHHS RMC,34462,RMC Operating Room,Tech,335
Medtron Burr Midas 9BAxxD,UHHS RMC,34473,RMC Operating Room,Tech,366
Medtron Burr Midas 9HM126,UHHS RMC,34476,RMC Operating Room,Tech,337
Medtron Burr Midas 9HSxxx,UHHS RMC,34477,RMC Operating Room,Tech,450
Medtron Burr Midas 9MH30,UHHS RMC,34458,RMC Operating Room,Tech,326
Medtron Burr Midas F1/8TA15,UHHS RMC,34447,RMC Operating Room,Tech,216
Medtron Burr Midas F2/8TA23,UHHS RMC,34448,RMC Operating Room,Tech,216
Medtron Burr Midas F3/9TA30,UHHS RMC,34452,RMC Operating Room,Tech,312
Medtron Burr Midas MC254,UHHS RMC,34474,RMC Operating Room,Tech,375
Medtron Burr Midas MC30,UHHS RMC,34478,RMC Operating Room,Tech,454
Medtron Burr Midas10BA30,UHHS RMC,34451,RMC Operating Room,Tech,260
Medtron Burr Midas10BA50,UHHS RMC,34453,RMC Operating Room,Tech,261
Medtron Burr Midas14BA50D,UHHS RMC,34472,RMC Operating Room,Tech,308
Medtron Burr Midas9CYx0,UHHS RMC,34450,RMC Operating Room,Tech,297
Medtron Burr OtoFlex G/W 3155643,UHHS RMC,40989,RMC Operating Room,Tech,633
Medtron Burr OtoFlex GR 3155637,UHHS RMC,40988,RMC Operating Room,Tech,615
Medtron Burr Sinus 1883070HS,UHHS RMC,30996,RMC Operating Room,Tech,975
Medtron Burr Sinus 1883670HS,UHHS RMC,30997,RMC Operating Room,Tech,981
Medtron Burr Tardy 1883260,UHHS RMC,52351,RMC Operating Room,Tech,635
Medtron cable electrode FC1020,UHHS RMC,23011,RMC Operating Room,Tech,270
Medtron Cable Test 357501,UHHS RMC,38843,RMC Operating Room,Tech,120
Medtron Cable Twist Lock 357625,UHHS RMC,38844,RMC Operating Room,Tech,240
Medtron Cables Sterile F/Leads 5833SL,UHHS RMC,34236,RMC Operating Room,Tech,225
Medtron Cannula 14FR 96830114,UHHS RMC,39935,RMC Operating Room,Tech,855
Medtron Cannula 32/40 91263,UHHS RMC,21743,RMC Operating Room,Tech,91
Medtron Cannula 32F CB68132,UHHS RMC,37901,RMC Operating Room,Tech,211
Medtron Cannula Arterial EPOA 7822x,UHHS RMC,40038,RMC Operating Room,Tech,128
Medtron Cannula Arterial EPOA 7832x,UHHS RMC,39766,RMC Operating Room,Tech,128
Medtron Cannula Biomedicus CB98805102,UHHS RMC,31140,RMC Operating Room,Tech,927
Medtron Cannula Ostia 30320,UHHS RMC,37898,RMC Operating Room,Tech,126
Medtron Cannula Retrograde 94885K,UHHS RMC,37900,RMC Operating Room,Tech,235
Medtron Cannula Venous 2 Stage 91240,UHHS RMC,40039,RMC Operating Room,Tech,91
Medtron Cannula Venous 6813x,UHHS RMC,36635,RMC Operating Room,Tech,87
Medtron Cannula Venous 91246,UHHS RMC,37899,RMC Operating Room,Tech,91
Medtron Cannula Venous EOPA CB77718/20,UHHS RMC,41498,RMC Operating Room,Tech,317
Medtron Cannula Venous EOPA CB77722/24,UHHS RMC,41499,RMC Operating Room,Tech,316
Medtron Cardioplegia Transplant OX71R4,UHHS RMC,33547,RMC Operating Room,Tech,432
Medtron Carmeda Bioactive Surface Tubing,UHHS RMC,33546,RMC Operating Room,Tech,"1,851.00"
Medtron Catheter Admiral Inpact ADM0x00x013P,UHHS RMC,40986,RMC Operating Room,Tech,"3,750.00"
Medtron Catheter Admiral Inpact ADM0x012013P,UHHS RMC,40987,RMC Operating Room,Tech,"4,200.00"
Medtron Catheter Ares Peritoneal 93092,UHHS RMC,40033,RMC Operating Room,Tech,"1,155.00"
Medtron Catheter Ascenda 8780,UHHS RMC,37587,RMC Operating Room,Tech,"2,970.00"
Medtron Catheter Ascenda 8781,UHHS RMC,40032,RMC Operating Room,Tech,"2,970.00"
Medtron Catheter Balloon Stent Graft,UHHS RMC,17460,RMC Operating Room,Tech,"1,214.00"
Medtron Catheter Ventricular Ares 91101,UHHS RMC,40985,RMC Operating Room,Tech,"1,230.00"
Medtron charger 37752,UHHS RMC,13899,RMC Operating Room,Tech,"6,809.00"
Medtron Charger 37754,UHHS RMC,34941,RMC Operating Room,Tech,"5,846.00"
Medtron Clearview Blower/Mister 22150,UHHS RMC,21563,RMC Operating Room,Tech,175
Medtron controller 7436,UHHS RMC,18452,RMC Operating Room,Tech,"1,837.00"
Medtron CoreV Delivery System DCSC418FR,UHHS RMC,38732,RMC Operating Room,Tech,"6,330.00"
Medtron CoreV Loading Syst CLS300018FR,UHHS RMC,38733,RMC Operating Room,Tech,"1,170.00"
Medtron CSF Valve 4232x,UHHS RMC,40263,RMC Operating Room,Tech,"2,752.00"
Medtron CSF Valve 4281x,UHHS RMC,40264,RMC Operating Room,Tech,"4,346.00"
Medtron CSF Valve 82314,UHHS RMC,40262,RMC Operating Room,Tech,"2,635.00"
Medtron Drill 6474176,UHHS RMC,39840,RMC Operating Room,Tech,525
Medtron Drill Bit 873005,UHHS RMC,39749,RMC Operating Room,Tech,"1,100.00"
Medtron EMG electrode 8227103,UHHS RMC,17558,RMC Operating Room,Tech,200
Medtron Endograft Endurant 2,UHHS RMC,38303,RMC Operating Room,Tech,"34,500.00"
Medtron Endograft Endurant 3+,UHHS RMC,38304,RMC Operating Room,Tech,"39,000.00"
Medtron Endograft Valiant 1,UHHS RMC,37567,RMC Operating Room,Tech,"45,000.00"
