Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
Cyberonics Tunneler 402,UHHS MHG,21704,MHG Operating Room,Tech,"1,272.00"
CYTYC mammosite catheter,UHHS MHG,15430,MHG Operating Room,Tech,"8,244.00"
CYTYC Nova Sure Device NS2007US,UHHS MHG,21459,MHG Operating Room,Tech,"3,997.00"
Dall Miles Cable,UHHS MHG,21517,MHG Operating Room,Tech,851
Dall Miles cable sleeve,UHHS MHG,14791,MHG Operating Room,Tech,604
Danek Cage 93925xx,UHHS MHG,36408,MHG Operating Room,Tech,"7,800.00"
Danek connector 695596X,UHHS MHG,17824,MHG Operating Room,Tech,"1,196.00"
Danek Connector 70414x0,UHHS MHG,36400,MHG Operating Room,Tech,"1,836.00"
Danek Connector 77560xx,UHHS MHG,37704,MHG Operating Room,Tech,"1,325.00"
Danek connector 8379141,UHHS MHG,17765,MHG Operating Room,Tech,"2,105.00"
Danek connector 8379142,UHHS MHG,17766,MHG Operating Room,Tech,"2,142.00"
Danek Connector Large 8379132,UHHS MHG,32392,MHG Operating Room,Tech,"2,855.00"
Danek Connector Medium 8379131,UHHS MHG,32391,MHG Operating Room,Tech,"2,807.00"
Danek Connector Small 8379130,UHHS MHG,32390,MHG Operating Room,Tech,"2,748.00"
Danek Crescent Peek,UHHS MHG,31057,MHG Operating Room,Tech,"7,800.00"
Danek Drill 11mm 7080510,UHHS MHG,32402,MHG Operating Room,Tech,501
Danek Drill 2.4 7756010,UHHS MHG,32403,MHG Operating Room,Tech,"1,056.00"
Danek drill 2.9 6956011,UHHS MHG,17825,MHG Operating Room,Tech,927
Danek Drill 3.2 7756131,UHHS MHG,32404,MHG Operating Room,Tech,"1,083.00"
Danek Drill 3.2 77562815,UHHS MHG,34693,MHG Operating Room,Tech,"1,949.00"
Danek drill 695601X,UHHS MHG,17580,MHG Operating Room,Tech,"1,074.00"
Danek Drill 8764XX,UHHS MHG,29389,MHG Operating Room,Tech,652
Danek Drill 9790915,UHHS MHG,32405,MHG Operating Room,Tech,"1,305.00"
Danek Drill Kit Cranial,UHHS MHG,21772,MHG Operating Room,Tech,681
Danek Drill Tri Flat 8530605,UHHS MHG,34609,MHG Operating Room,Tech,350
Danek Guidewire 867001/2,UHHS MHG,31055,MHG Operating Room,Tech,197
Danek Needle Pak 8670010/5,UHHS MHG,31056,MHG Operating Room,Tech,506
Danek plate 853 410/418,UHHS MHG,16500,MHG Operating Room,Tech,"1,989.00"
Danek Plate Cervical 61900xx,UHHS MHG,32383,MHG Operating Room,Tech,"2,700.00"
Danek Plate Cervical 7200021-30,UHHS MHG,36404,MHG Operating Room,Tech,"2,100.00"
Danek Plate Cervical 7200032-50,UHHS MHG,36405,MHG Operating Room,Tech,"2,400.00"
Danek Plate Cervical 7200052-72,UHHS MHG,36406,MHG Operating Room,Tech,"2,700.00"
Danek Plate Holding Pin 7080902,UHHS MHG,36399,MHG Operating Room,Tech,290
Danek plate occipit keel,UHHS MHG,17822,MHG Operating Room,Tech,"8,704.00"
Danek Plate Trough 8530000,UHHS MHG,32393,MHG Operating Room,Tech,"1,838.00"
Danek Pyramesh 16x90mm 9051690,UHHS MHG,21647,MHG Operating Room,Tech,"15,288.00"
Danek pyramesh 905101,UHHS MHG,18445,MHG Operating Room,Tech,"17,983.00"
Danek pyramesh 905103,UHHS MHG,18446,MHG Operating Room,Tech,"8,459.00"
Danek pyramesh 905107,UHHS MHG,18447,MHG Operating Room,Tech,"15,143.00"
Danek pyramesh 905137,UHHS MHG,18448,MHG Operating Room,Tech,"16,139.00"
Danek pyramesh 9051790,UHHS MHG,14231,MHG Operating Room,Tech,"15,738.00"
Danek pyramesh 9052290,UHHS MHG,14232,MHG Operating Room,Tech,"15,738.00"
Danek pyramesh 9052870,UHHS MHG,14230,MHG Operating Room,Tech,"15,738.00"
Danek pyramesh 9052890,UHHS MHG,14233,MHG Operating Room,Tech,"16,727.00"
Danek pyramesh 905403,UHHS MHG,18449,MHG Operating Room,Tech,"9,793.00"
Danek pyramesh 905407,UHHS MHG,18450,MHG Operating Room,Tech,"16,412.00"
Danek pyramesh 905901,UHHS MHG,18451,MHG Operating Room,Tech,"16,727.00"
Danek Raney Gun W Clip,UHHS MHG,21773,MHG Operating Room,Tech,259
Danek Rod 7750010-20,UHHS MHG,34932,MHG Operating Room,Tech,600
Danek Rod 7755240,UHHS MHG,35365,MHG Operating Room,Tech,600
Danek Rod Contour TSRH 8371xx0,UHHS MHG,34479,MHG Operating Room,Tech,600
Danek rod CP 969022,UHHS MHG,17760,MHG Operating Room,Tech,697
Danek Rod Flex TSRH 823083,UHHS MHG,34480,MHG Operating Room,Tech,600
Danek rod prebent 6.35 96900X0,UHHS MHG,17585,MHG Operating Room,Tech,634
Danek Rod TSRH 837135,UHHS MHG,36522,MHG Operating Room,Tech,916
Danek screw 3.5 max 6955710,UHHS MHG,17579,MHG Operating Room,Tech,"2,388.00"
Danek screw 4 69558XX,UHHS MHG,17823,MHG Operating Room,Tech,"2,388.00"
Danek screw 4.0 69558XXPT,UHHS MHG,17586,MHG Operating Room,Tech,"3,099.00"
Danek Screw 4.0 77505xx,UHHS MHG,34690,MHG Operating Room,Tech,900
Danek Screw 4.0 8767xx,UHHS MHG,36407,MHG Operating Room,Tech,570
Danek Screw 4.5 7750xxx,UHHS MHG,34691,MHG Operating Room,Tech,900
Danek Screw 5.0 77506xx,UHHS MHG,34692,MHG Operating Room,Tech,900
Danek Screw 5.5 Legacy 75745xx,UHHS MHG,31058,MHG Operating Room,Tech,"3,300.00"
Danek Screw 7.5 704675xx,UHHS MHG,36401,MHG Operating Room,Tech,"3,092.00"
Danek Screw 8.5 704685xx,UHHS MHG,36402,MHG Operating Room,Tech,"1,800.00"
Danek Screw 83727xx,UHHS MHG,34608,MHG Operating Room,Tech,900
Danek Screw 9.5 704695xx,UHHS MHG,36403,MHG Operating Room,Tech,"1,800.00"
Danek Screw Cervical 3120313,UHHS MHG,32382,MHG Operating Room,Tech,450
Danek Screw Cort 4.5 69555xx,UHHS MHG,34767,MHG Operating Room,Tech,900
Danek screw fa 4.5 76434XX,UHHS MHG,17761,MHG Operating Room,Tech,"2,491.00"
Danek screw fa 5.5 76435XX,UHHS MHG,17762,MHG Operating Room,Tech,"2,554.00"
Danek screw fa 6.5 76436XX,UHHS MHG,17763,MHG Operating Room,Tech,"2,491.00"
Danek screw fa 7.5 76437XX,UHHS MHG,17764,MHG Operating Room,Tech,"2,491.00"
Danek Screw Legacy Titanium,UHHS MHG,21749,MHG Operating Room,Tech,"1,800.00"
Danek Screw MA 4.0 766440xx,UHHS MHG,32394,MHG Operating Room,Tech,"1,800.00"
Danek Screw MA 4.5 766445xx,UHHS MHG,32395,MHG Operating Room,Tech,"1,800.00"
Danek Screw MA 5.0 766450xx,UHHS MHG,32396,MHG Operating Room,Tech,"1,800.00"
Danek Screw MA 5.5 766455xx,UHHS MHG,32397,MHG Operating Room,Tech,"1,800.00"
Danek Screw MA 6.0 766460xx,UHHS MHG,32398,MHG Operating Room,Tech,"1,800.00"
Danek Screw MA 6.5 766465xx,UHHS MHG,32399,MHG Operating Room,Tech,"1,800.00"
Danek Screw MA 7.5 766475xx,UHHS MHG,32400,MHG Operating Room,Tech,"1,800.00"
Danek Screw MA 8.5 766485xx,UHHS MHG,32401,MHG Operating Room,Tech,"1,800.00"
Danek Screw MAS 5584000xxxx,UHHS MHG,40993,MHG Operating Room,Tech,"2,700.00"
Danek screw plug 8690853,UHHS MHG,17583,MHG Operating Room,Tech,522
Danek Set Screw 5540030,UHHS MHG,40787,MHG Operating Room,Tech,195
Danek set screw 6950305,UHHS MHG,17821,MHG Operating Room,Tech,297
Danek set screw 6950315,UHHS MHG,17578,MHG Operating Room,Tech,270
Danek Set Screw 7049855,UHHS MHG,36398,MHG Operating Room,Tech,291
Danek Set Screw 7660020,UHHS MHG,32389,MHG Operating Room,Tech,195
Danek Set Screw 779190005,UHHS MHG,37392,MHG Operating Room,Tech,195
Danek set screw 8690878,UHHS MHG,17584,MHG Operating Room,Tech,522
Danek Spacer PSR 6286x11,UHHS MHG,32386,MHG Operating Room,Tech,"3,000.00"
Danek Spacer PSR 6287x41,UHHS MHG,32387,MHG Operating Room,Tech,"3,000.00"
Danek Spacer PSR 6288x44,UHHS MHG,32388,MHG Operating Room,Tech,"3,000.00"
Danek Strut PSR 627x006,UHHS MHG,32384,MHG Operating Room,Tech,"3,000.00"
Danek Strut PSR 627x025,UHHS MHG,32385,MHG Operating Room,Tech,"3,000.00"
Danke Pin Plate Holding 876404,UHHS MHG,36523,MHG Operating Room,Tech,399
Datascope Catheter IAB 7.5 06840004xx01IU,UHHS MHG,31136,MHG Operating Room,Tech,"2,540.00"
Davol  Mesh Softmesh 0117008,UHHS MHG,40974,MHG Operating Room,Tech,135
Davol  Mesh Softmesh 0117010,UHHS MHG,40975,MHG Operating Room,Tech,169
Davol Abramson Drain 0080450,UHHS MHG,27011,MHG Operating Room,Tech,96
Davol AlloMax 1180508M,UHHS MHG,39475,MHG Operating Room,Tech,"3,510.00"
Davol AlloMax 1180710M,UHHS MHG,39476,MHG Operating Room,Tech,"6,150.00"
Davol AlloMax 1180816,UHHS MHG,39477,MHG Operating Room,Tech,"10,200.00"
Davol Autotransfusion System,UHHS MHG,30412,MHG Operating Room,Tech,533
Davol Hemostatic sponge 10x10mm 1010150,UHHS MHG,14053,MHG Operating Room,Tech,600
Davol Hernia Patch 5950020,UHHS MHG,38071,MHG Operating Room,Tech,"1,915.00"
Davol Hernia Patch 5950040,UHHS MHG,38072,MHG Operating Room,Tech,"2,370.00"
Davol Hernia Patch 5950050,UHHS MHG,38073,MHG Operating Room,Tech,"3,191.00"
Davol Hernia Patch Lrg 0010303,UHHS MHG,33496,MHG Operating Room,Tech,"1,801.00"
Davol Hydroflex Irrigator 0025210,UHHS MHG,13672,MHG Operating Room,Tech,140
Davol Hydroflex Tubin 0025300,UHHS MHG,14765,MHG Operating Room,Tech,498
Davol Kugel Mesh 3x3,UHHS MHG,13591,MHG Operating Room,Tech,"1,528.00"
Davol Mar5lex Mesh Plug Small 0112950,UHHS MHG,32867,MHG Operating Room,Tech,413
Davol Marlex Mesh Plug Large 0112970,UHHS MHG,32866,MHG Operating Room,Tech,454
Davol Marlex Mesh Plug Med 0112960,UHHS MHG,32865,MHG Operating Room,Tech,448
Davol Marlex Mesh Xlarge 0112980,UHHS MHG,32868,MHG Operating Room,Tech,523
Davol Mesh 3D 01173x0,UHHS MHG,32159,MHG Operating Room,Tech,584
Davol Mesh 3D 01173x1,UHHS MHG,32160,MHG Operating Room,Tech,619
Davol Mesh 3D 01173x2,UHHS MHG,33553,MHG Operating Room,Tech,683
Davol Mesh 3D Max XLG 01153x2,UHHS MHG,37673,MHG Operating Room,Tech,604
Davol Mesh 6x6 0112720,UHHS MHG,32863,MHG Operating Room,Tech,176
Davol Mesh Composix E/X 4x6 123460,UHHS MHG,36530,MHG Operating Room,Tech,"1,099.00"
Davol Mesh Composix Kugel Patch 12x12 10204,UHHS MHG,36531,MHG Operating Room,Tech,"1,851.00"
Davol Mesh Crurasoft 2x2 0116001,UHHS MHG,19918,MHG Operating Room,Tech,801
Davol Mesh Crurasoft 4x3 0116003,UHHS MHG,19798,MHG Operating Room,Tech,801
Davol Mesh Flat 10x14 0112660,UHHS MHG,33260,MHG Operating Room,Tech,309
Davol Mesh Flat 3x6 0112680,UHHS MHG,33259,MHG Operating Room,Tech,122
Davol Mesh Kugel 3x5,UHHS MHG,13598,MHG Operating Room,Tech,"1,864.00"
Davol Mesh Lg 1190602,UHHS MHG,38657,MHG Operating Room,Tech,"1,365.00"
Davol Mesh Light Plug LG 0117170,UHHS MHG,38074,MHG Operating Room,Tech,518
Davol Mesh Light Plug X 0117180,UHHS MHG,38075,MHG Operating Room,Tech,605
Davol Mesh Phasix 1190200,UHHS MHG,38782,MHG Operating Room,Tech,"6,000.00"
Davol Mesh Phasix 1190300,UHHS MHG,38783,MHG Operating Room,Tech,"11,940.00"
Davol Mesh Phasix 1190400,UHHS MHG,41876,MHG Operating Room,Tech,"19,950.00"
Davol Mesh Phasix 1190500,UHHS MHG,38784,MHG Operating Room,Tech,"29,850.00"
Davol Mesh Plug Large 0112770,UHHS MHG,32862,MHG Operating Room,Tech,464
Davol Mesh Plug Medium 0112760,UHHS MHG,32861,MHG Operating Room,Tech,454
Davol Mesh Plug Small 0112750,UHHS MHG,17995,MHG Operating Room,Tech,445
Davol Mesh Plug Xlarge 0112780,UHHS MHG,32864,MHG Operating Room,Tech,535
Davol Mesh PreShaped 112710,UHHS MHG,38566,MHG Operating Room,Tech,162
Davol Mesh PreShaped 113710,UHHS MHG,38567,MHG Operating Room,Tech,182
Davol Mesh Soft 0117011,UHHS MHG,37674,MHG Operating Room,Tech,190
Davol Mesh SoftMesh 3x6 0117009,UHHS MHG,38658,MHG Operating Room,Tech,135
Davol Mesh Ventralex ST 5950007,UHHS MHG,33879,MHG Operating Room,Tech,"1,164.00"
Davol Mesh Ventralex ST 5950008,UHHS MHG,33880,MHG Operating Room,Tech,"1,405.00"
Davol Mesh Ventralex ST 5950009,UHHS MHG,35858,MHG Operating Room,Tech,"1,787.00"
Davol Mesh Ventralex ST Sepra 5954124,UHHS MHG,33881,MHG Operating Room,Tech,"5,484.00"
Davol Mesh Ventralex ST Sepra 5954450,UHHS MHG,33882,MHG Operating Room,Tech,"1,291.00"
Davol Mesh Ventralight 5955450,UHHS MHG,38069,MHG Operating Room,Tech,"1,650.00"
Davol Mesh Ventralight 5955460,UHHS MHG,38070,MHG Operating Room,Tech,"1,515.00"
Davol Mesh Ventralight 5955600,UHHS MHG,37560,MHG Operating Room,Tech,"2,400.00"
Davol Mesh Ventrio 5950070,UHHS MHG,41875,MHG Operating Room,Tech,"4,467.00"
Davol Mesh Ventrio ST 5950080,UHHS MHG,52621,MHG Operating Room,Tech,"5,421.00"
Davol Mesh Ventrio ST 5950090,UHHS MHG,52622,MHG Operating Room,Tech,"6,300.00"
Davol Mesh Ventrlight 5954460,UHHS MHG,33312,MHG Operating Room,Tech,"1,146.00"
Davol Mesh Ventrlight 5954610,UHHS MHG,33313,MHG Operating Room,Tech,"2,880.00"
Davol Mesh Ventrlight 5954680,UHHS MHG,33314,MHG Operating Room,Tech,"2,100.00"
Davol Mesh Ventrlight 5954790,UHHS MHG,33315,MHG Operating Room,Tech,"3,210.00"
Davol Mesh Ventrlight 5954810,UHHS MHG,33316,MHG Operating Room,Tech,"3,720.00"
Davol Patch Ventralex 0010301,UHHS MHG,32859,MHG Operating Room,Tech,"1,173.00"
Davol Perfix Light Plug Med 117160,UHHS MHG,38569,MHG Operating Room,Tech,512
Davol Perfix Light Plug SM 117150,UHHS MHG,38568,MHG Operating Room,Tech,507
Davol Perfix LT Plug 0117080,UHHS MHG,35279,MHG Operating Room,Tech,613
Davol Perfix Plug 117070,UHHS MHG,34407,MHG Operating Room,Tech,495
Davol Sepramesh 3x6 5959360,UHHS MHG,33294,MHG Operating Room,Tech,767
Davol Simpulse Irrigation System 0067700,UHHS MHG,52616,MHG Operating Room,Tech,140
Davol Softmesh 0117016,UHHS MHG,33878,MHG Operating Room,Tech,405
Davol Sponge Collagen 1010010,UHHS MHG,52617,MHG Operating Room,Tech,171
Davol Sponge Collagen 1010080,UHHS MHG,52618,MHG Operating Room,Tech,259
Davol Stapler Sorbafix 011308x,UHHS MHG,31137,MHG Operating Room,Tech,"1,147.00"
Davol Ventralex Patch 5954600,UHHS MHG,40747,MHG Operating Room,Tech,"1,775.00"
Davol Ventralex Patch 6.4 0010302,UHHS MHG,40243,MHG Operating Room,Tech,"1,404.00"
Davol Ventralex ST Patch 8 5954800,UHHS MHG,52619,MHG Operating Room,Tech,"3,097.00"
Davol Ventralight ST Mesh 10x1 5954113,UHHS MHG,52620,MHG Operating Room,Tech,"5,161.00"
Davol Ventrio Hernia Patch Midline,UHHS MHG,38571,MHG Operating Room,Tech,"5,256.00"
Davol Ventrio Hernia Patch SM,UHHS MHG,38570,MHG Operating Room,Tech,"1,708.00"
Davol Xenmatrix 1161015,UHHS MHG,39471,MHG Operating Room,Tech,"11,250.00"
Davol Xenmatrix 1161520,UHHS MHG,39472,MHG Operating Room,Tech,"22,500.00"
Davol Xenmatrix 1161928,UHHS MHG,39473,MHG Operating Room,Tech,"38,460.00"
Davol Xenmatrix 1162025,UHHS MHG,39474,MHG Operating Room,Tech,"37,275.00"
Davol Xenmatrix 30 x 30 1163030,UHHS MHG,40112,MHG Operating Room,Tech,"65,070.00"
Davol Xenmatrix 30 x 45 1163045,UHHS MHG,40113,MHG Operating Room,Tech,"97,590.00"
Davol Xenmatrix AB 1151015,UHHS MHG,39467,MHG Operating Room,Tech,"10,485.00"
Davol Xenmatrix AB 1151520,UHHS MHG,39468,MHG Operating Room,Tech,"23,640.00"
Davol Xenmatrix AB 1151928,UHHS MHG,39469,MHG Operating Room,Tech,"40,425.00"
Davol Xenmatrix AB 1151935,UHHS MHG,39470,MHG Operating Room,Tech,"50,520.00"
"Depuy 3.2mm small frag guidepin 9""",UHHS MHG,14931,MHG Operating Room,Tech,217
Depuy Acetab Cup 1217300xx,UHHS MHG,18676,MHG Operating Room,Tech,"7,023.00"
Depuy Acetab Cup 36 1218873xx,UHHS MHG,18673,MHG Operating Room,Tech,"2,453.00"
Depuy Acetab Liner 1219322xx,UHHS MHG,15445,MHG Operating Room,Tech,"1,512.00"
Depuy Acetabular Cup 121720048/68,UHHS MHG,15446,MHG Operating Room,Tech,"2,085.00"
Depuy Acetabular Cup Pinnacle 100  1217010xx,UHHS MHG,14695,MHG Operating Room,Tech,"2,085.00"
Depuy Anchor 222984,UHHS MHG,38480,MHG Operating Room,Tech,"1,494.00"
Depuy Anchor Peg 113644026,UHHS MHG,38435,MHG Operating Room,Tech,"6,600.00"
Depuy Apex Hole Eliminator SP 124603000,UHHS MHG,35411,MHG Operating Room,Tech,226
DePuy Arthroscopy Irrigation 284504,UHHS MHG,15193,MHG Operating Room,Tech,162
Depuy ArticEze 13655x000,UHHS MHG,14687,MHG Operating Room,Tech,"1,650.00"
Depuy Attune CR FB 1516200xxx,UHHS MHG,39438,MHG Operating Room,Tech,"3,069.00"
Depuy Attune CR FB 151621xxx,UHHS MHG,39449,MHG Operating Room,Tech,"3,034.00"
Depuy Attune CR PS 1516301xx,UHHS MHG,39446,MHG Operating Room,Tech,"2,761.00"
Depuy Attune CR PS 151630xxx,UHHS MHG,39445,MHG Operating Room,Tech,"2,793.00"
Depuy Attune Fem CR CEM 150400xxx,UHHS MHG,39442,MHG Operating Room,Tech,"4,446.00"
Depuy Attune Fem CR NRW 150400xxx,UHHS MHG,39440,MHG Operating Room,Tech,"4,233.00"
Depuy Attune Fem CR NRW 150410xxx,UHHS MHG,39441,MHG Operating Room,Tech,"4,446.00"
Depuy Attune Fem PS CEM 150410xxx,UHHS MHG,39443,MHG Operating Room,Tech,"4,446.00"
Depuy Attune PS FB 151640xxx,UHHS MHG,39450,MHG Operating Room,Tech,"3,069.00"
Depuy Attune PS FB 1516410xx,UHHS MHG,39451,MHG Operating Room,Tech,"3,034.00"
Depuy Attune PS RP 151650xxx,UHHS MHG,39447,MHG Operating Room,Tech,"2,793.00"
Depuy Attune PS RP 1516510xx,UHHS MHG,39448,MHG Operating Room,Tech,"2,761.00"
Depuy Attune TB Cem 1506000xx,UHHS MHG,39437,MHG Operating Room,Tech,"2,010.00"
Depuy Attune TB Cem 1506700xx,UHHS MHG,54639,MHG Operating Room,Tech,"1,987.00"
Depuy Attune TB RP 1506100xx,UHHS MHG,39439,MHG Operating Room,Tech,"3,555.00"
Depuy Augment 960xxx,UHHS MHG,19078,MHG Operating Room,Tech,"2,245.00"
Depuy Augment 9808xx,UHHS MHG,29165,MHG Operating Room,Tech,"1,912.00"
Depuy Ball 3.0 S3SDCG1,UHHS MHG,40783,MHG Operating Room,Tech,420
Depuy Blade 90x25 562710500,UHHS MHG,33510,MHG Operating Room,Tech,564
Depuy Blade Ostiotome 10x31 270904005,UHHS MHG,40562,MHG Operating Room,Tech,624
Depuy Blade Stablecut 1.19x13 562711601,UHHS MHG,37820,MHG Operating Room,Tech,464
Depuy Blade Stablecut 1.19x25 562710601,UHHS MHG,37819,MHG Operating Room,Tech,555
Depuy Blade UniKnee 562787000,UHHS MHG,33509,MHG Operating Room,Tech,256
Depuy Bone Cement 3102040,UHHS MHG,13833,MHG Operating Room,Tech,174
Depuy Bone Cement 40gm 3092040,UHHS MHG,30560,MHG Operating Room,Tech,174
Depuy Bone Cement SmarSet 5450,UHHS MHG,18960,MHG Operating Room,Tech,705
Depuy Bone Preservation Stem TriLock 1012x40x0,UHHS MHG,53012,MHG Operating Room,Tech,"6,480.00"
Depuy Bullet 187823XXX,UHHS MHG,29412,MHG Operating Room,Tech,"7,800.00"
Depuy Bullet 187827XXX,UHHS MHG,29413,MHG Operating Room,Tech,"7,800.00"
Depuy Burr 0.5 S05DG1,UHHS MHG,38847,MHG Operating Room,Tech,219
Depuy Burr Carbide SxBCG1,UHHS MHG,40784,MHG Operating Room,Tech,410
Depuy Button Spring Asmbly 14599,UHHS MHG,28954,MHG Operating Room,Tech,301
Depuy C Stem 157014xxx,UHHS MHG,36457,MHG Operating Room,Tech,"3,660.00"
Depuy C Stem Centralizer 96121x500,UHHS MHG,36460,MHG Operating Room,Tech,225
Depuy C Stem Centralizer 961246000,UHHS MHG,36462,MHG Operating Room,Tech,219
Depuy C Stem End Cap 961221000,UHHS MHG,36461,MHG Operating Room,Tech,219
Depuy C Stem STD 157004xxx,UHHS MHG,52411,MHG Operating Room,Tech,"3,660.00"
Depuy cable w/crimp TI (7925015S),UHHS MHG,14137,MHG Operating Room,Tech,504
Depuy cable w/crimp TI double (7925011S),UHHS MHG,14136,MHG Operating Room,Tech,"1,674.00"
Depuy Cage Bengal Large 7D,UHHS MHG,17576,MHG Operating Room,Tech,"3,214.00"
Depuy Cage Bengal Standard 7D,UHHS MHG,17574,MHG Operating Room,Tech,"3,214.00"
Depuy Cage Bengal XLarge Parallel,UHHS MHG,17577,MHG Operating Room,Tech,"3,230.00"
Depuy Cage Cougar 189140xxx,UHHS MHG,36473,MHG Operating Room,Tech,"13,500.00"
Depuy Cage Cougar 189145xxx,UHHS MHG,36474,MHG Operating Room,Tech,"13,500.00"
Depuy Cage Cougar 189150xxx,UHHS MHG,36491,MHG Operating Room,Tech,"13,500.00"
Depuy Cage Cougar 189155xxx,UHHS MHG,36492,MHG Operating Room,Tech,"13,500.00"
Depuy Cage Cougar 189160xxx,UHHS MHG,36493,MHG Operating Room,Tech,"13,500.00"
Depuy Calcar 87421x,UHHS MHG,19062,MHG Operating Room,Tech,"8,385.00"
Depuy Calcar 8742xx,UHHS MHG,19063,MHG Operating Room,Tech,"11,139.00"
Depuy Cap 177091060,UHHS MHG,34502,MHG Operating Room,Tech,606
Depuy Cartridge prismil ii vacuum mixing 5401,UHHS MHG,16644,MHG Operating Room,Tech,299
Depuy Cement CMW 20gm,UHHS MHG,38434,MHG Operating Room,Tech,192
Depuy Cement System Spinal,UHHS MHG,38433,MHG Operating Room,Tech,"3,192.00"
Depuy Cementralizer 1376xx001,UHHS MHG,35412,MHG Operating Room,Tech,226
Depuy Comp Lps Seg 25-125mm,UHHS MHG,17808,MHG Operating Room,Tech,"3,895.00"
Depuy Compression Speed Staple/Inserter SE1110,UHHS MHG,55957,MHG Operating Room,Tech,"4,374.00"
Depuy Concorder Bullet Inline 187850010,UHHS MHG,53490,MHG Operating Room,Tech,"7,800.00"
Depuy Connctr 6.35Med F 189403,UHHS MHG,21834,MHG Operating Room,Tech,"3,616.00"
Depuy Connector 150 179792150,UHHS MHG,32359,MHG Operating Room,Tech,"2,582.00"
Depuy Connector 1770920xx,UHHS MHG,36513,MHG Operating Room,Tech,"1,926.00"
Depuy Connector 1774920x0,UHHS MHG,34636,MHG Operating Room,Tech,"1,758.00"
Depuy connector 179755155,UHHS MHG,23058,MHG Operating Room,Tech,"1,500.00"
Depuy connector 179766x55,UHHS MHG,23059,MHG Operating Room,Tech,"1,500.00"
Depuy connector 179777x55,UHHS MHG,23060,MHG Operating Room,Tech,"1,500.00"
Depuy Connector 183341028,UHHS MHG,35214,MHG Operating Room,Tech,"2,400.00"
Depuy connector 1877040xx,UHHS MHG,23085,MHG Operating Room,Tech,"2,380.00"
Depuy Connector 188180355,UHHS MHG,29414,MHG Operating Room,Tech,"1,500.00"
Depuy Connector 188341035,UHHS MHG,35215,MHG Operating Room,Tech,"2,400.00"
Depuy Connector 1896400X0,UHHS MHG,29420,MHG Operating Room,Tech,"1,842.00"
Depuy Connector 189663163,UHHS MHG,29422,MHG Operating Room,Tech,"1,500.00"
Depuy Connector 189692020,UHHS MHG,29424,MHG Operating Room,Tech,"1,500.00"
Depuy Connector 189692050,UHHS MHG,29425,MHG Operating Room,Tech,"1,500.00"
Depuy Connector 196172040,UHHS MHG,29426,MHG Operating Room,Tech,"2,177.00"
Depuy Connector 20 179792020,UHHS MHG,32357,MHG Operating Room,Tech,"1,744.00"
Depuy Connector 200 179792200,UHHS MHG,32360,MHG Operating Room,Tech,"2,242.00"
Depuy Connector 50/100 17972050/100,UHHS MHG,32358,MHG Operating Room,Tech,"1,900.00"
Depuy Connector 500 179792500,UHHS MHG,32361,MHG Operating Room,Tech,"2,330.00"
Depuy connector 500037xx,UHHS MHG,23051,MHG Operating Room,Tech,"2,454.00"
Depuy Connector Angled 179774555,UHHS MHG,54621,MHG Operating Room,Tech,"2,640.00"
Depuy Connector Assembly 188312001,UHHS MHG,35213,MHG Operating Room,Tech,"1,500.00"
Depuy Connector SFX 189407xxx,UHHS MHG,35221,MHG Operating Room,Tech,"2,400.00"
Depuy Connector Top Notch 179771555,UHHS MHG,53492,MHG Operating Room,Tech,"2,202.00"
Depuy Connectr 5.5Laf A1894013,UHHS MHG,21831,MHG Operating Room,Tech,"2,400.00"
Depuy Connectr 5.5Med A1894014,UHHS MHG,21832,MHG Operating Room,Tech,"2,400.00"
Depuy Connectr 5.5Med F1894012,UHHS MHG,21830,MHG Operating Room,Tech,"2,751.00"
Depuy Coolpulse90 w/hand controls 228147,UHHS MHG,35517,MHG Operating Room,Tech,"1,128.00"
Depuy Corail2 Non Col Ho L203xx,UHHS MHG,19016,MHG Operating Room,Tech,"6,268.00"
Depuy Crosspin Rigidfix 2.7 210815,UHHS MHG,34400,MHG Operating Room,Tech,"1,632.00"
Depuy Cup Acetab Gripton 1217320xx,UHHS MHG,18675,MHG Operating Room,Tech,"3,148.00"
Depuy Cup Washer 14461,UHHS MHG,15857,MHG Operating Room,Tech,95
Depuy Distraction Pin Casper 14mm,UHHS MHG,41449,MHG Operating Room,Tech,372
Depuy Drill 230790005,UHHS MHG,29373,MHG Operating Room,Tech,166
Depuy Drill 28830111x,UHHS MHG,36465,MHG Operating Room,Tech,368
Depuy Drill 3.5 829032070,UHHS MHG,15891,MHG Operating Room,Tech,284
Depuy Drill Bit 2.0 939999382,UHHS MHG,31775,MHG Operating Room,Tech,258
Depuy Drill Bit 2.5 829029070,UHHS MHG,31773,MHG Operating Room,Tech,258
Depuy Drill Bit 2.9 829031070,UHHS MHG,15890,MHG Operating Room,Tech,271
Depuy Drill Bit 2.9mm 829030070,UHHS MHG,15889,MHG Operating Room,Tech,608
Depuy Drill Bit 4.0 829033070,UHHS MHG,31774,MHG Operating Room,Tech,284
Depuy Drill cann 5.0mm 14629,UHHS MHG,14394,MHG Operating Room,Tech,662
Depuy Duraloc Dynam Locking Ring 54mm 124956000,UHHS MHG,40534,MHG Operating Room,Tech,751
Depuy Electrode 4mm 90D Vapr,UHHS MHG,17126,MHG Operating Room,Tech,57
