Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
Medtron Generator ADSR01,UHHS GRH,32368,GRH Operating Room,Tech,"7,650.00"
Medtron Generator SureScan 97702,UHHS GRH,38384,GRH Operating Room,Tech,"36,885.00"
Medtron Generator Surescan 97712,UHHS GRH,39185,GRH Operating Room,Tech,"39,000.00"
Medtron Generator SureScan 97714,UHHS GRH,38385,GRH Operating Room,Tech,"45,900.00"
Medtron Grommet Tube 1014243,UHHS GRH,38483,GRH Operating Room,Tech,"1,360.00"
Medtron Grommet Tube AB 1014243,UHHS GRH,39695,GRH Operating Room,Tech,76
Medtron ground pad,UHHS GRH,16252,GRH Operating Room,Tech,120
Medtron Guidewire 873004,UHHS GRH,39748,GRH Operating Room,Tech,225
Medtron Guidewire Archer ARCxJ260W,UHHS GRH,36525,GRH Operating Room,Tech,477
Medtron Heart Valve FR995xx,UHHS GRH,21698,GRH Operating Room,Tech,"14,985.00"
Medtron Intrathecal Cath Revision Kit 8596SC,UHHS GRH,32373,GRH Operating Room,Tech,"2,085.00"
Medtron Intrathecal Catheter 8709SC,UHHS GRH,32374,GRH Operating Room,Tech,"1,799.00"
Medtron introducer 355018,UHHS GRH,16258,GRH Operating Room,Tech,840
Medtron Kit Accessory 355002,UHHS GRH,36452,GRH Operating Room,Tech,180
Medtron kit accessory 355027,UHHS GRH,18455,GRH Operating Room,Tech,"1,050.00"
Medtron kit accessory 355028,UHHS GRH,18456,GRH Operating Room,Tech,240
Medtron kit accessory 355029,UHHS GRH,16263,GRH Operating Room,Tech,450
Medtron Kit Accessory 8785,UHHS GRH,38979,GRH Operating Room,Tech,600
Medtron Kit Cannula Venous Percut 96880025,UHHS GRH,40035,GRH Operating Room,Tech,"1,080.00"
Medtron Kit Catheter Ares 95001,UHHS GRH,40034,GRH Operating Room,Tech,"2,157.00"
Medtron Kit Insertion 96553,UHHS GRH,39936,GRH Operating Room,Tech,228
Medtron Kit Revision Pump 8578,UHHS GRH,41563,GRH Operating Room,Tech,450
Medtron Kit Stimloc Spare Parts 3550S01,UHHS GRH,41564,GRH Operating Room,Tech,"1,350.00"
Medtron Kypho Tray addl KPT2004,UHHS GRH,30620,GRH Operating Room,Tech,"8,565.00"
Medtron Kyphon Expander KPE1003,UHHS GRH,19360,GRH Operating Room,Tech,"12,954.00"
Medtron Kyphopak express KPE1001,UHHS GRH,17109,GRH Operating Room,Tech,"10,569.00"
Medtron Kyphoplasty Cement/Mixer,UHHS GRH,21599,GRH Operating Room,Tech,693
Medtron Kyphoplasty Syringe A08A,UHHS GRH,20220,GRH Operating Room,Tech,429
Medtron Lead 3389S40,UHHS GRH,30985,GRH Operating Room,Tech,"8,388.00"
Medtron lead 3776,UHHS GRH,16266,GRH Operating Room,Tech,"6,778.00"
Medtron lead 3777,UHHS GRH,13896,GRH Operating Room,Tech,"6,809.00"
Medtron lead 3778,UHHS GRH,18457,GRH Operating Room,Tech,"6,283.00"
Medtron lead 3873,UHHS GRH,18458,GRH Operating Room,Tech,"2,180.00"
Medtron Lead 387460,UHHS GRH,36454,GRH Operating Room,Tech,"2,100.00"
Medtron Lead 3888,UHHS GRH,13897,GRH Operating Room,Tech,"3,884.00"
Medtron lead 388928,UHHS GRH,16261,GRH Operating Room,Tech,"10,665.00"
Medtron Lead 3928665,UHHS GRH,33339,GRH Operating Room,Tech,"16,051.00"
Medtron lead 39565,UHHS GRH,18459,GRH Operating Room,Tech,"16,786.00"
Medtron Lead 3956565,UHHS GRH,34876,GRH Operating Room,Tech,"16,786.00"
Medtron Lead 3998,UHHS GRH,35364,GRH Operating Room,Tech,"6,895.00"
Medtron Lead 5034,UHHS GRH,32367,GRH Operating Room,Tech,"2,279.00"
Medtron lead capsure 496835,UHHS GRH,18460,GRH Operating Room,Tech,"1,698.00"
Medtron lead epicard 507135,UHHS GRH,18461,GRH Operating Room,Tech,"1,425.00"
Medtron Lead Epicardial Bi Temp 6495F,UHHS GRH,21731,GRH Operating Room,Tech,199
Medtron Lead Extension 37081x0,UHHS GRH,39655,GRH Operating Room,Tech,"1,785.00"
Medtron Lead Extension 37082,UHHS GRH,31156,GRH Operating Room,Tech,"2,985.00"
Medtron Lead Extension 37083,UHHS GRH,31157,GRH Operating Room,Tech,"2,264.00"
Medtron Lead Extension 37086xx,UHHS GRH,31158,GRH Operating Room,Tech,"2,058.00"
Medtron lead extension 3708X,UHHS GRH,18462,GRH Operating Room,Tech,"4,119.00"
Medtron lead extension 7482,UHHS GRH,18463,GRH Operating Room,Tech,"1,837.00"
Medtron Lead SureScan 977Ax60,UHHS GRH,38388,GRH Operating Room,Tech,"5,835.00"
Medtron Lead Trial SureScan 977Dx60,UHHS GRH,38389,GRH Operating Room,Tech,"2,100.00"
Medtron Lead Vectris SCS 977A2xx,UHHS GRH,39657,GRH Operating Room,Tech,"5,835.00"
Medtron Ligasure LF 1644,UHHS GRH,39933,GRH Operating Room,Tech,"1,556.00"
Medtron Merogel Stent,UHHS GRH,30418,GRH Operating Room,Tech,258
Medtron Ossicular Implant Partial 0380,UHHS GRH,34503,GRH Operating Room,Tech,491
Medtron Ossicular Implant Total 0500,UHHS GRH,34505,GRH Operating Room,Tech,"1,008.00"
Medtron Ossicular Implant Total 0510,UHHS GRH,34504,GRH Operating Room,Tech,"1,545.00"
Medtron Ossicular Implant Total 0530,UHHS GRH,34506,GRH Operating Room,Tech,"1,170.00"
Medtron pacemaker ADDR01ID,UHHS GRH,18206,GRH Operating Room,Tech,"9,747.00"
Medtron pacemaker ADDRL1,UHHS GRH,18208,GRH Operating Room,Tech,"9,747.00"
Medtron Packing Strip 1428005,UHHS GRH,21558,GRH Operating Room,Tech,108
Medtron Passer 859160,UHHS GRH,39656,GRH Operating Room,Tech,294
Medtron Patient Programmer 37642,UHHS GRH,31161,GRH Operating Room,Tech,"2,453.00"
Medtron Patient Programmer 37744,UHHS GRH,34940,GRH Operating Room,Tech,"2,998.00"
Medtron PE Tube 1010101,UHHS GRH,52540,GRH Operating Room,Tech,52
Medtron PE Tube 1013201,UHHS GRH,32369,GRH Operating Room,Tech,17
Medtron PE Tube 1013303,UHHS GRH,38482,GRH Operating Room,Tech,36
Medtron PE Tube 1025045,UHHS GRH,52536,GRH Operating Room,Tech,28
Medtron PE Tube 1026010,UHHS GRH,52538,GRH Operating Room,Tech,50
Medtron PE Tube 1026040,UHHS GRH,52537,GRH Operating Room,Tech,46
Medtron PE Tube 1027060,UHHS GRH,52539,GRH Operating Room,Tech,58
Medtron PE Tube 1028012,UHHS GRH,52535,GRH Operating Room,Tech,17
Medtron PE Tube 1128305,UHHS GRH,52541,GRH Operating Room,Tech,110
Medtron PE Tube Donaldson 1013020,UHHS GRH,38578,GRH Operating Room,Tech,18
Medtron PE Tube Goode Firm 1016035,UHHS GRH,38579,GRH Operating Room,Tech,38
Medtron PE Tube Goode Soft 1016010,UHHS GRH,38580,GRH Operating Room,Tech,104
Medtron PE Tube Moretz Tab TT 1056107,UHHS GRH,38583,GRH Operating Room,Tech,48
Medtron PE Tube Tiny Tytan 1056101,UHHS GRH,38582,GRH Operating Room,Tech,48
Medtron Plate 25mm 4200025,UHHS GRH,38584,GRH Operating Room,Tech,"2,100.00"
Medtron Plate Occipital 775527x,UHHS GRH,41997,GRH Operating Room,Tech,"7,800.00"
Medtron Pointer Long Axiem Nav 9735319,UHHS GRH,40858,GRH Operating Room,Tech,"1,485.00"
Medtron positioner urchin,UHHS GRH,18464,GRH Operating Room,Tech,"1,090.00"
Medtron Prass Probe,UHHS GRH,30419,GRH Operating Room,Tech,330
Medtron Probe Stimulator 8225101,UHHS GRH,35958,GRH Operating Room,Tech,311
Medtron Probe TI 8225825,UHHS GRH,39693,GRH Operating Room,Tech,576
Medtron programmer 3031,UHHS GRH,16256,GRH Operating Room,Tech,"2,971.00"
Medtron programmer 3037,UHHS GRH,16257,GRH Operating Room,Tech,"3,568.00"
Medtron programmer 37742,UHHS GRH,13898,GRH Operating Room,Tech,"3,978.00"
Medtron programmer 37743,UHHS GRH,18465,GRH Operating Room,Tech,"3,243.00"
Medtron Programmer SureScan 97740,UHHS GRH,38386,GRH Operating Room,Tech,"2,700.00"
Medtron PTA Balloon Catheter 6,UHHS GRH,39790,GRH Operating Room,Tech,255
Medtron PTA Balloon Catheter 9,UHHS GRH,39791,GRH Operating Room,Tech,255
Medtron Recharger SureScan 97754,UHHS GRH,38387,GRH Operating Room,Tech,"4,500.00"
Medtron Reservoir ventric 44210,UHHS GRH,36456,GRH Operating Room,Tech,476
Medtron Rod 5.5 Solera 15532010xx,UHHS GRH,41985,GRH Operating Room,Tech,600
Medtron Rod 5.5 Solera 15532011xx,UHHS GRH,41986,GRH Operating Room,Tech,600
Medtron Rod 6.0 Solera 1606000x00,UHHS GRH,41987,GRH Operating Room,Tech,"1,200.00"
Medtron Rod Pre CVD 3.5 775327x,UHHS GRH,41990,GRH Operating Room,Tech,600
Medtron Rod Prebent 5.5 86900xx,UHHS GRH,39981,GRH Operating Room,Tech,600
Medtron Rod Precut 3.5 77537xx,UHHS GRH,41988,GRH Operating Room,Tech,600
Medtron Rod Precut 3.5 7753800,UHHS GRH,41989,GRH Operating Room,Tech,600
Medtron Rod Sag TI 4.5 7781610x5,UHHS GRH,41991,GRH Operating Room,Tech,"2,960.00"
Medtron Rod Sag TI 4.5 7781620x5,UHHS GRH,41992,GRH Operating Room,Tech,"2,960.00"
Medtron Rod Sag TI 4.5 7781640x5,UHHS GRH,41993,GRH Operating Room,Tech,"2,960.00"
Medtron Rod Sag TI 4.5 7781670x5,UHHS GRH,41994,GRH Operating Room,Tech,"2,960.00"
Medtron Screening Cable,UHHS GRH,30984,GRH Operating Room,Tech,218
Medtron Screw 6.5x35mm,UHHS GRH,37176,GRH Operating Room,Tech,900
Medtron Screw 83726xx,UHHS GRH,34607,GRH Operating Room,Tech,900
Medtron Screw 85350x/46x,UHHS GRH,21813,GRH Operating Room,Tech,225
Medtron Screw Cerv 979132x,UHHS GRH,17767,GRH Operating Room,Tech,"1,126.00"
Medtron Screw Set 4.75 5440030,UHHS GRH,41998,GRH Operating Room,Tech,195
Medtron Screw Zephir 3.5 879281x,UHHS GRH,37533,GRH Operating Room,Tech,450
Medtron Set Screw Legacy 7540020,UHHS GRH,21809,GRH Operating Room,Tech,195
Medtron Set Ventricular Drainage 50318,UHHS GRH,41565,GRH Operating Room,Tech,927
Medtron Sheath Endo 1912000,UHHS GRH,40392,GRH Operating Room,Tech,178
Medtron Sheath Endo 1912010,UHHS GRH,40267,GRH Operating Room,Tech,162
Medtron Sheath Endo 1912040,UHHS GRH,40268,GRH Operating Room,Tech,197
Medtron Sheath Endo 1912041,UHHS GRH,40269,GRH Operating Room,Tech,165
Medtron Sheath Sentrant 12 SENSH1228W,UHHS GRH,41150,GRH Operating Room,Tech,450
Medtron Sheath Sentrant 14-18 SENSH1x28W,UHHS GRH,41151,GRH Operating Room,Tech,600
Medtron Sheath Sentrant 20-26 SENSH2x28W,UHHS GRH,41152,GRH Operating Room,Tech,750
Medtron Shunt Lumbar Kit 44421,UHHS GRH,40983,GRH Operating Room,Tech,"14,543.00"
Medtron Spacer Crescent 25 939251x,UHHS GRH,41995,GRH Operating Room,Tech,"7,800.00"
Medtron Spacer Crescent 30 9393012,UHHS GRH,41996,GRH Operating Room,Tech,"7,800.00"
Medtron Sphere Stealthstation 8801074,UHHS GRH,41686,GRH Operating Room,Tech,183
Medtron Sphere Stealthstation 8801075,UHHS GRH,41687,GRH Operating Room,Tech,228
Medtron Splint Intranasal Doyle 1524055,UHHS GRH,32376,GRH Operating Room,Tech,124
Medtron Splint Intranasal Doyle II 1524050,UHHS GRH,39830,GRH Operating Room,Tech,117
Medtron Stent Limb ERLW 16 x 156,UHHS GRH,35342,GRH Operating Room,Tech,"19,184.00"
Medtron Stent Limb ETLW 16 x 124,UHHS GRH,35339,GRH Operating Room,Tech,"14,914.00"
Medtron Stent ProtÃ©gÃ© Everflex PRB350x150120,UHHS GRH,41473,GRH Operating Room,Tech,"1,950.00"
Medtron Stent ProtÃ©gÃ© Everflex PRB350xxx0xx0,UHHS GRH,33335,GRH Operating Room,Tech,"1,950.00"
Medtron Stent Protégé PRB3507200120,UHHS GRH,40982,GRH Operating Room,Tech,"5,985.00"
Medtron stimulator 3625,UHHS GRH,16259,GRH Operating Room,Tech,"2,373.00"
Medtron Stylet Axiem Nav 9735428,UHHS GRH,40856,GRH Operating Room,Tech,"1,485.00"
Medtron Stylet Straight PM 608258,UHHS GRH,36095,GRH Operating Room,Tech,120
Medtron System Delivery ENVEORL,UHHS GRH,39928,GRH Operating Room,Tech,"7,830.00"
Medtron System Loading LSENVEOR,UHHS GRH,39929,GRH Operating Room,Tech,"1,530.00"
Medtron TAA Prx Main Stent Talent TB2222C116CP,UHHS GRH,33948,GRH Operating Room,Tech,"44,889.00"
Medtron TAA Prx Main Stent Talent TF2222C161CP,UHHS GRH,33954,GRH Operating Room,Tech,"48,335.00"
Medtron TAA Prx Main Stent Talent TF2x2xC116CP,UHHS GRH,33949,GRH Operating Room,Tech,"44,889.00"
Medtron TAA Prx Main Stent Talent TF2x2xC161CP,UHHS GRH,33955,GRH Operating Room,Tech,"48,335.00"
Medtron TAA Prx Main Stent Talent TF3x3xC115CP,UHHS GRH,33950,GRH Operating Room,Tech,"44,889.00"
Medtron TAA Prx Main Stent Talent TF3x3xC159CP,UHHS GRH,33957,GRH Operating Room,Tech,"48,335.00"
Medtron TAA Prx Main Stent Talent TF3x3xC160CP,UHHS GRH,33956,GRH Operating Room,Tech,"48,335.00"
Medtron TAA Prx Main Stent Talent TF3x3xC199CP,UHHS GRH,33962,GRH Operating Room,Tech,"51,783.00"
Medtron TAA Prx Main Stent Talent TF3x3xC200CP,UHHS GRH,33961,GRH Operating Room,Tech,"51,783.00"
Medtron TAA Prx Main Stent Talent TF4040C159CP,UHHS GRH,33958,GRH Operating Room,Tech,"48,335.00"
Medtron TAA Prx Main Stent Talent TF4040C199CP,UHHS GRH,33963,GRH Operating Room,Tech,"51,783.00"
Medtron TAA Prx Main Stent Talent TF4646C112CP,UHHS GRH,33953,GRH Operating Room,Tech,"46,987.00"
Medtron TAA Prx Main Stent Talent TF4646C157CP,UHHS GRH,33960,GRH Operating Room,Tech,"50,434.00"
Medtron TAA Prx Main Stent Talent TF4646C197CP,UHHS GRH,33965,GRH Operating Room,Tech,"53,881.00"
Medtron TAA Prx Main Stent Talent TF4x4xC158CP,UHHS GRH,33959,GRH Operating Room,Tech,"50,434.00"
Medtron TAA Prx Main Stent Talent TF4x4xC198CP,UHHS GRH,33964,GRH Operating Room,Tech,"53,881.00"
Medtron TAA Prx Main Stent Talent TF4x4xC1xCP,UHHS GRH,33952,GRH Operating Room,Tech,"46,987.00"
Medtron TAA Prx Main Stent Talent TFxxxxC114CP,UHHS GRH,33951,GRH Operating Room,Tech,"44,889.00"
Medtron Temporary Pacing Wires 6500f,UHHS GRH,21501,GRH Operating Room,Tech,103
Medtron Therapy Controller 7438,UHHS GRH,31160,GRH Operating Room,Tech,"1,541.00"
Medtron Therapy Mangeer 8835,UHHS GRH,31081,GRH Operating Room,Tech,"2,167.00"
Medtron Thyroplasty Device 1MTD202,UHHS GRH,32377,GRH Operating Room,Tech,"1,069.00"
Medtron Tracker Instrument 9733533XOM,UHHS GRH,40991,GRH Operating Room,Tech,446
Medtron Tracker Patient 9733534XOM,UHHS GRH,40992,GRH Operating Room,Tech,568
Medtron Tracker Stingray Axiem Nav 9734887,UHHS GRH,40857,GRH Operating Room,Tech,543
Medtron Trajectory Guide,UHHS GRH,30420,GRH Operating Room,Tech,284
Medtron Tube 1028146,UHHS GRH,38484,GRH Operating Room,Tech,20
Medtron Tube EMG Endotrach 822970x,UHHS GRH,40785,GRH Operating Room,Tech,915
Medtron Tube Insertion FC1018,UHHS GRH,30986,GRH Operating Room,Tech,409
Medtron Tube Lead Insertion FC1019,UHHS GRH,30987,GRH Operating Room,Tech,355
Medtron Tube Nim Endotrach,UHHS GRH,21788,GRH Operating Room,Tech,930
Medtron Tubing Powerforma XPS 1895520,UHHS GRH,40990,GRH Operating Room,Tech,210
Medtron Tunneler 365560,UHHS GRH,32372,GRH Operating Room,Tech,382
Medtron Tunneler 3755,UHHS GRH,36453,GRH Operating Room,Tech,315
Medtron Valve Neuro FP Strata 42856,UHHS GRH,38840,GRH Operating Room,Tech,"13,549.00"
Medtron Valve Strata 44466,UHHS GRH,40984,GRH Operating Room,Tech,"12,512.00"
Medtron Vascular Stent SC1080FV,UHHS GRH,39792,GRH Operating Room,Tech,"1,950.00"
Medtroni Reservoir TLOT64R16,UHHS GRH,15355,GRH Operating Room,Tech,"1,259.00"
Medtronic AAA bifur stent graft Aneurx 20/28mmx12/16mmx165mm,UHHS GRH,17446,GRH Operating Room,Tech,"23,906.00"
Medtronic AAA bifur stent graft Aneurx 20/28x12/16mmx135mm,UHHS GRH,17445,GRH Operating Room,Tech,"23,307.00"
Medtronic Annuloplasty Ring FF 700FC2x,UHHS GRH,55891,GRH Operating Room,Tech,"4,185.00"
Medtronic Annuloplasty Ring FF 700FC3x,UHHS GRH,55892,GRH Operating Room,Tech,"4,185.00"
Medtronic Annuloplasty Ring SF 700FF2x,UHHS GRH,55893,GRH Operating Room,Tech,"4,185.00"
Medtronic Annuloplasty Ring SF 700FF3x,UHHS GRH,55895,GRH Operating Room,Tech,"4,185.00"
Medtronic AquaMantys Sealer 233141,UHHS GRH,55839,GRH Operating Room,Tech,"1,755.00"
Medtronic AquaMantys Sealer Bipolar 233221,UHHS GRH,55886,GRH Operating Room,Tech,"1,786.00"
Medtronic Bayonet Knife 134mm 156400,UHHS GRH,38236,GRH Operating Room,Tech,782
Medtronic Blade adenoidectomy radenoid peds 4mm 1884008,UHHS GRH,16816,GRH Operating Room,Tech,229
Medtronic Bone Block Cort/Canc 34xxxx,UHHS GRH,14323,GRH Operating Room,Tech,"2,760.00"
Medtronic Bur Acron Cutting Micro Craft Carbide 6x44mm,UHHS GRH,18039,GRH Operating Room,Tech,230
Medtronic Catheter Slotted Ventricular Innervision Tip 15cm,UHHS GRH,56000,GRH Operating Room,Tech,608
Medtronic CG Future Annuloplasty Band 638BL2x,UHHS GRH,55990,GRH Operating Room,Tech,"6,270.00"
Medtronic CG Future Annuloplasty Band 638BL3x,UHHS GRH,55991,GRH Operating Room,Tech,"6,270.00"
Medtronic EDM Lumbar Drainage Kit,UHHS GRH,33580,GRH Operating Room,Tech,"1,041.00"
Medtronic eliac cuff extender 18/20mmx18/20mmx5.5cm,UHHS GRH,17444,GRH Operating Room,Tech,"7,494.00"
Medtronic ENT PE Tube 1013301,UHHS GRH,31143,GRH Operating Room,Tech,56
Medtronic Epidisc 1417151,UHHS GRH,41788,GRH Operating Room,Tech,489
Medtronic HeliFx Guide 62cm SG64,UHHS GRH,55888,GRH Operating Room,Tech,"5,283.00"
Medtronic iliac cuff extender 12/16mmx12/16mmx5.5cm,UHHS GRH,17443,GRH Operating Room,Tech,"7,194.00"
Medtronic iliac limb flared stent graft,UHHS GRH,17442,GRH Operating Room,Tech,"11,841.00"
Medtronic iliac limb flared stent graft 11.5cmx20/24mmx11.5c,UHHS GRH,17441,GRH Operating Room,Tech,"11,166.00"
Medtronic iliac stent graft limb straight 12/16mm x 12/16mm,UHHS GRH,17449,GRH Operating Room,Tech,"9,143.00"
Medtronic iliac stent graft limb straight 18/20mm x 18/20mm,UHHS GRH,17448,GRH Operating Room,Tech,"8,993.00"
Medtronic iliac stent graft limb straight 18/20mm x 18/20mm,UHHS GRH,17450,GRH Operating Room,Tech,"9,443.00"
Medtronic iliac stent graft limb straight12/16mm x 12/16mm x,UHHS GRH,17447,GRH Operating Room,Tech,"8,693.00"
Medtronic Infuse BMP Small 7510200,UHHS GRH,21771,GRH Operating Room,Tech,"11,085.00"
Medtronic Innervision Endoscopic Shunt Placement Kit w/slott,UHHS GRH,55999,GRH Operating Room,Tech,"2,324.00"
Medtronic Introducer 7frx13cm SU7,UHHS GRH,36717,GRH Operating Room,Tech,195
Medtronic Knife ent inf turbinate 2.9mm 1882940,UHHS GRH,15566,GRH Operating Room,Tech,349
Medtronic Kyphopac expander tray KPE1004,UHHS GRH,20231,GRH Operating Room,Tech,"8,565.00"
Medtronic Kyphoplasty osteo introducer system,UHHS GRH,20401,GRH Operating Room,Tech,"1,386.00"
Medtronic Lead 388933,UHHS GRH,34368,GRH Operating Room,Tech,"10,665.00"
Medtronic Lead Capsurefix Novus 5076xx,UHHS GRH,13930,GRH Operating Room,Tech,"1,212.00"
Medtronic Linq Loop Recorder,UHHS GRH,38815,GRH Operating Room,Tech,"14,985.00"
Medtronic Mastergraft 7600130,UHHS GRH,55890,GRH Operating Room,Tech,"2,700.00"
Medtronic Nerve stimulator/locator,UHHS GRH,14731,GRH Operating Room,Tech,100
Medtronic Neuro Pocket Adaptor 2x4 74002,UHHS GRH,36206,GRH Operating Room,Tech,"2,085.00"
Medtronic Neuropen Neuroendoscope 2120025,UHHS GRH,56001,GRH Operating Room,Tech,"1,989.00"
Medtronic Neurostimulator External 97725,UHHS GRH,55883,GRH Operating Room,Tech,600
Medtronic Neurostimulator Implant 97715,UHHS GRH,55882,GRH Operating Room,Tech,"47,700.00"
Medtronic PE Tube 1010201,UHHS GRH,55242,GRH Operating Room,Tech,303
Medtronic PE Tube 1026012,UHHS GRH,55785,GRH Operating Room,Tech,36
Medtronic PE Tube 1027070,UHHS GRH,55784,GRH Operating Room,Tech,169
Medtronic PE Tube collar button fluoro 1028040,UHHS GRH,20084,GRH Operating Room,Tech,29
Medtronic PE Tube Goode Frm M 1016040,UHHS GRH,38581,GRH Operating Room,Tech,124
Medtronic PE Tube silicone collar button 1028145,UHHS GRH,20195,GRH Operating Room,Tech,30
Medtronic Peak Plasmablade,UHHS GRH,38695,GRH Operating Room,Tech,855
Medtronic Programmer Neurostim 97745,UHHS GRH,55884,GRH Operating Room,Tech,"3,600.00"
Medtronic Recharge Cable 97755,UHHS GRH,55885,GRH Operating Room,Tech,"3,300.00"
Medtronic Reveal XT Recorder 9529,UHHS GRH,38647,GRH Operating Room,Tech,"11,400.00"
Medtronic Ring Ancore Duran 620RGxx,UHHS GRH,21699,GRH Operating Room,Tech,"4,035.00"
Medtronic Safesheath HLS100xM,UHHS GRH,13931,GRH Operating Room,Tech,198
Medtronic Sheath Stearable TG0655509,UHHS GRH,55887,GRH Operating Room,Tech,"1,725.00"
Medtronic Trial Lead Intellis 1,UHHS GRH,53506,GRH Operating Room,Tech,600
Medtronic Trial Lead Intellis 2,UHHS GRH,53507,GRH Operating Room,Tech,"1,200.00"
Medtronic Tubing Pack w/Carmeda BioActive Surface,UHHS GRH,34139,GRH Operating Room,Tech,"1,062.00"
Medtronic Valve Aortic Avalus 400xx,UHHS GRH,55827,GRH Operating Room,Tech,"16,500.00"
Medtronic Wrench kit sterile f/leads 5873W,UHHS GRH,19218,GRH Operating Room,Tech,135
MedtronicHeliFx Applier/EndoAnchor Cassette SA85,UHHS GRH,55889,GRH Operating Room,Tech,"14,250.00"
Medtronics Iliac cuff flared 16/18mm x 20/24mm x 8.5cm,UHHS GRH,17458,GRH Operating Room,Tech,"10,492.00"
Mentor Breast Exapander 354921x,UHHS GRH,38585,GRH Operating Room,Tech,"4,485.00"
Mentor Implant Mammary 350xxx1BC,UHHS GRH,40891,GRH Operating Room,Tech,"2,400.00"
Mentor Plate PDS Flex ZFPx,UHHS GRH,37982,GRH Operating Room,Tech,897
Mentor Tissue Expander 3504307M,UHHS GRH,36207,GRH Operating Room,Tech,"1,785.00"
Mentor Tissue Expander 3546xxx,UHHS GRH,16482,GRH Operating Room,Tech,"4,215.00"
Mentor Tissue Expander 35472xx,UHHS GRH,34082,GRH Operating Room,Tech,"4,590.00"
Mentor Tissue Expander 354931x,UHHS GRH,53433,GRH Operating Room,Tech,"4,485.00"
Merit Med Faller Trocar Metal FT1100,UHHS GRH,53482,GRH Operating Room,Tech,225
Merit Med Peritoneal Dialysis Insert Kit VP211,UHHS GRH,39852,GRH Operating Room,Tech,582
Merit Med Stent Esoph Endomaxx MAXX237,UHHS GRH,40925,GRH Operating Room,Tech,"6,300.00"
Merit Med Stent Esoph Endomaxx MAXXxxxx,UHHS GRH,40924,GRH Operating Room,Tech,"7,200.00"
Merit Metal Faller Trocar FT1100,UHHS GRH,53099,GRH Operating Room,Tech,225
Merit Snare EN2006020,UHHS GRH,36526,GRH Operating Room,Tech,"1,005.00"
Merit Snare EN2007030,UHHS GRH,36527,GRH Operating Room,Tech,"1,005.00"
Metron Merogel Dressing,UHHS GRH,30417,GRH Operating Room,Tech,372
Metron Rotatable Blade 4mm,UHHS GRH,33548,GRH Operating Room,Tech,440
Metron Valve Aortic EVOLUTRxx,UHHS GRH,39927,GRH Operating Room,Tech,"90,000.00"
MGI Amniofill 250cc AF0250,UHHS GRH,54027,GRH Operating Room,Tech,"1,725.00"
MGI Amniofill 500cc AF0500,UHHS GRH,54028,GRH Operating Room,Tech,"3,450.00"
Microaire Burr ZB2xx,UHHS GRH,32847,GRH Operating Room,Tech,81
Microaire Saw Blade ZO071,UHHS GRH,29391,GRH Operating Room,Tech,84
Microline Endo Clip 1242,UHHS GRH,39453,GRH Operating Room,Tech,245
Microline Endocut Scissor Tip,UHHS GRH,31900,GRH Operating Room,Tech,132
Microline scissor mini edno cut,UHHS GRH,18042,GRH Operating Room,Tech,132
Micropuncture Introducer Set,UHHS GRH,17148,GRH Operating Room,Tech,88
Microscope Drape,UHHS GRH,17097,GRH Operating Room,Tech,119
Microtek tur pack 1311134,UHHS GRH,17826,GRH Operating Room,Tech,185
Microvena Cath Infuse 30 / 50 4105x01,UHHS GRH,36503,GRH Operating Room,Tech,465
Microvena Cath Infuse 5 / 20 4105x01,UHHS GRH,36502,GRH Operating Room,Tech,300
Midwest Eye Tissue Process Backup,UHHS GRH,38696,GRH Operating Room,Tech,"1,273.00"
Midwest Eye Tissue Process Cornea DMEK Prep,UHHS GRH,38699,GRH Operating Room,Tech,"13,048.00"
Midwest Eye Tissue Process Cornea DSAEK,UHHS GRH,38794,GRH Operating Room,Tech,"2,387.00"
Midwest Eye Tissue Process Cornea Precut,UHHS GRH,38698,GRH Operating Room,Tech,"12,570.00"
Midwest Eye Tissue Process Cornea/Globe,UHHS GRH,38697,GRH Operating Room,Tech,"10,184.00"
Midwest Eye Tissue Process IEK/LAK,UHHS GRH,38700,GRH Operating Room,Tech,"14,003.00"
Midwest Eye Tissue Process Sclera Eighth,UHHS GRH,38701,GRH Operating Room,Tech,955
Midwest Eye Tissue Process Sclera Half,UHHS GRH,38703,GRH Operating Room,Tech,"1,591.00"
Midwest Eye Tissue Process Sclera Quarter,UHHS GRH,38702,GRH Operating Room,Tech,"1,273.00"
Midwest Eye Tissue Process Sclera Whole,UHHS GRH,38704,GRH Operating Room,Tech,"1,909.00"
MiMedx Allograft Amniofill AF2000,UHHS GRH,53420,GRH Operating Room,Tech,"12,600.00"
Mimedx Epifix Micronized 100 sq cm EL5125 per sq cm,UHHS GRH,40102,GRH Operating Room,Tech,"5,492.00"
Mimedx Epifix Micronized 40 sq cm EL5050 per sq cm,UHHS GRH,40100,GRH Operating Room,Tech,"2,242.00"
Mimedx Graft Amniofix 24 sq cm APS5212 per sq cm,UHHS GRH,40101,GRH Operating Room,Tech,"2,984.00"
Mimedx Graft Epixl 180 sq cm XL5920 per sq cm,UHHS GRH,40105,GRH Operating Room,Tech,"35,447.00"
Mimedx Graft Epixl 40 sq cm EL5200 per sq cm,UHHS GRH,40103,GRH Operating Room,Tech,"8,702.00"
Mimedx Graft Epixl 60 sq cm XL5410 per sq cm,UHHS GRH,40104,GRH Operating Room,Tech,"10,696.00"
