Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
NCB EA NERVE MOTOR W FWAV 3-4 NRVS,UHHS EMC,15477,EMH ELECTRO DIAG,Tech,919
NCB EA NERVE MOTOR W FWAV 5-6 NRVS,UHHS EMC,15478,EMH ELECTRO DIAG,Tech,"1,446.00"
NCB EA NERVE MOTOR W FWAV 7-8 NRVS,UHHS EMC,15479,EMH ELECTRO DIAG,Tech,"2,027.00"
NCB EA NERVE MOTOR W FWAV 9-10 NRVS,UHHS EMC,15480,EMH ELECTRO DIAG,Tech,"2,569.00"
NCV EA NERV MOTOR W/OFWAV 11-12 NRVS,UHHS EMC,15474,EMH ELECTRO DIAG,Tech,"3,023.00"
NCV EA NERV MOTOR W/OFWAV 1-2 NRVS,UHHS EMC,15469,EMH ELECTRO DIAG,Tech,394
NCV EA NERV MOTOR W/OFWAV 13/> NRVS,UHHS EMC,15475,EMH ELECTRO DIAG,Tech,"4,055.00"
NCV EA NERV MOTOR W/OFWAV 3-4 NRVS,UHHS EMC,15470,EMH ELECTRO DIAG,Tech,919
NCV EA NERV MOTOR W/OFWAV 5-6 NRVS,UHHS EMC,15471,EMH ELECTRO DIAG,Tech,"1,446.00"
NCV EA NERV MOTOR W/OFWAV 7-8 NRVS,UHHS EMC,15472,EMH ELECTRO DIAG,Tech,"2,027.00"
NCV EA NERV MOTOR W/OFWAV 9-10 NRVS,UHHS EMC,15473,EMH ELECTRO DIAG,Tech,"2,569.00"
NEEDLE ELECTROMYOGRAPHY,UHHS EMC,14973,EMH ELECTRO DIAG,Tech,219
NEEDLE EMG 1 EXTREMITY,UHHS EMC,11310,EMH ELECTRO DIAG,Tech,802
NEEDLE EMG 2 EXTREMITIES,UHHS EMC,11309,EMH ELECTRO DIAG,Tech,911
NEEDLE EMG 3 EXTREMITIES,UHHS EMC,14566,EMH ELECTRO DIAG,Tech,989
NEEDLE EMG THORACIC PARAS,UHHS EMC,11313,EMH ELECTRO DIAG,Tech,327
NEUROMUSCLE JUNCT-EA NERV,UHHS EMC,11306,EMH ELECTRO DIAG,Tech,342
PARTIAL CHRG-CPAP/BIPAP,UHHS EMC,11319,EMH ELECTRO DIAG,Tech,"3,625.00"
PARTIAL NIGHT CHRG-PSG,UHHS EMC,11318,EMH ELECTRO DIAG,Tech,"2,777.00"
PLETHYSMOGRAPHY,UHHS EMC,14972,EMH ELECTRO DIAG,Tech,291
POLYSOMNOGRAPH/SLEEP TEST,UHHS EMC,11327,EMH ELECTRO DIAG,Tech,"5,131.00"
SLEEP TEST/MSLT,UHHS EMC,11307,EMH ELECTRO DIAG,Tech,"4,355.00"
SLEEP TEST/TITRATION,UHHS EMC,11317,EMH ELECTRO DIAG,Tech,"6,815.00"
VIDEO EEG EA 24 HRS,UHHS EMC,11328,EMH ELECTRO DIAG,Tech,"2,701.00"
3 DIMENSIONAL MAPPING,UHHS EMC,12981,EMH EP LAB,Tech,"8,919.00"
AICD GENERATOR CHG DUAL,UHHS EMC,12971,EMH EP LAB,Tech,"26,468.00"
AICD GENERATR CHNG-SINGLE,UHHS EMC,12999,EMH EP LAB,Tech,"26,468.00"
AICD IMPLANT-SINGLE,UHHS EMC,13000,EMH EP LAB,Tech,"33,670.00"
ARTERIAL CATH FOR MONITOR,UHHS EMC,12975,EMH EP LAB,Tech,780
ATTEMPTED PACEMAKER (D) IMPLANT,UHHS EMC,15313,EMH EP LAB,Tech,"15,704.00"
AVH ABLATION,UHHS EMC,13011,EMH EP LAB,Tech,"7,685.00"
BI-V ICD D UPGRADE LV LEAD ICD T,UHHS EMC,15027,EMH EP LAB,Tech,"33,670.00"
BI-V ICD GEN CHANGE,UHHS EMC,15024,EMH EP LAB,Tech,"32,878.00"
BI-V PPM GEN CHANGE,UHHS EMC,15023,EMH EP LAB,Tech,"17,934.00"
BUNDLE OF HIS RECORDING,UHHS EMC,14233,EMH EP LAB,Tech,"5,174.00"
CARDIOMEMS IMPLANT,UHHS EMC,17569,EMH EP LAB,Tech,375
CARDIOMEMS RHC  ANGIO  IMPLANT,UHHS EMC,17740,EMH EP LAB,Tech,"87,166.00"
CARDIOVERSION EXTERNAL,UHHS EMC,12974,EMH EP LAB,Tech,"1,392.00"
CLOSURE DEVICE PROCEDURE,UHHS EMC,12133,EMH EP LAB,Tech,260
COMP EP EVAL W/INDUCTION,UHHS EMC,12973,EMH EP LAB,Tech,"9,847.00"
COMP EP EVAL W/RA RECORD,UHHS EMC,13008,EMH EP LAB,Tech,"8,595.00"
COMP EP W VENTRICULAR REC,UHHS EMC,13009,EMH EP LAB,Tech,"7,685.00"
DUAL PACER REPLACEMENT,UHHS EMC,12990,EMH EP LAB,Tech,"15,678.00"
EP EVALUATION AND DFT,UHHS EMC,16667,EMH EP LAB,Tech,114
EP FLOUROSCOPY,UHHS EMC,15019,EMH EP LAB,Tech,259
EP-FU PACE AND RECORD,UHHS EMC,16519,EMH EP LAB,Tech,"14,557.00"
EVAL ICD IMPLANT/REPLCMNT,UHHS EMC,12994,EMH EP LAB,Tech,"2,105.00"
FINE NEEDLE ASPIR W IMAGING GUID,UHHS EMC,15130,EMH EP LAB,Tech,728
FOL/UP ICD EVAL & TESTING,UHHS EMC,12995,EMH EP LAB,Tech,"1,626.00"
HYDRATE IV INFUS  ADD-ON HR,UHHS EMC,81,EMH EP LAB,Tech,95
HYDRATION IV INFUS  INIT HR,UHHS EMC,80,EMH EP LAB,Tech,450
ICD GEN CHANGE DUAL,UHHS EMC,15026,EMH EP LAB,Tech,"31,625.00"
ICD GEN CHANGE SINGLE,UHHS EMC,15025,EMH EP LAB,Tech,"30,373.00"
ICD LEAD TESTING AT IMPLANT,UHHS EMC,15536,EMH EP LAB,Tech,"2,087.00"
ICD SYSTEM IMPLANT DUAL,UHHS EMC,12972,EMH EP LAB,Tech,"33,670.00"
INDUCTION OF ARRYTHMIA,UHHS EMC,14527,EMH EP LAB,Tech,"2,156.00"
INJECTION PROCEDURE CS,UHHS EMC,12988,EMH EP LAB,Tech,"1,716.00"
INJECTION PULMONARY VESSELS,UHHS EMC,17570,EMH EP LAB,Tech,477
INS/REPL DUAL LEAD,UHHS EMC,12984,EMH EP LAB,Tech,"9,802.00"
INS/REPL PERM PACEMAKER,UHHS EMC,12970,EMH EP LAB,Tech,"15,704.00"
INS/REPL SINGLE LEAD,UHHS EMC,12986,EMH EP LAB,Tech,"9,386.00"
INSERT LV LEAD PPM/ICD,UHHS EMC,12998,EMH EP LAB,Tech,"14,040.00"
INSERT LV LEAD PREV PPM/I,UHHS EMC,14067,EMH EP LAB,Tech,"13,598.00"
INSERTION ATRIAL PACEMAKR,UHHS EMC,12991,EMH EP LAB,Tech,"12,428.00"
INSERTION OF ILR,UHHS EMC,12976,EMH EP LAB,Tech,"10,426.00"
INSERTION S-ICD LEAD ONLY,UHHS EMC,16542,EMH EP LAB,Tech,"9,646.00"
INTERNAL CARDIOVERSION,UHHS EMC,14068,EMH EP LAB,Tech,"1,051.00"
INTERNAL CARDIOVERSION THRU AICD,UHHS EMC,15022,EMH EP LAB,Tech,"1,051.00"
INTRA-ATRIAL RECORDING,UHHS EMC,16478,EMH EP LAB,Tech,"9,392.00"
INTRACARDIAC ECHO,UHHS EMC,12996,EMH EP LAB,Tech,"7,203.00"
INTRAVENT/ATRIAL MAPPING,UHHS EMC,13001,EMH EP LAB,Tech,"13,043.00"
INTRAVENTRICULAR PACING,UHHS EMC,14534,EMH EP LAB,Tech,"7,209.00"
IRRIG DRUG DELIVERY DEVIC,UHHS EMC,13256,EMH EP LAB,Tech,96
IV PUSH/DRIP OF SAME DRUG > 30 MINUTES AFTER PREVIOUS DOSE,UHHS EMC,87,EMH EP LAB,Tech,175
LOOP RECORDER TEST,UHHS EMC,16887,EMH EP LAB,Tech,182
MICRA PACEMAKER INSERTION 0387T,UHHS EMC,17883,EMH EP LAB,Tech,"15,903.00"
MICRA PACEMAKER REMOVAL 0388T,UHHS EMC,17885,EMH EP LAB,Tech,"2,395.00"
MODERATE SEDATION - ADDITIONAL 15 MINUTES,UHHS EMC,17440,EMH EP LAB,Tech,70
MODERATE SEDATION - INITIAL 15 MINUTES,UHHS EMC,17439,EMH EP LAB,Tech,660
PACER SYSTEM UPGRADE,UHHS EMC,14789,EMH EP LAB,Tech,"33,670.00"
PACER/ICD LEAD IMPL,UHHS EMC,12969,EMH EP LAB,Tech,"6,906.00"
PPM DUAL GEN CHANGE,UHHS EMC,15031,EMH EP LAB,Tech,"13,572.00"
PPM SINGLE GEN CHANGE,UHHS EMC,15030,EMH EP LAB,Tech,"12,532.00"
PPM SINGLE UPGRADE TO BI-V DUAL,UHHS EMC,15029,EMH EP LAB,Tech,"18,720.00"
PPM UPGRADE TO BI-V SINGLE,UHHS EMC,15028,EMH EP LAB,Tech,"13,598.00"
PROGRMD STIM/PACE/IV DRUG,UHHS EMC,13010,EMH EP LAB,Tech,968
PROLONG IV INFUS  PUMP RQ,UHHS EMC,179,EMH EP LAB,Tech,438
REMOVAL AND INSERT OF NEW S-ICD,UHHS EMC,16541,EMH EP LAB,Tech,"30,373.00"
REMOVAL ICD GENERATOR,UHHS EMC,12993,EMH EP LAB,Tech,"6,136.00"
REMOVAL OF ILR,UHHS EMC,12977,EMH EP LAB,Tech,"4,004.00"
REMOVAL OF PACEMAKER LEAD (DUAL),UHHS EMC,15020,EMH EP LAB,Tech,"5,320.00"
REMOVAL OF S-ICD,UHHS EMC,16543,EMH EP LAB,Tech,"6,136.00"
REMOVAL OF S-ICD LEAD,UHHS EMC,16669,EMH EP LAB,Tech,"7,651.00"
REMOVAL PACE GENERATOR,UHHS EMC,12992,EMH EP LAB,Tech,"7,098.00"
REPAIR OF (D) BRADY/TACHY LEADS,UHHS EMC,15021,EMH EP LAB,Tech,"8,840.00"
REPOSITION LEAD PRM/ICD 5,UHHS EMC,12982,EMH EP LAB,Tech,"5,824.00"
REPOSITION OF S-ICD AND/OR LEAD,UHHS EMC,16544,EMH EP LAB,Tech,"7,970.00"
REVISION ICD POCKET,UHHS EMC,12985,EMH EP LAB,Tech,"5,512.00"
REVISION PACEMAKER POCKET,UHHS EMC,12978,EMH EP LAB,Tech,"4,186.00"
RIGHT HEART CATH - EP LAB,UHHS EMC,17568,EMH EP LAB,Tech,"4,189.00"
RT VENTRICULAR RECORDING,UHHS EMC,13007,EMH EP LAB,Tech,"2,156.00"
S-ICD INSERT OR REPLACE W/LEAD,UHHS EMC,16539,EMH EP LAB,Tech,"36,712.00"
S-ICD LEAD AND SYSTEM ANALYSIS,UHHS EMC,16666,EMH EP LAB,Tech,114
S-ICD LEAD PROGRAM SYSTEM,UHHS EMC,16665,EMH EP LAB,Tech,114
S-ICD ONLY W/EXISTING LEAD,UHHS EMC,16540,EMH EP LAB,Tech,"26,468.00"
SINGLE CHAMBER PACE REPLC,UHHS EMC,12989,EMH EP LAB,Tech,"10,426.00"
SINGLE LEAD REVIS/REPAIR,UHHS EMC,12983,EMH EP LAB,Tech,"8,050.00"
SINGLE PACER LEAD REVIS,UHHS EMC,13004,EMH EP LAB,Tech,"4,706.00"
SVT ABLATION S/ CARTO MAPPING,UHHS EMC,15535,EMH EP LAB,Tech,"33,174.00"
TEMP PCMKR INSERTION,UHHS EMC,14634,EMH EP LAB,Tech,842
THER/DIAG CONCURRENT INFU,UHHS EMC,335,EMH EP LAB,Tech,219
THER/PRO/DIAG IV INF ADDL,UHHS EMC,83,EMH EP LAB,Tech,255
THER/PRO/DIAG IV INF INIT,UHHS EMC,82,EMH EP LAB,Tech,572
THER/PROPH/DIAG INJ IA,UHHS EMC,13429,EMH EP LAB,Tech,173
THER/PROPH/DIAG INJ INF,UHHS EMC,88,EMH EP LAB,Tech,28
THER/PROPH/DIAG INJ IV PUSH INITIAL,UHHS EMC,86,EMH EP LAB,Tech,276
THERAP/DIAG INJ SQ OR IM,UHHS EMC,84,EMH EP LAB,Tech,156
TILT EVALUATION,UHHS EMC,13012,EMH EP LAB,Tech,"2,836.00"
TX/PROPH/DG ADDL SEQ IV I,UHHS EMC,13427,EMH EP LAB,Tech,453
UPGRDE SINGLE TO DUAL PCR,UHHS EMC,12987,EMH EP LAB,Tech,"18,720.00"
VENOGRAM,UHHS EMC,12980,EMH EP LAB,Tech,958
VENOGRAM/BILATERAL,UHHS EMC,15354,EMH EP LAB,Tech,"1,436.00"
VENOUS CATHETER INSERTION (EP),UHHS EMC,15537,EMH EP LAB,Tech,"5,501.00"
VENT PACEMAKER IMPLANT,UHHS EMC,13005,EMH EP LAB,Tech,"12,584.00"
VT ABLATION W/ CARTO MAPPING,UHHS EMC,15534,EMH EP LAB,Tech,"72,044.00"
#2 BIDIRECTIONAL TORQUE WRENCH,UHHS EMC,17266,EMH EP LAB SUPPS,Tech,150
0.035 HYDROPHILIC GUIDEWIRE,UHHS EMC,17550,EMH EP LAB SUPPS,Tech,420
10F 25CM PP LONG SAFE SHEATH,UHHS EMC,15636,EMH EP LAB SUPPS,Tech,106
12F FAST CATH,UHHS EMC,17551,EMH EP LAB SUPPS,Tech,60
13MM NEEDLE EYE SNARE FEMORAL,UHHS EMC,17487,EMH EP LAB SUPPS,Tech,"3,600.00"
20-POLE ECO CABLE,UHHS EMC,16798,EMH EP LAB SUPPS,Tech,"2,200.00"
4F UF CATHETER,UHHS EMC,17521,EMH EP LAB SUPPS,Tech,39
5F IBI STEERABLE DECA,UHHS EMC,17557,EMH EP LAB SUPPS,Tech,"1,275.00"
5F IBI STEERABLE QUAD,UHHS EMC,17556,EMH EP LAB SUPPS,Tech,"1,200.00"
5F QUAD DEFLECTIBLE TIP,UHHS EMC,14225,EMH EP LAB SUPPS,Tech,"2,857.50"
6248V ATTAIN SELECT II,UHHS EMC,16094,EMH EP LAB SUPPS,Tech,540
6250V ATTAIN COMMAND,UHHS EMC,16095,EMH EP LAB SUPPS,Tech,660
6F IBI STEERABLE DECA LC,UHHS EMC,17949,EMH EP LAB SUPPS,Tech,"1,350.00"
6F IBI STEERABLE QUAD LC,UHHS EMC,17950,EMH EP LAB SUPPS,Tech,"1,050.00"
6F JSN  SUPREME ABBOTT,UHHS EMC,17982,EMH EP LAB SUPPS,Tech,414
6F QUAD COURNAND CATHETER,UHHS EMC,17616,EMH EP LAB SUPPS,Tech,219
6F SAFESHEATH II W/ SIDE PORT,UHHS EMC,17270,EMH EP LAB SUPPS,Tech,150
6FR DEFLECTABLE TIP F-CURVE,UHHS EMC,15780,EMH EP LAB SUPPS,Tech,919.5
7F B CURVE NAVISTAR CATH,UHHS EMC,16947,EMH EP LAB SUPPS,Tech,"5,673.00"
7F BLAZER II XP ASYMMETRIC CATH,UHHS EMC,16946,EMH EP LAB SUPPS,Tech,"3,966.00"
7F LUMA CATH BIPOLAR,UHHS EMC,17558,EMH EP LAB SUPPS,Tech,"1,800.00"
7F WEBSTER DUO-DECAPOLAR,UHHS EMC,15035,EMH EP LAB SUPPS,Tech,"3,081.00"
7F X 100CM PULMONARY WEDGE CATH,UHHS EMC,17553,EMH EP LAB SUPPS,Tech,204
8.5F AGILIS TRANSSEPTAL SHEATH,UHHS EMC,16899,EMH EP LAB SUPPS,Tech,"2,390.00"
8F FAST CATH LONG ABBOTT,UHHS EMC,18090,EMH EP LAB SUPPS,Tech,76.5
ABLATION CATH BLAZE II 5,UHHS EMC,13021,EMH EP LAB SUPPS,Tech,"1,234.00"
ABLATION CATH CELSIUS/D,UHHS EMC,13020,EMH EP LAB SUPPS,Tech,"1,257.00"
ACCENT MRI DR RF PACEMAKER,UHHS EMC,15300,EMH EP LAB SUPPS,Tech,"11,900.00"
ACCENT MRI SR RF PACEMAKER,UHHS EMC,15299,EMH EP LAB SUPPS,Tech,"11,300.00"
ACCOLADE DUAL CHAMBER PACEMAKER - L311,UHHS EMC,17158,EMH EP LAB SUPPS,Tech,"16,050.00"
ACCOLADE DUAL CHAMBER PACEMAKER - L331,UHHS EMC,17157,EMH EP LAB SUPPS,Tech,"16,950.00"
ACCOLADE EL DR PACEMAKER,UHHS EMC,16875,EMH EP LAB SUPPS,Tech,"14,250.00"
ACCOLADE SINGLE CHAMBER PACEMAKER,UHHS EMC,17159,EMH EP LAB SUPPS,Tech,"14,250.00"
ACCOLADE SR PACEMAKER,UHHS EMC,16889,EMH EP LAB SUPPS,Tech,"9,700.00"
ACUITY DELIVERY SYS BOSTN,UHHS EMC,14429,EMH EP LAB SUPPS,Tech,"2,584.00"
ACUITY PRO GUIDING CATHETER,UHHS EMC,17195,EMH EP LAB SUPPS,Tech,"1,485.00"
ACUITY PRO INNER CATHETER,UHHS EMC,17225,EMH EP LAB SUPPS,Tech,735
ACUITY UNIVERSAL CUTTER,UHHS EMC,17358,EMH EP LAB SUPPS,Tech,150
ACUITY WHISPER VIEW GUIDEWIRE,UHHS EMC,17897,EMH EP LAB SUPPS,Tech,420
ACUITY X4 SPIRAL S,UHHS EMC,17196,EMH EP LAB SUPPS,Tech,"6,750.00"
ACUNAV ULTRASOUND CATHETR,UHHS EMC,13059,EMH EP LAB SUPPS,Tech,"7,768.50"
ADVANTIO SR PACEMAKER,UHHS EMC,15743,EMH EP LAB SUPPS,Tech,"10,970.00"
ADVANTO DR EL,UHHS EMC,16601,EMH EP LAB SUPPS,Tech,"8,900.00"
ADVISA DR MRI SURESCAN PACEMAKER - MDT,UHHS EMC,15745,EMH EP LAB SUPPS,Tech,"14,250.00"
ADVISA SR MRI PACEMAKER,UHHS EMC,16868,EMH EP LAB SUPPS,Tech,"10,350.00"
ADVISOR HD MAPPING CATH ABBOTT,UHHS EMC,18091,EMH EP LAB SUPPS,Tech,"7,185.00"
ALLURE PACEMAKER,UHHS EMC,16958,EMH EP LAB SUPPS,Tech,"21,000.00"
AMPLIA MRI QUAD CRTD SURESCAN,UHHS EMC,17194,EMH EP LAB SUPPS,Tech,"55,980.00"
ANTHEM RF (BI-V PACEMAKER),UHHS EMC,15787,EMH EP LAB SUPPS,Tech,"12,000.00"
AQUACEL AG DRESSING 3.5X6 IN,UHHS EMC,16668,EMH EP LAB SUPPS,Tech,76.5
AQUAMANTYS 2.3 BIPOLAR SEALER,UHHS EMC,16861,EMH EP LAB SUPPS,Tech,"1,050.00"
AQUAMANTYS AEX PEAK PLASMA BLADE,UHHS EMC,17254,EMH EP LAB SUPPS,Tech,937
ARISTA 3 GM HEMOSTATIS - EP,UHHS EMC,15397,EMH EP LAB SUPPS,Tech,693
ARISTA USA 1 GM HEMASTASIS,UHHS EMC,15358,EMH EP LAB SUPPS,Tech,550.5
ATTAIN CLARITY BALLOON MODEL 6225,UHHS EMC,17486,EMH EP LAB SUPPS,Tech,375
ATTAIN PERFORMA 4298,UHHS EMC,16600,EMH EP LAB SUPPS,Tech,"7,200.00"
AZURE S DR MRI DEVICE,UHHS EMC,17844,EMH EP LAB SUPPS,Tech,"12,333.00"
AZURE S SR MRI DEVICE,UHHS EMC,17842,EMH EP LAB SUPPS,Tech,"10,143.00"
AZURE XT DR MRI DEVICE,UHHS EMC,17845,EMH EP LAB SUPPS,Tech,"13,533.00"
AZURE XT SR MRI DEVICE,UHHS EMC,17843,EMH EP LAB SUPPS,Tech,"11,343.00"
BIV PACER-CAN ONLY (SJM),UHHS EMC,13058,EMH EP LAB SUPPS,Tech,"19,000.00"
BIVENT APPROACH-CADI,UHHS EMC,13040,EMH EP LAB SUPPS,Tech,"2,035.50"
BIVENTRICULAR PCMKR-8040,UHHS EMC,13044,EMH EP LAB SUPPS,Tech,"17,000.00"
BOSTON/EPT DIAG CATHETER,UHHS EMC,13083,EMH EP LAB SUPPS,Tech,815
BRAIDED CATHETER,UHHS EMC,13023,EMH EP LAB SUPPS,Tech,"1,855.00"
BRIDGE PREP KIT LEAD EXTRACTION,UHHS EMC,17536,EMH EP LAB SUPPS,Tech,795
BROCKENBROUGH NEEDLE,UHHS EMC,13085,EMH EP LAB SUPPS,Tech,561
BST INVIVE BIV PACEMAKER,UHHS EMC,15227,EMH EP LAB SUPPS,Tech,"19,800.00"
BST LRG STEERABLE CATH,UHHS EMC,15036,EMH EP LAB SUPPS,Tech,982
BST MED STEERABLE CATH,UHHS EMC,15037,EMH EP LAB SUPPS,Tech,769
BST PCM ADVANTIO DR K063,UHHS EMC,15222,EMH EP LAB SUPPS,Tech,"10,350.00"
BSW DEFLECTABLE CATHETER,UHHS EMC,14072,EMH EP LAB SUPPS,Tech,991
BULLDOG LEAD EXTENDER,UHHS EMC,16649,EMH EP LAB SUPPS,Tech,474
BYRD WORKSTATION RETRIEVAL SET,UHHS EMC,17105,EMH EP LAB SUPPS,Tech,"3,771.00"
CARDIOMEM SENSOR,UHHS EMC,17554,EMH EP LAB SUPPS,Tech,"53,535.00"
CARTO 3 REF PATCH,UHHS EMC,14234,EMH EP LAB SUPPS,Tech,"1,558.50"
CATHETER 6227DEF04 ATTAIN GLOBAL,UHHS EMC,17898,EMH EP LAB SUPPS,Tech,"1,608.00"
CATHETER-SPIRAL TURNPIKE,UHHS EMC,17162,EMH EP LAB SUPPS,Tech,"2,085.00"
CATHETER-TURNPIKE,UHHS EMC,17161,EMH EP LAB SUPPS,Tech,"1,935.00"
CBL  34 HYP/34 LEMO  10,UHHS EMC,16756,EMH EP LAB SUPPS,Tech,720
CELLULAR SERVICE AND ADAPTER,UHHS EMC,17657,EMH EP LAB SUPPS,Tech,300
CELSIUS THERMOCOOL CATH,UHHS EMC,13089,EMH EP LAB SUPPS,Tech,"2,468.00"
CLARIA BIV ICD,UHHS EMC,17621,EMH EP LAB SUPPS,Tech,"56,361.00"
CLASSIC SHEATH 13CM,UHHS EMC,15775,EMH EP LAB SUPPS,Tech,99
CLASSIC SHEATH 25CM,UHHS EMC,15774,EMH EP LAB SUPPS,Tech,142.5
COIL COMPRESSION ONE-TIE,UHHS EMC,17111,EMH EP LAB SUPPS,Tech,600
COIL EXPANDER,UHHS EMC,17139,EMH EP LAB SUPPS,Tech,237
COMPIA MRI BI-V ICD,UHHS EMC,17417,EMH EP LAB SUPPS,Tech,"55,215.00"
CONSULTA P BI-V PCM,UHHS EMC,14465,EMH EP LAB SUPPS,Tech,"21,000.00"
COOK PEEL-AWAY INTRODUCER SHEATH,UHHS EMC,18017,EMH EP LAB SUPPS,Tech,201
COOL FKOW IRRIGATION TUB,UHHS EMC,13825,EMH EP LAB SUPPS,Tech,234
COOL POINT TUBING SET,UHHS EMC,17951,EMH EP LAB SUPPS,Tech,600
CORMATRIX CANGAROO ENVELOPE,UHHS EMC,17191,EMH EP LAB SUPPS,Tech,"3,885.00"
CPS LUMINARY CATHETER,UHHS EMC,15734,EMH EP LAB SUPPS,Tech,742
CPS OUTER GUIDE CATHETER,UHHS EMC,16683,EMH EP LAB SUPPS,Tech,"1,575.00"
CURVED FEMERAL INTRODUCER SHEATH,UHHS EMC,17488,EMH EP LAB SUPPS,Tech,657
DEF CATH 10P D ABLA CATH,UHHS EMC,13077,EMH EP LAB SUPPS,Tech,"1,060.00"
DEF CATH 92CM ABLA CATH,UHHS EMC,13074,EMH EP LAB SUPPS,Tech,756
DEFLECTING WIRE GUIDE,UHHS EMC,17106,EMH EP LAB SUPPS,Tech,"2,487.00"
DERMABOND ADHESIVE,UHHS EMC,15866,EMH EP LAB SUPPS,Tech,97.5
DIAG CATH 6F DECAPOLAR,UHHS EMC,13025,EMH EP LAB SUPPS,Tech,827
DIAG CATH 6F STEERABLE CW,UHHS EMC,13016,EMH EP LAB SUPPS,Tech,"1,011.00"
DIAG CATH BARD/DYNAMIC TP,UHHS EMC,13017,EMH EP LAB SUPPS,Tech,838
DIAG CATH COURNAND,UHHS EMC,13015,EMH EP LAB SUPPS,Tech,391.5
DIAG CATH MULLINS TRNSEPT,UHHS EMC,13026,EMH EP LAB SUPPS,Tech,"1,826.00"
DIAG CATHETER DECAPOLAR,UHHS EMC,13019,EMH EP LAB SUPPS,Tech,"1,806.00"
DIAG INTSHTH 7F W/SDPORT,UHHS EMC,13029,EMH EP LAB SUPPS,Tech,279
DIAG INTSHTH 7F W/SIDEPT,UHHS EMC,13028,EMH EP LAB SUPPS,Tech,370.5
D-STAT,UHHS EMC,13084,EMH EP LAB SUPPS,Tech,363
DYNAGEN BI-V IMPLANT,UHHS EMC,17357,EMH EP LAB SUPPS,Tech,"67,500.00"
DYNAGEN ICD,UHHS EMC,17555,EMH EP LAB SUPPS,Tech,"49,500.00"
DYNAGEN MINI ICD,UHHS EMC,17847,EMH EP LAB SUPPS,Tech,"48,750.00"
DYNAGEN MINI VR DF4 ICD,UHHS EMC,17581,EMH EP LAB SUPPS,Tech,"46,500.00"
DYNAGEN X4 CRT-D,UHHS EMC,17086,EMH EP LAB SUPPS,Tech,"67,500.00"
ELLIPSE VR,UHHS EMC,15308,EMH EP LAB SUPPS,Tech,"33,000.00"
ELUNA 8 DR PACEMAKER,UHHS EMC,17731,EMH EP LAB SUPPS,Tech,"13,695.00"
EMBLEM MRI S-ICD PULSE GENERATOR,UHHS EMC,17619,EMH EP LAB SUPPS,Tech,"69,750.00"
EMBLEM S-ICD LEAD,UHHS EMC,17620,EMH EP LAB SUPPS,Tech,"13,500.00"
ENERGEN BI-V RF HE,UHHS EMC,15154,EMH EP LAB SUPPS,Tech,"45,900.00"
ENERGEN BI-V RF HE DF 4,UHHS EMC,15149,EMH EP LAB SUPPS,Tech,"46,400.00"
ENERGEN DF4 SYSTEM,UHHS EMC,16002,EMH EP LAB SUPPS,Tech,"53,000.00"
ENERGEN DR DF4 SYSTEM,UHHS EMC,15988,EMH EP LAB SUPPS,Tech,"36,000.00"
ENERGEN DR SYSTEM,UHHS EMC,15989,EMH EP LAB SUPPS,Tech,"35,000.00"
ENERGEN ICD DR MODEL #143,UHHS EMC,15140,EMH EP LAB SUPPS,Tech,"50,475.00"
ENERGEN ICD MODEL #E142,UHHS EMC,15139,EMH EP LAB SUPPS,Tech,"34,150.00"
ENERGEN ICD VR MODEL #E141,UHHS EMC,15141,EMH EP LAB SUPPS,Tech,"31,600.00"
ENERGEN SYSTEM,UHHS EMC,16003,EMH EP LAB SUPPS,Tech,"52,500.00"
ENERGEN VR DF4 SYSTEM,UHHS EMC,15993,EMH EP LAB SUPPS,Tech,"34,000.00"
ENERGEN VR HE,UHHS EMC,15246,EMH EP LAB SUPPS,Tech,"31,600.00"
ENERGEN VR SYSTEM,UHHS EMC,15994,EMH EP LAB SUPPS,Tech,"33,500.00"
EP TRAY,UHHS EMC,13093,EMH EP LAB SUPPS,Tech,136.5
EPT 8F ASYMMETRICAL CATH,UHHS EMC,13080,EMH EP LAB SUPPS,Tech,"1,425.00"
EPT ASYMMETRICAL CATH 7F,UHHS EMC,13078,EMH EP LAB SUPPS,Tech,"2,025.00"
EVERA MRI S DR SURESCAN,UHHS EMC,16929,EMH EP LAB SUPPS,Tech,"27,480.00"
EVERA MRI XT DR SURESCAN,UHHS EMC,16951,EMH EP LAB SUPPS,Tech,"41,985.00"
EVERA S DR ICD,UHHS EMC,15817,EMH EP LAB SUPPS,Tech,"30,200.00"
EVERA S VR ICD,UHHS EMC,15815,EMH EP LAB SUPPS,Tech,"28,000.00"
EVERA XT DR ICD,UHHS EMC,15818,EMH EP LAB SUPPS,Tech,"46,200.00"
EVERA XT VR ICD,UHHS EMC,15816,EMH EP LAB SUPPS,Tech,"42,900.00"
EVOLUTION SHORTIE RL 11F DILATOR,UHHS EMC,17490,EMH EP LAB SUPPS,Tech,"3,921.00"
EVOLUTION SHORTIE RL 9F DILATOR,UHHS EMC,17489,EMH EP LAB SUPPS,Tech,"3,921.00"
EZ STEER 4MM BIOSENS CATH,UHHS EMC,13049,EMH EP LAB SUPPS,Tech,"3,435.00"
EZ STEER ABLATIO CATH 4MM,UHHS EMC,13082,EMH EP LAB SUPPS,Tech,"3,177.00"
