Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
RL ECHOVIRUS AB QUAL          ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,154
RL EGFR GENE COM VARIANTS     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,"1,641.00"
RL EM DIAGNOSTIC              ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,"1,810.00"
RL ENCAINIDE (CHROM)          ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,186
RL ENCEPH E EQUINE AB QUAL    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,138
RL ENCEPH LACROSSE AB QUAL    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,138
RL ENCEPH ST LOUIS AB QUAL    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,138
RL ENCEPH W EQUINE AB QUAL    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,138
RL ENDOMYSIAL AB IGA          ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,157
RL ENTEROVIRAL CULT STL       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,258
RL ENTEROVIRUS AMP PROBE RVTP ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,258
RL ENTEROVIRUS ANTIGEN DFA    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,94
RL ENTEROVIRUS PCR            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,258
RL ENTERVIRUS CSF PCR         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,258
RL ENZYME ACTIVITY CELLS EA   ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,226
RL EPSTEIN BARR VIRUS PCR     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,301
RL ERYTHROPOIETIN QUANT       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,180
RL ESTRADIOL                  ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,361
RL ESTRADIOL RECEPTOR         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,596
RL ESTRIOL                    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,285
RL ESTROGEN RECEPTOR (ERA)    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,352
RL ESTROGEN TOTAL             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,255
RL ESTROGENS FRACT            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,372
RL ESTRONE                    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,217
RL ETHOSUXIMIDE (ZARONTIN)    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,174
RL ETHYLENE GLYCOL            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,158
RL FACTOR 10 ASSAY            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,385
RL FACTOR 11 ASSAY            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,420
RL FACTOR 12 ASSAY            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,379
RL FACTOR 13 ASSAY            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,426
RL FACTOR 13 SOLUBILITY       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,204
RL FACTOR 2 ASSAY             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,385
RL FACTOR 5 LABILE            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,340
RL FACTOR 7 STABLE            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,348
RL FACTOR 8 AHG               ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,426
RL FACTOR 8 INHIBITOR         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,660
RL FACTOR 8 RISTOCETIN        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,469
RL FACTOR 8 VONWILLEBRAND     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,297
RL FACTOR 8 VW AG             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,269
RL FACTOR 9 ASSAY             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,426
RL FACTOR V MUTATION LEIDEN   ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,116
RL FACTOR VIII AG             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,401
RL FACTOR VIII RELATED AG     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,366
RL FAT STAIN                  ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,46
RL FATTY ACIDS                ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,139
RL FDP SEMIQUANT              ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,81
RL FECAL FAT QUAL             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,45
RL FECAL FAT QUANT            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,198
RL FETAL FIBRONECTIN          ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,652
RL FIBRINOGEN ACTIVITY        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,110
RL FLA2 ELISA                 ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,401
RL FLAX ELISA                 ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,401
RL FLECAINIDE TAMBOCOR(CHROM) ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,186
RL FLETCHER FACTOR            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,217
RL FLOW CYTOMETRY 2-8         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,570
RL FLOW CYTOMETRY RC ADDON DPS,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,66
RL FLOW CYTOMETRY RC X 10     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,652
RL FLOW CYTOMETRY RC X9       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,588
RL FLOW CYTOMETRY TC ADDON    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,66
RL FLU DNA AMP PROBE 1        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,466
RL FLU DNA AMP PROM ADD'L     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,113
RL FLUDNA AMP PROBE 1+        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,327
RL FLUORESCENT AB SCREEN      ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,157
RL FLUORIDE                   ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,193
RL FLUOXETINE NORFLUOX (CHROM),UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,186
RL FNA INTERP & REPORT        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,206
RL FNA INTERP & REPORT DPS    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,206
RL FNA SAMPLE ADEQUACY        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,149
RL FOLATE RBC                 ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,165
RL FRAN TULAREN AB QUAL       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,119
RL FRANCISELLA AGG            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,82
RL FUNGAL ANTIBODY            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,154
RL G6 PD QUANT                ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,45
RL GABAPENTIN SCRN QUANT      ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,152
RL GALACTOSE                  ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,96
RL GALACTOSE 1 PUT QUAL       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,116
RL GALACTOSE 1 PUT QUANT      ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,131
RL GARDNERELLA VAGINALIS DNA  ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,130
RL GASTRIC ACID ANALYSIS EACH ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,63
RL GASTRIN                    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,170
RL GASTRIN POST STIM          ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,185
RL GC AMP PROBE               ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,363
RL GENOTYPE CYTOMEGALOVIRUS   ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,"1,175.00"
RL GENOTYPE DNA HEPATITIS B   ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,"1,175.00"
RL GIARDIA AB QUAL            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,155
RL GIARDIA AG EIA             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,141
RL GLIADEN AB IGG TITER       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,162
RL GLIADIN AB IGA             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,186
RL GLIADIN AB IGG             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,186
RL GLOMERULAR BM AB TITER     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,162
RL GLUCAGON                   ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,150
RL GLUCAGON TOLERANCE         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,144
RL GLUTAMIC ACID DECARBOXYLASE,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,211
RL GLUTATHIONE                ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,141
RL GLUTATHIONE REDUCT         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,81
RL GLYCATED PROTEIN           ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,52
RL GROWTH HORMONE             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,197
RL GROWTH HORMONE AB          ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,181
RL H INFLU AB QUAL            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,199
RL H PYLOR; UREASE ACTVY ANYS ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,679
RL H PYLORI AB QUAL           ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,263
RL H PYLORI AG EIA            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,123
RL H PYLORI IGG               ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,263
RL H PYLORI IGM               ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,263
RL HALOPERIDOL (HALDOL)       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,155
RL HANTA VIRUS                ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,207
RL HAPTOGLOBIN QUANT          ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,133
RL HB e AB QUAL               ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,136
RL HB s AB QUAL               ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,139
RL HBG QUANT TRNCT QD CRBXYHGB,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,23
RL HBG QUANT TRNCT QD METH HGB,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,23
RL HCG BETA QUANTITATIVE      ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,196
RL HCG QUANT TUMOR            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,196
RL HDL CHOLESTEROL            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,86
RL HEAVY METAL BLD QUANT      ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,280
RL HEAVY MTL UR QUANT         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,280
RL HEMOGLOBIN A2 EP           ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,136
RL HEMOGLOBIN C EP            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,136
RL HEMOGLOBIN ELECTRO         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,136
RL HEMOGLOBIN F CHEM          ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,75
RL HEMOGLOBIN FETAL FECES     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,69
RL HEMOGLOBIN PLASMA          ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,79
RL HEMOGLOBIN S EP            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,136
RL HEMOGLOBIN UR QUANT        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,46
RL HEMOSIDERIN QUAL           ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,106
RL HEP A AB IGG & IGM         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,131
RL HEP A AB IGM QUAL          ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,147
RL HEP B AMP PROBE            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,413
RL HEP B DNA QUANT            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,519
RL HEP B e AG EIA             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,136
RL HEP C AMP PROBE PCR RVTP   ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,411
RL HEP C GENOTYPE DNA         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,"1,267.00"
RL HEP C RNA QUANT RVTP       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,791
RL HEP DELTA AG EIA           ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,157
RL HEPARIN ASSAY              ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,155
RL HEPARIN NEUTRALIZATION     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,107
RL HEPARIN PROTAMINE TOL      ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,148
RL HEPATITIS C AB QUAL        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,139
RL HEPATITIS C CONFIRM        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,204
RL HEPATITIS DELTA AB QUAL    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,161
RL HEPRES SIMP1 AB QUAL       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,127
RL HER2 BREAST                ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,302
RL HEREDITARY HEMOCHROM DNA   ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,159
RL HERPES SIMP AG DFA         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,129
RL HERPES SIMP AMP PROBE      ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,399
RL HERPES SIMP AMP PROBE DPS  ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,399
RL HERPES SIMP DIR PROBE      ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,231
RL HERPES SIMP DNA QUANT      ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,331
RL HERPES SIMPLEX 2 AB QUAL   ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,138
RL HERPES SIMPLX NONSPEC AB   ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,101
RL HISTAMINE BLOOD            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,313
RL HISTAMINE URINE            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,313
RL HISTOCHEM STAIN & FS       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,262
RL HISTONE AB QUAL            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,157
RL HISTONE AB TITER           ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,162
RL HISTOPLASMA AG EIA         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,199
RL HISTOPLASMA MYC AG CF      ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,115
RL HISTOPLASMA MYCEL AB QL    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,148
RL HISTOPLASMA YEAST AB QL    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,148
RL HISTOPLASMA YEAST AG CF    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,115
RL HIV 1 RNA QUANT RVTP       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,757
RL HIV 1AG W HIV 1 & HIV2 AB  ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,111
RL HIV AB WESTERN BLOT        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,185
RL HIV PROBE RVRS TRANS       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,233
RL HIV REVERSE T GENOTYPE DNA ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,"1,378.00"
RL HIV VIRAL LOAD RVTP        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,757
RL HIV W CULT ADD PHENO DNA   ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,156
RL HIV W CULTURE PHENOTYPE DNA,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,"2,618.00"
RL HIV wCULT ADD PHENO DNA DPS,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,156
RL HIV-1 AB QUAL              ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,106
RL HIV1 AG EIA                ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,133
RL HIV2 AB QUAL               ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,142
RL HIV-2 AG EIA               ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,130
RL HLA B27                    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,282
RL HLA CLASS I HIGH DEFIN QUAL,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,580
RL HLA CLASS I PHENOTYPE QUAL ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,371
RL HLA CLASS I SEMIQUANT PANEL,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,"1,633.00"
RL HLA CLASS I&II ANTIBDY QUAL,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,182
RL HLA CLASS I/II ANTIBDY QUAL,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,136
RL HLA CLASS II HIGH DEFN QUAL,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,528
RL HLA CLASS II PHENOTYPE QUAL,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,317
RL HLA CLASS II SEMIQUANT PNEL,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,"1,475.00"
RL HLA DR DQ MULTIPLE         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,733
RL HLA I TYPE 1 ANTIGEN LR    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,282
RL HLA X MATCH NONCYTOTOX ADD ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,148
RL HLA X MATCH NONCYTOTOXIC   ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,440
RL HOMOCYSTINE QUANT          ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,219
RL HOMOVANILLIC ACID UR       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,207
RL HPV HIGH-RISK TYPES        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,430
RL HPV TYPES 16 & 18 ONLY     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,430
RL HTLV 1 AB QUAL             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,89
RL HTLV 2 AB QUAL             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,147
RL HUMAN EPIDIDYMIS PROTEIN 4 ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,81
RL HUMN HARPSVIRUS 6 DNA PCR  ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,289
RL HYDROXYPROG 17D            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,318
RL HYDROXYPROG 20             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,289
RL HYDROXYPROLINE FREE        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,150
RL HYDROXYPROLINE TOTAL       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,147
RL IBUPROFEN (CHROM)          ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,186
RL IFC GENO DNA RNA HIV 1 OTH ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,702
RL IGA                        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,127
RL IGD                        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,127
RL IGE                        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,194
RL IGG                        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,127
RL IGG CSF                    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,127
RL IGG SUBCLASSES             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,306
RL IGH VARI REGIONAL MUTATION ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,802
RL IGM                        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,127
RL IGM CSF                    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,127
RL IMIPRAMINE (TOFRANIL) QN   ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,227
RL IMMUNHIST/CYTO CHEM 1ST DPS,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,352
RL IMMUNO TUMOR AG OTHER      ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,528
RL IMMUNOELECT BLD            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,236
RL IMMUNOELECT CROSSED        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,260
RL IMMUNOELECT CSF            ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,261
RL IMMUNOELECT UR             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,261
RL IMMUNOFIXATION ELECTROPHORE,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,123
RL IMMUNOFIXATN ELCT OTHER FL ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,161
RL IMMUNOFLUOR ANTB ADD STAIN ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,215
RL IMMUNOFLUORO DIR EA AB     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,215
RL IMMUNOHIST/CYTO CHEM 1ST ST,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,352
RL IMMUNOHIST/CYTO CHM ADD DPS,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,352
RL IMMUNOHISTO MULTIPLEX STAIN,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,352
RL IMMUNOHISTO MULTIPLEX STAIN,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,352
RL IMMUNOHISTO/CYTO CHEM ADD  ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,352
RL IMNOASSAY OTHER THAN INFECT,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,186
RL IMUNOHISTCHEM TUMOR        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,295
RL INF AGENT DRUG SUSC PHENO  ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,"1,616.00"
RL INF RESP SYNCYTIAL VIRUS   ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,226
RL INF ZIKA VIRUS APT         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,164
RL INFCT AGNT ENZM ACT NONVRAL,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,239
RL INFECT AGENT AG EACH ORGNSM,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,199
RL INFECTIOUS AGENT NOS       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,111
RL INFLUENZA A AB QUAL        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,177
RL INFLUENZA A AG DFA         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,115
RL INFLUENZA B AB QUAL        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,177
RL INHIB A                    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,331
RL INSULIN AB                 ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,252
RL INSULIN TOTAL              ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,135
RL INTRINSIC FACT AB          ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,161
RL INTRINSIC FACTOR           ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,165
RL ISLET CELL AB              ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,211
RL ISOPROPYL ALCOHOL          ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,227
RL J01 ANTIBODY               ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,211
RL JAK2 GENE                  ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,549
RL KB STAIN (FETAL BLEED)     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,109
RL KETOGENIC STEROID FRAC     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,148
RL LAB DOPA 6HR (CHROM)       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,186
RL LACOSAMIDE (VIMPAT)        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,161
RL LACTOFERRIN FECAL QUANT    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,180
RL LACTOGEN                   ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,232
RL LDH ISOENZYMES             ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,134
RL LDL CHOLESTEROL DIRECT     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,104
RL LDL CHOLESTEROL DIRECT DPS ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,104
RL LDL CHOLESTEROL DIRECT RPT ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,104
RL LEAD BLOOD                 ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,141
RL LEAD URINE                 ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,141
RL LEGIONELLA AB IGG QUAL     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,180
RL LEGIONELLA AB IGM QUAL     ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,180
RL LEGIONELLA AB QUAL         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,180
RL LEGIONELLA AG DFA          ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,141
RL LEGIONELLA AMP PROBE       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,399
RL LEGIONELLA DIR PROBE       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,231
RL LEGIONELLA DNA QUANT       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,300
RL LEISHMANIA AB QUAL         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,129
RL LEPTOSPIRA AB QUAL         ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,125
RL LEUC AMINOPEPTIDASE        ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,107
RL LEUKO ALK PHOS STAIN       ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,131
RL LEUKOCYTE PHAGOCYTOOSIS    ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,542
RL LEUROCYTE HISTAMINE RELEAS ,UHHS JMC,51776,SJH Laboratory Managemen      ,Tech,259
