Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
AMT Monarch Transsaping Gastrostomy Tube 12/14/18/20FR,UHHS UHC,36800,RBC Satellite Surg,Tech,233
Amvisc plus .8,UHHS UHC,14959,RBC Satellite Surg,Tech,139
Anchor Soft Tiss Quk Mcro+Suture,UHHS UHC,21469,RBC Satellite Surg,Tech,"1,437.00"
Anchor Soft Tissue Quick,UHHS UHC,17133,RBC Satellite Surg,Tech,"1,590.00"
Anesthesia base rate purchased svcs,UHHS UHC,39982,RBC Satellite Surg,Tech,336
Anesthesia Cosmetic Tech Per Minute,UHHS UHC,55105,RBC Satellite Surg,Tech,27
Anesthesia per minute purchased svcs,UHHS UHC,39983,RBC Satellite Surg,Tech,25
Anesthesia Tech Base Rate,UHHS UHC,13218,RBC Satellite Surg,Tech,336
Anesthesia Tech Per Minute,UHHS UHC,13219,RBC Satellite Surg,Tech,27
Angio dynam catheter infuse 124018xx,UHHS UHC,16333,RBC Satellite Surg,Tech,798
Angiodynamics Catheter Berenstein 11722110,UHHS UHC,32877,RBC Satellite Surg,Tech,240
Angiodynamics catheter sizing pigtail 13709801,UHHS UHC,15161,RBC Satellite Surg,Tech,331
Angiodynamics Micropuncture Kit 06597052,UHHS UHC,32876,RBC Satellite Surg,Tech,362
AngioDynamics Vortex Port P12105K,UHHS UHC,30491,RBC Satellite Surg,Tech,960
AngioDynamics Vortex Port P12155K,UHHS UHC,30492,RBC Satellite Surg,Tech,960
Angiotech T-Lok Bone Marrow Biopsy Tray,UHHS UHC,34229,RBC Satellite Surg,Tech,137
ANS Charging system 3701,UHHS UHC,16693,RBC Satellite Surg,Tech,"2,969.00"
ANS Generator IPG recharge 3716,UHHS UHC,16694,RBC Satellite Surg,Tech,"47,931.00"
ANS Lead actrode 3086,UHHS UHC,16689,RBC Satellite Surg,Tech,"4,075.00"
ANS lead lamitrode 3214,UHHS UHC,16692,RBC Satellite Surg,Tech,"11,467.00"
ANS Lead Octrode 30cm 3183,UHHS UHC,29562,RBC Satellite Surg,Tech,"8,844.00"
ANS Lead Octrode 60cm 3186,UHHS UHC,29563,RBC Satellite Surg,Tech,"7,770.00"
ANS Lead Octrode 90cm 3189,UHHS UHC,29564,RBC Satellite Surg,Tech,"7,045.00"
ANS lead quattrode 3046,UHHS UHC,16303,RBC Satellite Surg,Tech,"2,971.00"
ANS Needle epidural 1116,UHHS UHC,17665,RBC Satellite Surg,Tech,164
ANS Programmer 3851,UHHS UHC,16695,RBC Satellite Surg,Tech,"3,403.00"
Anspach Burr 2.0 diamond QD112SD,UHHS UHC,36263,RBC Satellite Surg,Tech,220
Anspach Burr 3.0 diamond QD1135D,UHHS UHC,36264,RBC Satellite Surg,Tech,220
Anspach Burr 3mm fluted L5D,UHHS UHC,36261,RBC Satellite Surg,Tech,98
Anspach Burr 3mm fluted QD118NSM,UHHS UHC,36262,RBC Satellite Surg,Tech,396
Anspach Burr 3mm L8NSM,UHHS UHC,31634,RBC Satellite Surg,Tech,213
Anspach Burr 4mm diamond QD114D,UHHS UHC,36260,RBC Satellite Surg,Tech,459
Anspach Burr 5.0 diamond QD95D,UHHS UHC,36265,RBC Satellite Surg,Tech,220
Anspach Burr Acorn S 9AC,UHHS UHC,34673,RBC Satellite Surg,Tech,244
Anspach Burr A-CRN-S,UHHS UHC,30922,RBC Satellite Surg,Tech,244
Anspach Burr Ball Dia QD11 1SD,UHHS UHC,34658,RBC Satellite Surg,Tech,226
Anspach Burr Ball Dia QD8 1SD,UHHS UHC,34657,RBC Satellite Surg,Tech,220
Anspach Burr Ball Dia QD8 xD,UHHS UHC,34663,RBC Satellite Surg,Tech,220
Anspach Burr Ball Dia QD8 xSD,UHHS UHC,34664,RBC Satellite Surg,Tech,220
Anspach Burr Ball Dia S 15SD,UHHS UHC,34670,RBC Satellite Surg,Tech,420
Anspach Burr Ball Dia S 4DX,UHHS UHC,34669,RBC Satellite Surg,Tech,220
Anspach Burr Ball Dia S 6D,UHHS UHC,34667,RBC Satellite Surg,Tech,420
Anspach Burr Ball Dia S xD,UHHS UHC,34683,RBC Satellite Surg,Tech,420
Anspach Burr Ball Dia S xDC,UHHS UHC,34668,RBC Satellite Surg,Tech,220
Anspach Burr Ball Dia S1SD,UHHS UHC,37094,RBC Satellite Surg,Tech,714
Anspach Burr Ball Dia SxSD,UHHS UHC,33897,RBC Satellite Surg,Tech,220
Anspach Burr Ball Flute 2 xB,UHHS UHC,34671,RBC Satellite Surg,Tech,429
Anspach Burr Ball Flute QD11 3SB,UHHS UHC,34666,RBC Satellite Surg,Tech,226
Anspach Burr Ball Flute QD11 4/6B,UHHS UHC,34661,RBC Satellite Surg,Tech,429
Anspach Burr Ball Flute QD11 5B,UHHS UHC,34662,RBC Satellite Surg,Tech,226
Anspach Burr Ball Flute QD8 3SB,UHHS UHC,34665,RBC Satellite Surg,Tech,226
Anspach Burr Ball Flute QD8 4/6B,UHHS UHC,34659,RBC Satellite Surg,Tech,226
Anspach Burr Ball Flute QD8 5B,UHHS UHC,34660,RBC Satellite Surg,Tech,226
Anspach Burr Ball Flute S 2/3SB,UHHS UHC,33896,RBC Satellite Surg,Tech,226
Anspach Burr Diamond 4mm,UHHS UHC,34220,RBC Satellite Surg,Tech,292
Anspach Burr MA108NS,UHHS UHC,32851,RBC Satellite Surg,Tech,726
Anspach burr MA15,UHHS UHC,14041,RBC Satellite Surg,Tech,276
Anspach Burr MA153SB,UHHS UHC,32852,RBC Satellite Surg,Tech,292
Anspach Burr MA153SD,UHHS UHC,32853,RBC Satellite Surg,Tech,597
Anspach Burr Matchstick QD14 8NS,UHHS UHC,34672,RBC Satellite Surg,Tech,228
Anspach Burr Matchstik 3mm,UHHS UHC,34219,RBC Satellite Surg,Tech,438
Anspach Burr Router Crani,UHHS UHC,14040,RBC Satellite Surg,Tech,507
Anspach Burr SHD6AC,UHHS UHC,32854,RBC Satellite Surg,Tech,549
Anspach Drum S15DRMC,UHHS UHC,37093,RBC Satellite Surg,Tech,"3,600.00"
Aortic Soft Flow Cannula,UHHS UHC,21523,RBC Satellite Surg,Tech,124
APM KII first entry bladelesss 3x100mm,UHHS UHC,35939,RBC Satellite Surg,Tech,180
Apollo Endo Helix Tissue 2.8mm THX165028,UHHS UHC,36596,RBC Satellite Surg,Tech,"2,952.00"
Apollo Endo Overstitch Cinch CNHG01100,UHHS UHC,36594,RBC Satellite Surg,Tech,900
Apollo Endo Overstitch Polypro Suture PLYG02020,UHHS UHC,36595,RBC Satellite Surg,Tech,"1,440.00"
Apollo Endo Suture CNHG01000,UHHS UHC,37655,RBC Satellite Surg,Tech,900
Apollo Endo Suture ESSG02160,UHHS UHC,37656,RBC Satellite Surg,Tech,"7,191.00"
Apollo Endo Suture PLYG02020,UHHS UHC,37657,RBC Satellite Surg,Tech,"1,728.00"
Applied Med Alexis System C8701,UHHS UHC,41120,RBC Satellite Surg,Tech,300
Applied Med Alexis System C8702,UHHS UHC,41690,RBC Satellite Surg,Tech,300
Applied Med Balloon Button Mini One,UHHS UHC,31318,RBC Satellite Surg,Tech,276
Applied Med Device Gelpoint CN011,UHHS UHC,39932,RBC Satellite Surg,Tech,"2,175.00"
Applied Med Endo Pork CK103,UHHS UHC,33549,RBC Satellite Surg,Tech,"1,227.00"
Applied Med Gastrostomy Kit,UHHS UHC,30493,RBC Satellite Surg,Tech,318
Applied Med Nasal Tube Retaining System 441xx,UHHS UHC,41509,RBC Satellite Surg,Tech,278
Applied Med Port Gelport CNGl2,UHHS UHC,30924,RBC Satellite Surg,Tech,"1,575.00"
Applied Med Retractor Alexis,UHHS UHC,36322,RBC Satellite Surg,Tech,107
Applied Med Retractor Alexis C8312/13,UHHS UHC,41767,RBC Satellite Surg,Tech,107
Applied Med Retractor Alexis Lrg,UHHS UHC,21476,RBC Satellite Surg,Tech,190
Applied Med Trocar 5x100 optical cfr03,UHHS UHC,37890,RBC Satellite Surg,Tech,180
Applied Med Trocar bladeless 5x100 thrd C0Q04,UHHS UHC,16335,RBC Satellite Surg,Tech,91
Applied Med Trocar C0R39,UHHS UHC,33876,RBC Satellite Surg,Tech,270
Applied Med Trocar KII 8 C0Q19,UHHS UHC,41570,RBC Satellite Surg,Tech,180
Applied Med Trocar KII Optical CFR73,UHHS UHC,30923,RBC Satellite Surg,Tech,210
Arachnoid Knife,UHHS UHC,21547,RBC Satellite Surg,Tech,435
Arexdenovo Tendon Spacer TCTU1,UHHS UHC,41121,RBC Satellite Surg,Tech,"1,650.00"
Argon Beam Coagulate Handpiece,UHHS UHC,21515,RBC Satellite Surg,Tech,203
Argon Med Catheter Thrombectomy Cleaner 700009,UHHS UHC,33893,RBC Satellite Surg,Tech,"1,785.00"
Argon Med Catheter Thrombectomy Cleaner 700109,UHHS UHC,33894,RBC Satellite Surg,Tech,"2,849.00"
Argon Med Cleaner14 Thrombus 700015,UHHS UHC,40561,RBC Satellite Surg,Tech,"2,175.00"
Argon Med Filter System VC 352506070,UHHS UHC,34133,RBC Satellite Surg,Tech,"2,850.00"
Arrow Alexis Extraction System GTK17,UHHS UHC,52706,RBC Satellite Surg,Tech,750
Arrow Catheter Clip 20cm,UHHS UHC,38651,RBC Satellite Surg,Tech,425
Arrow Catheter CVC MultiLumen,UHHS UHC,33437,RBC Satellite Surg,Tech,320
Arrow Catheter w/Frag Basket PT65509,UHHS UHC,52707,RBC Satellite Surg,Tech,"1,977.00"
Arrow CV kit AK11142B,UHHS UHC,17560,RBC Satellite Surg,Tech,270
Arrow Cv Kit Ak22123F/52123F,UHHS UHC,17123,RBC Satellite Surg,Tech,294
Arrow CV kit AK24703SK,UHHS UHC,17561,RBC Satellite Surg,Tech,199
Arrow CV kit AK42702CDC,UHHS UHC,17562,RBC Satellite Surg,Tech,192
Arrow CV Kit ASK45703UHC,UHHS UHC,33895,RBC Satellite Surg,Tech,404
Arrow CVC Catheter Kit 7FR,UHHS UHC,36365,RBC Satellite Surg,Tech,406
Arrow Introducer Sheath 6fx24cm CL07624,UHHS UHC,15172,RBC Satellite Surg,Tech,170
Arrow kit CVC AK-22703,UHHS UHC,19434,RBC Satellite Surg,Tech,154
Arrow kit CVC AK-24301-SK,UHHS UHC,19435,RBC Satellite Surg,Tech,143
Arrow kit CVC AK-24402,UHHS UHC,19436,RBC Satellite Surg,Tech,174
Arrow Kit CVC AK-24703,UHHS UHC,19437,RBC Satellite Surg,Tech,171
Arrow kit CVC AK-25553,UHHS UHC,19438,RBC Satellite Surg,Tech,224
Arrow kit CVC AK-26553,UHHS UHC,19439,RBC Satellite Surg,Tech,224
Arrow kit CVC AK-42703,UHHS UHC,19440,RBC Satellite Surg,Tech,202
Arrow kit CVC AK-42703-CDC,UHHS UHC,19441,RBC Satellite Surg,Tech,191
Arrow kit CVC AK-42703-SK,UHHS UHC,15807,RBC Satellite Surg,Tech,365
Arrow kit CVC AK-45703,UHHS UHC,19442,RBC Satellite Surg,Tech,202
Arrow Kit Tretotola 7F PT65709HFWC,UHHS UHC,41571,RBC Satellite Surg,Tech,"2,932.00"
Arrow Lap Cholangiography Set CS01700,UHHS UHC,40239,RBC Satellite Surg,Tech,264
Arrow Lap Cholangiography Set CS01701,UHHS UHC,40238,RBC Satellite Surg,Tech,274
Arrow Pneumothorax Kit w/Lidocaine AK01500,UHHS UHC,38802,RBC Satellite Surg,Tech,323
Arteriocyte Delivery System,UHHS UHC,30437,RBC Satellite Surg,Tech,160
Arteriocyte Magellan Kit,UHHS UHC,33295,RBC Satellite Surg,Tech,750
Arteriocyte Platelet System,UHHS UHC,30404,RBC Satellite Surg,Tech,750
Artherex Labral Tape AR7276T,UHHS UHC,41134,RBC Satellite Surg,Tech,210
Arthex Tigerloop AR7234T,UHHS UHC,36425,RBC Satellite Surg,Tech,150
Arthrecx Mini Tighrope System 1.1 AR8914DS,UHHS UHC,54128,RBC Satellite Surg,Tech,"2,250.00"
Arthres Screw BioCompress AR5025B16,UHHS UHC,35985,RBC Satellite Surg,Tech,"1,695.00"
Arthrew Screw LP 3.5 Ar88351xx,UHHS UHC,52744,RBC Satellite Surg,Tech,345
Arthrew Screw LP 3.5 Ar88351xx,UHHS UHC,52744,RBC Satellite Surg,Tech,345
Arthrex ablator opes 90D AR9703A90,UHHS UHC,16524,RBC Satellite Surg,Tech,673
Arthrex ABS Tightrope AR1588TN,UHHS UHC,52772,RBC Satellite Surg,Tech,789
Arthrex ABS Tightrope AR1588TN,UHHS UHC,52772,RBC Satellite Surg,Tech,789
Arthrex ACL Fixation Kit AR1593,UHHS UHC,54127,RBC Satellite Surg,Tech,"1,800.00"
Arthrex ACL Tightrope AR1588RT,UHHS UHC,38191,RBC Satellite Surg,Tech,"1,050.00"
Arthrex ACL tightrope Rt AR1588RTS,UHHS UHC,36198,RBC Satellite Surg,Tech,"1,929.00"
Arthrex ACP Double Syringe ABS10010S,UHHS UHC,52753,RBC Satellite Surg,Tech,450
Arthrex ACP Double Syringe ABS10010S,UHHS UHC,52753,RBC Satellite Surg,Tech,450
Arthrex ACP Series ABS10011,UHHS UHC,52761,RBC Satellite Surg,Tech,525
Arthrex ACP Series ABS10011,UHHS UHC,52761,RBC Satellite Surg,Tech,525
Arthrex Acute AC Repair System AR2271,UHHS UHC,52810,RBC Satellite Surg,Tech,"3,375.00"
Arthrex Acute AC Repair System AR2271,UHHS UHC,52810,RBC Satellite Surg,Tech,"3,375.00"
Arthrex Allograft Partial Eclipse Humeral Reamer,UHHS UHC,41791,RBC Satellite Surg,Tech,"1,950.00"
Arthrex AMZ Kit AR13217,UHHS UHC,37675,RBC Satellite Surg,Tech,"1,497.00"
Arthrex Anchor 5Mm Ar1927Bf,UHHS UHC,17114,RBC Satellite Surg,Tech,"1,224.00"
Arthrex Anchor AR1934BCF24,UHHS UHC,38188,RBC Satellite Surg,Tech,915
Arthrex Anchor AR2324BCM,UHHS UHC,36199,RBC Satellite Surg,Tech,"1,260.00"
Arthrex Anchor BioCompos AR2324BCC2,UHHS UHC,41783,RBC Satellite Surg,Tech,"1,251.00"
Arthrex Anchor BioCompos AR232xBCC,UHHS UHC,35993,RBC Satellite Surg,Tech,"1,200.00"
Arthrex Anchor BioCorkscrew AR1927BF65,UHHS UHC,35990,RBC Satellite Surg,Tech,"1,266.00"
Arthrex Anchor BioSuturetak AR1934BCF,UHHS UHC,35991,RBC Satellite Surg,Tech,"1,308.00"
Arthrex Anchor Corkscrew 5.5mm AR1927BCNF,UHHS UHC,33139,RBC Satellite Surg,Tech,184
Arthrex Anchor Corkscrew AR1927BCF65,UHHS UHC,35989,RBC Satellite Surg,Tech,"1,437.00"
Arthrex Anchor Pushlock 2.9 AR2923BC,UHHS UHC,52787,RBC Satellite Surg,Tech,"1,200.00"
Arthrex Anchor Pushlock 2.9 AR2923BC,UHHS UHC,52787,RBC Satellite Surg,Tech,"1,200.00"
Arthrex Anchor Pushlock AR1923B,UHHS UHC,35987,RBC Satellite Surg,Tech,"1,080.00"
Arthrex Anchor Pushlock AR1926BC,UHHS UHC,35988,RBC Satellite Surg,Tech,"1,200.00"
Arthrex Anchor Suturetak AR1934PS,UHHS UHC,35992,RBC Satellite Surg,Tech,660
Arthrex Anchor SwiveLock 6.25x19.1 AR1622bc,UHHS UHC,37858,RBC Satellite Surg,Tech,"1,230.00"
Arthrex Anchor SwiveLock 7x19.1 AR1662bcc7,UHHS UHC,37891,RBC Satellite Surg,Tech,"1,305.00"
Arthrex Anchor SwiveLock 8x19.1 AR1662bcc8,UHHS UHC,37860,RBC Satellite Surg,Tech,"1,305.00"
Arthrex Anchor Swivelock  5.5 AR2323BCM,UHHS UHC,52796,RBC Satellite Surg,Tech,"1,800.00"
Arthrex Anchor Swivelock  5.5 AR2323BCM,UHHS UHC,52796,RBC Satellite Surg,Tech,"1,800.00"
Arthrex Ankle Distractor AR1712,UHHS UHC,36200,RBC Satellite Surg,Tech,114
Arthrex Baseplate Sm AR912001,UHHS UHC,37191,RBC Satellite Surg,Tech,"5,145.00"
Arthrex BB Tab AR13226T,UHHS UHC,38553,RBC Satellite Surg,Tech,225
Arthrex BB TAK AR13226,UHHS UHC,52709,RBC Satellite Surg,Tech,150
Arthrex BCI 6x23 AR1360C,UHHS UHC,52769,RBC Satellite Surg,Tech,750
Arthrex BCI 6x23 AR1360C,UHHS UHC,52769,RBC Satellite Surg,Tech,750
Arthrex BCI 7mm AR1370C,UHHS UHC,52768,RBC Satellite Surg,Tech,750
Arthrex BCI 7mm AR1370C,UHHS UHC,52768,RBC Satellite Surg,Tech,750
Arthrex Biceps button AR2261,UHHS UHC,28441,RBC Satellite Surg,Tech,"1,077.00"
Arthrex Bio corkscrew AR1920BF,UHHS UHC,28436,RBC Satellite Surg,Tech,"1,116.00"
Arthrex Bio Corkscrew AR1927BCF,UHHS UHC,30442,RBC Satellite Surg,Tech,975
Arthrex Bio corkscrew AR1927BNF,UHHS UHC,15214,RBC Satellite Surg,Tech,852
Arthrex Bio corkscrew FT#1 w/needles 5.5mmx15mm  AR8927BNF,UHHS UHC,16512,RBC Satellite Surg,Tech,"1,105.00"
Arthrex Bio pushlock AR192xB,UHHS UHC,21814,RBC Satellite Surg,Tech,"1,080.00"
Arthrex Bio pushlock AR192XBM,UHHS UHC,28437,RBC Satellite Surg,Tech,"1,170.00"
Arthrex Bio Suture Instr AR1322DSC,UHHS UHC,38467,RBC Satellite Surg,Tech,525
Arthrex Bio tenodesis disposable screw 7mmx23mm  AR1570B,UHHS UHC,16510,RBC Satellite Surg,Tech,945
Arthrex Bio Tenodesis Kit AR1676DS,UHHS UHC,16513,RBC Satellite Surg,Tech,585
Arthrex Bio-Comp Achilles SpeedBridge,UHHS UHC,52814,RBC Satellite Surg,Tech,"5,220.00"
Arthrex Bio-Comp Achilles SpeedBridge,UHHS UHC,52814,RBC Satellite Surg,Tech,"5,220.00"
Arthrex BioFastak AR1934BF,UHHS UHC,28440,RBC Satellite Surg,Tech,735
Arthrex Biosuture Anchor AR1934BF2,UHHS UHC,32878,RBC Satellite Surg,Tech,780
Arthrex Bio-Suture TAK 2.4 AR1934DS,UHHS UHC,52758,RBC Satellite Surg,Tech,750
Arthrex Bio-Suture TAK 2.4 AR1934DS,UHHS UHC,52758,RBC Satellite Surg,Tech,750
Arthrex BioSuture Tak AR1320DS,UHHS UHC,38557,RBC Satellite Surg,Tech,525
Arthrex BioSuture Tak AR1322BCNF,UHHS UHC,38469,RBC Satellite Surg,Tech,915
Arthrex BioSuture Tak w/needles ar1320BNF,UHHS UHC,38558,RBC Satellite Surg,Tech,735
Arthrex Biosuturetak Anchor AR8934BCNF,UHHS UHC,41162,RBC Satellite Surg,Tech,975
Arthrex Blade Powerpick 30/45 AR8150ppxx,UHHS UHC,52716,RBC Satellite Surg,Tech,435
Arthrex Blade Powerpick 30/45 AR8150ppxx,UHHS UHC,52716,RBC Satellite Surg,Tech,435
Arthrex Bone Cutter 4.0mm AR8400BC,UHHS UHC,33142,RBC Satellite Surg,Tech,260
Arthrex Bone Cutter 4.2x12.5 AR8420TE,UHHS UHC,21818,RBC Satellite Surg,Tech,285
Arthrex Bone Cutter 5.5x13 AR8550BC,UHHS UHC,53440,RBC Satellite Surg,Tech,285
Arthrex Bone Marrow Delivery ABS10062T,UHHS UHC,55956,RBC Satellite Surg,Tech,"2,940.00"
Arthrex Bone Tap 3.5mm AR8936T,UHHS UHC,39023,RBC Satellite Surg,Tech,645
Arthrex Bone Tap 4.0mm AR8940T,UHHS UHC,39024,RBC Satellite Surg,Tech,645
Arthrex Bone Tap 4.5 AR8945TC,UHHS UHC,39038,RBC Satellite Surg,Tech,858
Arthrex Bone Tap 6.7 AR8967TC,UHHS UHC,39043,RBC Satellite Surg,Tech,945
Arthrex Bone Tap AR894306,UHHS UHC,39036,RBC Satellite Surg,Tech,600
Arthrex BTB Tightrope AR1588BTB,UHHS UHC,35982,RBC Satellite Surg,Tech,"1,275.00"
Arthrex Burr 5.0x13 AR8500RBE,UHHS UHC,41794,RBC Satellite Surg,Tech,255
Arthrex Burr AR4885CBT,UHHS UHC,36334,RBC Satellite Surg,Tech,285
Arthrex Burr Clearcut 4.86mm,UHHS UHC,31886,RBC Satellite Surg,Tech,286
Arthrex Burr Flute AR87500COx,UHHS UHC,33141,RBC Satellite Surg,Tech,199
Arthrex Burr Oval 12.5 AR8385POB,UHHS UHC,16485,RBC Satellite Surg,Tech,256
Arthrex burr oval AR8385POB,UHHS UHC,16521,RBC Satellite Surg,Tech,256
Arthrex Button Inserter AR2262,UHHS UHC,30443,RBC Satellite Surg,Tech,420
Arthrex Button PEC Repair,UHHS UHC,37165,RBC Satellite Surg,Tech,"1,266.00"
Arthrex Cannula 8mm AR659208x0,UHHS UHC,33138,RBC Satellite Surg,Tech,96
Arthrex Cannula AR6590,UHHS UHC,52712,RBC Satellite Surg,Tech,279
Arthrex Cannula AR6590,UHHS UHC,52712,RBC Satellite Surg,Tech,279
Arthrex Cannula Arthroscopic Crystal 5.7mm AR6560,UHHS UHC,53126,RBC Satellite Surg,Tech,108
Arthrex Cannula Arthroscopic Twist 7mm AR6570,UHHS UHC,53127,RBC Satellite Surg,Tech,108
Arthrex cannula twist 8.5mm AR6530,UHHS UHC,15175,RBC Satellite Surg,Tech,108
Arthrex Central Screw AR9165x5,UHHS UHC,37193,RBC Satellite Surg,Tech,510
Arthrex Central Screw NL 6.5 AR91652xNL,UHHS UHC,52756,RBC Satellite Surg,Tech,510
Arthrex Central Screw NL 6.5 AR91652xNL,UHHS UHC,52756,RBC Satellite Surg,Tech,510
Arthrex Circular Reamer AR8944MCxx,UHHS UHC,39085,RBC Satellite Surg,Tech,"1,350.00"
Arthrex Compression Staple AR800415,UHHS UHC,40570,RBC Satellite Surg,Tech,"1,275.00"
Arthrex Compression Staple AR800520,UHHS UHC,38192,RBC Satellite Surg,Tech,"1,824.00"
Arthrex Corkscrew Suture Anchor Micro FT,UHHS UHC,41760,RBC Satellite Surg,Tech,855
Arthrex Corkscrew Suture Anchor Mini FT,UHHS UHC,41761,RBC Satellite Surg,Tech,855
Arthrex Corkscrew w/Needles AR1915FT,UHHS UHC,41762,RBC Satellite Surg,Tech,855
Arthrex Countersink 2.0 AR895002,UHHS UHC,42787,RBC Satellite Surg,Tech,645
Arthrex Countersink 3.0 AR873724,UHHS UHC,39027,RBC Satellite Surg,Tech,525
Arthrex Countersink 3.5/4.0mm AR895003,UHHS UHC,39117,RBC Satellite Surg,Tech,645
Arthrex Countersink 4.0mm ar894305,UHHS UHC,38556,RBC Satellite Surg,Tech,450
Arthrex CPR Mini Scorpion DX,UHHS UHC,38472,RBC Satellite Surg,Tech,"4,074.00"
Arthrex Cutter ACL TR AR4520,UHHS UHC,52754,RBC Satellite Surg,Tech,678
Arthrex Cutter ACL TR AR4520,UHHS UHC,52754,RBC Satellite Surg,Tech,678
Arthrex Cutter QF Screw 3.0 AR8931R,UHHS UHC,39054,RBC Satellite Surg,Tech,"1,107.00"
Arthrex Dart Chondral AR4005B18,UHHS UHC,36328,RBC Satellite Surg,Tech,"1,038.00"
Arthrex Dart Peek AR4154P3010,UHHS UHC,39746,RBC Satellite Surg,Tech,"1,785.00"
Arthrex Dissector Curved AR8400CDS,UHHS UHC,53430,RBC Satellite Surg,Tech,285
Arthrex Drill 2.5mm AR14125D,UHHS UHC,36222,RBC Satellite Surg,Tech,339
Arthrex Drill 3.0 AR894530C,UHHS UHC,39131,RBC Satellite Surg,Tech,525
Arthrex Drill 4mm AR1204D,UHHS UHC,36447,RBC Satellite Surg,Tech,345
Arthrex Drill 9mm AR121890,UHHS UHC,53130,RBC Satellite Surg,Tech,585
Arthrex Drill AR1595T,UHHS UHC,36331,RBC Satellite Surg,Tech,537
Arthrex Drill Bit 1.7 AR891614,UHHS UHC,52715,RBC Satellite Surg,Tech,237
Arthrex Drill Bit 1.7 AR891614,UHHS UHC,52715,RBC Satellite Surg,Tech,237
Arthrex Drill Bit 10.5mm AR1218105,UHHS UHC,55159,RBC Satellite Surg,Tech,825
Arthrex Drill Bit 2.0mm AR894316,UHHS UHC,39003,RBC Satellite Surg,Tech,285
Arthrex Drill Bit 2.2mm AR894422,UHHS UHC,38183,RBC Satellite Surg,Tech,255
Arthrex Drill Bit 2.5 AR891606,UHHS UHC,52713,RBC Satellite Surg,Tech,204
Arthrex Drill Bit 2.5 AR891606,UHHS UHC,52713,RBC Satellite Surg,Tech,204
Arthrex Drill Bit 2.5 AR894330,UHHS UHC,39002,RBC Satellite Surg,Tech,255
Arthrex Drill Bit 2.5mm AR894313,UHHS UHC,37162,RBC Satellite Surg,Tech,255
Arthrex Drill Bit 2.6mm AR894302,UHHS UHC,39011,RBC Satellite Surg,Tech,525
Arthrex Drill Bit 3.0 AR893330C,UHHS UHC,39028,RBC Satellite Surg,Tech,750
Arthrex Drill Bit 3.0mm AR894336,UHHS UHC,39012,RBC Satellite Surg,Tech,345
Arthrex Drill Bit 3.5mm AR416035,UHHS UHC,38458,RBC Satellite Surg,Tech,237
Arthrex Drill Bit 4.0mm AR416040,UHHS UHC,39015,RBC Satellite Surg,Tech,537
Arthrex Drill Bit 6.7 AR896767C,UHHS UHC,39031,RBC Satellite Surg,Tech,837
Arthrex Drill Bit 7mm AR121870,UHHS UHC,55158,RBC Satellite Surg,Tech,837
Arthrex Drill Bit AR8005D20,UHHS UHC,38193,RBC Satellite Surg,Tech,597
Arthrex Drill Bit AR873709,UHHS UHC,38195,RBC Satellite Surg,Tech,525
Arthrex Drill Bit AR894342,UHHS UHC,38196,RBC Satellite Surg,Tech,255
Arthrex Drill Bit AR896740C,UHHS UHC,38194,RBC Satellite Surg,Tech,585
Arthrex Drill bit Cann 2.7 AR873735,UHHS UHC,54026,RBC Satellite Surg,Tech,837
Arthrex Drill Bit Cann 4.5mm AR894545C,UHHS UHC,39017,RBC Satellite Surg,Tech,585
Arthrex Drill Bit Cann AR893320C,UHHS UHC,38184,RBC Satellite Surg,Tech,525
Arthrex Drill Bit  Cannulated   8mm,UHHS UHC,52764,RBC Satellite Surg,Tech,585
Arthrex Drill Bit  Cannulated   8mm,UHHS UHC,52764,RBC Satellite Surg,Tech,585
Arthrex Drill Cann 10mm AR1218100,UHHS UHC,52765,RBC Satellite Surg,Tech,585
Arthrex Drill Cann 10mm AR1218100,UHHS UHC,52765,RBC Satellite Surg,Tech,585
Arthrex Drill Cann 2.75 AR700014,UHHS UHC,52784,RBC Satellite Surg,Tech,"1,050.00"
Arthrex Drill Cann 2.75 AR700014,UHHS UHC,52784,RBC Satellite Surg,Tech,"1,050.00"
Arthrex Drill Cann 3.5 AR8956C35PD,UHHS UHC,52760,RBC Satellite Surg,Tech,525
Arthrex Drill Cann 3.5 AR8956C35PD,UHHS UHC,52760,RBC Satellite Surg,Tech,525
Arthrex Drill Cann 4.5 AR121845,UHHS UHC,52774,RBC Satellite Surg,Tech,837
Arthrex Drill Cann 4.5 AR121845,UHHS UHC,52774,RBC Satellite Surg,Tech,837
Arthrex Drill Cann 9.5mm AR121895,UHHS UHC,52766,RBC Satellite Surg,Tech,585
Arthrex Drill Cann 9.5mm AR121895,UHHS UHC,52766,RBC Satellite Surg,Tech,585
Arthrex Drill cannulated,UHHS UHC,28430,RBC Satellite Surg,Tech,525
Arthrex Drill Glenoid 2.5 AR9145K,UHHS UHC,54126,RBC Satellite Surg,Tech,774
Arthrex Drill Guide AR891605,UHHS UHC,52775,RBC Satellite Surg,Tech,"1,224.00"
Arthrex Drill Guide AR891605,UHHS UHC,52775,RBC Satellite Surg,Tech,"1,224.00"
Arthrex Drill Kit PL 2.9 AR2923DS,UHHS UHC,52759,RBC Satellite Surg,Tech,525
Arthrex Drill Kit PL 2.9 AR2923DS,UHHS UHC,52759,RBC Satellite Surg,Tech,525
