Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
Depuy C Stem 157014xxx,UHHS PMC,36457,PMC Operating Room,Tech,"3,660.00"
Depuy C Stem Centralizer 96121x500,UHHS PMC,36460,PMC Operating Room,Tech,225
Depuy C Stem Centralizer 961246000,UHHS PMC,36462,PMC Operating Room,Tech,219
Depuy C Stem End Cap 961221000,UHHS PMC,36461,PMC Operating Room,Tech,219
Depuy C Stem STD 157004xxx,UHHS PMC,52411,PMC Operating Room,Tech,"3,660.00"
Depuy cable w/crimp TI (7925015S),UHHS PMC,14137,PMC Operating Room,Tech,504
Depuy cable w/crimp TI double (7925011S),UHHS PMC,14136,PMC Operating Room,Tech,"1,674.00"
Depuy Cage Bengal Large 7D,UHHS PMC,17576,PMC Operating Room,Tech,"3,214.00"
Depuy Cage Bengal Standard 7D,UHHS PMC,17574,PMC Operating Room,Tech,"3,214.00"
Depuy Cage Bengal XLarge Parallel,UHHS PMC,17577,PMC Operating Room,Tech,"3,230.00"
Depuy Cage Cougar 189140xxx,UHHS PMC,36473,PMC Operating Room,Tech,"13,500.00"
Depuy Cage Cougar 189145xxx,UHHS PMC,36474,PMC Operating Room,Tech,"13,500.00"
Depuy Cage Cougar 189150xxx,UHHS PMC,36491,PMC Operating Room,Tech,"13,500.00"
Depuy Cage Cougar 189155xxx,UHHS PMC,36492,PMC Operating Room,Tech,"13,500.00"
Depuy Cage Cougar 189160xxx,UHHS PMC,36493,PMC Operating Room,Tech,"13,500.00"
Depuy Calcar 87421x,UHHS PMC,19062,PMC Operating Room,Tech,"8,385.00"
Depuy Calcar 8742xx,UHHS PMC,19063,PMC Operating Room,Tech,"11,139.00"
Depuy Cap 177091060,UHHS PMC,34502,PMC Operating Room,Tech,606
Depuy Cartridge prismil ii vacuum mixing 5401,UHHS PMC,16644,PMC Operating Room,Tech,299
Depuy Cement CMW 20gm,UHHS PMC,38434,PMC Operating Room,Tech,192
Depuy Cement System Spinal,UHHS PMC,38433,PMC Operating Room,Tech,"3,192.00"
Depuy Cementralizer 1376xx001,UHHS PMC,35412,PMC Operating Room,Tech,226
Depuy Comp Lps Seg 25-125mm,UHHS PMC,17808,PMC Operating Room,Tech,"3,895.00"
Depuy Compression Speed Staple/Inserter SE1110,UHHS PMC,55957,PMC Operating Room,Tech,"4,374.00"
Depuy Concorder Bullet Inline 187850010,UHHS PMC,53490,PMC Operating Room,Tech,"7,800.00"
Depuy Connctr 6.35Med F 189403,UHHS PMC,21834,PMC Operating Room,Tech,"3,616.00"
Depuy Connctr6.35Lat A 1894033,UHHS PMC,21835,PMC Operating Room,Tech,"3,174.00"
Depuy Connctr6.35Med A 1894034,UHHS PMC,21836,PMC Operating Room,Tech,"4,173.00"
Depuy Connector 150 179792150,UHHS PMC,32359,PMC Operating Room,Tech,"2,582.00"
Depuy Connector 1770920xx,UHHS PMC,36513,PMC Operating Room,Tech,"1,926.00"
Depuy Connector 1774920x0,UHHS PMC,34636,PMC Operating Room,Tech,"1,758.00"
Depuy connector 179755155,UHHS PMC,23058,PMC Operating Room,Tech,"1,500.00"
Depuy connector 179766x55,UHHS PMC,23059,PMC Operating Room,Tech,"1,500.00"
Depuy connector 179777x55,UHHS PMC,23060,PMC Operating Room,Tech,"1,500.00"
Depuy Connector 183341028,UHHS PMC,35214,PMC Operating Room,Tech,"2,400.00"
Depuy connector 1877040xx,UHHS PMC,23085,PMC Operating Room,Tech,"2,380.00"
Depuy Connector 188180355,UHHS PMC,29414,PMC Operating Room,Tech,"1,500.00"
Depuy Connector 188341035,UHHS PMC,35215,PMC Operating Room,Tech,"2,400.00"
Depuy Connector 1896400X0,UHHS PMC,29420,PMC Operating Room,Tech,"1,842.00"
Depuy Connector 189663163,UHHS PMC,29422,PMC Operating Room,Tech,"1,500.00"
Depuy Connector 189692020,UHHS PMC,29424,PMC Operating Room,Tech,"1,500.00"
Depuy Connector 189692050,UHHS PMC,29425,PMC Operating Room,Tech,"1,500.00"
Depuy Connector 196172040,UHHS PMC,29426,PMC Operating Room,Tech,"2,177.00"
Depuy Connector 20 179792020,UHHS PMC,32357,PMC Operating Room,Tech,"1,744.00"
Depuy Connector 200 179792200,UHHS PMC,32360,PMC Operating Room,Tech,"2,242.00"
Depuy Connector 50/100 17972050/100,UHHS PMC,32358,PMC Operating Room,Tech,"1,900.00"
Depuy Connector 500 179792500,UHHS PMC,32361,PMC Operating Room,Tech,"2,330.00"
Depuy connector 500037xx,UHHS PMC,23051,PMC Operating Room,Tech,"2,454.00"
Depuy Connector Angled 179774555,UHHS PMC,54621,PMC Operating Room,Tech,"2,640.00"
Depuy Connector Assembly 188312001,UHHS PMC,35213,PMC Operating Room,Tech,"1,500.00"
Depuy Connector SFX 189407xxx,UHHS PMC,35221,PMC Operating Room,Tech,"2,400.00"
Depuy Connectr 5.5Laf A1894013,UHHS PMC,21831,PMC Operating Room,Tech,"2,400.00"
Depuy Connectr 5.5Lat F1894011,UHHS PMC,21829,PMC Operating Room,Tech,"3,566.00"
Depuy Connectr 5.5Med A1894014,UHHS PMC,21832,PMC Operating Room,Tech,"2,400.00"
Depuy Connectr 5.5Med F1894012,UHHS PMC,21830,PMC Operating Room,Tech,"2,751.00"
Depuy Connectr 6.35Lat F189403,UHHS PMC,21833,PMC Operating Room,Tech,"2,751.00"
Depuy Coolpulse90 w/hand controls 228147,UHHS PMC,35517,PMC Operating Room,Tech,"1,140.00"
Depuy Corail2 Non Col Ho L203xx,UHHS PMC,19016,PMC Operating Room,Tech,"6,268.00"
Depuy Crosspin Rigidfix 2.7 210815,UHHS PMC,34400,PMC Operating Room,Tech,"1,341.00"
Depuy Cup Acetab 52 1217220xx,UHHS PMC,14696,PMC Operating Room,Tech,"3,052.00"
Depuy Cup Acetab Gripton 1217320xx,UHHS PMC,18675,PMC Operating Room,Tech,"3,148.00"
Depuy Cup Washer 14461,UHHS PMC,15857,PMC Operating Room,Tech,95
Depuy Distraction Pin Casper 14mm,UHHS PMC,41449,PMC Operating Room,Tech,372
Depuy Drill 230790005,UHHS PMC,29373,PMC Operating Room,Tech,166
Depuy Drill 28830111x,UHHS PMC,36465,PMC Operating Room,Tech,368
Depuy Drill 3.5 829032070,UHHS PMC,15891,PMC Operating Room,Tech,284
Depuy Drill Bit 2.0 939999382,UHHS PMC,31775,PMC Operating Room,Tech,258
Depuy Drill Bit 2.5 829029070,UHHS PMC,31773,PMC Operating Room,Tech,258
Depuy Drill Bit 2.9 829031070,UHHS PMC,15890,PMC Operating Room,Tech,271
Depuy Drill Bit 2.9mm 829030070,UHHS PMC,15889,PMC Operating Room,Tech,608
Depuy Drill Bit 4.0 829033070,UHHS PMC,31774,PMC Operating Room,Tech,284
Depuy Drill cann 5.0mm 14629,UHHS PMC,14394,PMC Operating Room,Tech,662
Depuy Duraloc Dynam Locking Ring 54mm 124956000,UHHS PMC,40534,PMC Operating Room,Tech,751
Depuy Electrode 4mm 90D Vapr,UHHS PMC,17126,PMC Operating Room,Tech,57
Depuy electrode VAPR,UHHS PMC,23045,PMC Operating Room,Tech,"1,017.00"
Depuy Endcap 181300015,UHHS PMC,17600,PMC Operating Room,Tech,463
Depuy Endcap 1813000xx,UHHS PMC,17599,PMC Operating Room,Tech,448
Depuy Femor Component Sz 3/4 10247x00,UHHS PMC,53009,PMC Operating Room,Tech,"3,989.00"
Depuy Femor Component Sz 6 102408600,UHHS PMC,53008,PMC Operating Room,Tech,"3,989.00"
Depuy Femoral CR L/R NP 9600xx,UHHS PMC,39535,PMC Operating Room,Tech,"3,966.00"
Depuy Femoral CR L/R POR 9600xx,UHHS PMC,39536,PMC Operating Room,Tech,"4,800.00"
Depuy Femoral CS L/R NP 9600xx,UHHS PMC,39537,PMC Operating Room,Tech,"4,800.00"
Depuy Femoral Head 12/14 1365327x0,UHHS PMC,39788,PMC Operating Room,Tech,"5,396.00"
Depuy Femoral Head Delta TS 13654020,UHHS PMC,53011,PMC Operating Room,Tech,"5,088.00"
Depuy Femoral Lugged 1960xx500,UHHS PMC,36458,PMC Operating Room,Tech,"3,966.00"
Depuy Femoral PFC L/R4 196000400/1400,UHHS PMC,18872,PMC Operating Room,Tech,"3,966.00"
Depuy Femoral Sigma CR 9400xx,UHHS PMC,33515,PMC Operating Room,Tech,"4,200.00"
Depuy Femoral Uni Knee 2 14980100x,UHHS PMC,34143,PMC Operating Room,Tech,"4,032.00"
Depuy Femur Adapter 9607xx,UHHS PMC,19076,PMC Operating Room,Tech,"4,199.00"
Depuy Femur Adapter Neut Bolt,UHHS PMC,19077,PMC Operating Room,Tech,636
Depuy Femur Comp 9500xx,UHHS PMC,19067,PMC Operating Room,Tech,"5,124.00"
Depuy Femur Comp 960081/92,UHHS PMC,19071,PMC Operating Room,Tech,"13,114.00"
Depuy Femur Head 13650x000,UHHS PMC,40934,PMC Operating Room,Tech,"4,200.00"
Depuy Femur Head 1365362x0,UHHS PMC,18833,PMC Operating Room,Tech,"2,500.00"
Depuy Femur Head 1365363x0,UHHS PMC,29167,PMC Operating Room,Tech,"2,998.00"
Depuy Femur Head 1365367x0,UHHS PMC,41862,PMC Operating Room,Tech,"6,892.00"
Depuy Femur Head 13653x000,UHHS PMC,18811,PMC Operating Room,Tech,"2,725.00"
Depuy Femur Head 13656x000,UHHS PMC,36504,PMC Operating Room,Tech,"4,200.00"
Depuy Femur Head 28 1035xx000,UHHS PMC,13939,PMC Operating Room,Tech,"1,131.00"
Depuy Femur Head 28 1365283200,UHHS PMC,32347,PMC Operating Room,Tech,"1,745.00"
Depuy Femur Head 28 8759xx,UHHS PMC,19064,PMC Operating Room,Tech,"1,599.00"
Depuy Femur Head 32 136532xx0,UHHS PMC,32348,PMC Operating Room,Tech,"2,998.00"
Depuy Femur Head 32 8759xx,UHHS PMC,19022,PMC Operating Room,Tech,"1,650.00"
Depuy Femur Head 8538xx,UHHS PMC,18832,PMC Operating Room,Tech,"2,101.00"
Depuy Femur Head S-Rom 28 5220xx,UHHS PMC,29160,PMC Operating Room,Tech,"1,650.00"
Depuy Femur Head S-Rom 32 5283xx,UHHS PMC,18821,PMC Operating Room,Tech,"3,894.00"
Depuy Femur Repl Dist Low XSM,UHHS PMC,17810,PMC Operating Room,Tech,"24,650.00"
Depuy femur repl prox 198710/12,UHHS PMC,17809,PMC Operating Room,Tech,"10,563.00"
Depuy Femur Rod 125 960xxx,UHHS PMC,19073,PMC Operating Room,Tech,"3,538.00"
Depuy Femur Rod 175 960xxx,UHHS PMC,19074,PMC Operating Room,Tech,"3,608.00"
Depuy Femur Rod 961xxx,UHHS PMC,19080,PMC Operating Room,Tech,"3,280.00"
Depuy Femur Stem 9617xx,UHHS PMC,19081,PMC Operating Room,Tech,"3,326.00"
Depuy Femur Stem LPS 9-17 Cem,UHHS PMC,17812,PMC Operating Room,Tech,"9,358.00"
Depuy Femur Stem LPS Por St,UHHS PMC,17813,PMC Operating Room,Tech,"7,015.00"
Depuy Femur Stem S-Rom 5231xx,UHHS PMC,18816,PMC Operating Room,Tech,"4,905.00"
Depuy Femur Stem S-Rom 5232xx,UHHS PMC,18817,PMC Operating Room,Tech,"5,396.00"
Depuy Femur Stem S-Rom 5233xx,UHHS PMC,18818,PMC Operating Room,Tech,"5,233.00"
Depuy Femur Stem S-Rom 5234xx,UHHS PMC,18819,PMC Operating Room,Tech,70
Depuy Femur Stem S-Rom 5266xx,UHHS PMC,18820,PMC Operating Room,Tech,"9,361.00"
Depuy Femur Stem S-Rom 5635xx,UHHS PMC,18829,PMC Operating Room,Tech,"5,396.00"
Depuy Femur Stem S-Rom 5636xx,UHHS PMC,18831,PMC Operating Room,Tech,"4,905.00"
Depuy femur system 157002,UHHS PMC,14654,PMC Operating Room,Tech,"5,524.00"
Depuy femur system 157013,UHHS PMC,14658,PMC Operating Room,Tech,"8,712.00"
Depuy Fixation Pin 249095000,UHHS PMC,29429,PMC Operating Room,Tech,480
Depuy GII Quickanchor w/#2 Ethibond 212032,UHHS PMC,34227,PMC Operating Room,Tech,"1,752.00"
Depuy Glenoid 40x15 110044600,UHHS PMC,38401,PMC Operating Room,Tech,"6,793.00"
Depuy Guide  Pin 230787004,UHHS PMC,29427,PMC Operating Room,Tech,166
Depuy Guide  Pin 230796000,UHHS PMC,29428,PMC Operating Room,Tech,166
Depuy Guide Set HP 4206xx,UHHS PMC,33235,PMC Operating Room,Tech,"2,224.00"
Depuy Guide Set Tibial 4208xx,UHHS PMC,32670,PMC Operating Room,Tech,"4,448.00"
Depuy Guidewire 2867052x0,UHHS PMC,32349,PMC Operating Room,Tech,345
Depuy Guidewire 28710500x,UHHS PMC,36494,PMC Operating Room,Tech,180
Depuy Guidewire 3.0mm 319648,UHHS PMC,31779,PMC Operating Room,Tech,362
Depuy Guidewire 3.2mm 809232228/38,UHHS PMC,18580,PMC Operating Room,Tech,362
Depuy Guidewire Solo+ Hybrid HW35SS,UHHS PMC,53489,PMC Operating Room,Tech,142
Depuy Head C.A.P. 44x15 123044005,UHHS PMC,32671,PMC Operating Room,Tech,"9,812.00"
Depuy Head Fixed 113002000,UHHS PMC,38400,PMC Operating Room,Tech,"1,541.00"
Depuy Healos Graft 5ml 276160005,UHHS PMC,31598,PMC Operating Room,Tech,"2,616.00"
Depuy Healos Graft 5ml 276160010,UHHS PMC,31600,PMC Operating Room,Tech,"5,232.00"
Depuy Healos Graft 5ml 276175005,UHHS PMC,31599,PMC Operating Room,Tech,"2,698.00"
Depuy Hip Ball 1365xx000,UHHS PMC,16284,PMC Operating Room,Tech,960
Depuy Hip Ball Mod 13634x000,UHHS PMC,16230,PMC Operating Room,Tech,960
Depuy Hip ball modular 13635x000,UHHS PMC,19289,PMC Operating Room,Tech,960
Depuy Hip Stem 157011xxx,UHHS PMC,13522,PMC Operating Room,Tech,"10,028.00"
Depuy Hip Stem Corail 2 3L937xx,UHHS PMC,18971,PMC Operating Room,Tech,"6,486.00"
Depuy Hip Stem Std 3L92xxx,UHHS PMC,13975,PMC Operating Room,Tech,"6,325.00"
Depuy Hip Stem Summit Duofix,UHHS PMC,14657,PMC Operating Room,Tech,"5,524.00"
Depuy hook 179752000 048,UHHS PMC,23052,PMC Operating Room,Tech,"1,500.00"
Depuy hook 179752050/90,UHHS PMC,23053,PMC Operating Room,Tech,"1,500.00"
Depuy hook 179752200/40,UHHS PMC,23054,PMC Operating Room,Tech,"1,500.00"
Depuy Hook 1799420xx,UHHS PMC,30983,PMC Operating Room,Tech,"1,500.00"
Depuy hook 179952000/48,UHHS PMC,23062,PMC Operating Room,Tech,"1,500.00"
Depuy hook 179952050/90,UHHS PMC,23063,PMC Operating Room,Tech,"1,500.00"
Depuy hook 1799522XX,UHHS PMC,23044,PMC Operating Room,Tech,"1,500.00"
Depuy Hook 1896420xx,UHHS PMC,29467,PMC Operating Room,Tech,"1,500.00"
Depuy Hook 5.5 177482xxx,UHHS PMC,32356,PMC Operating Room,Tech,"2,142.00"
Depuy hook 5003124,UHHS PMC,16279,PMC Operating Room,Tech,"2,806.00"
Depuy Hook1896520XX,UHHS PMC,29372,PMC Operating Room,Tech,"1,500.00"
Depuy Humeral Stem,UHHS PMC,19239,PMC Operating Room,Tech,"10,615.00"
Depuy Humeral Stem 113008000,UHHS PMC,38402,PMC Operating Room,Tech,"13,552.00"
Depuy Hytrel Hood Gown Sz 1&2,UHHS PMC,31538,PMC Operating Room,Tech,162
Depuy Inner Screw 188341200,UHHS PMC,32363,PMC Operating Room,Tech,355
Depuy inner screw 188342200,UHHS PMC,23090,PMC Operating Room,Tech,195
Depuy insert 1294-05-610-25,UHHS PMC,14675,PMC Operating Room,Tech,"2,669.00"
Depuy Insert 9623xx,UHHS PMC,19084,PMC Operating Room,Tech,"5,558.00"
Depuy Insert Tibia 1581220xx,UHHS PMC,36427,PMC Operating Room,Tech,"1,467.00"
Depuy Insert Tibia Sigma Curved GVF 2,UHHS PMC,18863,PMC Operating Room,Tech,675
Depuy Insert Tibia Sigma Curved GVF 2.5,UHHS PMC,18864,PMC Operating Room,Tech,978
Depuy insert tibia sigma curved gvf 2.8 158111008,UHHS PMC,18862,PMC Operating Room,Tech,675
Depuy Insert Tibia Sigma Curved GVF 3,UHHS PMC,18865,PMC Operating Room,Tech,675
Depuy Insert Tibia Sigma Curved GVF 5,UHHS PMC,18868,PMC Operating Room,Tech,675
Depuy Insert tibia sigma curved XLK 4 1581141xx,UHHS PMC,18668,PMC Operating Room,Tech,"1,125.00"
Depuy J&J Applier Meniscal,UHHS PMC,16783,PMC Operating Room,Tech,894
Depuy J&J Rapidloc Repair 22831x,UHHS PMC,34193,PMC Operating Room,Tech,"1,239.00"
Depuy Kit Graft Mix/Delivery,UHHS PMC,31601,PMC Operating Room,Tech,587
DePuy kit zone w/one way valve  284549,UHHS PMC,15194,PMC Operating Room,Tech,181
Depuy Kwire 1.6 829016006,UHHS PMC,31765,PMC Operating Room,Tech,55
Depuy K-Wire 1.6mm SS,UHHS PMC,17736,PMC Operating Room,Tech,40
Depuy KWire 144256,UHHS PMC,17792,PMC Operating Room,Tech,55
Depuy LAG Screw Keyless 801302xxx,UHHS PMC,18658,PMC Operating Room,Tech,752
Depuy Liner 28mm 1221282xx,UHHS PMC,32655,PMC Operating Room,Tech,"2,239.00"
Depuy Liner 32mm 1221322xx,UHHS PMC,32659,PMC Operating Room,Tech,"2,239.00"
Depuy Liner Acetab 32 +4 Neut,UHHS PMC,19238,PMC Operating Room,Tech,"1,512.00"
Depuy Liner Acetab Neut 28,UHHS PMC,13723,PMC Operating Room,Tech,"2,268.00"
Depuy Liner ALTRX 1221280xx,UHHS PMC,32653,PMC Operating Room,Tech,"2,099.00"
Depuy Liner ALTRX 1221281xx,UHHS PMC,32654,PMC Operating Room,Tech,"2,239.00"
Depuy Liner ALTRX 1221284xx,UHHS PMC,32656,PMC Operating Room,Tech,"2,239.00"
Depuy Liner ALTRX 1221320xx,UHHS PMC,32657,PMC Operating Room,Tech,"2,099.00"
Depuy Liner ALTRX 1221321xx,UHHS PMC,32658,PMC Operating Room,Tech,"2,118.00"
Depuy Liner ALTRX 1221324xx,UHHS PMC,32660,PMC Operating Room,Tech,"2,099.00"
Depuy Liner ALTRX 1221361xx,UHHS PMC,32662,PMC Operating Room,Tech,"2,118.00"
Depuy Liner ALTRX 1221364x,UHHS PMC,32663,PMC Operating Room,Tech,"2,118.00"
Depuy Liner ALTRX 1221401xx,UHHS PMC,32664,PMC Operating Room,Tech,"2,118.00"
Depuy Liner ALTRX 1221404xx,UHHS PMC,32665,PMC Operating Room,Tech,"2,118.00"
Depuy Liner ALTRX 12214416x,UHHS PMC,32666,PMC Operating Room,Tech,"2,239.00"
Depuy Liner ALTRX 12214446x,UHHS PMC,32667,PMC Operating Room,Tech,"2,239.00"
Depuy Liner ALTRX 12214817x,UHHS PMC,32668,PMC Operating Room,Tech,"2,239.00"
Depuy Liner ALTRX 12214847x,UHHS PMC,32669,PMC Operating Room,Tech,"2,239.00"
Depuy Liner ALTRX1221360xx,UHHS PMC,32661,PMC Operating Room,Tech,"2,118.00"
Depuy mini frag drill bit 1.1,UHHS PMC,14935,PMC Operating Room,Tech,135
Depuy Mitek Achor GII 212034,UHHS PMC,17134,PMC Operating Room,Tech,"1,455.00"
Depuy Mitek Anchor 212854,UHHS PMC,37678,PMC Operating Room,Tech,"1,585.00"
Depuy Mitek Anchor Mini 212035,UHHS PMC,32901,PMC Operating Room,Tech,"1,587.00"
Depuy Mitek Screw Bio Intra Fix 2546xx,UHHS PMC,16236,PMC Operating Room,Tech,"1,050.00"
Depuy Mitek Suture Grasper 25172x,UHHS PMC,40028,PMC Operating Room,Tech,"1,062.00"
Depuy Mitek Tibial Sheath Bio Intra Fix 25462x,UHHS PMC,16235,PMC Operating Room,Tech,"1,050.00"
Depuy Nail Troch 130mm 92520,UHHS PMC,31794,PMC Operating Room,Tech,4
Depuy Nail Troch 130mm 92521,UHHS PMC,31795,PMC Operating Room,Tech,"4,934.00"
Depuy Nail Troch 130mm 92620,UHHS PMC,31796,PMC Operating Room,Tech,"4,934.00"
Depuy Nail Troch 130mm 92621,UHHS PMC,31797,PMC Operating Room,Tech,"4,934.00"
Depuy Nail Troch 180mm 9032,UHHS PMC,15895,PMC Operating Room,Tech,"3,247.00"
Depuy Needle Aspiration 276124202,UHHS PMC,35222,PMC Operating Room,Tech,375
Depuy Needle Confidence 13G,UHHS PMC,40980,PMC Operating Room,Tech,204
Depuy Needle Viper BCK9015,UHHS PMC,29430,PMC Operating Room,Tech,645
Depuy Norian Drillable Inject 5cc 07704005S,UHHS PMC,53010,PMC Operating Room,Tech,"4,379.00"
Depuy Nut 188341100,UHHS PMC,32362,PMC Operating Room,Tech,355
Depuy OmniSpan Applier w/retractor 228143,UHHS PMC,34225,PMC Operating Room,Tech,903
Depuy OmniSpan Meniscal Repair 22814x,UHHS PMC,34226,PMC Operating Room,Tech,"1,203.00"
Depuy Ortho Plate Fragment R,UHHS PMC,17860,PMC Operating Room,Tech,"1,367.00"
Depuy Patella 3Peg 96010x,UHHS PMC,28967,PMC Operating Room,Tech,900
Depuy Patella Dome 1518200xx,UHHS PMC,39444,PMC Operating Room,Tech,"1,056.00"
Depuy Patella Inset 96012x,UHHS PMC,36464,PMC Operating Room,Tech,855
Depuy Patella Round Dome 96011x,UHHS PMC,36463,PMC Operating Room,Tech,900
Depuy Ped Standard 4.0,UHHS PMC,18652,PMC Operating Room,Tech,234
Depuy Peg 2.5 FP/P/TP,UHHS PMC,15449,PMC Operating Room,Tech,609
Depuy Peg Threaded 4.0,UHHS PMC,18654,PMC Operating Room,Tech,271
Depuy Pin HP Thr 950502302,UHHS PMC,53139,PMC Operating Room,Tech,660
Depuy Pin HP Thr Headed 950502303,UHHS PMC,53140,PMC Operating Room,Tech,660
Depuy Pin Temp Fixation 286850x00,UHHS PMC,35223,PMC Operating Room,Tech,203
Depuy Pinnacle 300 Acetab Cup 1217030xx,UHHS PMC,19243,PMC Operating Room,Tech,"1,925.00"
Depuy Plate 100 1435510,UHHS PMC,31476,PMC Operating Room,Tech,227
Depuy Plate 100 143552,UHHS PMC,31474,PMC Operating Room,Tech,156
Depuy Plate 100 143553/4,UHHS PMC,15865,PMC Operating Room,Tech,171
Depuy Plate 100 143555,UHHS PMC,19303,PMC Operating Room,Tech,185
Depuy Plate 100 143556/7/8,UHHS PMC,31475,PMC Operating Room,Tech,199
Depuy Plate 1883703xx,UHHS PMC,32366,PMC Operating Room,Tech,"1,650.00"
Depuy Plate Barrel 83153501x,UHHS PMC,29066,PMC Operating Room,Tech,"1,474.00"
Depuy Plate Cerv Ant 12-26mm 1LVL,UHHS PMC,17567,PMC Operating Room,Tech,"2,126.00"
Depuy Plate Cerv Ant 34-42mm 2LVL,UHHS PMC,17568,PMC Operating Room,Tech,"2,504.00"
Depuy Plate Cerv Ant 42-63mm 3LVL,UHHS PMC,17569,PMC Operating Room,Tech,"2,934.00"
Depuy Plate Cerv Ant 60-84mm 4LVL,UHHS PMC,17570,PMC Operating Room,Tech,"3,284.00"
Depuy Plate Eagle 1-Level 1836110xx,UHHS PMC,31820,PMC Operating Room,Tech,"2,100.00"
Depuy Plate Eagle 2-Level 1836120xx,UHHS PMC,31821,PMC Operating Room,Tech,"2,400.00"
Depuy Plate Eagle 3-Level 1836130xx,UHHS PMC,31822,PMC Operating Room,Tech,"2,700.00"
Depuy Plate Lock 131217xxx,UHHS PMC,29166,PMC Operating Room,Tech,"1,504.00"
Depuy Plate Lock 3.5 816235005/6,UHHS PMC,31781,PMC Operating Room,Tech,523
Depuy Plate Lock 3.5 816235007,UHHS PMC,31783,PMC Operating Room,Tech,544
Depuy Plate Lock 3.5 816235008,UHHS PMC,31784,PMC Operating Room,Tech,567
Depuy Plate Lock 3.5 816235009,UHHS PMC,31785,PMC Operating Room,Tech,590
Depuy Plate Lock 3.5 816235010,UHHS PMC,31788,PMC Operating Room,Tech,636
Depuy Plate Lock 3.5 816235012,UHHS PMC,31790,PMC Operating Room,Tech,704
Depuy Plate Lock 3.5 816235014,UHHS PMC,31791,PMC Operating Room,Tech,771
Depuy Plate OC 1883620xx,UHHS PMC,35218,PMC Operating Room,Tech,"7,800.00"
Depuy Plate Skyline 1-Level 1868010xx,UHHS PMC,31825,PMC Operating Room,Tech,"2,100.00"
Depuy Plate Skyline 3-Level 1868030xx,UHHS PMC,31827,PMC Operating Room,Tech,"2,700.00"
Depuy Plate Skyline TI 1868020xx,UHHS PMC,31826,PMC Operating Room,Tech,"2,400.00"
Depuy Provisional Fixation Pin,UHHS PMC,31780,PMC Operating Room,Tech,406
Depuy Rod 177070450,UHHS PMC,34481,PMC Operating Room,Tech,"1,826.00"
Depuy Rod 177070600,UHHS PMC,32355,PMC Operating Room,Tech,"1,710.00"
Depuy Rod 177470600,UHHS PMC,33338,PMC Operating Room,Tech,"1,254.00"
Depuy rod 179762120,UHHS PMC,23055,PMC Operating Room,Tech,"1,200.00"
Depuy rod 179762300,UHHS PMC,23056,PMC Operating Room,Tech,"1,200.00"
Depuy rod 179762480,UHHS PMC,23057,PMC Operating Room,Tech,"1,200.00"
Depuy Rod 179771xxx,UHHS PMC,34689,PMC Operating Room,Tech,600
Depuy rod 179900xx,UHHS PMC,23066,PMC Operating Room,Tech,600
Depuy rod 179963120,UHHS PMC,23064,PMC Operating Room,Tech,"1,200.00"
Depuy rod 179963163,UHHS PMC,23065,PMC Operating Room,Tech,"1,500.00"
Depuy rod 179963300,UHHS PMC,23069,PMC Operating Room,Tech,"1,200.00"
Depuy rod 179963450,UHHS PMC,23070,PMC Operating Room,Tech,"1,200.00"
Depuy rod 179963600,UHHS PMC,23071,PMC Operating Room,Tech,"1,200.00"
Depuy rod 1799720x5,UHHS PMC,23068,PMC Operating Room,Tech,600
Depuy rod 179980120,UHHS PMC,23067,PMC Operating Room,Tech,"1,200.00"
Depuy rod 179980300,UHHS PMC,23072,PMC Operating Room,Tech,"1,200.00"
Depuy rod 179980450,UHHS PMC,23073,PMC Operating Room,Tech,"1,200.00"
Depuy rod 179980600,UHHS PMC,23074,PMC Operating Room,Tech,"1,200.00"
Depuy Rod 1861614X0,UHHS PMC,29401,PMC Operating Room,Tech,"1,500.00"
Depuy Rod 1867626XX,UHHS PMC,29407,PMC Operating Room,Tech,"1,200.00"
Depuy Rod 1867880XX,UHHS PMC,29408,PMC Operating Room,Tech,"1,200.00"
Depuy Rod 1867882xx,UHHS PMC,29409,PMC Operating Room,Tech,"1,200.00"
Depuy Rod 186789300,UHHS PMC,29411,PMC Operating Room,Tech,"1,200.00"
Depuy Rod 186789XXX,UHHS PMC,29410,PMC Operating Room,Tech,"1,200.00"
Depuy rod 187703450,UHHS PMC,23083,PMC Operating Room,Tech,900
Depuy rod 187703xxx,UHHS PMC,23082,PMC Operating Room,Tech,900
Depuy Rod 18831100x,UHHS PMC,29156,PMC Operating Room,Tech,"1,200.00"
Depuy Rod 188311011,UHHS PMC,29157,PMC Operating Room,Tech,"2,312.00"
Depuy Rod 188311012/3,UHHS PMC,29158,PMC Operating Room,Tech,"1,200.00"
Depuy rod 188316060,UHHS PMC,23086,PMC Operating Room,Tech,600
Depuy rod 188316120,UHHS PMC,23087,PMC Operating Room,Tech,600
Depuy rod 188316200,UHHS PMC,23088,PMC Operating Room,Tech,600
Depuy Rod 189662XXX,UHHS PMC,29421,PMC Operating Room,Tech,"1,200.00"
Depuy Rod 480 196789480,UHHS PMC,40981,PMC Operating Room,Tech,"1,200.00"
Depuy Rod 5.5 MMSI 1797720xx,UHHS PMC,17807,PMC Operating Room,Tech,450
Depuy rod 50002018,UHHS PMC,23048,PMC Operating Room,Tech,"1,666.00"
Depuy rod 50002024,UHHS PMC,23049,PMC Operating Room,Tech,"1,772.00"
